global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
740.7298077295153	0.790791424031795	0.6253510763222343	548680.6480590047	794.5441011906298	-2.590876348406482	631300.3287368258	6.712640252732107	715.663672624006	0.0332644842279705	0.0011065259109529	512174.4923136805	711.6750069055706	582.1027473049677	1.075475	31.311251	0.0482714799999999	0.022631	-0.025432785	-0.1433004151	-0.0165943944	0.0086857401	-0.0738005997	0.1181519143	-0.0878457083	0.0818357452	0.0756817956	-0.1008351959	-0.0076426838	0.0641646311	-0.0962561912	-0.0006769109	-0.0675046869	0.1621348279	0.0781379112	-0.0861690877	0.1212303566	-0.0379634782	0.0639673585	-0.0767661508	-0.0434047296	0.0037441672	0.0166394215	-0.0624990164	0.0945738723	-0.0160099661	-0.0035523629	-0.1287002574	0.0624728624	0.0303658781	-0.0981523538	-0.0211664326	-0.1277814024	-0.0051849896	0.0156432803	0.1047987346	-0.0081848164	-0.0107748156	0.0441865386	0.0790063449	0.0045291279	0.0551339522	-0.1403505748	-0.0006076732	0.0623175543	-0.0704929052	0.0354329962	-0.1941175094	0.0018536087	-0.1335735539	0.0449364763	0.1411745279	-0.0782049681	0.0281075394	-0.0470103994	0.1537899995	-0.0101271167	0.1122455546	0.0285078604	-0.080609121	-0.0307443921	-0.012388622	0.1029767858	0.1334893071	-0.0184798336	0.0145473326	-0.0466746243	0.0139957468	-0.0589606776	0.0075272632	-0.0928300144	0.0833604996	-0.0208444279	-0.0357615264	0.0410402711	0.0586040165	-0.0264528869	-0.0625544113	0.0004807877	-0.008580272	-0.0482365358	-0.1046378247	-0.0322404838	0.0890384059	0.1163569129	0.0257301065	-0.0211935361	0.0849607654	-0.1666244048	0.0696293035	-0.0719870299	0.0413065095	-0.0517887602	0.0511368945	0.1799088223	-0.0131011935	-0.0312095825	-0.0038125026	-0.0370831476	0.0681132607	0.0337189291	0.0362797682	0.0173007432	-0.1665214649	-0.0155889006	0.0710245301	-0.1215980076	-0.1949016196	0.0897877085	0.0258549876	-0.0493116688	-0.0201686	-2.199999999997343e-06	0.0004067724259599	4.839999999988309e-12	0.0369	-0.0103730999999999	0.0001076012036099	0.00136161	0.0642044	0.0062222999999999	0.0041222049793599	3.871701728999991e-05	-0.000436952	0.00033756	1.139467536e-07	1.90927050304e-07	0.000213639	0.0001757346	3.088264963716e-08	4.5641622321e-08	0.0	-0.000120183	0.0	1.4443953489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.1003021414255	2.3704944119101583	5.619243756897287	552198.0590426777	801.0662887863905	6.52218759576067	641707.1990300007	42.53893103429435	717.3353337492808	1.6716611252747953	2.7944509177549945	514569.9810451921	713.7842878159136	602.7172198742628	1.158526	33.729198	0.1746763	0.0974222	-0.1300882665	0.0185551636	-0.057976882	0.111777659	0.0355823427	-0.0091029031	0.1436870975	0.0625275509	-0.013056786	-0.1746572468	0.0016987198	-0.0320399928	0.0308112578	-0.0307395977	-0.0417437899	0.18529423	-0.0867983927	-0.0186142225	0.0283349519	0.0433895625	-0.0453925803	-0.0985675869	0.0697531035	0.1957996909	0.0107772934	0.0090026706	-0.0678759824	-0.0084381959	0.1653057163	0.0034798688	0.2126426944	-0.011235499	0.2289343227	-0.0212670282	-0.0017449794	-0.0573567856	-0.0301715342	0.0410885159	0.0190194558	-0.1946270683	-0.0814895386	0.0311902632	0.09511635	-0.0496228174	-0.0229242499	0.1179914291	-0.0039056415	-0.156153082	0.0580816681	-0.0484365495	-0.0714334517	-0.0177079112	-0.0771187447	0.0004528318	0.1239081401	0.0106029768	0.0321489121	0.0968964502	-0.1036838072	0.00045953	0.0420720477	0.0244481996	0.0141458163	0.0009337801	-0.103898104	0.070889211	-0.0233827885	0.0316030744	-0.0168896846	-0.1205455293	0.0969896055	-0.0714966852	-0.0463342857	0.0867378758	0.0111607077	0.092093011	-0.1327754041	0.1503422005	0.1009317582	0.1705292209	-0.0912270765	0.1433421443	0.1176791893	-0.0965429151	0.0564946402	0.0607808965	-0.0233934719	-0.0243437409	0.1431707091	-0.0140419392	0.0613756683	-0.0056528617	0.170817047	-0.0192351633	0.0021168467	-0.0844819239	0.0263255383	0.1535128463	0.0839506616	0.0123122513	-0.0159868107	-0.0730946607	0.0666863509	-0.0840044575	-0.0564694933	0.0095813389	-0.0115969176	-0.0973180293	-0.0051827792	-0.1012310422	0.0882931893	0.0212145853	-0.0556345156	-0.0374655	-0.0172969	0.0014036636902499	0.00029918274961	0.0283533	-0.0085467	7.304608089000001e-05	0.00080390962089	-0.0277528	-0.0919571999999999	0.00077021790784	0.0084561266318399	-0.0010519	-0.0006149479999999	3.781610427039999e-07	1.1064936099999998e-06	-0.000308923	-0.000522562	2.730710438440001e-07	9.543341992900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.247730929442	-0.8525712119834452	0.7268776715029207	550931.6940699053	796.3347370862422	-4.731551700148316	634149.0134902145	22.38758149117642	717.4631325526527	0.1277988033718884	0.0163325341432866	514753.3465722653	713.9922658637166	611.2986422734034	1.04225	30.343945	0.13489112	0.0747185999999999	0.0200166418	0.1071098164	-0.0053552506	0.1478088344	-0.0677889977	-0.1062687732	0.058399974	-0.0986719669	-0.0033286305	-0.0884377933	0.1125196411	-0.0846196118	0.0266499534	-0.0112324839	-0.0586052954	-0.0848533632	-0.0884482804	-0.0068557564	-0.0342914124	0.0872200548	-0.0652942982	-0.1228870772	-0.069498343	-0.0425406729	0.0392579196	0.191914043	-0.0329417478	0.0392185747	0.0231204607	0.1451812909	0.0609812537	0.0310907257	0.0396843194	-0.066919591	0.0595518924	0.0078461806	0.0670379314	-0.0019629169	-0.0066741577	0.0874393107	0.0050606052	0.1110912796	-0.0048392159	0.0399546076	0.0140045844	0.0672223784	-0.0530805772	-0.1788394946	0.0843886133	0.0071939071	0.0399828891	-0.1592844947	0.0455216555	0.1233940991	0.1142905294	0.0104778968	-0.0410333036	-0.0668702047	0.0780735237	-0.0771297448	-0.0912743225	0.0177735057	-0.0149053175	-0.1254178639	-0.0814052663	-0.0081421377	0.0766431105	0.0511739632	0.0821959846	-0.121854031	-0.055206556	0.1249091849	-0.0038361869	-0.1462609172	0.0027054927	0.0907130336	0.0174206214	-0.0029000962	-0.033855025	0.090244859	0.0444751002	0.0431452246	0.0400146974	0.0020911181	-0.0415011781	0.0186704318	0.1254702272	0.0411501869	-0.040370401	0.0649689672	0.036723441	0.0325660443	0.1223067093	0.0397235621	0.0422914176	0.0327014902	0.005770656	0.069754577	0.0459952273	0.0796292913	0.0209224476	0.008006868	0.1777954957	-0.0962030334	0.0404779106	0.0230335253	-0.0184888781	0.0366264823	-0.015374913	-0.0477499061	0.0867609543	0.0165379384	-0.0617435365	-0.0268828	0.0105827	0.0007226849358399	0.00011199353929	0.0878853	0.059532	0.003544059024	0.00772382595609	0.0106477	0.0384005	0.0001133735152899	0.00147459840025	-0.00134093	-0.00028903	8.353834090000001e-08	1.7980932649e-06	-7.04346e-05	0.0002384884	5.687671693456e-08	4.96103287716e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.4267096686852	-0.8210212607567655	0.6740759106146288	549713.5658101329	797.9474898258516	1.612752739609391	636720.1965193775	2.600971399117596	716.7004095212739	-0.7627230313788687	0.5817464225957707	513659.47700796166	714.4727242559195	606.8132951026782	1.108644	32.276936	0.0940263449999999	0.0456378	0.130520753	-0.0385614269	0.0021671886	0.0813724946	-0.0256425562	0.0627158663	-0.0999897048	-0.1078344422	0.0941408336	0.0245432293	-0.0358917228	0.0186256758	0.0460752307	-0.0574563428	-0.0887385497	0.046306404	0.1173602761	0.0309380386	-0.0191527482	0.0553628023	-0.0394122423	0.0171349062	0.0148128018	-0.1261380173	0.0900964479	-0.1501679388	-0.0500222609	-0.0240677709	-0.1022110867	0.086645676	0.0715572794	0.0893075157	-0.0133012213	0.1192116986	0.0616168692	-0.1071727694	-0.144780891	0.0850396911	0.0445713312	-0.015875652	-0.0422027386	-0.0938034692	0.1262194913	-0.0175863384	0.0636440865	-0.0007364776	-0.0742500752	0.001587064	0.0251579179	-0.1602185409	-0.1299479465	-0.1200748824	-0.070112712	0.0143591191	0.0520983285	-0.0853389066	0.0081426979	0.0031923636	0.0189155144	-0.0049423771	-0.048806816	0.0160955853	-0.0649234668	0.1359423448	0.1110683725	-0.0750730059	0.0210980499	-0.0078491047	0.0781852975	0.0872788276	-0.0199917764	0.1441732658	-0.0589727645	0.0386198545	0.0608721995	0.0021239579	-0.0394953337	-0.1072065585	0.0102965528	0.010975246	-0.0578702749	0.0222532126	0.0194121383	-0.0028462246	0.0870749347	-0.0761061189	-0.0164692331	-0.0168109764	-0.0514007606	-0.0989871774	-0.1506172632	-0.1499730191	0.1030737827	0.0145157784	-0.0464872614	-0.0266554271	-0.0356534113	0.1304588851	-0.0023083484	0.0644286479	0.0331653868	-0.0404936011	0.2193082034	-0.0508677478	-0.0107637316	0.0792992013	-0.0388715939	-0.0759298499	-0.11478491	-0.0912956171	0.0851916578	0.0118330366	-0.0676152521	-0.0201492	0.0067335999999999	0.00040599026064	4.534136895999999e-05	0.063333	-0.0245523	0.0006028154352899	0.004011068889	0.0461131	0.0354653999999999	0.0021264179916099	0.0012577945971599	-0.000952961	0.0003879689999999	1.5051994496099997e-07	9.08134667521e-07	-9.08005e-05	-2.0365900000000008e-05	4.1476988281000025e-10	8.244730800250001e-09	0.000137166	0.000137166	1.8814511556000003e-08	1.8814511556000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.4336230131435	-0.993086655541788	0.9862211054151736	548241.9500883699	798.168733462063	0.2212436362113976	637073.3270764337	0.0489487465640412	717.3164157353456	0.6160062140717173	0.3794636557749704	514542.8402834031	714.4657478023321	592.4221449943177	0.9954400000000002	28.981123	0.069759305	0.0363135	-0.0220672429	-0.1424236676	-0.0617336018	0.0332741308	0.002104161	0.0857199536	-0.0725705672	0.0754706938	0.0080970915	-0.0662874085	-0.0606936114	0.0857804562	0.0692564071	-0.0223328728	-0.0219505276	-0.142594229	0.0357131597	-0.0345717716	0.1639761909	-0.0539718694	-0.0345830513	0.0464903795	-0.0513699246	-0.0470100711	0.1896928769	-0.1048094306	-0.0076810108	-0.0291288038	0.1093668778	0.0157008722	0.0681271232	-0.0705802726	0.0162184436	-0.0226802077	0.1485243815	-0.0437739887	-0.0113908317	0.0116915744	0.1156135281	0.1079288367	0.0999102796	0.005338472	0.0488323357	0.022973289	-0.0473547338	0.0651500234	0.0238249484	0.143617189	0.0629959911	-0.0574501657	0.0159825209	-0.010748781	-0.098964305	0.1097091608	0.0675857204	0.08784753	0.0110620601	-0.0815604422	0.1157729636	0.0302486411	-0.0295234899	0.0500257911	0.098707307	0.2220237858	0.0730014803	0.1044965195	-0.0927994611	-0.0788938497	0.0634503739	0.0310433573	-0.0578472331	0.0221046499	-0.1105747314	0.0427642366	0.0013287026	0.0978918508	-0.0603939747	0.0406146431	-0.0116290177	0.1310365087	-0.0051176132	-0.0088135968	-0.1334016562	0.0584024542	0.0770807593	-0.1072736197	0.0172438832	0.126012027	-0.0496759744	-0.0480941598	0.0039737617	-0.0470839676	-0.07903056	-0.0842631815	-0.0474893455	-0.0162306073	0.0201646624	-0.0768916886	0.0574771857	0.0557100552	0.0927823107	-0.0912823871	0.0963714951	0.1374211703	-0.2237833135	0.0822926378	-0.0463710453	0.0170254115	0.0072811416	-0.1038132983	0.0835859703	0.0071079182	-0.0732270951	-0.0240352	-0.003886	0.00057769083904	1.5100996000000004e-05	0.0346475	-0.0286855	0.00082285791025	0.0012004492562499	0.0538447	0.0077316	0.00289925171809	5.977763856000008e-05	-0.000516984	0.000435977	1.9007594452900005e-07	2.67272456256e-07	3.07076e-05	0.0001215081	1.4764218365609998e-08	9.429566977599999e-10	0.000168805	3.1639e-05	2.8495128025e-08	1.0010263209999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.2704071121709	0.8367840990274544	0.7002076283851887	549481.8164602437	796.1029747351555	-2.065758726907461	633779.9463821637	4.267359117794334	717.2496823482714	-0.0667333870741231	0.0044533449503847	514447.10682869627	713.4213394790888	590.3353406736244	1.113987	32.432491	0.13239578	0.0783446	-0.1447210407	0.0212529814	-0.0086105572	0.0530064371	-0.0380957388	-0.0092749132	0.1314995815	0.0702059243	-0.0215447703	-0.092164242	0.0533939711	-0.0100053518	0.0083589332	0.0319195519	-0.0198946588	-0.0544464899	-0.1362092372	-0.0154189226	0.0927549266	-0.0759974533	-0.0535216733	-0.0592201769	0.0245858531	0.0252760519	0.025488301	0.0624641008	0.1151220705	-0.0457879707	0.0177407094	-0.0246110217	-0.0368788548	-0.0643739902	-0.0001352309	0.0059745213	0.099593926	0.0727288746	0.0024889683	0.026108635	0.0641686445	0.025187388	-0.0924743372	-0.0074649566	0.0301608616	-0.0308721918	-0.0254331335	-0.1235448074	-0.0457649181	0.0271860311	-0.0208870098	0.0969254434	-0.0296966036	-0.0098715129	-0.092937493	0.0199026834	-0.2036607424	0.0849630106	-0.0800206212	0.0632413893	-0.0467300739	-0.0758655912	0.1957466323	0.0410268956	-0.0370887679	-0.1365167158	-0.1216864305	0.1008730625	-0.0447894853	-0.0557236868	0.0010829349	-0.0967473537	0.0333536869	-0.0041166685	-0.0223529108	-0.0584116122	-0.0683510563	-0.0566512622	0.0721397821	0.0261902294	-0.1580744497	0.0164541685	-0.0036328667	-0.0245839399	-0.0249282799	0.0023568828	0.0802505134	0.036977726	-0.0195434905	0.10735153	0.0258612918	0.0077766118	-0.0349291996	0.0255429206	-0.0303949067	-0.1012873542	-0.0090989919	-0.1061750341	-0.0591911322	0.0408208971	-0.0674669804	-0.0941224977	-0.0365229886	0.0591381588	0.0258679797	0.079605709	0.0657638967	0.0269691901	0.1959284473	-0.0088264079	0.0320239818	0.0184986806	0.0819445778	0.0023706562	-0.0785574968	-0.0264248	-0.0023895999999999	0.0006982700550399	5.7101881599999935e-06	0.0343871	-0.0002604	6.780816000000048e-08	0.0011824726464099	-0.0192874	-0.0731321	0.0003720037987599	0.00534830405041	-0.00125509	-0.000738106	5.44800467236e-07	1.5752509080999998e-06	-0.000308233	-0.0003389405999999	1.1488073032835999e-07	9.5007582289e-08	0.000113578	-5.5227000000000005e-05	1.2899962084e-08	3.050021529e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.1121775171357	0.8417704049647909	0.7085774146745881	550730.4840192248	800.8489020123001	4.745927277144574	641358.9638543066	22.52382571994491	715.8756361475279	-1.374046200743578	1.8880029617778613	512477.9264296277	712.8417755804956	612.2066462725976	1.071228	31.187609	0.10776615	0.0581041	0.0703091775	0.1138146696	0.0621247212	0.079071774	-0.1107522122	0.0765970217	0.052924175	-0.1048297876	0.0889154479	-0.0223405602	0.1160868996	0.0932439247	0.1026267094	0.137144106	0.05137858	-0.0798800513	-0.0455372727	-0.0189031809	-0.0923561482	0.0746037694	0.0017677355	-0.0755442876	-0.0772094195	0.0081035967	0.0652597474	-0.0982063899	0.0153427334	0.1003825136	-0.0150601971	0.0497940773	-0.0344128533	0.0966345329	-0.0346238842	0.0006196951	-0.1898167764	-0.0247452555	-0.0149318735	0.1201166658	-0.0573763813	0.043161161	-0.0141742337	-0.0031779602	0.1099032862	0.0754797616	0.0038847503	-0.0324882192	-0.0458276925	0.0353320305	-0.0962449797	0.0098548377	0.0180179827	-0.0883937511	0.0510971218	-0.039325301	-0.0804510144	-0.0151415173	-0.0015408774	-0.0333310492	0.0462031853	0.0078768999	-0.1386723498	-0.014195172	-0.0404257889	-0.1257856055	-0.0566136865	-0.0592453984	0.1131809474	0.0796035529	0.0124532741	-0.0205659671	-0.0944651397	-0.0187903322	-0.1151424229	0.0620921862	-0.0182788545	-0.0015213532	0.0633848417	-0.2179419119	0.0569242615	0.0061200856	-0.0219802351	-0.0166319579	0.0315490484	0.014173795	-0.0847293274	0.087666052	0.0693949222	-0.0511415614	-0.0041375365	0.0301853099	-0.0972374938	-0.0645955274	-0.0374237659	0.0113895235	-0.0669772788	-0.0281950298	0.0200021673	0.0698278591	-0.0481011283	-0.0093637656	-0.0847848125	-0.0298087935	0.0495091355	0.0403953616	0.0366368346	-0.01355161	-0.0046522424	0.0939112407	0.0608906498	0.0478361788	0.0802681812	-0.0023706562	-0.0835859703	-0.0201567	0.0062680999999999	0.00040629255489	3.928907760999999e-05	0.0767667999999999	0.0423796999999999	0.0017960389720899	0.0058931415822399	0.0121202	0.0314076	0.0001468992480399	0.00098643733776	-0.00162684	-0.00037175	1.381980625000001e-07	2.6466083856e-06	-0.00013868	0.000169553	2.8748219809e-08	1.92321424e-08	0.00012649	1.2911999999999988e-05	1.5999720099999996e-08	1.6671974399999967e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.8747831757336	0.7626056585978631	0.5815673905254806	551862.9434783931	800.3178237857051	-0.5310782265950138	640508.6190690869	0.2820440827633048	718.4630183481194	2.587382200591492	6.69454665193767	516189.1087338901	714.9848623916507	616.9857930091265	1.043653	30.384796	0.1303375	0.0742339	0.1208599358	-0.0101543199	-0.0472720457	0.0928742179	-0.0553978949	0.0532762347	-0.114713643	-0.0922102358	-0.0327445586	-0.122898269	-0.0139954096	-0.0511063159	0.0019321095	-0.0281549707	0.1429873164	0.0469546906	0.0840428879	0.1366055189	-0.0025424382	0.1095255983	-0.1383531489	-0.0590438131	0.0426036237	-0.0098090472	-0.1085171532	0.021748145	0.0105788751	-0.0123318062	0.1225051529	0.0140194553	0.0847698824	-0.0897720573	0.1116188803	-0.0796997657	-0.0671056511	0.0283996929	0.1398978696	-0.0040144958	-0.1170225993	0.0994329946	0.0866748482	-0.0546440367	-0.0072028832	-0.0884148138	-0.0214837041	2.23198e-05	0.0260118023	0.1211751188	0.0128714178	-0.044153775	-0.1036046571	0.0103260481	-0.0832364947	-0.0888946903	-0.065868293	-0.1397015816	0.0085778901	-0.0731069054	0.0371097472	0.0010084865	0.1131696618	0.0402784313	0.0180679652	-0.0054183855	0.1137139113	-0.1084794874	-0.0226037611	0.0579645407	0.1294666314	-0.1297229858	0.0285438292	0.0417175247	0.0397260171	0.0321781767	-0.0780248515	0.0036323058	-0.0455240967	-0.0195135751	0.0454186602	0.0239654174	-0.0268070364	0.0868598284	-0.0731285038	-0.0375494926	-0.174812604	0.0491594812	0.0272324912	-0.0145967185	0.0635739354	0.0722832356	0.0321100147	0.0414008893	0.0508747215	-0.0120188427	-0.0578043409	0.0721314503	-0.0564441473	0.0081758605	-0.1160182776	-0.0195802782	0.1075004393	0.01539386	-0.046375743	0.0991400892	0.0187046862	0.1837885761	0.1601425683	0.0485914706	0.1018802324	0.0014457365	0.0785574968	-0.0071079182	-0.0882931893	-0.0361496	-0.0159928999999999	0.0013067935801599	0.0002557728504099	0.0344985	-0.0422682999999999	0.0017866091848899	0.00119014650225	0.0134597	0.0013395	0.00018116352409	1.7942602500000012e-06	-0.000453027	0.001173813	1.3778369589690002e-06	2.05233462729e-07	-0.000253113	-0.000114433	1.3094911489000004e-08	6.406619076900001e-08	0.0	-0.00012649	0.0	1.5999720099999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.4033296338598	-2.471453541873757	6.108082609640338	548197.0905329061	791.5389043507447	-8.778919434960358	626533.8371007774	77.06942644552468	717.3828146192263	-1.080203728893025	1.166840095914396	514638.1027110033	714.1951278455556	593.2953409847447	0.981945	28.588234	0.0746836099999999	0.0327057	0.0325347328	-0.0795549377	-0.0759692636	-0.010904119	-0.0994405966	-0.026939975	-0.0674175709	0.0611312727	-0.0555843278	0.000380505	-0.0080671393	0.0073183217	-0.0273188129	-0.0411392154	-0.1065520208	-0.0484965745	0.0435199447	0.0371046639	0.0682614035	-0.0765111163	-0.018618854	-0.0471601364	-0.0282035469	-0.0521143065	-0.1068517607	-0.0082019469	0.0375285657	-0.0698340663	-0.1704767799	0.0643809118	-0.108134367	-0.1102878626	0.1134907863	0.050563293	-0.0464282357	-0.0557392542	0.023637062	-0.0446220086	0.1740608075	-0.1965425057	0.1238820265	0.0664260995	-0.0653784986	0.0582557362	-0.0538181075	-0.0362749885	0.0893065893	-0.0778973443	0.0367581088	0.0274791943	-0.151792703	-0.0919546931	0.0457101558	0.1235676024	-0.0269328292	-0.0404250608	0.1083527521	0.0227251167	-0.0525441115	-0.0201713432	0.1147684723	-0.1003885446	0.1886649876	-0.1516335025	0.0641268878	0.0285691752	-0.0739712273	-0.0642693492	-0.0174751822	-0.0151577378	-0.0074892736	0.081688334	0.0528858222	-0.0167203896	0.0520375168	-0.1234832604	-0.0050878067	-0.0487319807	-0.0885476767	-0.046863278	-0.0407183071	0.0364515081	0.0848175538	-0.029985219	-0.038378523	0.0572420729	-0.2251966012	0.1329600717	0.0514049484	-0.1017701475	-0.1064298173	0.043291036	0.0024603023	-0.044378758	0.1293368599	0.1315973053	0.1654275352	0.0311600209	0.0756219523	-0.1037418286	-0.0798022304	0.0130747645	0.1192998606	0.0321533282	0.0136412984	-0.1182660237	0.0315597857	-0.0598155715	0.0470845759	-0.0158040122	0.0768132552	-0.0118330366	-0.092661062	-0.020183	0.0159665999999999	0.000407353489	0.0002549323155599	0.0426502	0.0081516999999999	6.645021288999997e-05	0.00181903956004	-0.00487867	-0.01833837	2.38014209689e-05	0.0003362958142569	-0.0008475349999999	-0.0003945079999999	1.5563656206392108e-07	7.183155762248305e-07	-3.0822e-06	0.0002500308	6.251540094864e-08	9.499956839999999e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.3951034282896	-1.0082262055701676	1.016520081598418	546705.1189737312	795.3420041512294	3.803099800484688	632568.9035672942	14.463568092446671	717.6584452505498	0.2756306313234518	0.0759722449237646	515033.6440394364	714.760831856355	593.1601746392245	0.927753	27.010496	0.082451335	0.0454835	-0.1155387234	-0.0875597799	-0.0718344837	0.0020699416	0.0448264648	0.0310240905	0.0488251222	0.1105584339	0.0406716732	0.046669945	-0.1391411298	0.052502825	-0.1181517326	0.0342601917	-0.096808107	-0.0175742905	-0.0204152202	0.0324905115	0.1182249536	-0.0481452599	-0.0660459831	0.0674998104	0.0651993711	-0.1322142546	0.0222220942	-0.0147622952	-0.1346327093	-0.034503555	0.0349748885	0.0730773424	0.0109617328	0.0755374327	-0.0202654302	-0.1578200215	-0.0519174294	-0.0744033301	-0.0032875946	0.0289854132	0.0445751177	0.0093610622	-0.1312717175	-0.0291279573	-0.0928880415	-0.1375127615	0.1683425431	-0.0899455378	0.1135625369	-0.0670345449	0.001692226	0.0365913161	0.0481160138	-0.0533767744	0.0043267126	-0.2378588084	0.0917164937	-0.0466170772	-0.1806528311	0.1218920972	-0.0217837757	0.0024543749	0.0343268393	0.0342725108	0.096010419	0.0095412322	-0.0281825382	0.061830795	-0.112731534	-0.1228492443	0.0373845703	0.0788454921	0.0642011569	0.1678862501	-0.0531556363	0.0202099373	0.0114726468	-0.1373249776	-0.0353499136	0.0080193162	0.0190992967	0.0088700624	-0.0594413082	-0.0206889147	0.0599821413	-0.0224951976	-0.0411543323	0.0024540112	0.0730097089	-0.0221777632	-0.1591421685	0.0683882057	0.0099187094	0.0056587185	0.0824862929	0.098541154	0.1026344147	-0.0117394314	-0.1598756557	-0.032505733	0.0036853432	-0.008985454	0.0587963892	-0.0178430328	-0.1653891744	0.0316955622	0.0714602151	0.1189285189	-0.0892712394	0.1932977448	0.1448478403	-0.0342769306	0.0750362016	-0.0165379384	-0.0966728009	-0.0240916	-0.0039086	0.00058040519056	1.5277153960000012e-05	0.0581129	0.0154627	0.00023909509129	0.00337710914641	0.0343116	0.03919027	0.0011772858945599	0.0015358772626728	-0.000389597	0.0004579379999999	2.097072118439084e-07	1.51785822409e-07	1.67751e-05	1.98573e-05	3.9431236329e-10	2.8140398001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
