global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
804.8894755296501	-2.237995614617148	647847.0678183952	5.008624371045586	852.7003710913527	10.459606587234475	727097.9228593307	109.40336995971884	769.5915460695606	5.453537863101133	592271.1477817367	29.74107522427767	763.669418717006	702.4053350325298	1.020997	45.364906	0.2151124499999999	0.130102	0.0413260986	0.0242706695	0.0159233221	0.0039324434	-0.0547811273	-0.0022922651	0.0051704203	-0.012439265	0.0429819789	0.0208970002	0.087967834	-0.0367117716	0.0589840989	-0.0059605542	-0.0221651545	-0.0032850708	0.0594371686	-0.0242535041	0.0133680439	0.0733073629	-0.0287540468	0.1564990951	-0.0287660432	0.0474933133	0.0851670189	0.1000120775	-0.0395853739	0.0077604227	-0.0003577568	0.0566499089	-0.0030848716	-0.0110359962	-0.0481739265	-0.0284103842	0.0415537991	0.0159821448	0.0959568008	0.0142887766	0.0608451047	-0.1140111908	-0.0016395122	0.0700564046	-0.1528613292	-0.0826482959	0.0867609543	0.0165379384	-0.0617435365	-0.252176	-0.006864	4.711449600000012e-05	0.063592734976	-0.26721	0.054804	0.003003478416	0.0714011841	0.414554	0.0233009999999999	0.1718550189159999	0.0005429366009999	-0.0150085	-0.0021237999999999	4.510526439999994e-06	0.0002252550722499	0.000810554	-0.000163969	6.56997786916e-07	2.6885832961000012e-08	0.00655943	-0.0003151	9.928801000000028e-08	4.30261219249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
805.2524227148017	0.3629471851515973	648431.4642880576	0.1317306592094678	860.1426502651093	7.44227917375656	739845.3788050861	55.38751930013063	770.3180082582048	0.7264621886441773	593389.8338468877	0.5277473115296883	764.579964331612	713.1492854363617	0.824214	36.621464	0.2703627999999999	0.153757	0.0656441758	0.0324810544	-0.0207885617	0.0108122907	-0.0029952684	0.0690713937	-0.020811922	0.0521947786	0.0212663419	-0.0083004713	0.0121769916	-0.0771061344	0.0814062568	-0.016156816	0.0042304819	-0.0071940349	0.032642565	0.0008705525	0.0160755401	0.0104873844	-0.0380031516	0.1535484655	-0.052333634	-0.0502241983	0.1566653567	0.0981060435	-0.1202422312	0.0532163069	0.0806378254	0.0828008659	0.0095918502	-0.0262387513	-0.0265543521	-0.0182804695	-0.0097637573	-0.0094763045	0.0234593475	0.0023144315	0.0896035593	-0.0538711217	0.0418954761	0.115459368	-0.1730537863	0.0808847103	0.0851916578	0.0118330366	-0.0676152521	-0.230724	0.021452	0.0004601883039999	0.053233564176	-0.13248	0.13473	0.0181521729	0.0175509503999999	0.426816	0.0122619999999999	0.1821718978559999	0.0001503566439999	-0.0135052	0.0015032999999999	2.259910889999997e-06	0.00018239042704	0.00103053	0.0002199759999999	1.0619920809e-06	4.838944057599999e-08	0.00687453	0.0003151	9.928801000000028e-08	4.72591627209e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.4543403848835	-1.798082329918202	645538.8770833082	3.23310006516407	853.5454275562913	-6.597222708817981	728539.7969022521	43.523347469743655	770.379928515819	0.0619202576141333	593485.2342600384	0.0038341183030006	764.6618494834303	703.9564187200751	0.680854	30.25169	0.1165504999999999	0.0562393	0.0705409892	0.0392208797	-0.001629023	0.0331439619	-0.0006055643	0.0197095366	0.0158224601	0.0046845233	0.0391868371	-0.0390846336	0.0258651861	-0.0176056741	0.0723721658	-0.0026902511	-0.0036631282	0.0357325076	0.0471152299	-0.0153265116	0.0316187389	0.0511985469	-0.041342767	0.1796265655	-0.0764692243	0.0557341924	0.1014928026	0.1608153711	0.022489242	0.0341583396	0.0513334789	0.073583269	0.0174136906	-0.0223342118	-0.0521289746	-0.0273838795	0.0286699416	-0.0343321344	0.0403287225	0.0567998506	0.1112706959	-0.0948643896	-0.0153228238	0.1434884274	-0.0890497562	0.0149087172	0.0835859703	0.0071079182	-0.0732270951	-0.219365	0.011359	0.000129026881	0.048121003225	-0.105966	0.0265139999999999	0.0007029921959999	0.011228793156	0.408531	-0.0182849999999999	0.166897577961	0.0003343412249999	-0.0129317	0.0005734999999999	3.289022499999993e-07	0.00016722886489	0.00166488	0.00063435	2.7718254144e-06	4.023999225000002e-07	0.00687453	0.0	0.0	4.72591627209e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.7118162985763	1.257475913692815	647561.1072905536	1.5812456735175802	858.1180985596392	4.572671003347864	736366.6710756107	20.90932010485836	768.8914736326901	-1.4884548831288384	591194.0982250498	2.215497939110084	763.1567625555722	707.2177925164957	0.630783	28.026917	0.1242278999999999	0.0591359	0.069554341	0.0372567845	0.0079275683	0.0193480027	0.0063650802	0.0524628442	-0.037345865	0.0040437584	0.0603334119	-0.0073710963	-0.0025295029	-0.0742365798	0.0643195713	-0.0029981937	0.0219429437	0.0335766203	0.0022025944	-0.0172502892	0.0167635567	-0.0234551002	-0.0285506061	0.1094268205	-0.0284404059	-0.0049296025	0.1028761493	0.0893229631	-0.0814046041	0.0561272036	0.0194807117	0.0652782791	0.0325030649	-0.0119929325	-0.027356563	0.0044728868	-0.0067240461	-0.0272002912	-0.0157131249	-0.0109353854	0.0844576191	-0.0426396646	0.0123454563	0.1082962074	-0.0890952331	0.0545801967	0.0819445778	0.0023706562	-0.0785574968	-0.206996	0.0123689999999999	0.0001529921609999	0.042847344016	-0.0737251	0.0322409	0.00103947563281	0.00543539037001	0.433017	0.024486	0.1875037222889999	0.000599564196	-0.0136207	-0.0006889999999999	4.7472099999999813e-07	0.00018552346849	0.0018682	0.0002033199999999	3.49017124e-06	4.1339022399999965e-08	0.00666421	-0.0002103199999999	4.4234502399999986e-08	4.441169492410001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
803.6415121392129	-1.0703041593634453	645839.6800334007	1.1455509935506911	856.3787458820724	-1.7393526775667851	733384.5563985511	3.0253477369587447	767.1231173202187	-1.7683563124713828	588477.8771270901	3.127084047857387	761.4615425002123	700.3201690959205	0.595573	26.462461	0.1265989	0.0679908	0.0652249789	0.0492043777	0.0175689156	0.0056697904	-0.0124441147	0.0375926075	0.0120680838	0.0028889719	0.0496503275	-0.0273229927	-0.0279136838	-0.0647994417	0.0380126322	0.033114264	0.0447534465	0.0083666898	0.0080769844	-0.0504328581	0.010414502	0.0379725288	-0.0253532298	0.1182395794	0.0064714553	0.0188806561	0.0370240973	0.1007059857	-0.0880952744	0.0279775393	0.0969281081	0.0376899403	0.0470580349	0.0174015607	-0.0095842966	-0.0119163486	0.0436340122	-0.0189331295	0.0151772177	0.0304390209	0.0794401682	-0.022691009	-0.0165716328	0.0753071695	-0.0503966369	0.0537300319	0.0802681812	-0.0023706562	-0.0835859703	-0.192098	0.014898	0.000221950404	0.0369016416039999	-0.0174222	0.0563029	0.00317001654841	0.0003035330528399	0.449159	0.0161419999999999	0.2017438072809999	0.0002605641639999	-0.014051	-0.0004302999999999	1.8515808999999985e-07	0.0001974306009999	0.00203586	0.00016766	4.1447259396e-06	2.810987560000001e-08	0.00685137	0.0001871599999999	3.5028865599999853e-08	4.69412708769e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806.0543838704365	2.4128717312236176	649723.669756749	5.821949991338058	855.4639707529738	-0.9147751290986434	731818.6052564448	0.8368135368174398	765.7547980619656	-1.3683192582531092	586380.4107549217	1.872297592506339	758.8857794511663	706.8434174691171	0.628835	27.940374	0.0906508999999999	0.040898	0.0751062539	0.0344992152	0.0290222723	0.0002273401	0.0049806306	0.0369444235	-0.0165549265	-0.0097012955	0.0869479868	-0.0665583473	0.0188646528	0.0663797064	0.0200804108	0.019326903	0.0749602018	0.0202206321	-0.0003768025	-0.032815303	-0.0047403768	-0.0262755542	0.025273636	0.0663201958	-0.027078735	0.0197914171	0.036430547	0.0324059843	-0.1483802514	-0.0592221858	-0.019201723	0.0214277415	0.078018446	0.0180149528	0.0161384836	0.001547429	0.0146905836	-0.0183601514	-0.029762047	0.027119695	-0.0014946425	-0.0331240076	0.0149147255	0.0014176513	-0.0161015166	-0.0083109527	0.0785574968	-0.0071079182	-0.0882931893	-0.201644	-0.0095459999999999	9.112611599999998e-05	0.040660302736	-0.0062433	0.0111788999999999	0.0001249678052099	3.8978794890000005e-05	0.46529	0.016131	0.2164947840999999	0.000260209161	-0.0138127	0.0002382999999999	5.6786889999999334e-08	0.00019079068129	0.002254	0.0002181399999999	5.080516e-06	4.758505959999997e-08	0.00623191	-0.0006194599999999	3.837306915999995e-07	3.88367022481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.8596563711513	2.805272500714864	654253.943704857	7.869553803267025	861.633696080473	6.169725327499236	742412.6262212968	38.06551061678556	766.1901226783947	0.4353246164290567	587047.3040899335	0.1895075216691053	759.8216185707287	708.3245588336878	0.671574	29.839344	0.4109768999999999	0.276136	0.0514550259	0.0784347717	0.0297799214	-0.0091755454	0.0061956824	0.0544603568	0.0015397238	0.0011113294	0.0708654896	0.021244881	0.0096252141	0.0849941004	0.0153832904	0.0386538869	0.0602455897	0.0323143299	0.0162672457	-0.0620292567	-0.0673753818	0.0328244595	0.025529156	0.0238773243	-0.024176459	-0.0328009293	-0.006136848	0.1324983799	-0.0516372302	-0.0664411767	0.0834210581	0.0171044423	0.0747007969	0.0433230179	-0.0047458414	-0.0116027127	0.0409488531	0.0705451886	0.0253225589	-0.0248120854	-0.0331900777	0.0244516902	0.0418409996	0.0774763097	-0.0124196092	-0.0202937734	0.0768132552	-0.0118330366	-0.092661062	-0.229734	-0.02809	0.0007890481	0.052777710756	-0.0341857	-0.0279424	0.00078077771776	0.00116866208449	0.478281	0.012991	0.228752714961	0.000168766081	-0.0190477	-0.005235	2.7405225e-05	0.00036281487529	0.00180338	-0.0004506199999999	3.2521794244e-06	2.030583843999999e-07	0.0073853599999999	0.0011534499999998	1.3304469024997686e-06	5.454354232959852e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.810641323165	1.9509849520136413	657413.8960828821	3.80634228298367	860.7150058644021	-0.9186902160708996	740830.3213201577	0.8439917131043962	768.209257552601	2.0191348742063155	590145.4633895184	4.076905640236154	760.5611554152391	722.915086610954	0.691082	30.706133	0.3660513	0.219769	0.0312878319	0.124103644	0.038432106	-0.0383714094	-0.0173843171	0.0411133616	-0.001314216	0.0086089973	0.0986686394	0.0226091519	-0.0201596792	0.1049453132	0.0419620027	0.0704275674	0.045759589	0.0334783258	0.0371119115	-0.056101269	-0.0752914215	-0.047650779	0.0579892893	0.1033768407	0.0352206898	0.0299171973	-0.0015833672	0.0189357394	-0.0399922187	-0.0693804147	0.1014734036	0.0365724028	0.07579398	0.0598336459	-0.0104807259	-0.0372671439	0.047561006	0.0703066574	-0.0623368141	0.0819960559	-0.0421799286	-0.0026632491	0.0125754764	0.0081194008	-0.025115989	-0.07938274	0.0750362016	-0.0165379384	-0.0966728009	-0.217878	0.011856	0.000140564736	0.0474708228839999	-0.137932	-0.1037463	0.01076329476369	0.019025236624	0.494782	0.0165009999999999	0.244809227524	0.0002722830009999	-0.0228977	-0.0038499999999999	1.4822499999999994e-05	0.00052430466529	0.00162947	-0.00017391	2.6551724809e-06	3.02446881e-08	0.0080404099999999	0.00065505	4.29090502500001e-07	6.46481929680984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
811.6748497188466	0.8642083956816577	658816.0616661123	0.7468561511666647	864.0279223442867	3.3129164798846205	746544.2505905847	10.975415602691104	768.0133235152658	-0.1959340373351779	589844.4650969644	0.0383901469864628	761.22906845669	721.0266856223316	0.620075	27.551146	0.1403575	0.0652706	0.0273907829	0.121072334	0.0476969542	-0.0366056037	-0.0364904027	0.0612679029	-0.0096588106	0.0199459342	0.0762896345	0.0842209997	-0.0033148914	0.1620134548	0.0397116778	0.0587777145	0.0502082562	0.0318086786	0.0445254529	-0.0685460101	-0.1040310571	-0.0099744974	0.0401682667	-0.01696953	-0.020782827	-0.052005341	-0.0014589529	0.0937939118	0.0131671392	-0.1034006466	0.0100659971	0.0382578738	0.0609592284	0.0641388056	-0.0254174909	-0.0321862188	0.0269421995	0.1106110325	-0.0119956666	-0.0155841748	-0.0518360319	0.0431566767	0.0321069324	0.0549616572	0.0192819569	-0.0342525744	0.0732270951	-0.0212145853	-0.1003129872	-0.23398	-0.016102	0.000259274404	0.0547466404	-0.17978	-0.0418479999999999	0.0017512551039999	0.0323208484	0.464042	-0.0307399999999999	0.215334977764	0.0009449475999999	-0.0237014	-0.0008037	6.459336900000015e-07	0.00056175636196	0.00172709	9.761999999999988e-05	2.9828398681e-06	9.529664399999974e-09	0.0079083799999999	-0.00013203	1.74319209e-08	6.254247422439842e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.1020982879364	0.4272485690897838	659509.8180436691	0.1825413397892678	861.633696080473	-2.394226263813721	742412.6262212968	5.732319402335409	767.8652797409309	-0.1480437743349512	589617.087831618	0.0219169591193379	760.5739255506684	720.1091725477951	0.596186	26.489691	0.2723233299999998	0.189763	0.0330482272	0.1195248718	0.0387237009	-0.0513037023	-0.0436248536	0.0517819975	-0.0351118333	0.0268555022	0.0879136979	0.0971440862	-0.0649981991	0.0002141682	0.0377535158	0.0605882135	0.034977742	0.0460743895	0.0249760584	0.0117081261	-0.1073507016	-0.0565031867	-0.0232006826	0.0107561473	-0.0128970087	0.0045439014	0.0667787849	0.0506050627	0.0569882075	-0.0476066614	-0.0766064449	0.0337172022	0.0664533363	0.0529085793	-0.0450618613	-0.0030514816	-0.0361520978	0.102681701	-0.058763572	-0.0099347225	0.0178995226	0.0385820183	0.0264285306	0.0601511302	-0.0598508709	-0.0393425724	0.0713867084	-0.0258549876	-0.1035676303	-0.236771	-0.002791	7.789681000000087e-06	0.056060506441	-0.00209117	0.17768883	0.0315733203067689	4.3729919689e-06	0.528198	0.0641559999999999	0.2789931272039999	0.0041159923359999	-0.0237986	-9.719999999999868e-05	9.447839999999743e-09	0.00056637336196	0.0017672	4.01100000000001e-05	3.12299584e-06	1.6088121000000083e-09	0.00749194	-0.0004164399999999	1.734222735999174e-07	5.61291649636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.9552902932292	0.8531920052927262	660896.3040157484	0.7279365978954233	864.8106385782052	3.1769424977321705	747897.440598043	10.092963633896725	769.709616673584	1.844336932653164	592452.8939997957	3.4015787211484807	763.9879523688555	726.1093558397472	0.718442	31.921801	0.5021933299999999	0.27941	0.0475987725	0.1215292753	0.0556313911	-0.0398734692	-0.0667977946	0.0591004065	0.0170617409	-0.0037497358	0.0526454816	0.0666088021	-0.0288038034	0.0647033581	0.0636705983	0.0210565719	0.0298746501	0.0059435692	0.0305707845	-0.0545330998	-0.0779429402	-0.0108574856	-0.0108127	0.0469117075	0.0386907987	0.0159282109	-0.0010760988	-0.0130223708	0.0260709016	-0.0462558386	0.0308834188	0.0600047176	0.0426554689	0.0182569772	-0.0152236054	-0.0600544209	0.0328553266	0.0617763229	-0.0497936916	0.0451896781	0.0121764435	-0.0123174813	-0.0684337625	-0.0197059988	0.0108295717	0.0158622317	0.0695158277	-0.030451217	-0.1064242213	-0.254093	-0.017322	0.000300051684	0.064563252649	-0.159537	-0.15744583	0.0247891893843889	0.025452054369	0.406277	-0.1219209999999999	0.165061000729	0.0148647302409999	-0.020437	0.0033615999999999	1.1300354559999996e-05	0.000417670969	0.00145282	-0.0003143799999999	2.1106859524e-06	9.883478439999999e-08	0.00705783	-0.0004341099999999	1.8845149209999974e-07	4.98129643089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.3543060740644	0.3990157808352705	661545.2272092229	0.1592135933555806	855.7508261638269	-9.059812414378255	732309.4764800722	82.08020098372238	769.5314175212153	-0.1781991523687338	592178.602552211	0.0317549379049352	761.7925583939387	736.2053381953517	0.641191	28.489357	0.1727415	0.112009	0.0411173378	0.123035447	0.0623211078	-0.0272064623	-0.0361973464	0.0368910658	-0.0209732618	0.0239921145	0.0631223238	0.0175958839	-0.0147613299	0.0559438224	0.0599939189	0.0369317787	0.0392038314	0.0307386167	0.0423334325	0.0104099334	-0.0765050579	0.0080663495	0.0105737927	0.0684296591	-0.030034975	0.0939943008	0.0221891182	-0.0626385334	-0.0286725203	-0.1116860835	-0.0688309582	0.0561557746	0.0586081979	0.0384944098	-0.0160820101	-0.0225640569	-0.0093612612	0.0755359727	-0.0161112786	0.068976329	-0.0029270732	-0.0756519396	-0.038243442	-0.0199072238	-0.0732799145	-0.0673896545	0.0676152521	-0.034995421	-0.108871781	-0.266898	-0.012805	0.000163968025	0.071234542404	-0.057914	0.101623	0.010327234129	0.003354031396	0.413902	0.0076249999999999	0.171314865604	5.814062499999989e-05	-0.0210837	-0.0006467	4.182208900000001e-07	0.00044452240569	0.00109279	-0.00036003	1.1941899841e-06	1.296216009000001e-07	0.00706487	7.039999999999824e-06	4.9561599999997526e-11	4.99123881169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.5818888483517	3.2275827742872707	666805.9811951418	10.417290564875914	867.0012803194606	11.250454155633747	751691.220075584	126.57271870801664	771.3237948850712	1.792377363855849	594940.3965559073	3.212616614462841	764.7533585054272	732.7302981139485	0.599016	26.615463	0.1382045	0.0757295999999999	0.0462506102	0.1206073109	0.0690780082	-0.0619248852	-0.0630323569	0.0716001081	-0.0131618589	-0.0072789869	0.0601682952	0.0945520516	-0.013627452	0.0736066363	0.0796300367	0.0287163427	0.0345286288	0.0219676779	0.0835160642	-0.0273753444	-0.1075543336	-0.0282358418	0.0352467674	0.0330978865	-0.0523108029	-0.000527148	0.0728378089	0.001317163	-0.054767936	-0.0965200599	-0.0809066498	0.0744714187	0.0545520263	0.0238655903	-0.0319247167	-0.0652769365	0.00368239	0.1208308833	-0.0228807464	0.0013647153	-0.0221077969	-0.0496256213	-0.0151542987	0.0167006064	-0.070114543	-0.030980755	0.0656857936	-0.0394798359	-0.1109009027	-0.271739	-0.0048409999999999	2.3435280999999848e-05	0.073842084121	-0.118262	-0.060348	0.003641881104	0.013985900644	0.394758	-0.0191439999999999	0.155833878564	0.0003664927359999	-0.0210917	-8.000000000001062e-06	6.4000000000017e-11	0.00044485980889	0.0017501	0.00065731	3.0628500100000005e-06	4.320564361000002e-07	0.00665275	-0.00041212	1.6984289440000017e-07	4.42590825625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.9732782475807	-3.608610600771044	660925.5511446182	13.022070467997157	860.0057728013479	-6.995507518112731	739609.9292516436	48.937125435971744	769.4246741639256	-1.8991207211455503	592014.3292122631	3.606659513484395	762.4215646781721	740.4148143996862	0.704183	31.288225	0.23715336	0.14213	0.0391172818	0.1239440879	0.0493365226	-0.0460208551	-0.0547135583	0.0496153062	-0.061249092	0.0272175715	0.0737409024	0.1179175935	-0.0519014571	-0.0538678816	0.058342256	0.0481469756	0.0513937814	0.0573330643	0.011177308	0.0584308615	-0.09061875	-0.0763312957	-0.0157464667	0.0236003923	-0.043071723	-0.0006877473	0.017637678	0.071112323	0.0843893492	-0.0630655025	-0.0790839529	0.0553618064	0.0583888109	0.0511410108	-0.0531293721	0.0239283375	-0.0832150004	0.0946793659	-0.0428204038	-0.0105237813	0.041945691	-8.78981e-05	0.0116654046	0.0700709238	-0.0082867127	-0.035745654	0.0637282764	-0.0438968002	-0.1125037874	-0.282964	-0.0112249999999999	0.0001260006249999	0.0800686252959999	0.00502986	0.12329186	0.0152008827422596	2.52994916196e-05	0.455018	0.0602599999999999	0.207041380324	0.0036312675999999	-0.0213524	-0.0002606999999999	6.796448999999954e-08	0.00045592498576	0.00145282	-0.00029728	2.1106859524e-06	8.837539840000003e-08	0.0069423	0.00028955	8.383920250000023e-08	4.819552929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
