global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
798.3233658531215	-0.5425178398942307	0.2943256066035022	637320.1964670569	1037.2679302634908	-2.784075874035352	1075924.759153106	7.75107847238571	750.3631322059517	-1.5290915196181911	2.33812087536827	563044.8301739265	800.3451394243779	609.4581884963364	0.94326	19.255892	0.074481815	0.0345135	-0.0221615747	0.0264235075	0.090559919	-0.0601261959	-0.0215184347	-0.0128065991	0.0150796663	-0.0800781468	-0.0621298627	-0.0211122062	0.0089151258	0.0115291485	0.0677240154	0.0809056907	-0.0312365892	0.0804320749	-0.0517348504	-0.0732201643	-0.0251025648	-0.0347420669	0.007242833	-0.0979373055	0.1359076225	0.0029750413	0.1772902685	0.0194392561	0.0413955135	0.0562951319	0.0946112842	-0.0253351965	-0.0066961993	-0.0994458379	0.0983527023	0.070885278	-0.1398365165	0.0218343568	-0.0376330355	0.0031241727	0.018912216	0.0475511902	-0.1014685465	-0.0420995704	0.1695370651	-0.0565155828	0.0304649732	0.0323680473	-0.0462488935	0.0377655071	0.0045793055	0.0336592758	-0.0799681235	-0.07728098	0.0560564786	0.0476424255	0.1758751855	0.016661954	-0.0172349638	0.0976114703	0.0264824725	0.1330850287	-0.0096735678	0.2129520706	-0.0919376999	-0.0850045473	0.0421576375	0.0430391164	0.0251867421	0.0355701672	-0.0395045865	0.0830875226	0.0037390931	0.1207708185	-0.0777622441	0.0264686062	-0.0370951515	-0.0156149327	0.1200118416	-0.0288099364	-0.1300864223	-0.0110584669	0.1155976884	0.031784885	0.0062545322	0.0606859898	0.0214772687	-0.0422884763	0.1577637236	0.0625373756	-0.1106553766	0.0461992919	-0.0330885665	-0.0423040705	0.0277659584	0.1044673464	0.002404324	0.0115712384	-0.1074320545	0.0031308045	0.0661851438	0.1219226065	-0.0196382566	-0.0270428504	0.1191685539	0.031071369	0.1509169672	0.0336516626	0.024425549	-0.1612189444	0.0047733832	0.1408043227	-0.0313259779	0.0293429597	0.0291636236	0.1500174238	-0.1438856349	-0.046447278	0.0203837986	0.0257217972	0.0153640485	-0.110592125	-0.0449896151	-0.0979972	-0.018444	0.00960345120784	0.000340181136	0.187412	-0.017013	0.035123257744	0.000289442169	0.0822433	0.0058679000000001	3.4432250410001245e-05	0.00676396039489	-0.0008772269999999	0.000385093	1.4829661864907697e-07	7.695272095288245e-07	0.000247884	0.0002665113	6.144647745599999e-08	7.102827302769e-08	0.000317137	-1.1534000000000002e-05	1.3303315600000004e-10	1.00575876769e-07	0.0	0.0
798.4005385706025	0.0771727174810621	0.0059556283234118	637443.4199898281	1036.4514257132057	-0.8165045502851171	1074231.5578629368	0.6666796806363013	751.0444622075375	0.6813300015858204	0.4642105710609339	564067.7842126093	800.1176847147755	606.1469558344139	0.95107	19.415319	0.0251639	0.0145584	-0.0210843139	0.0268123808	0.1424912311	-0.0955852073	-0.0466102461	0.0199592338	-0.0916908342	-0.1019071776	0.034365916	0.0352799848	-0.005604387	0.0292357443	-0.0103304403	0.083347453	-0.0736600317	-0.0177982094	-0.0315442787	0.0587870839	0.0449029304	0.0866166462	0.0329747467	-0.005666929	-0.1315027606	-0.0210570841	-0.0341305067	0.0809373967	-0.0475777602	0.0240829339	0.1186321575	0.0811039457	0.0057894709	-0.0561319807	0.0297189266	0.0219711135	-0.1555730704	0.1413983648	-0.0391448142	0.1163401158	-0.0078047644	-0.0320725573	0.1462704171	0.134776866	0.043456593	0.0181634958	0.1062513521	0.0144402826	-0.1063862365	-0.0349817066	0.0157426096	0.0085510647	-0.0695831191	0.079122768	-0.037522292	-0.0015866063	0.0614776511	0.0040206227	0.1445674106	0.0375620429	0.0887102909	-0.0024188879	-0.0648529476	-0.0733209367	-0.1770801365	-0.025032312	0.039453912	-0.0372011727	0.0211780643	-0.0242344763	-0.0346604949	0.0546862943	0.0027720297	0.0158593569	0.0142402441	0.0313959766	0.1031620339	-0.0995339124	0.098673868	-0.0294881354	0.0395315261	-0.014799542	0.1298846182	0.0427867158	0.0726456366	-0.0033442	0.0839917352	-0.1384867485	0.042160267	0.0287892939	-0.0142251792	-0.0310756514	0.0723324196	-0.0184587861	-0.1481648446	0.0239191502	0.1603229915	0.0847743248	-0.0936681097	-0.0458741992	0.0822666514	0.03232308	-0.0065866124	0.0403259626	0.0403088373	0.0558572841	0.0276411007	0.0548534509	0.087133626	-0.1098682584	-0.031248299	0.0031884955	-0.0242851288	-0.0232066102	-0.0190339566	-0.0902740188	-0.1011806227	0.0031236683	-0.0283641758	-0.0450160792	0.013011472	-0.1117560484	-0.0383647583	-0.0979788	1.8400000000001748e-05	0.00959984524944	3.3856000000006433e-10	0.17501	-0.0124019999999999	0.0306285001	0.0001538096039999	0.0822238	-1.9500000000005624e-05	3.8025000000021926e-10	0.00676075328644	-0.0007766459999999	0.0001005809999999	1.0116537560999996e-08	6.031790093158447e-07	0.000154846	-9.3038e-05	2.3977283715999995e-08	8.656069443999997e-09	0.000256276	-6.0861e-05	3.704061321e-09	6.5677388176e-08	0.0	0.0
798.2052645267514	-0.1952740438511	0.0381319522019613	637131.6443182213	1036.5448290274771	0.093403314271427	1074425.182583602	0.0087241791168869	750.7023372811617	-0.3421249263758454	0.1170494652476776	563553.999199399	799.606345757668	606.3981723041965	0.996195	20.336512	0.076882665	0.0405518	0.0026203652	0.0992704774	-0.0144473498	-0.0932677327	0.006972177	0.0217296739	0.0472189082	-0.0609108616	0.1157834773	0.0295333632	-0.1675858707	-0.0605617991	-0.0391829939	0.0113932557	-0.0829692414	0.0407133882	-0.0866142924	-0.0301963005	-0.0765996164	0.0028752405	-0.0883754907	-0.0434545788	-0.029988634	-0.020843637	-0.0429141729	0.088106024	-0.0218474713	0.0517467788	0.1082485336	0.0364569122	0.0051624295	0.0789032562	-0.0693031324	-0.0282828377	-0.0131187818	-0.0597342629	0.0522515547	-0.1321526298	-0.0836121759	0.0623724435	-0.1061702217	-0.0761724872	0.0328267583	-0.0056638207	0.0391494901	-0.0580432043	0.0073533186	-0.0690544504	-0.1061470141	0.0110974656	-0.1566885019	-0.0815660239	-0.0716423654	-0.044737029	0.0111956058	-0.0066528166	0.0687906997	0.076886318	-0.0616427545	-0.1155830319	-0.0631833527	-0.05810234	0.1535742339	0.1516347342	-0.0803060396	0.0350270896	-0.0424677423	0.0813186302	0.0026858551	-0.1583922235	-0.1791047403	-0.0979839744	0.0694971896	0.0736606067	-0.0317832855	-0.123119471	0.0459249239	0.0139727218	0.0485139265	0.0099806774	0.02946254	-0.0406098923	0.0800612744	0.0750570222	-0.0834407215	0.0005909461	-0.0252017736	0.0361401331	-0.0051575447	0.0687389809	-0.1913502241	-0.0170797705	0.0466069848	-0.0563304035	0.086793307	-0.0298389407	0.0738869218	0.0968095907	-0.1409953829	0.0602407517	-0.0181383067	0.0079189112	-0.0273978058	0.1424516565	-0.1077928772	-0.0799305876	0.0692052297	0.0812446809	0.0776426887	-0.0030804318	0.1711232694	-0.0211430959	-0.0430058782	0.0976271358	-0.0045861165	0.0483127047	-0.1741241769	0.0466756897	0.0106533374	-0.1127290384	-0.0315924503	-0.0985996	-0.0006207999999999	0.00972188112016	3.853926399999886e-07	0.14714	-0.02787	0.0216501796	0.0007767369	0.0632151	-0.0190087	0.00036133067569	0.0039961488680099	-0.000650353	0.0001262929999999	1.5949921848974746e-08	4.22959024609e-07	5.03627e-05	-0.0001044832999999	2.53640155129e-09	1.0916759978889996e-08	-0.000100611	-0.000356887	1.2736833076900002e-07	1.0122573321e-08	0.0	0.0
798.1549110651247	-0.0503534616267415	0.0025354710977957	637051.2620573771	1036.3159674393426	-0.2288615881345777	1073950.7843697404	0.052377626523481	752.5802411282127	1.877903847051016	3.526522858769005	566377.0193365988	800.79391071286	610.2151382158908	0.91693	18.718391	0.1514274165	0.0892385	0.0252206326	0.0981891578	0.0386458695	-0.0662240814	0.0437113532	0.0313118109	0.0665366221	-0.0578679334	0.0897519503	0.0639541911	-0.0658297893	0.0235885635	-0.0030903532	-0.0396409999	-0.1166527426	0.0424723476	0.0711914957	-0.0491252258	0.0513804064	-0.0670555872	-0.030438853	0.1424542997	0.0488933738	0.0031953203	-0.0322265737	0.1290143307	0.0778317893	-0.0226056381	0.0195151592	-0.0260788542	-0.0800805558	-0.0330979013	-0.0492775636	0.0316469833	-0.0775753398	0.0298060648	0.115754038	0.0463294025	-0.1097554458	0.0936097226	-0.0399300967	0.0462611821	0.0444515939	0.0755858269	0.0126894453	-0.0628471706	0.0327884275	0.129490123	-0.0147869379	0.1034693523	-0.0875750449	0.016350869	-0.1362712396	0.0185979782	-0.1497674955	-0.0924116101	-0.00726066	-0.1604309026	0.0611022488	-0.0774251466	-0.0403509099	0.028858871	-0.1650469615	0.0565030701	-0.06237199	0.1268680584	0.0544891011	-0.048463892	0.032157858	0.1834403096	0.0193514036	-0.0572724331	-0.1001626585	0.0424204255	-0.0652302689	-0.0367295769	0.0329120133	0.0351532378	-0.0014191143	-0.0268007303	0.1036778605	0.0333507972	0.0693319418	-0.0434781108	0.0268762384	-0.0616440117	0.0881824999	-0.0414392684	-0.0788157053	-0.0117102981	0.0106462117	0.071379218	-0.0783012437	-0.1005061987	-0.2018546595	0.0342401829	-0.0021384247	-0.0500798572	-0.0961947454	-0.0013524344	0.0024141669	-0.0212821955	-0.1094015842	0.0045628289	-0.0015374074	0.0629168251	0.0215534391	-0.0261345394	0.0043160534	0.2240169233	0.1850582269	-0.0994379152	-0.1007561027	-0.1017708199	0.0204019828	0.0108301008	0.0204006754	-0.0466438773	0.0082906521	-0.1135094328	-0.0246987197	-0.096967	0.0016325999999999	0.009402599089	2.6653827599999933e-06	0.216424	0.069284	0.046839347776	0.004800272656	0.0820061	0.018791	0.000353101681	0.00672500043721	-0.00164826	-0.000997907	9.95818380649e-07	2.7167610276e-06	-7.63783e-06	-5.800053e-05	5.833644710890001e-11	3.3640614802809e-09	7.78778e-05	0.0001784888	3.185825172544e-08	6.06495173284e-09	0.0	0.0
798.4616290170401	0.3067179519154024	0.0940759020271791	637540.9730125454	1037.8566058250956	1.5406383857530273	1077146.3342547878	2.3735666356556937	752.8149594864385	0.2347183582257912	0.0550927076882108	566730.3632265681	802.3683498400047	608.0137134397904	0.973123	19.86553	0.0710664915	0.0427807	0.0309907544	0.0478050061	0.1599443053	-0.0078186215	0.0217021414	0.0455540972	-0.1242375361	-0.0631051569	0.052237812	0.1033988655	-0.0457660903	0.0149430303	-0.0423355854	-0.0250627205	-0.0019301123	0.0178414962	0.0032387342	-0.075398932	0.092768579	-0.0757718021	-0.1111929252	0.1654306903	0.1676608005	0.0125936975	-0.0712148072	-0.0196466246	0.0122522401	-0.0123166448	-0.032154221	0.0910476549	0.0410366314	-0.1002756639	-0.0061673109	-0.0047395145	-0.0168491076	-0.0477261506	0.0614516173	0.0405732901	-0.1974642881	-0.0836672199	-0.0063778499	-0.0187180599	0.0008018239	-0.1697743042	0.0378957687	0.0272450307	-0.0732834091	0.0362092884	-0.1675448303	-0.0699276738	0.0915639256	-0.1069335171	-0.0652798291	-0.1159394394	0.0206758067	-0.0298725194	0.0627199946	0.1050954815	0.0940472491	-0.1148158114	-0.0239914415	0.0619472956	0.0416508612	-0.1180234928	0.0071284956	-0.0324757627	-0.1153856961	-0.0124554565	-0.0451676954	-0.0118821824	-0.1179597282	-0.0209252331	-0.0570468561	-0.0002349262	0.1294862387	0.0057319882	0.0195819857	0.0283950128	0.0030404793	-0.0042870159	0.0281452326	0.0371737988	0.1042284353	-0.0946634473	-0.0983426732	-0.1352923268	-0.019545308	0.0187460313	-0.0713224233	0.1452974705	0.0074935176	0.0652874542	-0.0839194584	-0.0151059821	0.0558631907	0.0504748704	0.0322588442	-0.0939501765	-0.0407231041	0.12841006	-0.0165605287	0.002945978	-0.0734310087	0.0070655546	0.1008391916	-0.1998759013	-0.0992528655	0.0123995688	0.0196504991	-0.0561948376	0.0188072618	0.0511932559	0.0005016792	0.0224076633	0.1143915245	-0.0420421005	-0.0077755634	0.0292557919	0.0059244253	-0.1140958982	-0.017710062	-0.0995562	-0.0025892	0.00991143695844	6.703956639999999e-06	0.176423	-0.040001	0.0311250749289999	0.001600080001	0.0931485	0.0111423999999999	0.0001241530777599	0.0086766430522499	-0.00152338	0.0001248799999999	1.559501439999999e-08	2.3206866244e-06	0.00021416	0.00022179783	4.58645056e-08	4.9194277392708895e-08	7.78778e-05	0.0	0.0	6.06495173284e-09	0.0	0.0
798.1719042767801	-0.2897247402599987	0.0839404251187237	637078.3887768214	1038.1888212313338	0.3322154062382196	1077836.0285297064	0.1103670761420253	753.6039786224162	0.7890191359776964	0.6225511969389905	567918.9565955352	802.6606073918848	597.5848117653867	0.973835	19.880049	0.08309519	0.0413317	0.0704769255	0.1040711088	0.0455266564	-0.0219909118	-0.0064403845	0.0618509353	-0.0129320892	-0.0594560244	-0.0560079016	0.0015288632	-0.0121470157	-0.1921480112	-0.0836929191	-0.0158222566	0.0426227373	0.021201152	0.0115587458	-0.0120510527	-0.0743507162	-0.0926335029	0.0847451355	0.041255848	0.0097361569	0.1015800656	-0.0521965058	0.0995051692	0.0848067326	0.0364960904	-0.1166873826	0.0213262718	-0.0003766175	-0.0636177313	-0.1270592694	-0.1330663444	0.058758192	0.004723703	-0.0008100755	-0.0470620411	-0.0719043395	-0.0880792395	-0.0905608251	0.1932836597	-0.0011773612	-0.1651770194	0.0367042878	0.0128884046	-0.057517823	-0.0448585723	0.0531095964	-0.1193227754	-0.0279494085	0.0255689006	0.0488454635	0.0420530149	0.0073923913	0.0291446844	0.0191930085	0.0660383493	0.0380540295	0.0387612605	-0.1635651047	-0.0731080707	0.0164078483	-0.0535414888	-0.0181906962	-0.0577236106	0.0796560092	0.0487345156	-0.110646648	0.0439415979	0.0038929552	0.037484519	0.0431276132	0.0412883821	0.0316256921	0.1012362992	0.0203118944	0.0934096222	0.1404590331	0.0384174286	-0.0241945372	0.1430235918	-0.0332729724	0.0233975407	-0.0666303882	-0.0558063298	-0.0188308933	0.0352667708	-0.0189883711	0.1387631558	0.016821383	-0.0016813947	0.0014050105	-0.0369094436	-0.0323733457	0.0691222035	-0.1627385875	0.0391308186	0.078457534	0.0387829389	-0.0451147736	0.0018068775	-0.0102297326	0.0447493404	0.0217838054	-0.0269907503	-0.0392113635	0.1037809834	0.0690825108	-0.0609974944	-0.1151898775	-0.0191380703	-0.0327376102	0.0912484476	-0.0032760528	-0.0508359018	0.2274546514	-0.0402582959	0.0035556678	-0.1144874327	-0.0106533374	-0.0920761	0.0074801	0.00847800819121	5.595189601000005e-05	0.160705	-0.015718	0.0258260970249999	0.000247055524	0.100419	0.0072704999999999	5.286017024999999e-05	0.0100839755609999	-0.00085036	0.00067302	4.5295592040000006e-07	7.231121296e-07	0.000261273	4.711300000000002e-05	6.826358052900002e-08	2.219634769000002e-09	-0.000254521	-0.0003323988	1.1048896224144003e-07	6.478093944100002e-08	0.0	0.0
796.7748454779895	-1.3970587987905674	1.951773287278143	634850.154386474	1039.4641754300203	1.2753541986865002	1080485.772002412	1.6265283321072852	752.3523357560405	-1.2516428663757324	1.5666098649492597	566034.0371175698	802.028895736771	613.4924641193801	1.050556	21.446255	0.14938589	0.0851595	0.0864981613	0.0889309444	-0.0094911225	-0.0138582838	0.0969087357	0.0697651524	0.0785070467	-0.0090001343	-0.0986561921	0.0736176312	0.1019980095	0.0136041853	-0.0692706027	0.0365971286	0.0351339124	-0.0446378676	0.0773227313	0.1069992201	0.1113613565	0.0214474695	-0.107582658	-0.0291200091	-0.0604509606	0.0276436609	-0.0287967421	0.0207005197	0.1242565694	0.0582220123	-0.0612658463	-0.080522764	0.0266426483	0.0207947234	-0.0111842908	0.1136251033	-0.0389622861	0.0023558571	-0.0577418689	0.1721939831	-0.092622895	-0.0397213545	0.0685893884	-0.0128805862	-0.0975860513	-0.0722138095	0.065180193	0.1703132499	0.0915051371	0.0397658588	-0.0084061506	0.0375265121	-0.0729901387	0.1331678535	-0.0499562294	-0.1037336991	0.0105942548	0.0705119085	-0.0237856879	-0.0016448746	-0.0408708314	0.0550446614	-0.0641565179	-0.1095752575	0.1012017614	0.119186821	0.0021769371	0.0321942899	0.0639820267	0.0259739827	-0.0798115459	-0.0959037268	0.0058549027	-0.0631841396	-0.0416473287	0.0640010092	-0.0588708362	0.1203378329	0.0094744708	0.0272490522	-0.0237648303	0.0471802207	0.0280099982	0.0777153164	-0.0745887774	-0.0456687992	-0.0304731238	-0.0019110695	0.0174857032	0.0751988136	0.1097801817	-0.0089134382	0.1520144957	0.0394380994	-0.2046373032	0.0555144834	0.039493342	0.0279912713	0.0072370318	-0.1026094534	0.002076833	0.0397047142	-0.0249867744	0.1222811836	0.0516275583	-0.0432751292	-0.1319130157	0.000601252	0.0421608977	-0.037938942	0.0815933605	0.1598786151	-0.001830208	0.0063704004	-0.0777055926	0.0265601757	0.0888970335	0.037194854	-0.072570128	-0.039965343	0.0011853914	-0.1146833673	-0.0035556678	-0.0917746	0.0003014999999999	0.0084225772051599	9.090224999999773e-08	0.230122	0.069417	0.052956134884	0.004818719889	0.115636	0.015217	0.000231557089	0.013371684496	-0.00164826	-0.0007978999999999	6.366444099999999e-07	2.7167610276e-06	0.000102564	-0.000158709	1.0519374096000001e-08	2.518854668100001e-08	7.78778e-05	0.0003323988	1.1048896224144003e-07	6.06495173284e-09	0.0	0.0
796.1008729292677	-0.6739725487218493	0.4542389964306255	633776.599878742	1037.507681082234	-1.956494347786247	1076422.1883046348	3.8278701329195326	751.2393387256632	-1.1129970303773007	1.23876238962869	564360.5440489717	801.0830218279832	602.3499489415887	1.033345	21.094915	0.0693178999999999	0.0356628	0.0915318112	-0.0559910829	0.0520895652	0.0801214613	0.093949059	0.0915816064	-0.0395966805	-0.0443003587	-0.0302483247	0.0472904329	0.127685671	0.0768790047	-0.048519943	-0.0433198585	-0.0176967468	-0.0543008034	-0.0224126188	-0.0688845417	-0.0230517272	-0.0516926858	-0.0432008549	0.1109354098	-0.0275678756	0.0783382618	-0.0006269904	-0.0142972862	0.0592449095	0.0441402931	-0.0028611922	-0.0049549026	0.1328238547	-0.0065630093	-0.0558344406	0.0300023821	0.049163806	0.0813336112	-0.130493805	-0.0328963133	-0.0652543654	0.0521987513	-0.0650083976	0.0493488059	-0.0258098461	0.1800189168	0.0314841798	0.1201054878	0.0619487295	0.0271782213	0.0328589906	-0.0819667008	0.0204207416	-0.0565499362	-0.022519815	-0.0111049001	-0.0184712761	-0.1016419197	-0.134442022	0.1309000686	0.1512279384	0.0143934725	-0.0971874034	-0.145046565	-0.0935923369	0.0695990558	0.1612734396	0.1690213111	-0.0273223136	0.1409288253	0.1264145378	-0.1165041634	0.109756124	0.0753363151	0.0239853967	0.0603334786	0.0326940409	0.0385974393	-0.0178563285	0.0189813862	-0.1248424111	0.1129098127	-0.0278692794	0.1350971148	-0.0078898027	0.0556567502	0.0171783219	0.0048662955	-0.0209133073	-0.0057877655	0.0153080505	-0.0428919302	-0.085436655	-0.0972707797	-0.0704267613	0.1830163359	-0.099157652	-0.0175254775	0.1020551485	0.0088158822	0.0609913877	0.0654609092	-0.0190375593	0.1400088345	-0.0219047939	0.1044640327	0.2124204922	0.0028833801	0.0196581781	-0.004531002	0.020100571	-0.020529937	0.018864163	-0.0882668452	-0.0811688325	0.0496548394	0.0165390048	-0.018279905	0.0021405721	-0.2072778498	-0.0011853914	-0.1146833673	0.0035556678	-0.0938951	-0.0021204999999999	0.0088162898040099	4.496520249999989e-06	0.21716	-0.012962	0.0471584656	0.000168013444	0.132022	0.0163859999999999	0.0002685009959999	0.017429808484	-0.0010289	0.00061936	3.836068096e-07	1.0586352099999995e-06	0.000240192	0.000137628	5.7692196864e-08	1.8941466384e-08	7.78778e-05	0.0	0.0	6.06495173284e-09	0.0	0.0
795.7214795374858	-0.3793933917818322	0.1439393457277228	633172.6729973255	1037.8550099895754	0.347328907341307	1077143.0217604616	0.1206373698749062	750.1522749970374	-1.0870637286258216	1.1817075500938738	562728.4356832308	800.0015932339958	596.7229593285474	0.8567599999999999	17.490068	0.0258495499999999	0.0131966	0.0923973416	-0.0693453473	0.0335169454	0.0730647003	0.028069129	0.0986466529	-0.0670007038	-0.0035750286	0.0516933258	-0.0351512728	0.0841428099	-0.0420382357	0.0344144592	0.0063496582	-0.0789152591	-0.0052710271	-0.0509058143	-0.0023851496	-0.0354748852	-0.0738504927	-0.070564566	-0.0102774215	-0.2064523582	0.1923206516	-0.024612255	-0.1224866575	0.0112926296	0.1268531462	0.0437560278	-0.0151119675	0.0820683406	-0.0335532424	0.0676980104	-0.0638160471	0.0458780634	-0.0114408722	-0.0810249377	0.0386564167	-0.0622452281	-0.1023373343	0.1021630343	0.1004099755	-0.0036549607	0.0539552547	0.0047270205	0.030100179	0.1269648879	0.134708364	-0.0778648685	0.0844642556	0.0172005965	-0.0181907453	0.1378389875	0.1691731838	0.2031375896	-0.0572192312	-0.1132918885	0.0317574017	-0.1281029196	-0.1128662509	0.1035425794	0.0793751656	0.0294028542	-0.0914599348	-0.1262796955	0.0508961431	-0.0436070603	0.0720786117	0.0194159988	-0.0350163946	0.0360372213	-0.1712291587	-0.0214215887	0.0950219065	0.0969761984	-0.0425420697	0.0152358853	-0.0638197376	-0.0524559907	0.0500955288	-0.1304639241	0.0552042908	0.081473505	0.0768109449	0.0417942991	-0.0776240204	-0.0441998385	0.0341143934	0.0220331825	0.1095072478	0.0794472799	0.0803908921	-0.1250788913	-0.0396865488	0.0987189002	-0.1804500624	0.0076769893	0.0257214092	0.0350743755	-0.1360200357	0.0602180813	-0.1172817709	0.0632419469	-0.0249997562	0.0395607521	-0.0648925243	0.0788337831	-0.1543003068	-0.0908139964	-0.079149455	0.1006584317	0.1962885164	-0.0713185732	-0.1308861777	-0.0041399032	-0.0209724363	0.0943840882	-0.0483584458	-0.0035556678	-0.1144874327	0.0106533374	-0.0889818	0.0049132999999999	0.00791776073124	2.4140516889999955e-05	0.207281	-0.0098789999999999	0.0429654129609999	9.759464099999996e-05	0.127345	-0.0046769999999999	2.187432899999988e-05	0.016216749025	-0.00104516	-1.6260000000000146e-05	2.6438760000000467e-10	1.0923594256e-06	0.000128847	-0.000111345	1.6601549408999997e-08	1.2397709025e-08	7.78778e-05	0.0	0.0	6.06495173284e-09	0.0	0.0
796.3830474035583	0.6615678660724598	0.437672041419668	634225.9581917782	1038.7482085175088	0.893198527933464	1078997.840698334	0.797803610302507	750.463568806803	0.3112938097656297	0.0969038359984	563195.5681062432	799.6571701677962	590.7323462516592	0.868765	17.735138	0.04930516	0.0249846	0.1197133659	-0.0421752027	-0.0753541051	0.0648780744	-0.0128689817	0.1089538523	-0.0268228459	0.048209906	0.0649597582	-0.0950046696	-0.0147439845	-0.0764703338	0.070306943	-0.0448602243	0.0755151486	-0.0670149786	0.0746765635	-0.067212849	0.0212917452	-0.0352649232	-0.05196914	0.039652153	0.1240333464	-0.1301629833	-0.096089917	-0.0648799198	-0.0129625695	0.1180116839	0.0631096386	0.1221222675	0.005432194	0.0909930991	-0.0528562183	-0.1223010962	0.0996234936	0.0200947421	0.0274281434	-0.2063311317	-0.2012502217	-0.0051984836	0.0553901226	0.0029695487	0.0130897604	-0.0281027781	-0.0863285236	0.0350698739	0.0562107459	-0.0110409465	-0.0009815516	0.029720891	0.0510208117	0.2045106069	-0.0154412739	0.0171687096	0.1110885108	-0.0817286056	-0.0799667538	-0.0989411064	0.0151375382	0.081899225	0.0311795742	-0.0591501401	-0.0615035787	-0.0530953684	-0.0071379069	-0.063975633	-0.126959117	0.0294741772	0.0380295326	0.0904368758	-0.0548147497	-0.0480466836	0.0971758616	0.1367764656	0.0279871097	-0.0846017801	-0.0384448305	-0.0291750399	0.0582455261	0.0113071269	-0.0488071301	-0.0106772914	0.0069647252	0.0233378851	-0.1269404014	-0.0207605918	-0.1866201072	-0.075566177	0.0412722762	0.19550297	0.0386608458	-0.0353537502	0.0301433996	0.0346438271	-0.1765453709	-0.0677357015	-0.0046798706	-0.0034806472	0.0901935536	0.0873057333	-0.0625274342	0.037891099	0.0526966879	-0.1974552147	-0.0609896197	0.0035325541	-0.0681733893	-0.0821219331	-0.021590836	-0.0294451501	0.0005945234	0.0037923819	0.0546591294	-0.0041858814	-0.0835905991	-0.0010459542	-0.1487005238	-0.002707077	-0.0059244253	-0.1140958982	0.017710062	-0.0798240999999999	0.0091577000000001	0.0063718869408099	8.386346929000187e-05	0.204879	-0.0024019999999999	0.041975404641	5.76960399999994e-06	0.1153	-0.012045	0.000145082025	0.01329409	-0.000739363	0.000305797	9.351180520900001e-08	5.46657645769e-07	0.000258273	0.000129426	6.6704942529e-08	1.6751089476000002e-08	0.000156664	7.878619999999999e-05	6.207265310439998e-09	2.4543608896e-08	0.0	0.0
