global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
794.1413568545537	0.3456343775510504	0.119463122945102	630660.4946667916	858.8527866112212	-0.2392130559262568	0.0572228861255784	737628.1090698598	752.1294326414354	-0.1845587822608649	0.0340619441096133	565698.6834455276	758.6101581399312	643.6929075243257	0.9981890000000002	18.625523	0.040413305	0.0193977	-0.0797854737	0.0600067888	-0.0134759555	-0.0633323008	-0.0417608628	0.0136744875	-0.0094044522	0.1727444433	-0.0539437253	-0.0282579363	-0.0265056331	-0.030765843	0.116833108	0.0273651777	0.1479995561	-0.0288327303	-0.0171424654	0.1366393276	-0.0045272238	0.0161876059	-0.0099072675	0.0869877286	-0.1058765923	0.0183017508	0.0984916149	-0.0590838066	-0.1076545658	0.047626828	0.1256105891	-0.0353663867	-0.0394789906	-0.0706355663	-0.0727497134	-0.0705222766	0.0399594821	-0.0085757105	0.0020136029	-0.0539572946	-0.1271743183	0.0411771905	-0.2439040562	0.0217129	-0.0105612467	0.1096064239	0.0115108744	-0.1194030106	-0.0829723788	-0.2038586416	0.0029201445	-0.0017681785	-0.1096787133	0.0033648043	-0.0514570589	-0.0420546253	-0.1971275567	-0.0606752207	0.1413447526	0.0112336349	-0.0670325862	-0.0427065198	0.1473935865	-0.0395574105	0.0210960409	0.0194828139	-0.0298996604	-0.0263458669	0.115917266	-0.0860049464	-0.0282818602	-0.1390270051	0.0302670881	0.0643236364	0.0312380612	0.0200066423	-0.0532485176	0.0405094693	-0.0517580252	0.0619138725	0.040500247	-0.0233985458	-0.0166922114	-0.0170694116	0.0725894036	0.0114424812	-0.1184708175	0.1605725601	-0.0914808332	-0.052438074	0.063093354	-0.0064500363	-0.2746630365	-0.2069577198	-0.0134302	-0.0915479459	-0.0422792265	0.050440911	0.0959987648	0.0867609543	0.0165379384	-0.0617435365	-0.00891942	-0.00399657	1.5972571764900005e-05	7.955605313640002e-05	0.0272002	0.0059244	3.509851536e-05	0.00073985088004	0.0433349	-0.0056953	0.00187791355801	3.2436442090000003e-05	0.000287865	6.747900000000001e-05	4.5534154410000015e-09	8.2866258225e-08	-0.000131158	0.000302994	9.1805364036e-08	1.7202420964e-08	-0.000169989	-0.0001254677	1.5742143743290002e-08	2.8896260121e-08
794.3437358192489	0.2023789646951854	0.0409572453510951	630981.9706352806	857.3427700839077	-1.5100165273134962	2.2801499127599105	735036.6254151482	751.9486779819708	-0.1807546594645828	0.0326722469181572	565426.8143188336	758.3090127984044	641.9548744445406	0.953878	17.798697	0.05950683	0.0324231	-0.0702069835	0.0728995132	-0.0635035349	0.0479310121	-0.0399427769	0.1356384197	-0.0106351382	0.0279198839	-0.1098100019	-0.0150918702	-0.0337034305	-0.0376375743	-0.0075235481	-0.0171252319	0.0967727953	0.1140349487	0.0099038086	0.0106625695	-0.1316680344	-0.07401613	-0.0296458278	0.1395782334	-0.0841610623	-0.0250984612	0.1320428215	0.0010812082	-0.0071027701	0.1371015735	0.0901923015	-0.0165461136	0.1607734125	-0.1190548955	-5.63566e-05	-0.077511857	-0.0260706349	-0.0073627241	-0.122768367	0.1051387907	-0.0007727781	-0.0525987124	-0.0605478956	-0.0850045887	-0.0591159225	-0.0274600895	0.1405826642	0.1190478506	-0.0270758444	-0.053017774	0.1009144089	0.0214127276	0.1170967436	-0.1009356129	-0.0467394517	-0.0343266309	0.0014833195	-0.0178654057	0.0713083783	0.0875858916	0.1002332553	-0.1053019981	0.0910409009	-0.0716182497	0.010470512	0.0184217652	-0.0559900196	-0.1132676611	-0.0860872947	-0.0905524795	0.0268403026	-0.1142723119	0.0063405137	0.0213178795	-0.0095635357	0.1807518312	-0.0274943949	0.0230563225	-0.0756391853	-0.0908944503	0.1457133537	-0.0542806447	-0.0941817985	-0.0244431208	0.061912982	0.0052395311	0.0800649671	0.1218564477	-0.0658247543	0.0454750125	0.0807483059	-0.038265168	-0.0311308908	-0.1283309641	0.1094553036	-0.0060206338	0.0724682804	0.0611082066	0.0503411348	0.0851916578	0.0118330366	-0.0676152521	-0.00491589	0.00400353	1.6028252460900007e-05	2.41659744921e-05	0.0133533	-0.0138469	0.00019173663961	0.00017831062089	0.0406589	-0.002676	0.00165314614921	7.160976000000025e-06	0.000595768	0.000307903	9.4804257409e-08	3.54939509824e-07	-0.000602863	-0.000471705	2.22505607025e-07	3.63443796769e-07	-0.000169989	0.0	0.0	2.8896260121e-08
795.1949493228682	0.8512135036193058	0.724564428743854	632335.0074285989	860.9874008839233	3.644630800015648	13.2833336684227	741299.3044808537	752.0749983894639	0.1263204074930399	0.0159568453492076	565616.8032025121	757.8795433917874	648.5582100952716	0.92828	17.321066	0.08215974	0.0427843	-0.0421151056	0.0948453095	-0.072041105	-0.0832020902	-0.1358790567	0.093894368	-0.0405498985	0.0850141203	0.0366208321	-0.0480345733	-0.0757735495	-0.0680141682	-0.0091861431	-0.0630384099	0.1035906105	0.1549963076	-0.085912846	0.0816445813	-0.0137717041	-0.1708828116	-0.0159841258	0.0579325972	-0.093547303	0.1129704642	-0.0308210107	0.0455260815	-0.0835025588	0.0782943025	0.1082855845	0.1474746993	0.0226830255	0.0417491875	0.00585755	-0.0454754355	-0.1069834873	-0.0800584035	-0.159011796	-0.1081840245	-0.0335365915	0.0860819699	-0.0667569576	0.0014338592	-0.0323519788	-0.1259651961	-0.032036161	0.1004847437	-0.0240360874	-0.018248822	-0.0200886942	-0.1110911857	0.020345806	0.043041677	-0.2066926647	-0.0013912394	0.0067579289	-0.109159517	0.0945194249	0.169520125	-0.0168618644	-0.0054773114	0.0314206778	-0.1493602592	0.0017840188	0.0301615243	-0.045619761	-0.1213707045	0.0080661012	-0.0208537781	0.0604943699	-0.0361146156	-0.0523131073	0.1276438347	0.1451039625	-0.0511622619	-0.1084096284	-0.0514373906	-0.0219371863	-0.0121581875	0.1574782992	-0.0987294304	0.0722851166	0.0749451661	0.0757321861	-0.0303249263	0.0193821051	0.0227136479	-0.0563391628	-0.0003282705	0.0312900976	-0.0561407284	-0.0362701843	-0.0351925974	0.0679200518	0.0438903385	0.0422975118	-0.1831762216	-0.0006953781	0.0835859703	0.0071079182	-0.0732270951	-0.00492193	-6.0399999999996914e-06	3.648159999999627e-11	2.42253949249e-05	0.0429219	0.0295686	0.00087430210596	0.0018422894996099	0.0196434	-0.0210155	0.0003858631635599	0.0004416512402499	0.000319139	-0.0002766289999999	7.652360364099998e-08	1.0184970132100001e-07	-0.0002481	0.000354763	1.2585678616900002e-07	6.155361000000001e-08	-0.000169989	0.0	0.0	2.8896260121e-08
795.5529109922301	0.3579616693618845	0.1281365567323471	632904.4341882111	858.9566320239161	-2.0307688600072424	4.124022162775115	737806.4956978692	753.6733182303142	1.5983198408503083	2.5546263136557554	568023.4706122924	758.5615689622239	652.8691108924609	0.965362	18.012997	0.05140396	0.0288095	-0.0156282165	0.1196675292	-0.060188527	0.0502077555	-0.06380699	0.1476784289	-0.0807010385	0.011784704	-0.0256922383	-0.0324179584	0.0555387689	-0.1368480345	0.0659680962	0.0278058092	0.1158638467	0.1149702319	0.0135723775	-0.0540194606	-0.0838909026	0.0891696261	0.0187414813	-0.0273217856	0.0965651687	-0.029854155	0.0309268511	-0.1161921102	-0.0885660655	-0.0259129871	0.0404779613	0.0332348501	-0.0175664367	0.0515967829	0.1717260194	0.1159700887	-0.1796040432	0.00861289	0.1591685112	-0.1434939093	0.1351718178	0.013534206	0.0952462001	0.0800802733	0.03242386	-0.0060459341	-0.025321895	-0.0704617043	-0.0415788075	0.0095719244	-0.0525286342	0.0963359744	0.1313018304	0.0085652256	-0.1025046987	0.0617924516	0.0831797634	0.0118177258	0.0960183344	0.1021001597	0.1192896738	-0.0792967707	0.021312812	-0.0812595291	0.0576236231	0.0405404146	0.0394077015	0.1270427597	-0.0415400884	0.0752853166	0.0256200911	-0.0363738959	-0.0241150597	0.06294752	-0.0759843735	-0.0721232894	-0.0005457753	-0.0383666975	0.1034649595	-0.0571508651	0.0039163837	0.0088053023	0.0963163214	-0.190132225	-0.1073541471	-0.1064399287	0.0555401907	-0.009332076	0.1302200388	0.1288011715	0.03187803	0.0451777031	-0.11150041	0.0722983264	-0.0138952933	0.0110123837	-0.1762824736	-0.0041631764	-0.1277267202	0.0819445778	0.0023706562	-0.0785574968	-0.00492439	-2.460000000000136e-06	6.051600000000668e-12	2.42496168721e-05	0.0229254	-0.0199965	0.00039986001225	0.00052557396516	0.0354676	0.0158242	0.00125795064976	0.00025040530564	0.000595768	0.0002766289999999	7.652360364099998e-08	3.54939509824e-07	-0.000283087	-3.4987e-05	1.2240901689999994e-09	8.013824956900002e-08	-0.000169989	0.0	0.0	2.8896260121e-08
796.341772020912	0.7888610286819357	0.6223017225731219	634160.2178654062	862.0207707801404	3.064138756224338	9.388946317396034	743079.8092563874	753.8598379006144	0.1865196703001856	0.0347895874088899	568304.6551995405	758.928583270835	655.6108547582296	0.977753	18.244198	0.03913846	0.024894	-0.0068078289	0.1273155405	-0.1133975754	0.0418019033	-0.1697796599	0.0594768018	-0.0595029006	0.0021848851	0.0346069073	-0.0416176885	0.0238066591	-0.0674992528	0.0572074162	-0.0163992319	0.0528695233	0.1212331031	0.0215359274	0.1079529291	-0.0023967474	-0.0044117129	-0.0144524765	0.0425962924	0.0122811722	-0.0467087014	-0.0890340173	0.1150997011	0.0197229491	-0.1209915228	-0.0271138288	-0.0363643109	0.0418405522	-0.0679628223	0.1743791325	0.0200935203	-0.051691692	-0.0818636483	0.0113989119	0.1040879485	-0.1656919801	-0.0369716339	0.0979504303	0.0159734656	0.0821360386	-0.0452066269	-0.0520978926	0.0099374085	0.0339210395	-0.0506358848	0.0545719315	0.0744981719	-0.1005592468	0.0895752854	0.0487871749	-0.0650408731	0.0355673292	-0.0403262201	0.0268945274	0.1568347413	0.0032743469	-0.0504808458	0.0027482005	-0.0357123262	-0.0791255779	-0.0333980161	-0.0031597887	0.0728678068	-0.0129234382	0.0411109933	-0.0657331965	0.1162758168	0.0373503723	0.0691073279	0.0178939667	-0.0279041579	0.1500518975	0.0184921826	-0.0101182251	0.0003419787	0.0642242042	-0.0505454475	-0.0194110921	0.0911428029	-0.0369700348	-0.0174046636	-0.0031365316	-0.0261895459	-0.0958773311	0.1343299053	0.0677172544	0.0839499857	0.0167713878	0.0307470848	-0.0189323539	0.073217613	0.072753681	0.0360612141	-0.0501278308	0.0802681812	-0.0023706562	-0.0835859703	-0.0225393	-0.01761491	0.0003102850543081	0.00050802004449	0.0229207	-4.699999999999843e-06	2.2089999999998525e-11	0.0005253584884899	0.0196371	-0.0158305	0.00038561569641	0.00025060473025	0.000595768	0.0	0.0	3.54939509824e-07	-0.000283087	0.0	0.0	8.013824956900002e-08	-0.000283756	-0.000113767	1.2942930289000005e-08	8.051746753600003e-08
797.1715256048553	0.8297535839433294	0.6884910100667998	635482.4412351726	860.427754186132	-1.593016594008418	2.537701868786181	740335.9201737908	754.7689448134042	0.9091069127898664	0.8264753788823216	569676.1600547397	759.7721596732156	659.7537355598976	1.057848	19.738712	0.10804071	0.0563914	0.009956632	0.0428710384	-0.1410068795	-0.0344303875	-0.0681259994	0.0393026669	-0.0981941125	0.0695347558	0.0562946295	-0.0408105968	0.0200588976	-0.0214858375	0.1133050004	0.0369190006	0.1381468872	0.0024696011	0.1344523161	0.024939544	0.0315402167	-0.0239283049	0.0058311061	-0.1396379071	0.0453412983	-0.0256021802	-0.0220280356	0.0197706307	-0.0333458997	-0.0449980321	0.0979580357	0.0062539872	-0.1714398129	-0.1130614007	-0.073509296	0.0243269202	0.0654102613	0.0932316322	-0.1276329613	-0.0619741908	0.0295765927	-0.0664331153	0.1225437727	0.1039219866	0.0257884834	0.1115919398	-0.0629766643	-0.0217766642	0.0533212001	0.053461632	0.0261343039	0.0415067687	-0.0765353745	0.0171390954	-0.0084217333	0.0501867028	-0.043066563	0.0848231409	0.1510669402	0.0716180916	-0.0229922132	-0.0008935173	-0.0707309993	0.0801689233	0.015190484	-0.0548433422	0.0572889416	0.0927538707	0.0955559568	-0.0552613763	-0.1085371674	8.23238e-05	-0.0514249673	-0.0799368018	0.1388399757	-0.0687546824	-0.0987830151	-0.0251403757	0.0416523226	0.0223911473	-0.1994448123	0.1324142874	-0.0790114133	0.02895977	-0.0168083133	-0.1513944018	-0.0703079683	0.1150051957	0.1228061709	-0.0949287486	0.0554350551	0.073908766	0.006737317	0.086566933	0.0223617986	0.0322920065	0.1044052918	0.0937075714	0.1050323665	0.0785574968	-0.0071079182	-0.0882931893	-0.016337	0.0062023	3.846852529000001e-05	0.000266897569	0.0229248	4.099999999999937e-06	1.6809999999999484e-11	0.0005255464550399	-0.00660886	-0.02624596	4.3677030499600006e-05	0.0006888504163216	-0.000162155	-0.000757923	5.744472739289999e-07	2.6294244025000004e-08	-0.000983431	-0.000700344	4.904817183360001e-07	9.67136531761e-07	-0.000230256	5.3500000000000026e-05	2.862250000000003e-09	5.3017825536e-08
798.5235742013898	1.3520485965344733	1.828035407390839	637639.8985553625	859.3434148768297	-1.0843393093023224	1.1757917376982374	738471.104692171	753.6413165375125	-1.127628275891766	1.2715455285906363	567975.2339923951	758.772363686493	664.7096191016774	1.103527	20.591055	0.06761657	0.0323512	0.0635012219	-0.0442464853	-0.1720092136	0.0397861454	-0.0688919627	0.0822477099	-0.0890763591	-0.0936667269	0.0334614901	0.0153709711	-0.0324648989	0.0234020585	-0.0260963299	-0.0177320109	-0.0284738403	0.1212406897	0.0547519435	-0.1417466923	0.0256329244	-0.0685319817	-0.0488506052	-0.1127038155	-0.0555241314	-0.0386173525	-0.0793113375	0.1741850306	-0.1208393095	0.1109310382	0.1507467468	0.0149561873	-0.0080343887	-0.0016098234	-0.1972330703	-0.0392580783	-0.0457997224	-0.0438476166	-0.0842676714	-0.0221228981	0.0146219035	-0.0137685427	0.0018879698	-0.0299217909	0.032617114	0.0722995464	0.0167694868	-0.1571393016	-0.0510563351	0.0701571942	-0.1300089414	0.0393639484	-0.0761957351	-0.0517793601	-0.2616284496	-0.1172543717	0.0136813034	-0.0509056182	-0.021963877	0.0851077756	0.0994072578	0.0559945142	-0.1345636721	0.0642761107	0.0815702879	-0.0128137294	0.0074100842	-0.0429798519	-0.0381170525	-0.034577733	0.0106516277	0.0749157959	0.0348101942	0.0021925358	0.1544901643	0.09046088	-0.0106315129	-0.0878414831	0.048562443	0.1458665133	0.0447460474	0.1402223349	0.095919276	0.0698810307	0.1614325832	-0.0732426565	0.0602986135	0.0528389194	-0.1054459025	-0.0707787771	-0.1118507384	-0.020233741	-0.1355352875	-0.0374784945	0.0488924997	0.0831698973	0.048940469	0.054814082	0.1274361074	0.0768132552	-0.0118330366	-0.092661062	-0.00490042	0.01143658	0.0001307953620964	2.40141161764e-05	0.00541152	-0.01751328	0.0003067149763584	2.928454871040001e-05	0.0109481	0.01755696	0.00011986089361	0.0003082468444416	-0.000270408	-0.0001082529999999	1.1718712008999993e-08	7.3120486464e-08	-0.000669489	0.000313942	9.855957936400009e-08	4.48215521121e-07	-0.000230256	0.0	0.0	5.3017825536e-08
800.4926717150718	1.9690975136819588	3.877345018388472	640788.5174695336	859.5272098177805	0.183794940950861	0.0337805803191304	738787.0244171389	753.8035996316466	0.1622830941341817	0.0263358026417636	568219.8668176278	759.4641632108668	683.4094526618076	1.100346	20.531702	0.067901885	0.034425	0.1296507853	-0.0470924171	-0.0932737817	-0.0985672896	-0.106111415	-0.0691490185	-0.1061111201	-0.0891749959	0.2043955759	-0.0242164941	-0.0245366635	0.0291306484	-0.1141393486	-0.0737924995	-0.037750861	-0.0059169695	0.0744358297	-0.1151698145	0.2432858791	-0.0660846874	0.0113739397	-0.0451614166	-0.1023509134	-0.0458082918	0.0882357618	0.0334370665	0.1654752175	-0.0798346676	0.0400012224	0.2446432862	0.017716413	0.0363030322	0.0503737592	-0.0442470088	-0.0051333872	0.0503055077	-0.0765144422	-0.1337971326	0.1472968073	-0.0118399761	0.0018742375	-0.0101547001	-0.0060333669	-0.0161231727	0.0622202913	0.0631167512	-0.1439630429	-0.0497467082	0.2215898509	-0.0671441494	0.0199393258	0.0007674514	-0.0491674344	0.0002202882	0.158354144	-0.1088499053	-0.0106686939	0.0814611291	-0.0408470363	0.1244376583	-0.2561925091	0.1333779391	0.1066559502	0.0255091436	-0.0622974341	0.0220488247	-0.1199131644	-0.1916779423	-0.0009706648	0.0555504425	0.0730539715	0.0886266111	-0.0560521326	-0.1037884573	-0.0316190547	-0.0069603418	-0.0863996348	-0.0062831163	0.0680525608	-0.070434237	-0.0005802301	-0.2089208656	-0.0004267168	0.1373789672	0.187552373	-0.0223556457	0.0223933084	-0.034978139	0.1414715481	-0.0114717875	-0.0628998003	-0.1325630364	0.0410011138	-0.0368238969	0.0052918537	-0.0672000489	-0.0748737227	0.0750362016	-0.0165379384	-0.0966728009	-0.00490212	-1.7000000000003124e-06	2.8900000000010627e-12	2.40307804944e-05	0.00540588	-5.640000000000332e-06	3.180960000000375e-11	2.92235385744e-05	-0.00664727	-0.01759537	4.41861984529e-05	0.0003095970454368	-0.000692469	-0.000422061	1.7813548772100005e-07	4.79513315961e-07	-0.000283087	0.000386402	1.4930650560399998e-07	8.013824956900002e-08	-3.27355e-05	0.0001975205	3.901434792025e-08	1.07161296025e-09
801.6722007490307	1.1795290339589428	1.391288741952117	642678.3174537942	859.0590792731597	-0.4681305446208625	0.2191462068070254	737982.5016816489	754.7551401616074	0.9515405299607664	0.9054293801580162	569655.3216003677	760.3274278171115	691.0581081267125	1.122931	20.953119	0.1289904999999999	0.0577927	0.1927663289	-0.070662757	0.0788737598	0.0478869026	0.0848884809	-0.0310327104	-0.2048695315	-0.114263658	0.1162375774	0.0383524874	0.1724500084	0.033391183	0.0403696314	-0.130118601	-0.0240633815	-0.1199881915	0.1341506098	-0.1523762839	0.0623827099	-0.1951765615	-0.0278294078	-0.0475120802	0.0605407716	-0.1981955131	0.044202692	-0.0220272951	0.0007151574	-0.024320476	-0.0896909132	0.0696900539	-0.0784807199	-0.0198939028	-0.0022301947	0.0225897486	-0.0791761399	-0.0733204644	0.1482675211	0.0661710294	0.0738052526	-0.1108958068	-0.1531913932	-0.0372116115	0.0551193805	-0.1634492471	0.1174236042	0.0739096259	-0.0594813422	-0.0018279262	0.1002836175	0.1015842818	0.1673275184	0.1330393705	0.0075248638	0.0350867928	-0.018247021	-0.0820086035	0.0346037909	-0.0939514099	0.0470099722	-0.0350737232	-0.2534305013	0.0544619544	-0.0882635618	0.0688931079	-0.0141161553	0.0897521805	0.0187755709	-0.0455497636	-0.1803910629	0.043906441	-0.0502501378	0.0488230364	-0.0346929917	0.1424176288	-0.0414368438	-0.0419888999	0.0453861427	0.1251934639	0.0141255107	-0.1289575564	0.0396040001	-0.1578675136	-0.0007518388	0.0432174842	0.0580453555	0.095386882	-0.0320308124	0.0070117407	0.0819143219	-0.0348219063	0.0285955393	-0.0019400092	-0.0309107427	0.0133262307	-0.03401703	0.0392276698	-0.0571541171	0.0732270951	-0.0212145853	-0.1003129872	0.00640629	0.01130841	0.0001278801367281	4.10405515641e-05	-0.0195521	-0.0249579799999999	0.0006229007656803	0.0003822846144099	-0.0317132	-0.0250659299999999	0.0010057270542399	0.0006283008467648	-6.25279e-05	0.0006299411	3.9682578946921e-07	3.90973827841e-09	-0.000665883	-0.000382796	1.4653277761600004e-07	4.4340016968900004e-07	0.000307691	0.0003404265	1.1589020190225001e-07	9.467375148100001e-08
802.2239586142911	0.5517578652603561	0.3044367418766652	643563.2797747838	863.7191580560632	4.660078782903497	21.71633426286734	746010.7839930747	754.5208532586694	-0.2342869029380381	0.0548903528882976	569301.7180021905	760.301870564352	696.6512262298498	1.04012	19.407921	0.034197895	0.015963	0.2172728511	-0.053796274	0.0188941764	0.0938974768	-0.0957423198	-0.0402679403	-0.175348249	-0.133602135	-0.0155411695	0.08175429	0.0588803423	0.0177928266	-0.0680391541	-0.1292504344	-0.1328482045	-0.0065305686	0.204889464	-0.08611817	0.0137015318	-0.1685896361	-0.0526437794	0.0151333658	-0.0501025538	-0.0570944035	0.0514574854	0.0148880236	0.080102052	-0.1088875052	0.0960290809	0.0963898357	0.0089415498	0.0266701317	0.1274224594	-0.0509410588	-0.0638316536	-0.0514158547	0.076661388	-0.0100491806	-0.0008410384	-0.0550046221	-0.0221516121	-0.0580251207	-0.136738032	0.0012966223	-0.1170854539	-0.1676418042	0.1012857045	-0.00717247	0.1235032663	0.0087005414	-0.1260184579	-0.0135844944	0.018713213	0.0395134076	0.0029637295	0.0093324556	-0.0807555355	0.0530622788	0.0085121907	-0.1559848632	-0.2547394722	0.0829209223	-0.0128788019	0.0806112365	-0.027366258	-0.029014653	-0.0066404823	-0.2109005106	-0.072532211	0.0124222272	-0.0463989798	0.0897745862	-0.0353023495	-0.0618667642	-0.0110324384	-0.0097112725	-0.2066702564	0.0587169224	0.0096643984	-0.0447410863	-0.039211339	-0.0416515403	-0.1604563811	0.0975333807	0.0237549784	-0.0322762297	0.0218728277	0.1189273619	0.0468408487	0.0523627996	-0.0511523734	0.0929987359	-0.1111614128	0.040342491	-0.0606925609	-0.0026809351	0.035751581	0.0713867084	-0.0258549876	-0.1035676303	0.00608895	-0.00031734	1.007046756000001e-07	3.70753121025e-05	-0.0117344	0.0078176999999999	6.111643328999998e-05	0.00013769614336	-0.0244445	0.0072686999999999	0.00059753358025	5.283399968999994e-05	-0.000211781	-0.0001492531	2.227648785961e-08	4.4851191961e-08	-0.000533087	0.000132796	1.7634777616000006e-08	2.841817495690001e-07	0.000213857	-9.383400000000002e-05	8.804819556000004e-09	4.5734816449e-08
801.4426594323061	-0.7812991819849913	0.6104284117704165	642310.3363579273	865.450211514437	1.7310534583738215	2.9965460757479687	749004.0686103838	754.7209030564409	0.2000497977714985	0.0400199215884174	569603.6415103297	759.7342096080476	692.6386518909504	1.097731	20.482901	0.1079983	0.0481683	0.2221518923	-0.0448354667	0.0444568604	-0.1202487956	-0.0828726169	-0.119291473	-0.2216923402	0.1288717607	-0.0605946112	0.0833226519	0.0870376367	0.058588432	-0.0025949769	-0.0331141288	-0.0183378418	-0.0697857565	0.1690120874	-0.000121352	0.1321987213	-0.1600191353	0.0036065674	0.1033847484	-0.042243861	-0.0617556765	-0.1433421791	-0.1478844101	0.0273951478	-0.0520988678	-0.0635198958	-0.0193936623	-0.0379289423	-0.0010693504	-0.0266424701	0.1155579929	0.0182486218	-0.001441488	0.0708212417	-0.0645101568	-0.0055595399	0.0422900687	-0.0314704463	-0.1159793047	-0.0748908649	0.111276545	-0.0220113992	0.0446471781	0.0315857402	-0.0439617324	0.0784188849	-0.1635520393	-0.0303650175	-0.2455986501	0.0158608894	-0.0700185271	-0.1124545287	-0.0483972928	0.0678870053	-0.0076323853	-0.1159765574	-0.1173603126	-0.1968620386	0.0695584975	-0.0666943773	0.100206644	-0.0236447376	-0.050367383	0.1049590272	-0.0087639115	0.0920717871	0.0143598544	0.0394116788	-0.0029483836	-0.0715404024	-0.0174852145	-0.1174533432	0.1223338466	0.1789681739	0.0557640889	0.0008649705	-0.0821861099	0.0610093438	-0.0781342245	0.0482309046	0.0306980866	-0.0036040878	-0.094477075	-0.009838857	-0.1962178535	0.1598094946	0.1112650484	-0.0300547046	0.016961109	-0.0113081537	-0.1017322307	0.046135217	0.0311008014	0.0299510558	0.0695158277	-0.030451217	-0.1064242213	-0.0120345	-0.01812345	0.0003284594399025	0.00014482919025	0.0044047	0.0161391	0.00026047054881	1.940138209e-05	-0.0507438	-0.0262992999999999	0.0025749332384399	0.0006916531804899	-0.000367843	-0.000156062	2.4355347844000007e-08	1.35308472649e-07	-0.000283087	0.00025	6.25e-08	8.013824956900002e-08	-0.00032881	-0.000542667	2.944874728890001e-07	1.0811601610000001e-07
