global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
724.4697112350034	-0.8299756195453938	0.6888595290397602	524856.3624969292	820.4293418906886	-0.0325279186062061	0.0010580654888519	673104.3050351884	663.7129797825181	-0.7516187421427958	0.5649307335403185	440514.9195317893	685.7046285890414	640.3585830984326	0.8476139999999999	28.317951	0.14295917	0.0750408	-0.0008200743	0.012340085	-0.0508138875	0.0124255662	-0.0113544269	-0.0031950034	-0.0201147335	-0.0121769114	0.0084728271	-0.0347687835	-0.0133308886	0.0019985774	0.0178928152	-0.0225710709	0.0716967773	-0.0126562302	-0.0055365278	-0.0213209617	0.0592193575	-0.0123149705	0.0295645765	-0.0374522166	0.1120172664	0.104071687	0.0912438734	-0.00234243	0.01601027	5.4869783049e-06	0.0002563287454729	-0.103825	-0.0282715999999999	0.0007992833665599	0.010779630625	-0.269877	0.021524	0.000463282576	0.0728335951289999	0.000432457	0.000331933	1.1017951648900001e-07	1.8701905684900006e-07	0.000646117	-0.001211133	1.4668431436890003e-06	4.17467177689e-07	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.2294667795427	-0.2402444554606972	0.0577173983796069	524508.3205517808	822.6933514091893	2.264009518500643	5.125739099861513	676824.3504528839	663.7882029042779	0.0752231217597909	0.0056585180472883	440614.7783148908	688.3007286880238	653.4028156742091	0.7479799999999999	24.989285	0.118275395	0.0841156	-0.0293595872	0.0239674458	-0.0076348511	0.0392710901	-0.0237481406	-0.028431888	-0.0218880092	-0.0409342851	-0.0048176205	-0.0327168062	-0.0201482615	0.0176100568	0.0354043113	-0.0521953612	-0.0999285884	-0.0294813222	-0.0187786276	-0.0653675052	0.0731128204	-0.0098877302	0.0268020194	0.1076297944	0.1114828954	0.1019893188	0.0867609543	0.000505215	0.002847645	2.5524219622500003e-07	8.109082046025001e-06	-0.0956316	0.0081934	6.713180356000005e-05	0.00914540291856	-0.325301	-0.055424	0.003071819776	0.105820740601	0.00120311	0.000770653	5.939060464090001e-07	1.4474736721000002e-06	0.000626179	-1.9937999999999944e-05	3.9752384399999774e-10	3.921001400410001e-07	-0.000412225	-0.000245616	6.032721945600002e-08	1.69929450625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.7292771612204	-1.500189618322338	2.250568890922122	522337.6080659801	819.6148162553858	-3.0785351538035	9.47737869320394	671768.4470253498	664.4600884781306	0.6718855738527054	0.4514302243513792	441507.20918036514	687.4215814707076	649.6127144756933	0.735998	24.588982	0.105788435	0.073261	-0.0141900097	0.0036550679	-0.0148991317	0.0126168654	-0.0126484428	-0.0004963189	-0.0266097398	0.0290719605	0.0048224817	0.0063364683	0.0221189746	-0.0110686128	-0.0032424945	-0.0470621613	0.0612017814	-0.0255044974	0.0165508263	0.0095081871	0.0094563157	0.0088168289	0.0428957991	0.0033754365	0.1109009027	0.0997327036	0.0819445778	0.0080883499999999	0.0075831349999999	6.542140572249839e-05	5.750393642822349e-05	-0.0806129	0.0150186999999999	0.0002255613496899	0.00649843964641	-0.255278	0.070023	0.004903220529	0.065166857284	0.00116848	-3.463000000000012e-05	1.1992369000000082e-09	1.3653455104e-06	0.00073687	0.000110691	1.2252497481e-08	5.429773969e-07	-0.000530176	-0.000117951	1.3912438401000008e-08	2.810865909760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.8319055092434	-0.8973716519769823	0.8052758817718982	521041.2998111053	818.5129606723946	-1.1018555829912202	1.2140857257689217	669963.4667886889	665.4502107303089	0.9901222521782528	0.9803420742585358	442823.98296101246	688.2677550638507	631.8959975990105	0.7635699999999999	25.510132	0.2872769999999999	0.176146	0.0628113832	0.0052983233	0.0448716682	-0.0601296944	-0.0202075879	-0.019541499	-0.0418612054	0.0075190867	0.0285754584	0.0288807892	-0.0010576004	-0.0525477749	-0.021882493	0.096975839	-0.048041362	-0.0390283153	-0.0015985795	0.003803381	0.0383481122	-0.0257472085	0.0130375792	-0.0675158341	0.1102715368	0.0973056967	0.0768132552	0.0192345	0.0111461500000001	0.00036996599025	0.0001242366598225	-0.0349562	0.0456567	0.00208453425489	0.00122193591844	-0.111046	0.144232	0.020802869824	0.012331214116	0.000219835	-0.0009486449999999	8.999273360249999e-07	4.8327427225e-08	0.000220492	-0.000516378	2.6664623888400004e-07	4.8616722064e-08	-0.000270356	0.00025982	6.750643240000002e-08	7.309236673600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.7638706958334	-0.0680348134100086	0.0046287358357346	520943.08504183165	817.6829455520411	-0.8300151203534369	0.6889251000153304	668605.3994466623	662.9944068751381	-2.455803855170757	6.030972575071552	439561.5835477162	685.7306621452868	632.0300787613106	0.756656	25.279137	0.11567475	0.0695524	0.019178801	0.0169747571	-0.0425177499	-0.0262627672	-0.0128479604	0.0213385112	-0.0125660436	0.0028502536	-0.0276258955	0.0372104244	0.0687972735	-0.0434538811	0.0213049598	-0.0054400321	-0.048150905	-0.0141499631	0.0028402	0.0118557659	-0.0504732205	0.0134016456	0.0511773777	-0.0522166369	0.1095950666	0.0947124447	0.0713867084	0.0242722	0.0050376999999999	0.00058913969284	2.537842128999999e-05	-0.0634558	-0.0284996	0.00081222720016	0.00402663855364	-0.16186	-0.050814	0.0025820625959999	0.0261986596	0.000696312	0.000476477	2.27030331529e-07	4.848504013440001e-07	0.000166842	-5.365e-05	2.8783225e-09	2.7836252964e-08	-0.000366698	-9.634199999999997e-05	9.281780963999994e-09	1.34467423204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.0583522955668	0.2944815997334444	0.0867194125815686	521368.2641197889	809.4917739397557	-8.191171612285416	67.09529238191045	655276.9320761326	665.8325624528286	2.838155577690486	8.055127083175616	443333.0012224999	687.936325312721	659.8164299633044	1.177772	39.348217	0.4655705	0.355245	-0.046977186	-0.0105859414	0.0491069722	0.0686079066	0.0187458064	-0.0789161245	-0.0419968863	-0.020539161	0.0151489222	-0.0455587141	-0.1277076834	-0.1068986873	0.1437694145	0.1119633474	-0.0423999207	-0.0353125789	-0.0196366954	-0.0228436156	0.1094416272	-0.0350673597	-0.107612619	-0.0246604775	0.108871781	0.091957378	0.0656857936	0.0131059	-0.0111663	0.00017176461481	0.00012468625569	-0.121618	-0.0581622	0.00338284150884	0.014790937924	-0.508089	-0.346229	0.119874520441	0.258154431921	0.000922613	0.0002263009999999	5.1212142600999973e-08	8.51214747769e-07	0.000800806	0.000633964	4.019103532960002e-07	6.412902496360001e-07	-0.000226703	0.000139995	1.9598600025e-08	5.1394250209000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.7029842692212	-3.355368026345559	11.258494592222092	516533.97959748446	809.3561303063842	-0.1356436333715009	0.0183991952742221	655057.3456645248	662.1707944272696	-3.661768025559013	13.408545073006351	438470.1609924413	684.0820141426983	631.2798873499088	1.361283	45.47913	0.8706195	0.629305	0.011302408	-0.0919211248	0.0995350133	-0.0470660581	0.0343512632	0.079201859	-0.0026707018	0.0678045644	0.0019820687	0.0616590296	-0.0845889688	-0.0465496824	-0.1297004921	0.0391991401	-0.0160351618	-0.0040280432	0.0653948894	0.0585169987	-0.0321774299	-0.0852884009	-0.0789682695	-0.0979020443	0.1081019891	0.0890452037	0.0597324219	-0.0143177	-0.0274236	0.0002049965332899	0.0007520538369599	0.0321098	0.1537278	0.02363223649284	0.00103103925604	0.0717618	0.5798508	0.33622695026064	0.00514975593924	-0.000510412	-0.001433025	2.053560650625e-06	2.60520409744e-07	0.000777655	-2.315100000000001e-05	5.359688010000005e-10	6.04747299025e-07	0.000509467	0.00073617	5.419462689e-07	2.59556624089e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.3210735857015	1.6180893164802228	2.6182130361074347	518862.4490516576	813.8462001050116	4.49006979862736	20.16072679654554	662345.6374253666	664.163288440721	1.992494013451392	3.970032393639635	441112.8737123924	685.1866637585639	625.447552867063	1.12616	37.623901	0.22637065	0.118122	0.0995986595	0.0549784	-0.0577718074	-0.1128409633	-0.006370084	-0.0103236713	-0.0284938338	-0.0198203217	0.0130999339	0.0775761464	-0.0023978232	0.0293138946	-0.1223797164	0.0877331355	0.0451424162	-0.0183022113	-0.0303506535	0.0719932652	-0.0193592325	-0.0821026117	0.0134057438	-0.1543639505	0.1072860197	0.0859808972	0.0535494744	-0.0234362	-0.0091185	0.00054925547044	8.314704225000003e-05	0.0632607	0.0311509	0.00097037857081	0.00400191616449	0.140305	0.0685432	0.00469817026624	0.019685493025	-0.00163774	-0.001127328	1.270868419584e-06	2.6821923076e-06	0.000229898	-0.000547757	3.000377310490001e-07	5.2853090404e-08	-0.000166609	-0.000676076	4.570787577759999e-07	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.2474238272324	-4.07364975846906	16.594622354675028	513010.3721391471	809.5650170762092	-4.281183028802388	18.328528126105592	655395.5168736029	660.3094815203068	-3.853806920414172	14.851827779832163	436008.6113856164	683.1808347001667	624.6996430813956	0.988543	33.026249	0.1634521	0.104825	0.0343482374	-0.0347303427	0.0292069659	-0.0809698037	0.0144872076	-0.0112414161	0.020368462	0.0097761033	-0.0124550965	0.0921270724	0.0269489427	-0.056499239	-0.0043466772	-0.020105211	-0.0009782139	0.0128405315	-0.0115738651	0.0564433108	-0.0903602966	0.000862221	0.0090247139	0.0394046091	0.1064242213	0.0827696937	0.0471607147	-0.00280936	0.02062684	7.8925036096e-06	0.0004254665283856	0.0498237	-0.013437	0.000180552969	0.0024824010816899	0.079586	-0.060719	0.003686796961	0.006333931396	-0.00051179	0.00112595	1.2677634024999995e-06	2.619290041e-07	9.72973e-05	-0.0001326007	1.7582945640489997e-08	9.466764587289998e-09	-5.17745e-05	0.0001148345	1.318696239025e-08	2.6805988502499997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.954471269905	2.707047442672547	7.328105856879976	516895.53175898857	820.6783906824662	11.113373606257028	123.50707291225034	673513.0209331627	661.3280838811305	1.0186023608237065	1.0375507694756283	437354.8345298876	683.424035932235	623.2134134682258	0.982679	32.830334	0.07545545	0.0412598	0.100030397	0.0807180439	-0.0985354341	-0.1518725078	-0.0355021385	-0.0005159804	0.0046037533	-0.0031232734	0.0234568087	0.0917642777	0.0300779953	0.0240452991	-0.1597921876	0.0706921536	0.0435388058	0.0038871731	-0.0254588731	0.0734906151	-0.0326641882	-0.0829992961	0.0708643654	-0.1493353875	0.105516962	0.0794170796	0.0405906974	0.0101184	0.01292776	0.00010238201856	0.0001671269786175	0.0526449	0.0028212	7.959169440000016e-06	0.00277148549601	0.112861	0.033275	0.001107225625	0.012737605321	-0.000539965	-2.8174999999999967e-05	7.938306249999981e-10	2.91562201225e-07	-0.000288323	-0.0003856203	1.4870301577209e-07	8.3130152329e-08	-0.000166609	-0.0001148345	1.318696239025e-08	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.3575036808572	-0.596967589047722	0.3563703023734498	516037.5030945928	809.8370788172048	-10.841311865261446	117.5340429598586	655836.0942271835	661.5197608586716	0.1916769775410784	0.0367400637192831	437608.3940065141	683.8819974002947	622.5056460353236	1.034572	34.564049	0.21968177	0.130547	0.0655468989	-0.0349976208	0.0701039463	-0.0668820978	0.0110412875	-0.0068642712	0.0069950031	0.0131716543	0.007889613	0.0530693045	-0.0531588601	0.0024864965	-0.0719563708	0.0089280279	-0.0273510196	0.00520552	0.0188710589	-0.0118533345	0.0103063555	-0.0759812083	0.0333003288	-0.0071024792	0.1045646294	0.0759287828	0.0338646736	0.0101141	-4.300000000000484e-06	0.0001022950188099	1.849000000000416e-11	0.00338583	-0.04925907	0.0024264559772649	1.14638447889e-05	-0.0111414	-0.1240024	0.01537659520576	0.0001241307939599	-0.000940956	-0.0004009909999999	1.6079378208099997e-07	8.853981939359999e-07	0.000239006	0.000527329	2.78075874241e-07	5.7123868036e-08	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.448854761679	2.0913510808217097	4.373749343254134	519046.55232741474	816.5188001113108	6.681721294106069	44.64539945211048	666702.9509352148	662.3146704795473	0.7949096208757283	0.631881305360794	438660.7227324314	684.9451892419609	625.691829422256	0.843269	28.172785	0.1759809799999999	0.117566	0.0362520009	0.0444963665	-0.0421643822	-0.059325549	-0.0139183734	-0.0020222492	-0.0063019555	-0.0039104049	-0.0142661884	0.0374095869	0.0214936356	0.0264281901	-0.058444079	-0.0190955229	0.0546407475	-0.0060659857	-0.0076417462	0.0091923307	-0.0356899868	-0.0283787125	0.0368914383	-0.058575272	0.1035676303	0.0723107629	0.0270084943	0.0100923	-2.1799999999998904e-05	0.00010185451929	4.752399999999521e-10	-0.022553	-0.02593883	0.0006728229017689	0.000508637809	-0.0529626	-0.0418212	0.00174901276944	0.00280503699876	0.00072386	0.001664816	2.771612313856e-06	5.239732996e-07	-0.000260161	-0.000499167	2.4916769388900004e-07	6.768374592100002e-08	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.0975881854206	-1.3512665762583538	1.8259213601129731	517101.3413340888	814.8803445104959	-1.6384556008149502	2.68453675584188	664029.9758695444	662.4708795603001	0.1562090807527738	0.0244012769096266	438867.6662653976	685.8605642779809	631.1422411473985	0.72002	24.055155	0.17890641	0.0998955	0.0412244585	0.0293747397	0.0172476858	-0.0693439156	-0.0021284078	-0.0085178903	-0.007902537	-0.0132661966	0.0154485911	0.0291090936	0.0019970308	0.0366210825	-0.1087377373	-0.0155387837	0.0073432026	-0.0132241399	-0.0048839504	-0.015674913	0.032952879	-0.0638487721	0.0365157688	-0.0324737289	0.1025263906	0.0685692013	0.0200485104	0.0101142	2.1900000000000044e-05	0.00010229704164	4.796100000000018e-10	0.0352364	0.0577894	0.00333961475236	0.00124160388496	-0.00523464	0.04772796	0.0022779581657616	2.74014559296e-05	-0.000320085	-0.001043945	1.0898211630250003e-06	1.02454407225e-07	-0.000683559	-0.000423398	1.7926586640400004e-07	4.672529064810001e-07	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.4699557911803	2.3723676057596776	5.628128056857905	520518.8971093276	820.5737260191959	5.693381508699986	32.414593003606925	673341.2398330263	664.5529063493175	2.082026789017391	4.334835550186067	441630.5653373248	687.2318254028957	627.320660643828	0.7274239999999998	24.302517	0.13147654	0.0896499999999999	0.0729194109	0.0146167357	0.006162361	-0.0655211382	-0.025585964	0.0165405375	-0.0332818711	0.0020833208	0.0115718333	0.082376881	0.0184638536	-0.0303135331	-0.0330779469	0.0190747897	0.0791466487	-0.0311405443	-0.0060519137	0.0475898965	-0.0299764725	-0.0388265669	0.0210904299	-0.0774165445	0.1014413551	0.0647104904	0.013011472	0.0211961	0.0110818999999999	0.0004492746552099	0.0001228085076099	0.0385543	0.0033178999999999	1.1008460409999991e-05	0.00148643404849	0.0851366	0.09037124	0.0081669610191376	0.00724824065956	-0.000101894	0.000218191	4.760731248100001e-08	1.0382387236e-08	-0.00036764	0.000315919	9.9804814561e-08	1.3515916960000005e-07	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718.5895760221227	-2.8803797690575266	8.29658761399589	516370.9787676541	813.7115522242505	-6.86217379494542	47.08942919203562	662126.4902231991	660.4946161463994	-4.058290202918101	16.469719371101043	436253.13795837946	683.3189553343541	624.9155062661144	0.662129	22.121075	0.1431304	0.0766975	0.0431083031	0.0303955973	-0.026822196	-0.0482517657	0.0007039824	0.0075602931	0.0169527923	0.0181923663	-0.0028746414	0.0813011234	0.0388783598	-0.0060474832	-0.1033116144	0.026731506	-0.049168571	0.0129423177	0.0079557079	0.0280978383	-0.038144651	-0.0347199257	0.0651684834	-0.038030716	0.1003129872	0.0607412226	0.0059244253	0.0285318	0.0073357	0.00081406361124	5.3812494490000005e-05	-0.0113901	-0.0499444	0.00249444309136	0.00012973437801	0.0442329	-0.0409037	0.00167311267369	0.00195654944241	0.000364173	0.000466067	2.1721844848900005e-07	1.3262197392900002e-07	-0.0008005049999999	-0.0004328649999999	1.873721082249134e-07	6.408082550248399e-07	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.3165871306944	1.7270111085716735	2.982567369129961	518855.9856956113	820.6104582266015	6.898906002351055	47.59490402927541	673401.524150873	661.8737995113062	1.379183364906794	1.9021467540356267	438076.92647953273	684.8916942686045	630.1484861888457	0.646639	21.603584	0.07587675	0.0426865	0.054886076	0.0663091273	-0.010061547	-0.0421392057	-0.027458299	-0.0060576674	-0.0021167491	-0.0255101015	-0.0112456761	0.0304464767	0.0312781884	0.0191604985	-0.1220346061	0.0246151672	-0.0409992678	-0.0042050876	-0.0205303363	-0.0096961387	-0.0073313306	-0.0566257029	0.0670329731	-0.0713874209	0.099141769	0.0566681795	-0.0011853914	0.0291258	0.000594	0.00084831222564	3.528360000000009e-07	0.0167891	0.0281792	0.00079406731264	0.00028187387881	0.0186113	-0.0256215999999999	0.0006564663865599	0.00034638048769	0.000311619	-5.255400000000001e-05	2.761922916000001e-09	9.710640116100001e-08	-0.00117759	-0.0003770850000001	1.4219309722507546e-07	1.3867182081e-06	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.6367100529578	-0.6798770777365917	0.4622328408316475	517876.99445584486	814.9125405115653	-5.697917715036169	32.466266287323	664082.4486830137	660.8654143546593	-1.0083851566469093	1.016840624145812	436743.0958901554	683.6251816809042	630.5444552049765	0.635502	21.231506	0.089210715	0.0506926	0.0437385099	0.0358586938	0.0002624717	-0.0272984371	-0.000217694	0.0154102808	0.0142909607	0.0063945937	0.0236993097	0.0325976231	0.0330951089	-0.0157558209	-0.0793606749	0.0251329073	-0.0084718866	0.0087398555	0.0073640813	0.0163328502	0.0062394083	-0.0372532933	0.0480152018	-0.063189158	0.0979282008	0.0524983198	-0.0082906521	0.0376299	0.0085041	0.00141600937401	7.231971681000001e-05	0.057347	0.0405579	0.00164494325241	0.003288678409	0.0442233	0.025612	0.0006559745439999	0.00195570026289	9.10947e-05	-0.0002205243	4.8630966890490015e-08	8.29824436809e-09	-0.0012478	-7.021000000000002e-05	4.929444100000003e-09	1.5570048400000005e-06	-0.000166609	0.0	0.0	2.7758558881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.2858426975534	1.6491326445956247	2.719638479470959	520253.2668759198	821.5877340941144	6.675193582549014	44.55820936450353	675006.4048139012	660.0858444599455	-0.7795698947137453	0.6077292207439999	435713.32205639937	682.5543358408777	629.4204336771483	0.657155	21.954912	0.174683655	0.107271	0.0507297256	0.037069105	-0.0020579698	-0.0263596901	-0.0282668591	0.0095573123	0.0238305874	-0.0122359647	0.0246144281	0.0549757632	0.0969984751	0.0040498927	-0.0543949066	0.036793152	0.0929804318	0.0198170924	-0.0209548329	0.0390473593	-0.0306000049	-0.008286727	0.0811413307	-0.0985145854	0.0966728009	0.0482387676	-0.0153640485	0.0414632	0.0038332999999999	0.0017191969542399	1.4694188889999984e-05	-0.0380346	-0.0953816	0.00909764961856	0.00144663079716	0.00938701	-0.03483629	0.0012135671009641	8.811595674009999e-05	0.000836024	0.0007449293	5.5491966199849e-07	6.98936128576e-07	-0.00124612	1.6799999999999977e-06	2.822399999999992e-12	1.5528150544000005e-06	-0.000232649	-6.604000000000001e-05	4.361281600000001e-09	5.4125557201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720.8567852906514	-0.4290574069020749	0.1840902584175327	519634.5048995722	814.1903985906713	-7.39733550344306	54.72057255049919	662906.0051572362	662.04493072132	1.959086261374523	3.838018979506406	438303.4902937975	685.425548201969	633.2445097088658	0.894468	29.883314	0.26085357	0.175151	0.0041523499	0.0414126848	-0.0128746781	0.0257940354	0.0113369441	0.0042133506	-0.0001891353	0.0232231504	-0.0161423319	-0.0607018426	-0.0420441561	0.0581263819	-0.089519625	0.0036957279	0.0600093203	-0.0046744126	0.0387785242	-0.0808280479	0.0618552922	-0.0287017424	-0.017312277	0.0595229551	0.0953761056	0.0438968002	-0.0223783947	0.0454766	0.0040134	0.00206812114756	1.6107379560000004e-05	-0.0414933	-0.0034586999999999	1.1962605689999966e-05	0.0017216939448899	-0.109647	-0.11903401	0.0141690955366801	0.0120224646089999	0.0024215	0.001585476	2.5137341465760004e-06	5.86366225e-06	-0.000404211	0.000841909	7.088107642810001e-07	1.6338653252100004e-07	2.69152e-05	0.0002595642	6.737357392164001e-08	7.2442799104e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722.7991847805386	1.94239948988718	3.772915778313976	522438.6615194112	814.9867794006292	0.7963808099578955	0.6342223944691937	664203.4505978099	663.9880926208712	1.9431618995511144	3.775878167867096	440880.1871423026	686.0430482171987	630.3229592567258	0.812183	27.134233	0.21275354	0.101468	0.0289842987	0.0296583342	-0.0090625984	-0.0102073005	-0.0020009352	0.0196408625	-0.0254634317	-0.0168395365	-0.0117107595	-0.0443762973	-0.0862831021	-0.0343227404	-0.0704053755	-0.0053495719	-0.0663728875	-0.0215580329	-0.0051644751	0.0055326258	0.0046962682	-0.0139795541	-0.1363924293	-0.0764325988	0.0940386689	0.0394798359	-0.0293067317	0.0202244	-0.0252522	0.00040902635536	0.00063767360484	0.0168238	0.0583171	0.0034008841524099	0.00028304024644	-0.0866238	0.0230231999999999	0.0005300677382399	0.00750368272644	0.00106302	-0.00135848	1.8454679104e-06	1.1300115204e-06	-0.000273016	0.000131195	1.7212128025000005e-08	7.4537736256e-08	0.000660461	0.0006335458	4.0138028069764e-07	4.36208732521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
