global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
652.0932080329143	0.3407010261685173	425225.5519626576	0.1160771892322806	697.5536921940193	-0.1240134012422231	0.0153793236876646	486581.1534935086	619.5548485972923	1.305770369947595	383848.2104204138	1.7050362590330794	624.2410801190169	492.762853157244	1.223516	34.334877	0.4886121	0.270958	-0.0802308884	0.1277328517	0.0316500467	-0.069090442	0.0464258554	0.0018282889	-0.1684342367	-0.0038433238	0.109912903	0.0257691176	-0.1096645734	0.1064596052	0.0451677304	0.1875495334	0.0201720898	-0.1918592143	-0.1922070275	0.0667693818	-0.0606265147	0.0221463158	-0.0703940316	0.1227951471	-0.0132577664	0.0493910152	-0.1083037578	0.1389692059	-0.0310649264	0.0089767274	0.0390777811	-0.0789087418	-0.0764332165	-0.085818874	-0.0830605492	-0.0301389533	0.0494492718	0.1163730208	0.1141597099	-0.0126074492	0.0026779123	0.132474606	-0.0625197463	0.1347626349	0.1729477352	0.0293472878	0.101182977	0.0443547516	0.0513330536	-0.0231365782	0.018431149	-0.1829491561	-0.0787651227	-0.0230380478	-0.0356223381	0.1641753322	-0.1045806694	-0.0255799217	0.0590849027	-0.0320824648	-0.0416385299	-0.0569424408	0.0251287015	-0.1513394343	-0.0041706974	0.2180204422	0.0907042544	0.04697494	-0.0593893796	0.1144442274	0.0323507244	-0.1737474361	-0.0952225395	-0.0718174059	-0.0384501985	-0.0078628607	-0.1044196927	-0.0064953314	0.0196785107	-0.0354436098	-0.1298912645	-0.0568265082	0.0844957693	-0.062602377	-0.0991960727	0.014182839	0.0330973372	0.082649956	0.1105398515	-0.1068585468	-0.0425437658	-0.0614541938	-0.1246107513	-0.0327661851	-0.1026209794	0.178710317	-0.0443958836	-0.0769458033	-0.0804657521	-0.0193773036	0.0317047902	-0.0440688814	0.0415099213	-0.0479479456	0.2637669396	0.0257599153	0.0562072123	0.0092189153	-0.0017282868	0.0750362016	-0.0165379384	-0.0966728009	-0.154368	-0.24328	0.0591851584	0.023829479424	-0.0429848	0.0804322	0.0018476930310399	0.00646933879684	-0.0361984	0.0501329	0.0013103241625599	0.00251330766241	-0.000909791	-0.0007626509999999	8.27719663681e-07	5.816365478009999e-07	0.000110671	-0.001251449	1.5661245996010005e-06	1.2248070241e-08	0.00331662	0.00028124	7.909593760000017e-08	1.09999682244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.4055109752405	0.3123029423262551	425632.9507508647	0.0975331277856362	694.4274499099117	-3.126242284107548	9.773390818941976	482229.483188383	618.3587473186825	-1.1961012786098308	382367.5403855302	1.430658268692072	623.8397689001541	493.7804902965684	1.30076	36.502541	0.4173409	0.251056	0.0529595458	-0.0486168909	-0.0385983198	0.029355378	0.0782687903	-0.0921031555	0.1258139404	0.0828835519	-0.0157870612	0.047731929	0.0463520128	0.0646208868	0.0289976417	-0.0639471693	0.15335999	-0.0090062271	0.1737589422	0.0475880442	-0.0457458909	-0.0986999854	0.0912938787	0.0881783318	-0.0351938714	0.0830021733	-0.1319660676	-0.1826203775	-0.0422293578	0.0111067133	-0.1087036649	0.1050422408	0.0801716759	-0.1521707676	-0.002708772	-0.1714752378	-0.1118692336	-0.1948226655	-0.0265154272	-0.0496004412	0.0051615759	0.012946228	0.0978499888	0.037659334	-0.0436239759	0.0256833808	0.0842099026	0.0963610893	-0.0256660643	0.0397676516	0.0186042608	0.0381426033	-0.1200997155	-0.0096266223	0.0883608769	-0.0365619528	0.0078289541	0.0425191926	0.0739181311	0.0463876474	0.0378293477	-0.0942599907	0.1300076945	-0.053334676	-0.0327909593	-0.1629226468	0.0657443234	0.0245039053	-0.0230093201	0.0434705342	0.0075223746	0.0314062686	-0.1013498157	0.133730386	0.0738796731	0.0705828603	-0.1154832025	0.0769394973	0.0821278205	0.1592126178	0.0317838476	-0.0868663631	0.046911973	-0.0603021038	-0.0213622662	0.0386996524	0.1802399758	-0.0950267823	-0.1507106027	-0.0236295138	0.0037502077	-0.0230727627	-0.0525184974	0.1630027464	-0.0167797633	-0.133843474	0.0899518465	0.1164930296	0.0108392894	0.0081303652	-0.0898296577	0.0326748589	0.0800645372	0.0179918897	0.0387794519	0.0142043953	0.0477663738	0.0439690165	-0.0010782226	0.0732270951	-0.0212145853	-0.1003129872	0.0817576	0.2361256	0.0557552989753599	0.00668430515776	-0.0902023	-0.0472175	0.00813645492529	0.00222949230625	-0.0915281	-0.0553297	0.00837739308961	0.00306137570209	-0.000490422	0.0004193689999999	2.405137380840001e-07	1.7587035816099997e-07	0.000983424	0.000872753	7.616977990090002e-07	9.671227637760002e-07	0.00303538	-0.00028124	7.909593760000017e-08	9.2135317444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.3731624811584	-1.0323484940821572	424286.9968007056	1.0657434132336978	696.7741650411099	2.3467151311981524	5.507071906994362	485494.2370687358	619.0060398432954	0.647292524612908	383168.4773624794	0.4189876124197521	624.142971081167	491.4931423958416	1.1848	33.248405	0.1183314499999999	0.0734172	-0.0305580214	0.0510788884	0.0130237129	0.0004541682	-0.0621652393	0.0362410678	-0.0697422299	-0.0500466015	-0.0453323708	0.0410706343	-0.0604695025	0.0239571479	0.0418106076	0.0282354892	-0.1433932386	-0.0295499119	-0.0977408752	0.0017446006	0.0004870368	0.1404659121	0.0642106585	-0.0422637805	-0.1287131259	0.1170466973	-0.0556187566	-0.0505467857	-0.0694231165	0.0688073455	0.0620545483	-0.1427549262	-0.0588375928	0.057288734	0.013690329	-0.0782914284	0.0547692519	0.0868838343	-0.0812422568	0.0590106681	0.1792518364	0.0389914764	0.0195002	-0.0713995705	0.0312024814	-0.0125116102	-0.0521531998	-0.130766222	0.2207040468	-0.1128171208	0.0139377267	0.0130110196	-0.1178128766	-0.0455385251	0.0451441867	0.0439201879	0.0224123026	-0.040403903	0.0283016975	0.0670965237	-0.0688043624	0.0279598646	0.0285148794	-0.0034593846	-0.0052912792	0.0961335961	-0.0024705223	-0.1221805684	-0.0033341425	0.0362355153	-0.0459775164	-0.0585546382	0.1168168451	-0.0296518046	0.0726197029	0.063027346	-0.1146045109	-0.0400748182	0.1930144168	-0.0754197777	-0.0381703606	0.0369911509	0.133989479	0.0476884704	-0.0310393574	0.1200508596	0.0645360559	0.0593459042	0.0722049657	-0.0424367764	0.15618218	-0.0693633485	-0.0676179594	-0.074492481	-0.1171373641	0.0333884063	-0.0536851876	-0.0004843963	0.0643866558	-0.0601971692	0.0347298661	-0.0322795898	0.0541932594	0.0327554241	0.0136996905	-0.1186107122	-0.0083980373	0.0241230664	0.0653536546	0.0713867084	-0.0258549876	-0.1035676303	0.0188786	-0.062879	0.003953768641	0.0003564015379599	-0.125683	-0.0354806999999999	0.015796216489	0.0012588800724899	-0.0943794	-0.0028513	0.00890747114436	8.129911690000006e-06	-0.000320179	0.000170243	1.0251459204100001e-07	2.8982679048999995e-08	0.00115559	0.0001721659999999	2.9641131555999953e-08	1.3353882481e-06	0.00303538	0.0	0.0	9.2135317444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
651.6296955781409	0.2565330969824799	424621.2601592605	0.0658092298474224	698.7046570563981	1.9304920152882232	3.726799421091586	488188.19779229886	618.8632560253235	-0.1427838179719174	382991.7296582651	0.0203872186746376	624.7150467994073	490.61614922826607	1.016504	28.525625	0.07237527	0.0382286	0.029982823	-0.0225989324	-0.0295069458	0.0266830307	0.0624513982	-0.0447492469	0.0382010797	0.0626016767	0.0041211431	-0.0647862089	0.0400904797	-0.0372830586	0.0463866219	-0.0007936792	0.0577054351	0.0012912964	0.0191949585	-0.0133379145	0.0121162388	0.0490154157	-0.1145868804	0.0581354356	0.0072405438	-0.0246001831	-0.1236926254	0.1286854331	-0.0557671476	-0.1278552464	-0.0850512962	0.0121266307	-0.0689698358	-0.0280967477	0.0985251918	0.1692949024	-0.0112039471	0.0086256375	-0.0097178917	0.0085092723	0.0128293836	-0.0727329601	-0.0634713707	0.0507978597	-0.1212890943	0.0568503269	-0.1135355689	-0.0300524368	0.135608508	-0.0811918231	-0.0356538772	-0.1855020855	0.0045858173	-0.0288579862	-0.1378520523	0.0057052667	-0.0484293066	-0.0071938174	-0.0318492008	0.0182293002	0.0784522928	0.0128559051	0.081779837	-0.0274005086	0.0165930368	-0.048691558	0.0278964923	0.0332129164	-0.0261149537	-0.0686390833	-0.0371386195	-0.0913905053	-0.0295103973	0.0137008265	-0.020494861	0.018294766	0.0334985498	0.0118537997	-0.0626466521	-0.0377735505	-0.1201512872	-0.0363194195	0.0567206365	0.0817956405	0.0302337416	-0.1014537027	0.0420077203	-0.0314464753	0.2101616549	-0.0402907207	-0.1107206164	-0.0279879079	0.0660533598	-0.0003355833	0.0938487938	-0.0030644258	-0.1102764029	-0.0587898063	-0.0701362139	-0.1709331939	0.0453953905	-0.0989714063	-0.1222847163	0.084390057	0.0607167997	0.1123849692	0.141705185	0.0487414071	-0.1729515186	0.0695158277	-0.030451217	-0.1064242213	-0.00908682	-0.0279654199999999	0.0007820647157763	8.257029771240001e-05	-0.133566	-0.007883	0.0178398763559999	6.214168900000001e-05	-0.0841091	0.0102702999999999	0.00707434070281	0.0001054790620899	-0.00074005	-0.000419871	5.476740025e-07	1.76291656641e-07	0.00115559	0.0	0.0	1.3353882481e-06	0.00314064	0.00010526	1.1079667600000052e-08	9.8636196096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.7609745625518	-0.868721015589017	423489.8460136022	0.7546762029260132	698.4904703480179	-0.2141867083802253	0.0458759460467557	487888.93716699525	618.884501516162	0.0212454908385097	383018.0262169084	0.0004513708809692	624.5369596371063	493.9247230326744	0.988539	27.740843	0.08250598	0.0436391	-0.0306517663	0.0710870972	0.0386435813	0.0005860202	-0.0512887791	-0.0075373404	-0.0866200257	-0.0231614729	-0.0888985304	0.0167485822	-0.0388643207	-0.0013112815	0.0244409347	-0.0631908478	-0.0525116899	0.0081543283	-0.0531985061	0.0100969011	0.0151214345	0.1073758082	0.0403061984	-0.0806604848	-0.0421945492	0.0186055312	-0.0628510218	0.0979817162	0.030392149	0.0154364616	-0.0121489055	0.1116324615	-0.0871632621	-0.0127083232	0.0828935438	-0.0089236222	-0.0382835877	0.0555195288	-0.1378153537	-0.0091019845	0.1274715803	-0.02454276	-0.0268441853	0.0206520578	0.1584919765	0.0980145049	0.0052356796	-0.1706415279	0.1551023629	0.1073514586	0.033746825	0.0139824438	0.0070618966	0.1225157106	0.1678811694	0.0232062769	0.0433525345	0.0382061054	-0.1303694177	0.0431755202	-0.0807963421	0.1540444925	0.1270447554	-0.1034660903	0.038706036	0.0665270594	-0.0072466852	-0.0883690324	0.0256961005	-0.0291981932	-0.0342199185	0.0301561771	0.1610496695	0.0054621549	-0.0081110741	0.0524626417	-0.0706654024	0.0805197823	0.0207780344	-0.061132476	-0.0352947027	0.0495890712	0.0054760439	0.0133670165	-0.0888509728	-0.0275245484	0.0439634775	0.0175900464	0.0675100809	-0.0570924927	-0.0619928298	-0.0284542034	-0.096681176	-0.018745915	0.0126609757	-0.0154636667	0.0762149361	0.0655809605	0.1371619154	0.054390659	0.1697396499	-0.0487321092	-0.1153193535	0.1167330135	0.0094522476	-0.0261643136	0.002875999	0.0475982155	-0.0181608456	0.0676152521	-0.034995421	-0.108871781	-0.0177565	-0.00866968	7.516335130240001e-05	0.00031529329225	-0.155253	-0.021687	0.024103494009	0.000470325969	-0.0587863	0.0253228	0.00345582906769	0.00064124419984	-0.00117132	-0.00043127	1.3719905424e-06	1.859938129e-07	0.00115559	0.0	0.0	1.3353882481e-06	0.00303538	-0.00010526	1.1079667600000052e-08	9.2135317444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.890674638192	0.1297000756401303	423658.6703309607	0.0168221096210555	698.3828247074255	-0.1076456405924091	0.0115875839385501	487738.5698463226	618.9344052547672	0.0499037386051668	383079.7980080724	0.0024903831267728	625.1623589867559	489.9732562017732	1.098469	30.825743	0.1045933	0.0545622	-0.0496474309	-0.0833704965	-0.0923616018	-0.0356678362	0.0764915735	0.059352359	0.0535090585	0.1029288615	0.0616123361	-0.0648405965	0.0452108001	-0.023593072	0.0183367569	-0.0002596076	0.0309248017	-0.0277292537	0.1304062744	0.0651672944	-0.0111853624	0.0231600282	-0.0427455857	0.027345619	0.0007572195	-0.0404496432	-0.0742442684	0.007909136	-0.1228984706	0.0147313917	-0.0411614852	0.0022004595	0.0621529445	-0.0875617499	0.0549486387	0.0042400429	-0.04976948	-0.1562064138	-0.0152748377	-0.0659469703	0.0978364791	0.1065915031	0.1562895102	-0.0217551013	-0.0424028464	0.0179845116	-0.030292176	0.0604988719	0.1481129569	-0.0859020008	0.0229412925	-0.1124927063	-0.0502980111	0.0825324838	0.081250147	0.2564852603	-0.0860135869	0.0158659754	0.1427066162	-0.0583392894	-0.0645827276	0.0312484148	-0.0253564569	0.0256645154	-0.0868861532	-0.0965869505	0.108541087	0.1065107652	-0.0121739252	-0.0599506109	-0.0476538095	-0.0730193753	0.0196812744	0.0271996483	-0.0336324038	0.0202348768	-0.060969479	0.0475156563	-0.0047654596	0.0932726428	-0.0816655182	-0.072330662	-0.0179257751	-0.0101358727	0.019173468	-0.0727738308	0.1747552483	-0.0852631481	0.0656046297	0.0141334697	0.0472654584	-0.0460668797	0.1141119703	0.0928730491	-0.0131093617	-0.0055005288	0.0068421062	-0.1127756854	0.095333131	0.0784136717	0.0421323264	-0.0073670299	0.1220955129	-0.0451571269	0.0259597316	0.0133070187	0.0342227508	0.2256848805	0.0041745235	0.0656857936	-0.0394798359	-0.1109009027	-0.0640339	-0.0462774	0.00214159775076	0.00410034034921	-0.132356	0.022897	0.017518110736	0.000524272609	-0.0491089	0.0096774	0.0024116840592099	9.365207076000004e-05	-0.00117132	0.0	1.3719905424e-06	0.0	0.00144296	0.00028737	8.258151690000007e-08	2.0821335616e-06	0.00326284	0.00022746	5.173805160000003e-08	1.06461248656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652.5595602367191	1.6688855985271402	425833.9796563402	2.785179140971291	702.8719090009735	4.4890842935479895	20.151877794579253	494028.9204626727	619.5205204729468	0.586115218179657	383805.6752870709	0.3435310489817869	625.789061770406	486.2623848788489	1.166933	32.747032	0.20510215	0.0938732	0.0036566727	0.0839093324	0.1428826863	-0.0250331812	-0.020907624	-0.0031421383	-0.1072468653	-0.0713894186	-0.0564205349	0.0755659515	-0.037259448	-0.1671577285	0.0703059788	-0.0590621014	0.1306693145	-0.0885369522	-0.0662571396	-0.0370718773	-0.0365540194	0.0209194847	0.0437100781	0.0178408865	-0.0709993063	0.0846272173	0.0435191406	-0.2080432445	-0.0822342293	0.025586001	-0.0542623015	0.043547609	-0.0974594416	-0.1124291693	-0.0194643632	0.0693299048	-0.1056827161	-0.0697203894	-0.101949094	-0.01238233	-0.0705607961	0.0446886345	0.0210725438	-0.0019612285	-0.0589475745	0.0648660935	0.0279735643	-0.1074095133	0.0114499619	0.0203917625	0.0038193385	0.0971416409	-0.0544565645	-0.0115830643	-0.1239309046	0.0165749603	0.1456916166	-0.06823369	-0.0459061549	-0.0742847821	0.0287286716	0.1600150245	0.0444991266	-0.0690468549	0.0374298402	0.1017267165	0.029887466	-0.1361079288	-0.0392207414	0.0082886564	-0.0867743108	0.1347326435	-0.0523217378	0.0899227002	0.0420829525	0.1560366184	0.0232931992	0.1023823127	0.0384054365	0.1319313252	-0.0832429776	0.0121296266	-0.1277466212	-0.0585883747	-0.0407261585	-0.0575260696	0.0264819881	-0.022472289	-0.0589382501	0.0871629359	0.0549807021	-0.0603861102	-0.0892232897	-0.0521438436	-0.0307633952	-0.0347484243	-0.0551627589	-0.0379630456	-0.097265933	-0.1098332901	0.0708570198	0.0393987592	0.004589483	0.0651605603	-0.0450135433	0.0573234015	0.0196882415	0.0639005362	0.0051812577	0.0637282764	-0.0438968002	-0.1125037874	-0.0150982	0.0489357	0.00239470273449	0.00022795564324	-0.160892	-0.028536	0.025886235664	0.000814303296	-0.0916019	-0.042493	0.00839090808361	0.001805655049	-0.00140475	-0.0002334299999999	1.9733225625e-06	5.448956489999998e-08	0.000201101	-0.001241859	1.5422137758810002e-06	4.0441612201e-08	0.00303538	-0.00022746	5.173805160000003e-08	9.2135317444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.3950821880835	0.8355219513643988	426925.1334275724	0.6980969312117727	699.4470303967896	-3.4248786041838457	11.729793453396288	489226.1483308876	619.1675761713532	-0.3529443015936522	383368.48738190846	0.1245696800274309	624.593402722921	490.479449931389	1.220688	34.255539	0.13748435	0.0764026	0.016740701	-0.1563316235	-0.1540618716	-0.1033561023	-0.05841302	-0.0393046446	0.1146702263	0.0726608283	0.0799629422	-0.132291508	-0.0625246709	0.023302914	0.0782676509	-0.0953795947	-0.0268008051	-0.0200945573	0.1423761622	0.0568074911	-0.0810332681	-0.0879552907	-0.0236735896	-0.0127312489	-0.0130529639	0.0264200347	0.1086948853	-0.0292764761	-0.1052439145	0.1033146844	0.0239516874	0.0711942366	0.0639378885	0.0358863199	0.1604520507	0.053256602	0.0810526608	0.0007955419	-0.1111193015	-0.0314006571	-0.135033925	0.0132235219	-0.124179289	0.0818788123	-0.0217044071	0.0675019261	0.082532467	0.0072111512	-0.0487992777	0.0541703621	-0.0154744548	0.0524315342	-0.0552708727	0.0091610555	-0.117798442	0.0627600794	-0.0240942464	-0.0059650059	-0.1448499475	0.0302659093	0.0284688704	-0.1069007757	0.1840891025	-0.1308215305	0.0718969816	-0.1011177571	0.0484821517	0.13313518	-0.0747772085	0.0603233937	-0.0062956785	0.040837803	0.0650946256	0.0174887819	0.0745835019	0.0833806898	-0.0286030787	-0.0712690615	0.0196893261	-0.0484971652	0.1193260162	0.1876453384	-0.0966942783	-0.0712876493	-0.0971640491	0.0035374083	-0.0655246455	0.03105806	0.0372510275	-0.0239266277	0.0479939179	0.0516989088	-0.0278190676	0.0557172026	-0.019139206	-0.1339240304	0.1266531802	-0.0175279359	-0.1237228421	0.0100832081	0.1869655479	0.1630689189	-0.0020735633	-0.0279159993	0.0116786658	0.1912699309	0.1240444705	0.0835353298	0.0306862854	0.0617435365	-0.0482387676	-0.1136742748	-0.0243952	-0.0092969999999999	8.643420899999996e-05	0.00059512578304	-0.137131	0.023761	0.018804911161	0.000564585121	-0.049618	0.0419839	0.002461945924	0.0017626478592099	-0.00135199	5.276e-05	1.8278769601e-06	2.7836176e-09	0.00139719	0.001196089	1.430628895921e-06	1.9521398961e-06	0.00303538	0.0	0.0	9.2135317444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.471742994977	1.0766608068935284	428333.26237888326	1.1591984931006236	702.1706056857707	2.723575288981124	7.417862354748612	493043.5594891221	620.4218984783356	1.2543223069824307	384923.3321114622	1.573324449793727	625.8728623249032	493.2210582857865	1.28785	36.140247	0.13007305	0.0582286	0.046707757	0.1033009321	0.0220373854	0.0117656413	0.033221099	0.1697738334	-0.0850110494	0.0434142733	-0.0910723644	0.079719669	-0.0109513977	-0.0658930873	0.1013300003	0.1619358681	0.038303465	-0.1566474488	-0.0441677185	0.0355132235	-0.0372182864	-0.0697904271	0.0483558582	-0.1368856166	0.0714380763	0.0711062047	0.0069760717	-0.0006860462	-0.0851580516	-0.0902765922	0.1390292302	-0.0725800888	0.0981996356	-0.0327871082	0.1328470928	0.0813813979	0.0945290834	-0.092397964	-0.0602148624	0.0130048737	-0.1142756267	0.141652055	-0.1150651119	0.1350320318	-0.0873157814	-0.0063137358	-0.0448226995	-0.1068962671	-0.0029843698	0.1557820881	0.0703539818	-0.0605714837	0.0789923241	-0.0979858004	0.0405554989	0.0819384742	-0.0557357606	-0.0164122122	0.0763161297	0.0001331776	0.0685265689	0.0419778501	0.0882334535	-0.0423574774	-0.1772761559	0.0596108424	0.0988653487	-0.1455270206	-0.0879382929	0.0842646736	-0.0442743679	-0.0514775842	-0.0838987767	0.0845347764	-0.0095896976	-0.1496705212	0.0298512699	-0.0039172062	-0.0070350297	0.0279499455	0.0445745781	0.050143835	0.0713584332	-0.1067026984	-0.0460226886	-0.0057878156	-0.1047541712	-0.1508148119	0.0381996247	0.1474587586	0.0257809249	0.0054106432	0.0471197423	0.0733492945	-0.0475167207	0.1220073147	0.1233629679	-0.0349153066	-0.1317723163	-0.0841954057	-0.0117023396	0.0999328341	-0.0141571932	0.1932896793	0.0607466593	0.0271616519	-0.0798060196	0.153563457	-0.1037061708	0.0597324219	-0.0524983198	-0.1144078661	-0.0140143	0.0103808999999999	0.0001077630848099	0.00019640060449	-0.158428	-0.021297	0.025099431184	0.000453562209	-0.0807844	-0.0311664	0.00652611928336	0.00097134448896	-0.00162871	-0.00027672	2.6526962641e-06	7.657395840000002e-08	0.000584575	-0.0008126149999999	6.603431382249998e-07	3.417279306250001e-07	0.00329062	0.00025524	6.514745760000018e-08	1.08281799844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
653.5434507643199	-0.9282922306571209	427119.0420369351	0.8617264654983733	698.5160763539424	-3.654529331828371	13.35558463719392	487924.7089249066	618.867403639319	-1.55449483901657	382996.8632872718	2.416454204529152	624.3764175751702	490.5657285720085	1.174184	32.950516	0.1375051499999999	0.0661907	0.0965991174	-0.0105963399	0.03049404	0.0564081329	-0.043127046	-0.1148681058	0.0809647048	-0.0004614254	-0.0274788126	-0.1464363697	0.0137883369	-0.0063759388	-0.0067625771	-0.1043876087	0.1242567028	0.0462034473	-0.0055888437	-0.0475523665	-0.0492502258	-0.0927856648	0.1363588535	-0.1899364883	0.1403927343	-0.0661341208	-0.0294770223	0.0242515258	0.0639576941	0.1557785463	0.0274702456	-0.1221595036	-0.0077688853	0.1375306135	-0.1151535614	0.0369933933	0.0649574517	-0.0880590511	-0.0360170346	0.0335172454	-0.0982042179	0.0661284641	0.057412076	0.079620166	0.1671451616	-0.0369326032	-0.0389485924	0.0765837596	0.0548997993	-0.0635460098	-0.1805445914	-0.0062085345	0.1253086392	0.0930087251	-0.0052278103	-0.0126430299	-0.0639787117	0.1461882526	-0.0091910865	0.0496845082	0.0748058182	-0.0117269981	0.0665545674	0.0257432811	0.0530338977	-0.0531172907	-0.0446756935	0.0427055068	-0.0515483355	-0.0064682007	0.0648381302	0.0969762825	0.0511325647	0.0323787303	-0.0593395191	-0.2362645892	-0.0216940068	0.1562597909	0.0362553542	-0.0205276746	0.0654013168	0.0481561492	-0.0976164701	-0.0143298213	-0.0999946663	-0.0915570753	-0.0437508424	-0.009270184	-0.0549645361	0.0079253424	0.0246454404	0.1882642725	-0.0142941829	-0.1075854577	-0.0616150946	0.0858481214	0.0547336539	-0.0715322924	-0.0835987283	-0.0173273983	-0.0095900493	-0.0608590524	0.0078041207	0.0630830156	0.0407619327	0.0932796779	-0.0324182731	-0.0430014228	0.0765322902	0.0576957916	-0.0566681795	-0.1147017419	0.0335783	0.0475926	0.0022650555747599	0.0011275022308899	-0.167228	-0.0087999999999999	0.0279652039839999	7.743999999999956e-05	-0.112607	-0.0318225999999999	0.0126803364489999	0.0010126778707599	-0.00186616	-0.0002374499999999	3.4825531456e-06	5.638250249999997e-08	0.000249086	-0.000335489	1.1255286912100005e-07	6.204383539599999e-08	0.00370348	0.0004128599999999	1.7045337959999978e-07	1.37157641104e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
