global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
665.2374470318624	-1.87493941676928	442540.86093347	3.515397816555128	864.6286094177145	2.2322005870606745	747582.6322236108	4.98271946087402	644.2845285188704	-0.4133708651393135	0.1708754721460245	415102.5536887831	677.3688212519273	482.8359657386572	1.211434	39.398239	0.61416915	0.338466	-0.1445062714	0.0185931581	0.0089767111	-0.0049770872	-0.1397514773	-0.1360995867	-0.0414198031	-0.0204011475	-0.0208012189	0.0835865532	0.1017919668	0.0313375006	0.1047719411	0.0450564923	0.0482633668	0.0578901955	-0.0600623974	-0.0642313137	-0.0199519331	-0.0629632949	-0.0324269467	0.1089813585	0.1158261993	-0.1134299595	0.159741632	-0.0106283546	0.0237891324	-0.1558893814	0.0019546069	-0.0428704969	0.0612372779	-0.0718983149	-0.0587561822	0.1049050108	0.0478868342	-0.0357591425	0.0464536643	-0.0210590401	0.0259151974	0.1088123295	0.0022811281	-0.0518531191	0.0425186732	0.053777124	0.0164274147	-0.0280597223	0.1372581466	0.020406781	-0.1189208791	-0.1410939957	0.1271896715	-0.0907167931	0.0837576132	0.0480566865	0.0323695048	0.0042107293	0.0396477194	0.0130974591	-0.0547595183	0.0060969674	-0.1293895168	-0.1416599276	0.0238651323	-0.145479315	0.0060008514	0.0846805973	0.0372061607	0.0820259248	-0.0869337763	0.0816461746	0.0769005987	-0.0665729377	0.0618512813	-0.0110469171	-0.1263563487	0.0297077642	-0.0431578528	-0.031779299	-0.0051326293	0.0515782023	0.0501629344	-0.0954973888	0.0722831753	0.0732270951	-0.0212145853	-0.1003129872	-0.0982041	-0.0030287	0.00964404525681	9.173023690000055e-06	0.0954667	0.1517107	0.00911389080889	0.02301613649449	0.168262	0.2415133999999998	0.0583287223795599	0.028312100644	-0.000565776	-0.002292116	3.201024821760001e-07	5.253795757456001e-06	-0.00129676	-0.001088251	1.1842902390010002e-06	1.6815864976000002e-06	-0.00063177	0.00097796	3.991333329000001e-07	9.564057616e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
663.7030998809286	-1.5343471509338542	440501.8047915538	2.354221179578836	861.9305948155031	-2.6980146022114013	742924.350279007	7.279282793745947	643.5776359616196	-0.7068925572507396	0.4996970874964902	414192.173509947	678.3427533647746	483.8455261826339	1.275581	41.484421	0.38733985	0.178757	0.0108401702	-0.0061395464	-0.1285230602	0.0016877101	-0.0160506536	0.0749274581	-0.002885706	-0.1621546918	-0.0307404555	-0.0064606371	0.0379761989	-0.0471936549	-0.0511929573	-0.1276504766	-0.1380970193	0.0398224327	0.0957031789	-0.0684949384	-0.0323322405	0.1080069771	-0.0001335822	0.0477495872	-0.0441257985	0.0405714419	0.0375773144	0.0191535439	0.0817043837	-0.1909740188	-0.0287164188	0.0106570963	-0.0566158731	-0.0537767287	-0.0299817017	0.0369546008	0.161883804	0.016288421	0.0271546089	0.1125676165	-0.1010826459	-0.087496921	-0.1029846045	-0.0829115579	-0.1106971622	-0.0297623947	0.0330684885	-0.1085946776	0.0521648409	0.1171337821	0.0422435522	-0.1809527588	0.0088013143	0.091592702	-0.0500182612	0.0210767427	-0.0175933103	-0.1312189521	0.0582563561	-0.0272561461	0.1297577501	-0.1204558539	-0.1002415862	-0.0421134364	-0.0401500695	-0.0050653439	-0.0899506609	0.0687314157	-0.0678689506	0.0338328717	-0.0800620291	-0.0373985931	0.0189591423	0.0029735738	-0.0850743929	0.0868612009	0.0333871918	0.0098766947	0.0320076506	-0.0746913107	0.0248138433	-0.1279912305	-0.1104963455	-0.1085353995	0.0320311867	0.0713867084	-0.0258549876	-0.1035676303	-0.0144642	0.0837399	0.00020921308164	0.00701237085201	-0.0104661	-0.1059328	0.00010953924921	0.01122175811584	0.115273	-0.0529889999999999	0.0028078341209999	0.013287864529	0.000467153	0.001032929	2.18231925409e-07	1.0669423190410002e-06	0.000166195	0.001462955	2.1402373320250004e-06	2.7620778025e-08	-0.000234091	0.000397679	5.4798596281e-08	1.5814858704100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.6770537259152	4.973953844986681	447129.00217957055	24.74021685205779	861.5736108154582	-0.3569840000449176	742309.0868535866	0.1274375762880697	644.9422958428727	1.3646598812530328	1.8622965915015417	415950.56496707554	677.2881848606831	479.8287588441865	1.487991	48.392395	0.4569688	0.270132	-0.086901923	-0.0756153138	0.0366456699	0.0468412622	-0.0296302401	-0.1017421125	0.0702706021	0.0494961026	-0.1212042856	0.1095094678	0.0301461493	0.028521203	0.0702610668	0.0234460998	0.1912752321	-0.0066932732	-0.1055234521	0.0230865213	-0.0256195125	0.1599425818	0.1054303422	-0.043721692	0.0294603715	-0.037444958	0.0956859995	-0.102747848	0.0045322928	0.0323124369	-0.0951044465	0.0283264613	-0.070320942	0.031305347	-0.2353976824	0.2017182931	-0.023509765	0.0371638818	-0.1846107292	0.0228572816	0.0186654068	-0.0019243243	-0.0894546598	0.029835321	-0.0295164776	0.0248695024	0.0779540254	0.0702335242	0.0106202414	-0.0144518489	0.0388554539	0.0157789561	0.0600597245	-0.1091414091	0.0155459799	0.010074675	-0.1051420352	0.0177701083	0.1041936622	0.0909979116	-0.1490388862	0.0996268612	0.0425057656	0.0901065373	0.0512048843	-0.0139624923	0.0025790119	-0.0852148224	-0.0785484888	0.06505216	-0.1448897574	0.064845211	-0.2267127719	0.0569688958	-0.0237971709	-0.0891997943	-0.14583382	-0.1466939809	0.1479526113	-0.0661742804	0.0166526822	-0.1474893031	-0.021084652	-0.1206844159	0.0710549993	0.0695158277	-0.030451217	-0.1064242213	-0.0693326	-0.0548684	0.0048070094227599	0.00301054131856	-0.0178925	-0.0074263999999999	0.0003201415562499	5.515141695999997e-05	-0.070089	-0.185362	0.034359071044	0.004912467921	0.000614875	0.0001477219999999	3.78071265625e-07	2.1821789283999997e-08	-0.000496864	-0.0006630589999999	4.3964723748099997e-07	2.46873834496e-07	-0.00360955	-0.003375459	1.30288512025e-05	1.1393723460681e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.8514378561292	1.17438413021398	448700.94879792375	1.379178085298446	865.2060550127163	3.63244419725811	748581.5176306675	13.194650846194111	646.3114331202241	1.369137277351456	1.8745368842333572	417718.468581918	681.7554030943008	502.0642294165047	1.457339	47.395535	0.165031005	0.0783611	0.082537083	0.1091672212	-0.0396346162	0.0092969067	0.0458396486	0.0583251786	-0.0679915272	-0.0418473147	-0.0322630284	-0.0662509432	-0.0485342434	0.0224062624	-0.0199006214	-0.1556268394	0.0898718497	-0.1711151741	-0.0193900461	0.0365675959	-0.1295846235	-0.1585300262	-0.0246888122	0.0075134981	-0.2206687063	0.0261757446	-0.0960692103	-0.0959842482	-0.0207308659	0.1782067198	-0.0822424086	-0.0906681829	0.0238789328	0.056053137	0.137888641	-0.121476757	0.0340440922	-0.105963989	0.006846066	0.0902999915	0.0655887298	-0.0109065316	-0.0478068547	0.0427691202	-0.0213390389	-0.008670998	0.0565849282	-0.1342961951	-0.1508967464	-0.0049717969	-0.1058895212	-0.0485965548	-0.059668118	0.027857464	-0.0228141704	-0.0471600392	-0.0579983162	-0.1552501136	-0.0086594592	-0.1595964458	-0.1250612016	-0.0204953405	0.1984138333	0.135965666	0.0056324479	-0.0629545306	-0.0110253463	-0.1007767897	-0.0747342289	-0.0616177858	0.0043260777	0.0417544801	0.0229557138	0.0367939261	0.0143214186	0.1240597934	0.1636652872	-0.0108253403	-0.0839331673	-0.0587890666	0.0092535442	0.1994271543	-0.0176725918	0.1083334601	-0.089444686	0.0676152521	-0.034995421	-0.108871781	-0.0436123	0.0257202999999999	0.0019020327112899	0.0006615338320899	-0.039412	-0.0215195	0.001553305744	0.00046308888025	-0.0107187	0.0593703	0.00352483252209	0.0001148905296899	0.000709992	9.511700000000004e-05	5.04088640064e-07	9.047243689000006e-09	2.97371e-05	0.0005266011	2.7730871852121e-07	8.8429511641e-10	-0.00306285	0.0005466999999999	9.3810501225e-06	2.988808899999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.0207201722191	0.1692823160898342	448927.7654600991	0.0286565025407385	866.692608367567	1.4865533548506846	751156.0773989769	2.2098408768178257	646.8573286036838	0.545895483459617	0.298001878861609	418424.4035682941	679.5563241727614	486.91973781140746	1.32728	43.165752	0.212075835	0.111212	-0.0795976327	-0.1169592281	0.0931828167	0.0016279337	-0.0743300796	-0.0196393124	0.0128857882	0.1095245077	-0.0218043414	0.1540137346	0.0492013688	0.1431402991	-0.0406367965	0.0316348514	0.0196511145	-0.0428187085	0.0523334637	0.0428623639	-0.066692233	0.1248129166	-0.0029564313	-0.0066338463	0.0476357284	-0.0653151699	-0.0410232236	0.0214842353	-0.0007352214	0.0765105819	-0.0493840872	-0.0291552196	0.0293724023	-0.2121763323	-0.0980472776	-0.0712709727	0.0161215848	-0.2795548587	-0.0781018558	-0.0925064668	-0.0428491795	0.0123749564	0.0272066823	0.0194140267	-0.1415965863	0.047014652	-0.0535173278	-0.0045255336	0.0256854568	-0.018966002	-0.0792121183	-0.0057817179	0.0755831808	-0.0179308152	-0.0194310523	-0.1344490667	0.0080313448	0.0240221089	0.0877007473	0.087502072	-0.0197189062	-0.0372249559	0.0112379704	-0.0200814673	0.0982708291	0.0176045474	-0.0011016612	-0.0102356446	0.0344109969	-0.0389096186	-0.0188399044	0.0356358876	0.0015045875	-0.0217724602	0.0731656712	-0.0190108681	-0.117098088	-0.0507078197	0.2142865106	0.0142362754	-0.0389735263	0.0315368685	-0.0605794386	0.0981082601	-0.1047797783	0.0656857936	-0.0394798359	-0.1109009027	0.00853968	0.05215198	7.292613450239998e-05	0.0027198290179204	-0.0363398	0.0030722	0.0013205810640399	9.438412840000025e-06	0.00707681	0.01779551	0.0003166801761601	5.00812397761e-05	0.00175227	0.001042278	3.0704501529e-06	1.086343429284e-06	0.000406242	0.0003765049	1.4175593972401002e-07	1.65032562564e-07	-0.00170051	0.00136234	2.8917342601e-06	1.8559702756000008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.2834647999634	-3.7372553722556177	443933.65546584415	13.967077717453476	861.0589849222451	-5.633623445321859	741422.5755153272	31.737713123680138	644.762443255935	-2.0948853477488	4.388544620212612	415718.6082333627	679.734212730408	504.543367173798	1.104912	35.93391	0.32716767	0.148446	-0.0187612421	0.0902415097	0.0711766611	0.0001968946	-0.0145266846	-0.0932900752	-0.0564384005	-0.1342180617	-0.0059693576	-0.0530618969	0.0290307458	-0.0294404691	-0.0110420407	0.0844369453	-0.0387426301	0.0581425544	-0.0162197174	-0.0889765017	-0.036637858	-0.0846459467	0.0452179403	-0.0007335737	-0.071413651	-0.0699642536	0.0099039188	0.0003806183	0.0856294558	0.1251681548	-0.0972032423	-0.0746593874	0.1384351186	-0.0409390262	0.0602021518	-0.0298960144	-0.009126563	0.1001387582	0.0352862289	0.0301441023	-0.0005046682	0.0476042676	0.0534962889	0.0279597875	0.0484128481	0.086320178	0.0196618882	0.1315547736	0.0032246279	0.1232977235	-0.104069405	-0.1276777588	0.0096172779	-0.0537156268	0.0414044335	0.0691511905	0.1187363869	-0.0863651074	-0.0145088723	0.0058528665	-0.01902637	0.0384096421	0.0053496029	0.0071690023	-0.1027878219	-0.1127769785	-0.0330708934	-0.0691572836	0.0128366668	-0.0881498507	0.096717058	0.0671473007	-0.0649714167	-0.0975436283	0.0496926536	0.1651745851	-0.0075833495	-0.0488890274	-0.0985938495	-0.1035629762	-0.0386501983	0.1150867151	0.0923703874	0.0910509123	0.0108893402	0.0637282764	-0.0438968002	-0.1125037874	-0.0366294	-0.04516908	0.00134171294436	0.0020402457880464	0.0608774	0.0972172	0.00370605783076	0.00945118397584	0.0236518	0.01657499	0.0002747302935001	0.00055940764324	0.000973555	-0.000778715	9.47809338025e-07	6.06397051225e-07	-0.000911617	-0.001317859	1.736752343881e-06	8.310455546889999e-07	-0.000432956	0.001267554	1.8745089793600002e-07	1.606693142916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.4072049842144	-0.8762598157489947	442766.7484449044	0.7678312646964621	861.0558601000292	-0.0031248222159092	741417.1942126012	9.76451388104007e-06	645.0100874035172	0.2476441475822639	0.0613276238317461	416038.0128522929	678.7088164361181	480.6190480722229	0.956654	31.112272	0.2291865	0.12381	-0.1078647175	0.0371466063	-0.024070447	0.0273669992	-0.0950892186	0.0303224488	0.0989092303	0.0096687587	-0.0255308284	-0.1450028484	0.0976351906	0.0158957702	0.01009061	0.102955142	0.061008999	0.0361713104	-0.0359763606	0.016067666	0.1090883054	-0.0532694462	-0.0305372715	-0.0679496401	-0.0726758669	0.0350877858	0.0183393089	-0.0665557753	-0.0601852491	0.0887166732	-0.081878725	-0.0143862377	-0.0120577872	-0.2199518887	-0.0672543521	-0.0039886577	-0.0457292511	0.0547588084	0.1006539182	0.1639928206	0.0327463412	-0.1011439168	0.040603536	-0.0702402861	0.012218866	-0.0137854448	0.0342666774	-0.0970597754	0.0011198105	0.0452208503	-0.0938794596	0.0660436034	0.0790056524	-0.0105095729	0.0220753788	0.05644088	0.0780853666	0.0908934928	0.0374791922	0.0022318773	0.1456336027	0.1049862915	0.0719537412	0.0343762687	0.0484653869	0.0091971835	0.0547889366	-0.0433373076	0.0212033715	-0.1042256494	0.0138135922	0.0377401845	0.0878719488	0.015143273	-0.0966815522	0.0319118511	-0.1474464731	-0.0167017966	-0.0755663516	-0.1708619923	-0.053956049	-0.0496545754	0.147609656	0.0176339544	-0.027834824	0.0617435365	-0.0482387676	-0.1136742748	-0.0868561	-0.0502267	0.00754398210721	0.00252272139289	0.110382	0.0495045999999999	0.0121841859239999	0.0024507054211599	0.126154	0.1025021999999999	0.0105067010048399	0.0159148317159999	0.00111664	0.0001430849999999	1.2468848895999998e-06	2.047331722499998e-08	-0.00104714	-0.000135523	1.8366483529000007e-08	1.0965021796e-06	-0.000172504	0.000260452	2.9757630016e-08	6.7835244304e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.9321836792669	-0.4750213049475178	442134.8088924784	0.2256452401540427	868.4782826352233	7.422422535194073	754254.5274090269	55.092356290956815	644.8336716910493	-0.1764157124679286	0.0311225036055668	415810.46414656	680.3926687229887	485.8625520035181	1.065691	34.658363	0.0774442799999999	0.0365656	-0.0273350813	-0.0318147661	-0.1038480118	-0.0465397272	-0.0045885991	0.1414712927	-0.0325103226	-0.0246687333	-0.0831282406	-0.027645104	0.0561783969	-0.053441698	-0.099292268	-0.0663518628	-0.0584735958	-0.0480008321	0.0088274838	-0.0641706329	-0.1383021722	-0.0048623838	0.0125124148	0.0368605488	0.1618019996	0.0303440592	-0.0376946308	-0.0317856244	0.1051878798	-0.1328050268	-0.0495342266	0.0319498434	-0.0822403565	0.0236381837	-0.1296692403	-0.0911522922	0.0374965973	-0.0136549232	-0.002462377	0.0620793576	0.0552894404	0.0791607598	0.0755171251	0.0540295733	-0.0441772435	0.1146033375	0.0303149773	-0.051321172	0.030686152	-0.052452161	0.023812639	-0.0538661565	0.0180085097	0.1292854487	-0.0653134558	0.0414190373	0.0582557959	-0.1361618036	-0.0125330987	-0.0323201691	-0.023057512	-0.0129007027	-0.0061616031	-0.097203926	0.1094566794	0.0073271089	-0.1096343644	0.0138368482	0.0606574175	0.0382528848	-0.0010530479	0.0915706287	0.1574546551	0.0708673681	0.0154736002	-0.0511675657	0.0219121033	0.0181004356	0.0838380032	0.0296531684	-0.0455184737	-0.0295581209	-0.1169586192	0.1046537827	0.0241345699	0.0597324219	-0.0524983198	-0.1144078661	-0.0648702	0.0219859	0.00420814284804	0.00048337979881	0.100897	-0.0094849999999999	0.010180204609	8.996522499999987e-05	0.113695	-0.0124589999999999	0.0001552266809999	0.012926553025	0.00100834	-0.0001082999999999	1.0167495555999998e-06	1.1728889999999997e-08	-0.000614085	0.000433055	1.87536633025e-07	3.77100387225e-07	-4.35714e-05	0.0001289326	1.89846689796e-09	1.662361534276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.994069119727	2.06188544046006	444881.0882408911	4.251371569581175	862.9111424763571	-5.567140158866209	744615.6398098519	30.99304954846088	645.1247339684026	0.2910622773532623	0.0847172492980673	416185.9223778021	679.6318175859803	487.5020916328245	0.971305	31.588751	0.66223813	0.367079	0.0277583844	-0.0892897344	-0.0446440872	0.0309058927	0.0532999727	-0.0523738255	0.0584519811	-0.0030140707	0.0027271503	0.1581815682	-0.0313572936	-0.0312864638	-0.0466102606	-0.0270855896	0.0540424396	0.0708401017	0.0376984109	-0.0612673035	0.0868156896	0.0727784782	-0.1589654342	-0.1137828828	-0.1373715133	0.0450557115	-0.0746722649	0.0131099023	0.0825107942	0.0071326035	0.0496429086	0.0635408569	0.1522476861	-0.014793747	-0.0748390318	0.1058261819	0.1034718479	0.0466195403	0.0967579755	-0.0229112353	0.2349179525	0.0265247725	-0.1031656004	-0.0860039763	0.1520648226	-0.1010561406	-0.0093250471	0.1484263668	-0.0701248367	0.0668247136	-0.0194510398	0.0905473245	-0.0322163668	-0.0395707567	-0.0513341393	0.0347112625	-0.0278788586	0.0036282144	0.1133226424	0.0718641604	0.0446818848	-0.0244195716	-0.1125955052	-0.02607962	0.028277131	0.0747291272	0.0905946678	0.0109073525	-0.1727456275	-0.1160637409	-0.1080848449	-0.0158947953	0.040643182	-0.0428934319	0.0580430058	-0.0376876627	0.0915182097	0.0043651686	-0.0213787967	-0.1729465126	0.0803129162	-0.0225774534	0.1064947591	-0.0316269577	0.0450374565	0.0576957916	-0.0566681795	-0.1147017419	-0.0827518	-0.0178815999999999	0.00684786040324	0.0003197516185599	-0.122181	-0.223078	0.014928196761	0.049763794084	-0.135418	-0.249113	0.062057286769	0.018338034724	0.00294246	0.00193412	8.6580708516e-06	3.7408201744e-06	-0.00161237	-0.0009982849999999	9.965729412249996e-07	2.5997370168999995e-06	-0.000554477	-0.0005109056	3.074447435290001e-07	2.610245321113601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.0883576015812	1.0942884818541645	446342.05356277816	1.1974672815186915	866.650800401368	3.7396579250108735	751083.6098363318	13.98504139609664	645.969416814033	0.8446828456304729	0.7134891097023933	417276.487459062	680.4862743631659	492.8646028560334	0.928149	30.185242	0.33780101	0.175999	0.0434639681	0.0609085192	-0.0614944249	-0.010610825	0.030182518	-0.0195880378	-0.0587031466	0.0530534097	0.0373615705	0.0181973882	-0.0373047132	0.0613559508	0.0307209074	-0.1469414344	-0.0134050432	0.0133255133	0.0013478993	0.0675109809	-0.0398497012	0.0539836578	0.0713576402	-0.0527827519	-0.0285658641	0.0617230015	-0.2123188735	-0.0581046528	-0.0734890343	-0.0114293983	-0.0874581551	-0.0432487111	-0.0555273836	-0.0786087969	0.0108388766	0.0021447081	0.0384198939	-0.0225345803	-0.1800881761	-0.148638167	0.0279860776	0.0843700303	0.1069627066	0.0095219181	0.087716072	-0.1562358507	0.0861112816	-0.007755344	-0.1064411766	0.0050431583	0.0795866356	0.0637917055	-0.0163366504	-0.0070839115	0.0134277535	-0.0698686357	-0.0455988911	-0.0574208562	-0.0571701787	-0.1143151289	-0.0056554038	-0.07881899	0.0157218561	-0.0777829318	0.1676545862	0.1039886388	-0.1407532578	-0.1028441544	-0.0387852363	-0.0735131632	-0.0836916628	-0.0050486366	-0.0065174812	-0.0459220234	0.0761213242	0.0227204778	0.1189543131	0.0001638626	0.1886829255	-0.0277093091	0.1293966206	0.0646384625	0.0950680976	0.0316163103	-0.062648218	0.0556345156	-0.0607412226	-0.1145547726	-0.0368938	0.045858	0.0013611524784399	0.002102956164	-0.0571872	0.0649937999999999	0.00327037584384	0.0042241940384399	0.00251381	0.13793181	0.0190251842098761	6.3192407161e-06	0.00263245	-0.0003100099999999	6.929793002500001e-06	9.610620009999993e-08	-0.000142032	0.0014703379999999	2.161893834244e-06	2.0173089024e-08	-0.000554477	0.0	3.074447435290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
