global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
773.6982435179723	-1.1718586461220184	598608.9720227956	1.37325268649093	904.6809289352884	-5.05324074991654	25.53524207661708	818447.5831792164	749.2938731303287	-2.0711097286625773	4.289495508160774	561441.3083106491	754.2089970299735	566.0348240327414	0.946648	22.255062	0.133641015	0.0656972	-0.0478925775	-0.0143476301	0.0812664575	-0.0691536435	-0.1014246009	0.0310202007	0.01423092	-0.0443354709	-0.0039408365	-0.054155004	0.0305991777	-0.1042406487	0.0011312806	0.0555786868	0.0545470359	-0.0199729655	-0.0774202208	0.0054129738	0.0209233208	-0.0342778257	0.0691968813	0.011992389	0.0327866876	0.0766099097	-0.0550473423	0.0010650285	0.0557673759	-0.0514376158	0.0756839507	-0.0598356038	0.110496385	-0.0356118685	-0.0684776775	-0.0045230361	-0.0024373205	-0.085820457	0.1223800132	-0.0067940046	0.1055123445	-0.0464776668	-0.0321065999	0.0040643943	-0.0064138981	-0.0466081751	-0.1498330047	-0.0506023345	-0.0899151162	0.0868190025	-0.1053708885	-0.0670838601	-0.1000480573	-0.0659646186	-0.0235668716	0.0711476726	0.0306970452	0.0038516556	0.1592737721	-0.0560127414	-0.1463628477	-0.0141615113	-0.0070938153	0.1046624544	-0.0675570612	0.0309297155	-0.0140339765	0.0276705666	0.0120650834	-0.0024480742	0.061312609	-0.0395336907	-0.0145245175	-0.0003591434	0.0361377049	0.0411621458	0.0144150988	0.0769397734	-0.0358188795	0.0422121088	-0.0330316345	0.1586006818	-0.0516161886	-0.0363579226	0.0922042159	0.0857144604	-0.054304621	-0.082993096	-0.0694987221	-0.0487830958	-0.1377657959	-0.0449128219	0.0455369319	0.0292799209	0.0069080821	-0.001149552	-0.0505246053	0.1450608866	-0.0135083217	0.1463918334	0.1380182485	0.0293672467	0.1074176603	-0.0077727252	0.017741047	-0.0625906946	0.0271477033	-0.0558937855	-0.0571841126	0.0102537662	-0.1349121874	-0.0083767112	0.1194691119	0.0678289344	0.0307165969	-0.0800744646	0.0713867084	-0.0258549876	-0.1035676303	0.00654145	-2.229999999999767e-06	4.27905681025e-05	4.972899999998961e-12	-0.0873285	-0.0332614	0.00110632072996	0.00762626691225	-0.0468132	-0.04909229	0.00219147569424	0.002410052937444	0.000763647	-0.0004670129999999	5.83156740609e-07	2.1810114216899997e-07	7.10211e-05	0.0002357571	5.043996645210001e-09	5.558141020041e-08	0.000290637	0.0003229318	8.4469865769e-08	1.0428494745124e-07	0.0	0.0	0.0	0.0
771.7054679902125	-1.992775527759818	595529.3293259928	3.971154304038421	902.0141881331032	-2.666740802185245	7.111506506039605	813629.5955934213	747.671833978779	-1.6220391515497568	2.6310110091602548	559013.1713251908	752.3102121536409	559.3620447451822	0.881077	20.713535	0.0477957349999999	0.0373562	0.0247478286	0.0362288347	0.1500843206	-0.0589822321	-0.0059087153	-0.0698807076	-0.0036158696	-0.0455127562	-0.0764065199	-0.022164775	0.0511979813	0.0239336988	-0.0878442725	0.0350126597	0.0099100225	0.0324635425	0.0455302569	0.1055983389	0.0074152242	-0.0590445973	0.0925359523	0.1136576271	0.0404314955	-0.0196797945	-0.0142364882	-0.0063170655	-0.0058403503	-0.0091714175	-0.0735042265	0.0006477776	0.0850640114	0.0242160017	0.0923140838	-0.0270242049	-0.0361218972	-0.1396581215	-0.0863072306	-0.0960365122	-0.0571455525	-0.0029607508	0.0622774787	-0.126831586	0.0234038207	0.0329452539	0.0142924651	0.1190290741	0.149227986	0.16746685	0.0028307341	0.0635068348	-0.0146207729	0.021995185	-0.0209219209	0.0563469585	-0.0237240908	-0.0790107134	0.1256853575	0.0455709558	-0.0047892856	-0.1396979214	0.0826832135	0.0180488559	0.1311311598	-0.0617038966	0.0100032487	-0.1162986095	-0.0650216794	0.0513996446	0.1173845617	0.0217891171	-0.0944385921	0.0814459557	0.0183627979	0.0490126503	0.0393343471	0.0410940514	-0.0515992944	-0.0213511103	0.0821416935	0.0430904921	-0.0447477695	-0.0372803332	0.011404398	0.0546307408	0.1100572868	0.006274375	-0.0488554071	-0.1040734127	-0.0094511866	-0.0952622356	0.0347567403	-0.0749632534	0.0842199722	-0.1799315937	0.1720437513	-0.0158870862	0.0630134173	0.0655577167	0.0258975108	-0.079153001	0.0306894817	-0.0398977271	0.0272448245	0.0566807019	-0.0694966545	0.1096526859	-0.1353230807	-0.0181643842	0.0543827229	-0.0277912396	0.0354885717	-0.0158766242	0.170561021	0.0931728119	0.0695158277	-0.030451217	-0.1064242213	0.00654369	2.2399999999997075e-06	4.28198788161e-05	5.01759999999869e-12	-0.0896954999999999	-0.0023669999999998	5.602688999999513e-06	0.0080452827202499	-0.0433605	0.0034526999999999	0.00188013296025	1.1921137289999973e-05	0.00149748	0.000733833	2.2424463504e-06	5.385108718890001e-07	0.000128824	5.780290000000001e-05	1.6595622976000004e-08	3.3411752484100013e-09	0.000338477	4.784e-05	1.14566679529e-07	2.2886656000000004e-09	0.0	0.0	0.0	0.0
772.3771349476337	0.6716669574212801	596566.4385899153	0.4511365016915597	901.442018126394	-0.5721700067091433	0.3273785165775411	812597.7120437861	749.4312439656418	1.7594099868628064	3.0955235018725804	561647.1894318893	754.0496084798303	559.7923588540176	1.026283	24.127241	0.3106425599999999	0.18364	0.0766715767	-0.0976539104	0.0030550649	0.0078026099	-0.0350728956	-0.0249210208	0.0624521275	-0.0474778176	-0.0719729284	0.0122876454	-0.0765824796	-0.0135319955	-0.0026338431	0.0423216886	-0.0686066533	0.0480375127	0.0118093567	-0.025821495	-0.1009932197	0.0286762789	-0.0075147536	-0.0045771628	-0.0383320682	-0.1051618124	-0.0499662333	-0.0709557238	0.0934041309	-0.0277435234	0.0734314367	0.0139023769	0.2038430853	0.0489727399	0.034005797	-0.0092778051	-0.1410513775	0.0492035144	0.1695402544	0.0670838992	-0.0788718983	-0.1873635859	0.0554482374	-0.1094925757	-0.1538664819	-0.125464395	-0.0242787999	-0.0364184217	0.0158285706	-0.0557435985	-0.0575875808	-0.0130583012	0.1955461885	-0.0972700186	0.0255979499	0.0885309623	-0.0115604359	0.0376388148	-0.0612072076	0.0848141334	0.0340000738	-0.004143815	-0.0783085444	0.0521096776	-0.1270994785	-0.1262514759	0.1624168717	0.0460108677	0.0470349977	0.0386171184	-0.0676998783	0.0210678922	-0.028054737	-0.02227562	-0.126006531	0.0003584153	-0.0017716574	0.042127502	-0.1160146175	-0.0799015244	-0.0671726706	0.0732499012	-0.1356218866	-0.0532557767	0.0090110554	-0.0574353403	-0.0042808376	-0.0272530932	0.1493777501	0.1242650912	0.0382268104	0.0065969343	0.0992545289	0.0465179333	0.0656272727	-0.0218140626	-0.1000282077	0.1700272598	0.1017039106	0.1067350532	-0.1987856474	-0.0625691124	0.0073756586	0.1935256856	-0.0746189712	-0.1963769678	-0.0007089993	0.0671300995	0.0801905796	-0.1102871705	-0.1058915635	-0.0863898271	-0.029358722	-0.1553205144	-0.0640017969	0.1651703381	0.0676152521	-0.034995421	-0.108871781	0.0223714	0.01582771	0.00050047953796	0.0002505164038441	0.068807	0.1585024999999998	0.0251230425062499	0.0047344032489999	0.0405907	0.0839512	0.00164760492649	0.00704780398144	0.00212618	0.0006287	4.5206413924e-06	3.952636900000001e-07	-0.000289699	-0.0004185229999999	8.3925510601e-08	1.7516150152899998e-07	0.000338477	0.0	1.14566679529e-07	0.0	0.0	0.0	0.0	0.0
774.8219965234192	2.444861575785467	600349.1262965375	5.977348124752196	901.3752278532372	-0.0667902731568119	0.0044609405883615	812477.3013874753	750.9561717120779	1.5249277464361055	2.3254046318507	563935.1718324599	755.495733158425	568.3465230885664	0.983188	23.114092	0.169817225	0.0896084	-0.0713090439	-0.0910313626	-0.0595728479	0.1086586001	-0.0222007764	0.0006292237	-0.0789506215	-0.0057135561	-0.0643919292	0.0005121723	-0.1218800487	-0.0789086294	0.0778041112	-0.0833176197	-0.0224900409	0.0522278492	-0.1234100998	-0.0808613693	0.0523449523	0.1110733399	-0.0247016214	-0.0712384903	0.0126734306	-0.0230142197	0.0347009884	-0.1106251242	-0.0264014316	0.069528687	-0.1345779758	-0.1264944803	-0.0455596737	-0.0664794626	0.0216804691	-0.0016199325	0.0894366408	0.0085244668	-0.0001477973	0.0026347322	0.0013940981	-0.0838531495	-0.0734666153	-0.0341330112	-0.003486598	-0.0369233449	0.0124914844	-0.0045663816	-0.153784711	-0.030058723	-0.0353874249	-0.097139631	0.0716780391	0.0485206519	-0.0693310068	-0.1494316854	0.0999726884	-0.105345875	0.0204441872	0.0880285587	0.0859799074	-0.0252351283	0.0267886914	0.1996246995	-0.0355025164	0.1021737916	-0.0226065214	-0.0959194323	-0.0065030847	-0.1005745678	-0.0952428045	-0.037995145	0.0106661461	0.0076148007	-0.1120830665	-0.0440159233	-0.1147644707	0.1641429859	-0.001276846	0.123043218	0.0424316541	-0.0650936455	0.0502471323	-0.0079525113	0.018617726	0.044116023	-0.0583239436	0.0565748794	-0.0183664389	-0.0180486537	0.0448048324	0.0932763825	0.137403087	-0.0396289193	0.0198262473	0.0402082447	0.0048890638	-0.0636964832	-0.0940600678	-0.031241281	0.0732480327	0.0490366893	-0.0145880523	0.0352563523	-0.0340249356	-0.0733152371	0.1561624938	-0.0260801439	0.0474780707	0.0350263458	0.075843231	-0.1267311215	-0.0744797613	-0.0605373085	0.0864262874	0.0282876098	0.0656857936	-0.0394798359	-0.1109009027	0.00273605	-0.01963535	7.485969602499999e-06	0.0003855469696225	-0.00284942	-0.07165642	0.0051346425272164	8.119194336400001e-06	0.0208177	-0.019773	0.00043337663329	0.0003909715289999	0.00127902	-0.00084716	1.6358921604e-06	7.176800656e-07	3.81901e-05	0.0003278890999999	1.45848373801e-09	1.0751126189880999e-07	0.000338477	0.0	1.14566679529e-07	0.0	0.0	0.0	0.0	0.0
774.5244945550411	-0.2975019683781283	599888.1926657419	0.0885074211888608	906.2774947565392	4.902266903302007	24.032220791210246	821338.897502189	750.3564176765668	-0.5997540355110687	0.3597049031118122	563034.7535484104	755.1183904146752	567.9694183971202	1.133905	26.657345	0.095885005	0.0510719	0.0980158886	0.0789617478	0.130708702	0.1122087931	0.0806241838	0.1014658733	-0.0224705267	0.0091379413	-0.0010760871	-0.1012010116	0.0318382444	0.1601502045	-0.0172562896	-0.0235825134	0.1150478533	-0.0023608906	-0.0452677076	-0.0536253051	-0.0415260012	-0.0293902266	0.0348715351	0.0896973601	0.0737441598	-0.0015119111	0.0031950269	-0.0241618801	0.066767164	0.0338531854	-0.0163156926	-0.055400118	-0.0261401389	-0.0514353809	-0.1025791548	-0.1023356084	0.0091039096	-0.011158822	-0.0817879782	0.1211468087	0.0238425898	0.0095140729	-0.1633050199	0.0680592938	0.010752074	0.0022738603	0.0667854595	-0.0942902615	-0.0619149352	0.0174664172	0.0441960883	0.0277862363	-0.0219086792	0.1548564654	0.0581867167	0.0833882123	0.2023342175	0.12227389	-0.1268049497	0.0296895245	0.0100278107	-0.0472003059	-0.0417131198	-0.2304596025	-0.0392140433	0.092408691	-0.0048456061	0.0285341367	0.0373024493	-0.0264978124	0.0182887474	0.0726786549	-0.0752898552	0.1135235671	-0.0125317402	-0.0064174699	-0.0394563275	0.0525229114	0.0292494406	0.0790873452	-0.0601129007	-0.0041974886	-0.0132970534	-0.0329947582	-0.0957004125	-0.0920608772	-0.0225302748	-0.2094781579	-0.0014056058	-0.1617278168	0.0732105176	0.0037066114	-0.0727808042	0.0682615914	-0.0729652328	0.003457093	-0.0472363382	-0.0098292905	-0.1285370842	-0.0532633706	0.1519015573	0.0733176595	-0.1196698121	-0.0695647581	-0.094329251	0.0223735925	-0.0257130607	0.0231072362	0.170251328	0.0195601323	-0.0870328267	-0.0544885215	-0.1171783444	0.0737405458	-0.0070247611	-0.0157146483	0.0637282764	-0.0438968002	-0.1125037874	0.00299918	0.00026313	8.9950806724e-06	6.923739690000016e-08	-0.0227278	-0.01987838	0.0003951499914244	0.0005165528928399	-0.0164331	-0.0372508	0.0002700467756099	0.00138762210064	0.00174447	0.0004654499999999	3.0431755809e-06	2.1664370249999986e-07	0.000204345	0.0001661549	4.1756879025e-08	2.760745079401001e-08	0.000476726	0.000138249	2.2726767907600005e-07	1.9112786001000004e-08	0.0	0.0	0.0	0.0
774.8432003371355	0.3187057820944119	600381.9851086943	0.1015733755404107	906.2260105876476	-0.0514841688916476	0.0026506196464636	821245.5822656031	751.3785527308316	1.0221350542648224	1.0447600691569514	564569.7295038791	755.4391547395436	560.7098347398395	1.165709	27.405046	0.10257896	0.0515286	-0.0643902217	-0.0756035563	-0.0419962748	0.0636055208	-0.1201039758	0.10109097	-0.0155312568	-0.0402283454	0.0331290159	-0.0252967911	-0.0785419481	-0.0726139446	0.0984652645	-0.118023926	0.1056281843	-0.003901536	0.0289267723	-0.0944684846	0.0231731248	0.0438290727	-0.0092278657	-0.1259142834	-0.0063774775	-0.0268121017	-0.0381481435	-0.1162933526	0.0873458448	0.0116949394	0.0236198519	-0.0163255731	0.0470079689	0.0672962538	0.0045342019	0.0011535124	0.117601385	-0.014031776	-0.0498008925	0.0039681292	-0.0555548727	0.0651403193	-0.1082776978	0.0792346362	-0.1815084722	0.0184934321	-0.1027914211	-0.0090316502	0.1943658427	0.0229590034	0.1153879658	-0.0072696188	0.0871508201	0.0415148163	0.0266414274	0.1035916718	-0.010827465	-0.051445724	0.0544548825	0.0072954502	0.1000140548	-0.1389062623	0.1384174047	-0.1207906827	-0.0177559486	0.0430169973	-0.0908637161	0.0065332915	0.0550253652	-0.045093494	-0.0486220342	-0.0911780699	0.0610844861	-0.0365489524	-0.0147981088	-0.0584943357	0.062884307	0.0519377729	0.065474665	0.094954067	-0.0350555633	0.0002663596	-0.0552366793	-0.1295282706	-0.0754490246	-0.0177437303	0.0001847381	-0.0502918151	-0.1425344649	-0.0106063121	-0.0238904722	-0.0037271443	-0.1011731012	0.0507938393	-0.0084050142	-0.0793685245	-0.101942633	0.0275481123	-0.0312094301	-0.0437432669	-0.1091833722	-0.1886809077	-0.0725882298	0.0523468853	0.0374404717	0.0219867378	-0.0433058069	0.1146893284	0.03801087	-0.0603021663	0.0645484129	0.0352417286	-0.0737799342	0.1193822364	0.0562769453	0.0468962185	0.0617435365	-0.0482387676	-0.1136742748	-0.00298223	-0.00598141	8.893695772900001e-06	3.57772655881e-05	-0.0611292	-0.0384014	0.00147466752196	0.00373677909264	-0.0396423	-0.0232092	0.00157151194929	0.00053866696464	0.00198857	0.0002440999999999	3.9544106449e-06	5.9584809999999966e-08	-0.000217834	-0.000422179	4.7451651556e-08	1.78235108041e-07	0.000510186	3.346000000000002e-05	2.602897545960001e-07	1.1195716000000012e-09	0.0	0.0	0.0	0.0
775.0198487542108	0.1766484170752846	600655.7659629998	0.0312046632552037	905.5788406700392	-0.6471699176083803	0.4188289022572377	820073.0366692923	750.3192023566381	-1.0593503741935135	1.1222232153039375	562978.9054251016	755.0674287793229	568.4020973689508	1.127387	26.504116	0.1328042499999999	0.0733061	-0.0825023891	0.1217425009	0.0882587198	0.0249213398	0.0623371445	0.1683396818	-0.1216916953	0.0367490117	0.0400750343	-0.0505043928	0.1094002559	0.1468961489	0.0376716824	0.0460382158	0.0868822403	-0.0496591081	0.0982792146	-0.0223485035	0.0938344387	0.0555889891	0.063429314	0.1057681329	0.0046205857	0.1700282125	-0.0068048654	-0.0048852978	0.0081516223	0.0616921233	0.0968635934	0.0603599197	-0.1225579076	0.0443604738	-0.0857126748	0.0463200955	0.1008534299	-0.1090937687	0.0170139898	0.0657634423	0.0393649974	0.0130000086	0.0097427825	0.1269131858	-0.0089179681	-0.0311828179	-0.0710868852	-0.0326744946	-0.0230842048	-0.0323796029	0.0932587614	0.1970357542	0.0868109898	-0.0158712598	0.1138329205	-0.1171964732	-0.0237477539	-0.0859437941	0.0825084658	0.1554774215	0.0874961392	0.1487051105	-0.0368754475	0.0962300919	-0.1007104496	-0.0715313508	-0.0330674301	-0.0413969525	-0.0522804106	-0.1136631128	0.0224550005	0.0405514943	-0.1044691288	0.0433314769	0.1300011248	0.0374597548	-0.061979562	0.0122929912	0.0539979743	0.0160831622	-0.1616413026	-0.0386795364	0.0446387676	0.0266998324	-0.0595137804	-0.0756788104	-0.0324646727	0.0650426641	-0.1934883278	-0.0470541385	-0.1114913211	0.0517234646	-0.0046044855	0.0991275514	-0.0917608715	0.0835840626	-0.139730867	0.0707670465	0.1469964733	-0.087655621	-0.0590250865	0.0621438306	-0.0863679776	0.0572632471	-0.053950536	0.0587194912	0.008836645	0.0640079058	-0.0890353303	-0.0929600011	0.0232165615	0.0045870385	-0.0252067565	-0.1564927506	0.0351127582	-0.0681182906	0.0597324219	-0.0524983198	-0.1144078661	-0.00314799	-0.0001657599999999	9.909841040099998e-06	2.7476377599999873e-08	-0.00429123	0.05683797	0.0032305548337209	1.84146549129e-05	-0.00708818	0.03255412	5.0242295712400006e-05	0.0010597707289744	0.00140953	-0.0005790399999999	1.9867748209e-06	3.352873215999998e-07	-1.839e-05	0.000199444	3.3819209999999994e-10	3.9777909136e-08	0.00059663	8.644399999999997e-05	3.559673569e-07	7.472565135999996e-09	0.0	0.0	0.0	0.0
773.9356934842368	-1.0841552699739625	598976.4576489265	1.175392649412315	905.094332896848	-0.4845077731912397	0.2347477822827338	819195.7514419903	750.3900315139219	0.0708291572838106	0.0050167695215347	563085.1993954647	755.268598315717	560.6563069755085	1.223761	28.769804	0.130770268	0.07192	0.0873844448	-0.0340716195	-0.0068251	-0.0715377739	-0.1259403628	0.0976325332	0.1690619659	-0.0362372189	0.0030414444	0.0085923929	-0.0310329536	0.01363258	0.0524741513	-0.0189641777	-0.0465747822	-0.0408423638	-0.0387673876	-0.071799872	-0.0706754827	-0.0834301026	-0.0274020933	-0.0630050997	-0.1131037438	0.1435162673	-0.0412680046	0.0905793506	0.0156128809	0.1734817424	0.0846163164	-0.0018657934	-0.0941811176	-0.0651563354	-0.0011153864	-0.0721015487	-0.0161066202	-0.0364866771	-0.0868949928	-0.0100664957	-0.0002565033	0.0372707472	-0.0197519952	0.0217255513	-0.1352690626	0.1644107342	0.0065504587	-0.0146830341	-0.0991671949	-0.0812471691	-0.2339994831	0.0606013748	0.1135199618	-0.0042657146	0.00605394	0.0842381327	-0.1135522815	-0.1620210914	-0.0839061146	0.0003857544	0.0033490098	-0.1094694375	0.0173526275	-0.014779318	-0.0343609707	0.0018761031	0.0770522569	-0.0082724204	0.1522309831	0.0607104765	0.0276144632	-0.0365613149	0.0680917126	-0.0893540673	0.0838661691	0.0793151996	0.0508903683	0.0029232745	-0.0688463924	-0.0388618412	-0.1221705232	0.015760131	0.1518947852	0.0166234342	-0.0864783341	-0.0282349456	-0.0323127406	-0.0558374374	0.0275363143	-0.071653429	-0.0418261152	0.0385425901	0.0152552841	0.1250527013	-0.0029191241	0.0352310429	-0.0165038134	-0.1925481628	-0.0106241688	0.0481599853	-0.0247345829	0.115852609	0.1226070243	-0.0037729288	0.1763693849	0.080506897	0.0261182684	0.0973497877	0.1039731128	-0.0495250146	0.0582352097	-0.0708156074	-0.0075671193	-0.0184017286	0.0198750391	0.1573208525	0.0576957916	-0.0566681795	-0.1147017419	0.00535365	0.00850164	2.86615683225e-05	7.227788268959999e-05	-0.0399523	-0.03566107	0.0012717119135449	0.00159618627529	-0.000403922	0.006684258	1.63152982084e-07	4.4679305010564e-05	0.00261003	0.0012005	6.8122566009000006e-06	1.4412002500000003e-06	0.000136938	0.000155328	1.8752015844e-08	2.4126787584e-08	0.000353992	-0.000242638	1.25310336064e-07	5.8873199044e-08	0.0	0.0	0.0	0.0
774.1009131275998	0.1652196433630024	599232.2237049838	0.0272975305529977	902.2730004415856	-2.821332455262336	7.959916823116602	814096.5673258615	750.6192187174694	0.2291872035474398	0.0525267742698956	563429.2115080241	755.3943682814045	571.0214560048088	1.173975	27.599369	0.123791221	0.061275	-0.1424922894	-0.0084610278	-0.009437189	-0.0918886647	-0.0505407568	-0.0167466375	-0.0771441448	-0.0300200595	0.0050886539	0.0088962489	0.0604401827	-0.0817247196	-0.0152289429	0.0703570734	-0.1364693096	-0.1480702454	-0.1913157128	-0.0304348128	0.1409287448	0.0505881083	-8.8099e-06	-0.0225106095	-0.1070317345	-0.0677975438	-0.1165672714	-0.0255275738	-0.0198841031	0.108340921	-0.0762167435	-0.0303318306	0.1277721784	-0.0408449813	0.1264820369	-0.0540332731	-0.0552820253	-0.0841541647	-0.0140650501	-0.0861470992	0.0255418867	0.0347316133	-0.1419530733	-0.0788959933	0.016688488	-0.109291591	0.0894486479	0.0267828463	-0.0226059301	-0.0518072841	-0.0544690109	0.107552869	-0.0819688359	-0.0859146032	0.0647543978	0.057220088	0.0519649759	0.0092955973	-0.0110910987	-0.0732711915	0.0149064839	0.1581737775	0.0212524503	-0.0912092824	-0.0437396571	0.0255777986	0.0910739292	-0.0153609249	-0.0407951375	-0.1323635547	0.0218171166	-0.0621400648	0.0270103291	-0.10997975	-0.0431185216	0.0540860928	0.0008941349	0.0974806451	-0.1189136755	0.0458644929	0.0604164104	0.0518445099	-0.0459202945	-0.0976933395	-0.0852247356	0.0939256962	0.1421668093	-0.0029900516	0.0017112488	-0.0392768668	0.0287719453	-0.0303717793	0.0531342879	-0.0128677409	0.0531433378	0.1112951823	0.0744139728	0.0704575627	-0.0578253635	-0.0800806795	-0.0584319124	0.0983266852	0.0813875611	0.0604340618	-0.0425530648	0.0432629773	-0.0822580582	0.0720434238	0.0207942055	-0.0726953962	-0.0530213765	-0.011026151	-0.1762649618	0.0271982721	-0.1500511531	0.0360490917	0.0556345156	-0.0607412226	-0.1145547726	0.0136495	0.00829585	0.00018630885025	6.88211272225e-05	-0.000193807	0.039758493	0.001580737765631	3.7561153249e-08	-0.0157344	-0.015330478	0.0002475713433599	0.0002350235557084	0.00182854	-0.00078149	3.3435585316e-06	6.107266201000002e-07	-0.0002897	-0.000426638	8.392609e-08	1.82019983044e-07	0.000353992	0.0	1.25310336064e-07	0.0	0.0	0.0	0.0	0.0
774.0749909877867	-0.025922139813133	599192.091672742	0.0006719573324916	902.9431295155916	0.6701290740060131	0.4490729758281565	815306.2951394105	750.3081192227653	-0.3110994947040808	0.0967828956051344	562962.2737716034	755.1001605032214	566.792808100799	0.9931350000000002	23.347937	0.097612857	0.0431072	0.0203940182	0.0112406936	0.0185772183	-0.0875661253	0.0455135253	-0.0948761689	0.0139856068	-0.0001014473	-0.0456690155	-0.0206558023	0.0671633176	-0.0118992163	-0.0252132361	0.0986459779	-0.0471798378	-0.0411504057	-0.0486952083	-0.04180383	0.0305623353	0.066337454	0.0443110137	0.0431435781	-0.1512812959	-0.028368753	-0.0238356918	0.0791994609	0.0787100552	-0.0677873177	-0.0644972508	-0.0932363636	-0.1225236645	-0.1417285007	0.1163122997	0.1242135425	-0.0529244676	0.0354646165	-0.0142962816	0.1067407558	-0.0134399547	0.2132841847	0.2504644874	0.0264312049	-0.0334715762	-0.1810177704	-0.0353526412	-0.0798694261	0.0143303936	0.1821842169	-0.0103923796	0.0298160643	-0.0706644323	-0.0091411401	-0.1040197761	0.1362781014	-0.1280542	-0.0446735361	-0.1635521608	-0.046175403	-0.1123806109	0.1251111392	-0.0242021952	-0.0277838354	-0.1064582147	0.005524173	-0.175573669	0.0324845043	0.0156066395	-0.0502526992	0.0009948862	-0.0094529683	-0.0782729181	-0.0936573651	-0.0120833909	0.0577954997	-0.0282274961	-0.0544282812	0.0233739826	0.1800214416	0.0737627783	0.0766601939	0.1188019013	0.1820586473	0.1277095906	-0.0162842951	0.0735157432	0.0452851031	-0.0040678156	0.148272271	0.052575305	-0.1315209939	-0.135435007	-0.0938125826	-0.0907242104	-0.0135217086	0.0115449208	0.0382367494	0.1651708018	-0.0020477593	0.0749089785	-0.0115476471	0.1199683042	0.036095364	0.0682235742	-0.1953461823	-0.109784872	0.0598244531	-0.0443096317	-0.1373094704	-0.0416358616	0.0887529882	0.1227627976	-0.0382033081	0.0299775219	0.0860442959	0.0535494744	-0.0647104904	-0.1139675232	0.0324469	0.0187974	0.00105280131961	0.0003533422467599	0.0206385	0.020832307	0.0004339850149422	0.00042594768225	0.0076596399999999	0.0233940399999999	5.867008492959847e-05	0.0005472811075215	0.00218271	0.00035417	4.7642229441e-06	1.254363889e-07	4.79122e-05	0.0003376122	2.29557890884e-09	1.1398199758884e-07	0.000353992	0.0	1.25310336064e-07	0.0	0.0	0.0	0.0	0.0
