global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
713.7354623699229	2.291714298976217	509418.3102444076	5.251954428132053	800.4401998852479	3.25878213838223	640704.5135923356	10.61966102543906	691.8866179988669	1.2656606544672968	1.6018968922665862	478707.09216590994	698.44469171248	627.0503297301652	1.381475	32.734974	0.20808368	0.121243	0.0888680221	0.0495445248	0.0651085608	-0.1251484907	-0.0139155687	-0.0825909674	-0.0769978769	0.0740354125	0.0941167721	0.1100062706	-0.0094468214	0.0015156999	0.0653055961	0.043152649	-0.065266845	-0.0023341549	-0.099753714	-0.0389429636	-0.0843933839	0.0864334018	0.118547037	0.0113406764	-0.0105002684	0.094533047	-0.0366614058	-0.0494609724	-0.064716232	-0.1117091397	0.0600212151	0.1586384153	-0.0272384769	-0.0131579322	-0.0255652204	0.1483785441	0.059682781	0.1178345417	0.0559719957	0.0009131039	-0.0320499163	-0.0536093843	0.1155923541	0.0550188875	-0.053629474	-0.0683485446	-0.0502898688	0.0422135593	-0.1264421607	-0.0524937414	-0.0965850342	0.0357725371	0.0711245596	0.024167868	-0.0292637309	-0.0092015072	0.145993577	-0.0185530056	-0.0416853833	-0.0176667293	0.0020171876	-0.0444317521	-0.0386998413	-0.0646745077	-0.0544919555	0.0361980749	0.0269978653	0.0052327229	-0.0169484796	0.0362707994	0.1381331165	-0.0599879878	-0.0279558929	-0.1153469393	-0.0463216182	-0.012852583	0.0700168974	0.0317163173	-0.0521631576	-0.0560748764	-0.0821681876	0.0266002033	-0.0560780313	-0.0367651504	0.0368403694	0.0339428292	-0.0282322448	-0.1058979451	0.1002946223	0.0310492315	0.0078238734	-0.0918950185	-0.1015522075	-0.0326842438	-0.0770866648	-0.0252027663	-0.1734071101	0.0407835538	0.0161515342	-0.0527528049	-0.0535352079	-0.0114542068	0.0424902592	0.0411906744	-0.1627867489	-0.0501293319	0.0356774047	-0.1069758018	-0.0856716405	-0.1363807987	-0.0318438546	-0.0252035612	0.1008228981	-0.0148355263	0.0487186743	-0.0003855628	0.0385243777	0.1014413551	0.0647104904	0.013011472	0.0409116	0.0303615	0.0009218206822499	0.00167375901456	0.0450996	0.0429733599999999	0.0020339739201599	0.0018467096696895	0.0660196	0.1084189999999999	0.0117546795609999	0.00435858758416	-0.000467434	0.000111121	2.1849454435600002e-07	1.2347876641e-08	0.000535638	0.0003257379999999	1.0610524464399996e-07	2.86908067044e-07	0.000130784	8.97374e-05	1.7104454656e-08	8.05280095876e-09	0.0	0.0	0.0	0.0	0.0
712.0048365544876	-1.7306258154352463	506950.8872769826	2.995065713050911	800.3345854027712	-0.105614482476767	640535.4485918256	0.0111544189088353	690.670312359825	-1.2163056390419342	1.479399407565208	477025.48037521815	697.747850116563	620.2836347524441	1.371994	32.510319	0.1567019	0.107066	-0.081514342	0.1263273684	-0.0574357565	0.1408189069	-0.0228871421	0.027179404	0.1143120838	0.0116004222	-0.0900576606	-0.0947568098	-0.0515819203	-0.0058571487	0.1240248463	-0.0601450235	-0.1303852347	-0.0175534493	0.073834042	0.0434106855	0.0305300993	-0.0723116068	-0.0267550739	-0.1390450782	-0.0329308179	0.0550486127	0.017713906	-0.0135898459	0.1722596692	-0.1958250234	0.0414463689	0.0441121209	0.052714403	0.0236185157	0.0383911274	-0.008092246	-0.1286476829	-0.1437674695	-0.1210296763	-0.0327384248	0.1612022029	0.0827180188	0.0626384195	-0.0682393931	0.0203699468	-0.0318850223	0.0403903213	0.0625680032	0.0192727837	-0.0073134526	-0.0310843562	0.0286288031	0.0633690532	-0.0542313384	-0.1192224374	0.0294607557	-0.0591438359	0.1516222427	0.0725405064	0.0383949228	0.1035980426	0.034766996	-0.0718235238	-0.0139534293	-0.0301398238	-0.0164966491	0.0089568996	-0.0838606655	0.0596898875	-0.0554105769	-0.1119593843	-0.0191242932	-0.022476437	0.1332577768	-0.0145457964	-0.0174180553	0.1417021675	-0.1289319248	-0.1228298634	0.0103721788	-0.0413130934	-0.032635667	-0.1338802018	0.0625098243	0.0211043596	0.0396023502	-0.113366028	0.0003443928	0.0440066796	-0.0636257339	0.0278989381	0.0819760486	0.0528821848	0.1080630477	-0.0422065064	0.016744347	0.025771798	0.1212149656	0.0282170707	-0.2075078642	-0.0354627261	0.0899708032	-0.1131671999	0.0246054668	0.0342409499	-0.0204450565	-0.0354065423	-0.016820237	0.0751360651	0.0243000829	0.0084729908	0.0106360943	-0.0305661667	0.0649816766	-0.0301165	0.0843002362	0.0167685301	0.1003129872	0.0607412226	0.0059244253	0.0245664	-0.0163452	0.00026716556304	0.00060350800896	0.0084597	-0.0366398999999999	7.156652409000001e-05	0.0013424822720099	-0.0331279	-0.0991475	0.00983022675625	0.00109745775841	-0.000453303	1.4131000000000018e-05	2.05483609809e-07	1.996851610000005e-10	0.000535638	0.0	0.0	2.86908067044e-07	0.000208039	7.7255e-05	4.3280225521000003e-08	5.9683350250000006e-09	0.0	0.0	0.0	0.0	0.0
711.7579886540822	-0.2468479004054415	506599.43441290455	0.0609338859345748	796.5406671002111	-3.793918302560087	634477.0343444493	14.393816086500411	692.515734720571	1.8454223607460565	3.4055836895415474	479578.04283557227	699.5311884023413	609.0378501268203	1.233228	29.222162	0.1207798	0.0706575	-0.1068917874	-0.0821249167	0.0875608602	-0.0920696511	0.0502412126	0.070796094	-0.0928625959	-0.077782974	-0.0332136341	0.0262844741	0.0247728612	0.1531739953	-0.0044752147	0.1028353786	0.0525843247	-0.0036325437	-0.1201370184	0.0120914815	0.1467018244	0.0530213364	0.003375606	0.030858133	0.1486481047	-0.0132839503	-0.0489006501	-0.0444437922	0.1377353131	0.0093863085	-0.2715179491	-0.0370765699	0.0383970808	0.006473836	-0.0628030547	0.0228005661	-0.1755616945	-0.040198031	-0.024971749	0.1829834452	0.0790892472	-0.2810317018	0.1032102231	-0.0040272225	0.0859193916	-0.1041538085	0.0833614377	-0.1293988785	0.0289236345	0.1023220489	-0.0393375225	0.0689298423	-0.0775422583	0.0257441338	-0.0119500004	-0.0002836462	0.0051625357	0.0975796279	0.0562257834	-0.0071378086	-0.0828033866	0.0126773168	-0.0305600544	-0.0042505742	0.0094540904	0.0656247104	0.1063987717	0.110851132	-0.0137815931	0.0914422861	0.0162302945	0.0463602582	0.1009199328	-0.0145765924	0.2120354142	-0.0028566542	0.0076510867	0.0220113474	-0.053702945	0.1777186907	-0.0551579825	-0.0844477788	-0.0923156478	0.0544661082	0.1374305992	-0.0736251472	0.1901415212	0.1807152868	0.0414113322	-0.025977848	-0.025977525	-0.0284481618	-0.072405194	0.026498162	-0.1603083137	-0.2282158632	-0.0015876075	-0.0505900332	0.1102138923	0.0815184128	-0.0113365132	-0.0673479292	-0.0332701327	-0.0016976528	-0.0034502146	0.1306414965	-0.0752763156	-0.0593220513	0.0494625688	0.0770243144	-0.0928819944	0.0640064726	0.0207329646	-0.0108564406	0.0151185393	0.0229789336	-0.0700232427	0.099141769	0.0566681795	-0.0011853914	0.0359177	0.0113512999999999	0.0001288520116899	0.0012900811732899	0.0315184	0.0230587	0.00099340953856	0.00053170364569	0.0335504	0.0666783	0.0044459956908899	0.00112562934016	-0.0002496	0.000203703	6.230016e-08	4.1494912209000013e-08	0.000419391	-0.0001162469999999	1.3513365008999984e-08	1.7588881088100005e-07	0.000281919	7.387999999999999e-05	7.9478322561e-08	5.458254399999998e-09	0.0	0.0	0.0	0.0	0.0
710.3349359548874	-1.4230526991947272	504575.721238034	2.0250789846853987	796.6083423996622	0.0676752994511389	634584.8511807375	0.0045799461558013	691.2991295972121	-1.2166051233589317	1.4801280261832008	477894.486581863	698.4812028324728	604.8616656820327	1.24815	29.57575	0.14042344	0.0693187	0.0890931388	-0.1149892106	-0.1116652994	0.0566462703	0.1022761735	0.165332148	0.0142618778	0.056948837	0.013783143	-0.16188847	0.0877483406	0.1557561844	-0.0975914387	-0.030824529	0.0552466779	0.1563816995	0.0067126353	0.051559294	-0.0051409616	0.0155471455	-0.055330416	-0.0621620467	0.0380590698	-0.0258886944	0.0074448089	-0.1335013664	0.0414190659	-0.0309582026	0.0887506353	0.1113090457	0.0443351774	0.0141904522	-0.0630567069	-0.1222394442	-0.0083762052	0.0196164626	0.0655058845	0.0681809551	-0.0725852712	0.0592525453	-0.1804333363	0.0469518094	-0.0092392052	0.0416952487	-0.0451300535	-0.0738849106	0.0878249158	0.0243685013	0.0323477461	0.0453038943	-0.0361293396	-0.0492733854	-0.0695331262	0.049504672	-0.0137978463	0.0542048926	-0.0840069075	0.0370533429	-0.0751538949	-0.0953020513	0.1983841147	0.0154726413	0.0965224083	0.0317301995	0.0366057868	-0.048588226	0.0059206003	-0.0285849164	0.0052079148	-0.0374788706	0.0842631802	0.064199581	-0.004853088	0.0829884295	-0.0799967204	-0.0492688974	0.0499450623	0.047315119	0.1417181888	-0.0257046927	-0.1412671191	-0.0956443021	0.0608128192	0.0149138693	0.03740643	-0.0103221992	0.1195028177	0.0512844217	0.0274160118	0.0497349456	-0.0351067606	0.0061904944	-0.006742304	0.1007898429	0.1509185098	0.0425260778	-0.0557247127	0.0672736186	-0.0060122617	-0.0478060117	0.0367811265	-0.0504792895	0.0470466897	-0.1410981585	0.0268357648	0.0085373474	-0.0256732231	0.0788178139	0.1329498544	0.0522326446	0.0246376643	-0.1173169739	-0.1460714824	0.0270781816	-0.0733667156	0.0979282008	0.0524983198	-0.0082906521	0.0127329	-0.0231848	0.0005375349510399	0.00016212674241	0.00979736	-0.02172104	9.59882629696e-05	0.0004718035786816	-0.0275132	-0.0610636	0.00372876324496	0.00075697617424	-0.000691367	-0.000441767	4.77988328689e-07	1.9515808228900006e-07	0.000639059	0.0002196679999999	4.8254030223999987e-08	4.0839640548100006e-07	0.000309564	2.7645000000000024e-05	9.582987009600001e-08	7.642460250000012e-10	0.0	0.0	0.0	0.0	0.0
712.7607679206858	2.425831965798352	508027.9122868857	5.884660726289097	796.2811311875014	-0.3272112121608188	634063.6398852468	0.1070671773637523	691.9068232074471	0.6076936102350601	0.3692915239205211	478735.0520010215	698.6958372465124	627.5164265979536	1.078469	25.555046	0.19855826	0.09664	0.0720766627	-0.07840426	0.0830572344	0.064924705	-0.0188553774	0.0008709819	0.0043650395	0.0064339202	0.1226094929	0.0779850305	0.0390914126	0.0186053249	0.0410379767	0.043479281	0.0844662566	0.0101367185	-0.057172964	0.0220599351	0.1147420191	0.0238521149	-0.0094720489	0.1114791405	0.0238510614	-0.0042546017	-0.0861442289	-0.063736788	-0.0354762093	0.1573807677	-0.0638105321	0.133978777	-0.051251314	0.0534096457	0.0224064696	-0.0868811415	0.1803994405	0.0723316992	-0.1022939092	-0.075821534	-0.0690256279	-0.1549171712	0.055459352	-0.0624829067	-0.129210601	-0.0057500142	0.1441364799	0.0591155884	0.0263905187	-0.0365661485	0.0314832636	0.0654657151	-0.037692044	-0.0516364841	-0.0800952745	-0.0045078441	0.0341312293	-0.0733197345	-0.0387039838	0.0035201137	0.0050002186	0.088989164	0.1366302367	0.1191969183	0.0361001344	-0.0796678519	0.0459758961	-0.0399178795	0.0042429629	-0.0114169877	0.0324647278	0.0067272884	0.0504788577	-0.1044652163	0.1320995713	-0.0286104977	-0.1326369512	0.035878573	0.0691242325	-0.0561461809	0.0109796239	-0.082578989	-0.0159501197	-0.1087581337	-0.1917382909	-0.0575147552	0.0259561575	0.051955759	0.045276739	0.1585662441	-0.0462288269	0.0098828718	-0.0354548769	-0.1818077258	-0.1132038355	-0.0202663572	-0.0794413335	0.1942920365	-0.0347503071	0.0423152799	-0.0872034895	0.0613909436	0.0622987164	0.1009639759	0.1370865327	0.0152994142	0.0913420999	-0.0837377322	0.1435046696	-0.1244652374	0.1061018907	-0.0630438023	-0.0370027922	-0.037408757	-0.0923002425	0.0674819705	-0.0048889993	0.0966728009	0.0482387676	-0.0153640485	0.0380006	0.0252677	0.00063845666329	0.00144404560036	0.0360777	0.02628034	0.0013016004372899	0.0006906562705155	0.0611974	0.0887106	0.00786957055236	0.00374512176676	-0.00013732	0.000554047	1.88567824e-08	3.06968078209e-07	0.000289994	-0.0003490649999999	1.2184637422499998e-07	8.4096520036e-08	4.66836e-05	-0.0002628804	2.1793585089600003e-09	6.910610470416001e-08	0.0	0.0	0.0	0.0	0.0
712.4202933099864	-0.3404746106994025	507542.6743198871	0.1159229605309097	795.0227579847453	-1.2583732027560472	632061.1857136709	1.583503117414512	691.7055697464895	-0.2012534609576732	0.0405029555474417	478456.5952183156	698.3616275294008	610.2717598695378	1.081941	25.63731	0.187017925	0.110318	0.1203844269	-0.0326787951	-0.0635292193	-0.1374265467	-0.066677727	0.0816081762	0.0127643315	0.1354590795	0.0649381291	-0.0338821666	0.0126798697	0.0249901688	-0.0993796343	0.0306577484	-0.063151298	0.0342189891	0.0237023368	0.1032066813	0.0291265849	-0.028476612	0.0555276569	-0.131630523	-0.0387959447	-0.0277908074	-0.0648067521	0.0040576011	0.0619540643	-0.0270264343	-0.0140520469	-0.0482069167	-0.0242495777	0.1450844328	0.0944068839	0.0698947942	0.0562914332	0.0537275768	0.0023756676	-0.0959986735	-0.1207080343	-0.0041179699	0.0094434021	0.024839049	-0.106003872	0.0039476851	0.0095121619	-0.0505426197	0.0157418881	-0.0086887739	-0.0249371662	0.1791319243	0.0436984221	-0.0258480731	-0.0844567945	-0.017424269	-0.026770493	-0.0262130413	0.0091024228	0.1806808523	-0.0053749613	0.0797273038	-0.1316855857	-0.024258839	0.2229148118	0.0679495516	0.0243371472	-0.1793094043	0.0222959781	-0.0557684347	-0.004526854	-0.1382634118	0.0133362562	-0.0401261276	0.0114003819	0.150615443	0.0042004349	-0.0759880881	0.0080058232	0.0207539692	-0.0865234115	-0.0110257835	-0.0835806094	0.0206999798	-0.0550305141	-0.0708872117	-0.1000906594	0.036355701	-0.1053387359	-0.0044860141	-0.0985656353	0.0015335329	0.1237620443	0.0050078514	-0.0429581797	0.0690789256	-0.139183452	0.0967131234	-0.0235205903	0.1484087672	0.0456365889	0.0520071985	0.0963384102	0.0396077541	-0.0147682082	-0.0361573725	-0.0637998887	-0.0228094768	0.1407267157	0.056169765	-0.022853587	-0.0184848503	-0.0915054695	-0.1148057805	0.1226140025	-0.1125798263	-0.0890311132	0.0953761056	0.0438968002	-0.0223783947	0.00814685	-0.02985375	0.0008912463890625	6.63711649225e-05	0.0100509	-0.0260267999999999	0.00010102059081	0.0006773943182399	-0.043097	-0.1042944	0.01087732187136	0.001857351409	-0.000453685	-0.000316365	2.0583007922500001e-07	1.00086813225e-07	0.000105199	-0.000184795	3.414919202500001e-08	1.1066829600999998e-08	1.09841e-05	-3.56995e-05	1.2065045281e-10	1.27445430025e-09	0.0	0.0	0.0	0.0	0.0
712.6989194481441	0.2786261381577333	507939.7497825522	0.0776325248646922	802.9404262260791	7.917668241333786	644713.3280681176	62.68947037982564	691.3903525201403	-0.3152172263492048	0.0993618997872858	478020.6195579238	698.9278546103209	636.1057512796233	1.204113	28.532265	0.14753449	0.080094	0.0324316337	0.1239829384	0.1089444723	0.1385467377	0.0299215713	0.0138142145	0.0455730244	0.0686902698	-0.0687475614	0.0160444916	-0.0660557616	0.0501900556	0.1434109848	0.0152470544	-0.0200844592	0.0485713445	-0.0093422613	0.0139656409	0.0409499171	-0.1941612464	0.0977330091	-0.0456804434	0.0259257417	-0.0551978965	0.1275185535	0.0166071886	-0.1170856276	-0.0481022802	-0.0263936116	-0.0807135597	0.0568418924	0.0256168893	0.1013089775	-0.0829958933	0.1051116531	0.0607427121	-0.0608827746	0.12082225	0.0754983992	-0.1099445561	-0.0232037095	0.0436291588	0.0963216495	0.0532585654	0.0248622719	0.0224432518	-0.0385827016	-0.0796886609	0.031204327	-0.0901545231	-0.0320224384	-0.0492811871	0.1024902847	-0.0564955029	0.026434471	0.0151380681	-0.0617839507	-0.0906558351	0.0784538307	-0.0659498173	0.0141985443	0.0834875189	-0.0773995185	0.1084346584	0.0376994407	-0.0557406458	-0.0260518944	0.0142650439	-0.1091615303	-0.1185898216	-0.0386784042	0.0216067552	0.1173371728	-0.1025410093	0.0856429228	-0.0483530268	0.0439322714	0.0754086627	-0.0261498523	-0.0003783932	0.0611800934	-0.0402994991	-0.0239039029	0.069764273	-0.040186815	0.0560642818	0.0172688045	0.0731632165	0.1089860443	-0.0726732906	-0.0043560569	-0.0148733203	0.1792359108	-0.0855781301	0.0160532522	-0.0440923267	0.0097703147	0.2363526306	0.0485847731	0.0340851297	0.0498790509	0.0287969272	0.0889301909	0.0508521575	0.0787613961	0.0743598377	-0.039647588	-0.0452948667	0.0742879615	0.0889513917	0.0575618637	0.0215159242	-0.0764360888	0.0322665	-0.1132918134	0.0940386689	0.0394798359	-0.0293067317	0.0231448	0.01499795	0.0002249385042024	0.00053568176704	0.0287993	0.0187484	0.00082939968049	0.0003515025025599	0.0327763	0.0758733	0.00575675765289	0.00107428584169	1.18529e-05	0.0004655379	1.4049123840999998e-10	2.1672553633641e-07	0.000160655	5.5456000000000006e-05	3.075367936e-09	2.5810029025e-08	0.000248287	0.0002373028999999	6.164643436899998e-08	5.631266634840999e-08	0.0	0.0	0.0	0.0	0.0
710.1179923845398	-2.5809270636043493	504267.5631082493	6.661184507645369	798.740342195332	-4.200084030747121	637986.1342503161	17.64070586533698	690.3815096502263	-1.0088428699139058	1.017763936176126	476626.6288669256	697.2325530008226	609.1753211814253	1.163921	27.579882	0.166202835	0.100489	-0.07766204	0.0349278168	-0.0966684759	0.0441140531	-0.0338770434	-0.0658373082	0.0687374379	-0.009894031	-0.0728977062	-0.1085047507	-0.0130655125	-0.0206002511	0.0111495349	0.008255339	-0.0823150272	0.0402604253	0.0796480356	0.0563134703	0.0261419732	-0.0320115965	-0.0475685827	0.0834627908	0.0466461078	0.0741693067	0.0341368449	0.0204809351	0.1269285328	0.1201141053	-0.0318822014	-0.0852733557	0.0693814408	0.0600146427	-0.0058871875	-0.0817923747	0.0309481901	-0.0362445425	0.1580894646	-0.1691118769	-0.0746381947	-0.114384143	-0.0849682581	0.0457574326	0.0370956567	-0.0549153571	-0.0248500268	-0.0429940442	-0.0694097129	-0.0178038705	0.0595027801	-0.0192593454	0.1218397119	-0.1186664062	-0.1256467057	-0.0072626425	0.1264444761	-0.087592729	-0.0795099028	-0.0393717472	-0.1710040245	-0.04951109	0.0244491404	0.008140477	0.0570981319	0.0630311033	0.005910455	-0.0492631955	-0.0847536967	-0.0437966066	-0.1013088805	0.03502602	0.0038630549	0.0748577894	0.0063395742	0.0310136275	0.0412206136	0.0795419136	0.0161689923	0.0374076202	0.0357354128	-0.0689933553	-0.0582537244	0.0913554644	-0.1535635954	-0.05074504	0.0759709512	0.0668788959	-0.026424002	0.0231193867	-0.1534946555	-0.0127586803	0.05704307	0.0519947656	0.0527633163	0.0463190216	-0.0979366549	-0.0101662286	-0.0364413346	-0.0333547917	-0.0858003242	-0.1457323767	0.1999429462	0.0299889672	-0.0714817488	-0.1495970349	0.032158454	0.0589700202	0.016856268	0.0554110783	-0.0149309576	0.0177982399	0.0432124007	-0.0411003652	0.1281727584	0.0354271782	-0.0254689136	0.092661062	0.034995421	-0.0361224311	0.00355388	-0.01959092	0.0003838041464464	1.2630063054400002e-05	-0.0088541699999999	-0.0376534699999999	7.839632638889821e-05	0.0014177838030408	-0.0597932	-0.0925695	0.00856911233025	0.0035752267662399	-0.000182427	-0.0001942799	3.3279610329000003e-08	3.7744679544010006e-08	0.000237053	7.639800000000001e-05	5.836654404000002e-09	5.6194124809e-08	0.000305388	5.710100000000005e-05	9.326183054400001e-08	3.260524201000005e-09	0.0	0.0	0.0	0.0	0.0
712.0169142838433	1.8989218993035597	506968.0862262859	3.605904379654637	797.8687663690682	-0.8715758262637792	636594.5683472988	0.7596444209273894	690.8128469290489	0.4313372788225251	0.1860518481020208	477222.3894822175	697.6808807443456	611.5440636537047	1.03917	24.623831	0.1790041399999999	0.11025	-0.1393373386	-0.0622293857	0.0215926691	0.002760942	-0.0282096967	0.0258547692	0.0536379642	-0.1099591284	-0.0291798425	0.0915259117	0.0066366496	0.0809580022	-0.0002353215	0.0297789664	-0.0497208626	-0.0592462261	0.0375259005	-0.0362968842	0.0288309895	-0.0482683912	0.0792458415	0.0509300866	0.1330817073	-0.0274742278	0.2304868593	-0.1678770794	-0.0473934434	0.0172698424	0.023306471	0.0131617451	0.0021673533	-0.0160712367	-0.0040558417	-0.113309816	-0.0156006558	0.0182422685	-0.1490368099	-0.0583097354	-0.1548546329	-0.0306134033	-0.0942939106	-0.029486053	0.0452039985	-0.051541148	-0.0221641138	-0.0750819444	0.1066760612	-0.0453396994	-0.1267558612	0.0173335481	-0.0335203123	0.020232764	0.0348452099	-0.059813464	-0.0626745994	0.0711385669	-0.1225295379	-0.0340328849	-0.1033863064	0.0201874623	0.0484475403	-0.0879544206	-0.0579072375	-0.1198848941	-0.1073008294	-0.0155089916	-0.0688765221	-0.0209818806	-0.0261278856	0.1115473043	-0.0099885804	-0.0168159004	0.1011295425	-0.1043930408	0.1452334132	0.0428377547	0.1045410513	0.0101478765	0.0839818873	-0.0372232642	-0.0247113568	-0.2102929775	-0.0115924789	0.1079445446	-0.0374102893	0.1338034808	0.0186943212	-0.0124026831	0.0617592208	-0.1020290289	0.0202032535	-0.0711501467	-0.0354706993	0.1167831105	-0.0214673457	-0.1190592785	-0.0233285583	0.0797576476	0.122470788	-0.0891623473	-0.0288218998	-0.0474295893	-0.0026232003	-0.0006969279	-0.0066521918	-0.1208679484	-0.0427157728	0.0962498408	-0.0188734276	0.0402681197	0.0043455589	0.0152805676	0.0696169326	0.0038035194	-0.1176985465	0.0912438734	0.030451217	-0.0427992974	0.027839	0.02428512	0.0005897670534144	0.0007750099209999	0.0198294	0.0286835699999999	0.00039320510436	0.0008227471879448	0.0458326	0.1056257999999999	0.0111568096256399	0.00210062722276	0.000115773	0.0002982	1.3403387529e-08	8.892323999999999e-08	0.00028907	5.201699999999999e-05	2.705768288999998e-09	8.35614649e-08	0.000247412	-5.7976e-05	6.121269774400001e-08	3.361216576e-09	0.0	0.0	0.0	0.0	0.0
712.996806855068	0.9798925712246956	508364.4465855232	0.960189451141345	799.3093160092355	1.440549640167319	638895.3826591519	2.075183265786192	691.2059700090347	0.3931230799857985	0.1545457560175205	477765.6929761305	698.1122964706033	613.823684381983	1.123403	26.619791	0.22897898	0.136183	0.0216811727	-0.1270511142	0.0006659212	0.0096492284	0.0025046135	-0.0047184058	-0.028335508	-0.0599446329	0.1328672576	-0.0793737516	9.0658e-06	0.0767801166	-0.0438566386	-0.0303856608	-0.1273452343	0.0110588141	0.0605533422	0.0748198333	-0.0114362291	0.04738466	-0.023202378	-0.1530181902	0.1310055315	0.0306254328	-0.048909005	-0.1657612157	-0.0294686808	0.1217656951	0.0263025787	-0.0648121312	0.0337181934	0.0367267585	-0.1131194234	-0.0106577779	0.045692586	-0.0483314891	-0.0930484395	0.1187927722	0.048936176	0.0751474291	0.0159644904	0.08264848	-0.0615549462	-0.1221842536	0.0552902356	0.1119441457	0.040161521	0.0428493633	-0.0478079224	-0.0506214873	0.048997321	-0.0115097726	0.0006159853	-0.0801137093	0.0211916593	-0.088300119	0.001989399	0.049835326	0.0382423613	-0.0632613573	-0.0393113628	0.1103218464	0.0397272643	0.0512855149	0.0331563713	-0.0355582157	0.0442966413	-0.1042326942	0.037469464	0.0300651244	0.08359916	0.030371973	0.0069499236	0.1092381264	0.0684988094	-0.1100902565	0.1163142457	0.0406523052	-0.0566830539	0.0017036737	-0.0770102114	-0.0286871048	-0.0204384927	0.0981627256	0.1070827683	0.1385341284	-0.0829422537	-0.0143025952	0.0270394032	-0.1141479884	0.0276399524	-0.0535804208	-0.0395859921	-0.0361294169	0.0684889691	0.0252041082	-0.0915356459	-0.0347488646	-0.0881376094	0.1621210994	-0.0588013543	0.0719497305	-0.1178216332	-0.0437380623	0.0080522399	0.0350871918	-0.077797538	0.0267404366	-0.0931564814	-0.0052917819	-0.0996895669	0.0209872273	-0.0049067885	-0.069901754	-0.1038206295	0.0897877085	0.0258549876	-0.0493116688	0.00445652	-0.0233824799999999	0.0005467403709503	1.9860570510400003e-05	-0.0348767	-0.0547060999999999	0.0012163842028899	0.0029927573772099	-0.0787337	-0.1245663	0.01551676309569	0.00619899551569	-0.00026229	-0.000378063	6.87960441e-08	1.4293163196899998e-07	0.000172862	-0.000116208	1.3504299264e-08	2.9881271044e-08	0.000215201	-3.2211000000000034e-05	4.6311470401e-08	1.037548521000002e-09	0.0	0.0	0.0	0.0	0.0
