global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
780.854367851829	0.8005586670283265	0.6408941793541708	609733.5437932794	818.5205085064343	-5.530331534769516	30.584566884466152	669975.8228456319	791.5563879188603	-0.185692406565181	626561.5152551533	0.0344816698559684	789.3608525304181	543.2495143649362	1.207037	27.53323	0.2176102	0.113985	-0.1383293195	-0.0392758509	-0.1222822346	-0.0268487705	-0.0779008693	-0.101054214	-0.1164806646	-0.0727875717	-0.0772134402	0.1285900251	-0.0545523818	-0.0195789123	-0.0641168687	0.0887446885	-0.0462331267	0.0556722884	0.1291887443	-0.0111812084	-0.1687302975	-0.0424440119	0.0116240341	-0.0163807183	0.1364121204	0.0490901255	0.0697518727	-0.0744337558	-0.0628661034	-0.0295855238	-0.0524261988	0.0502439349	0.0476020761	0.0010873131	-0.0967552695	0.0989695997	-0.1281552504	-0.0208968331	-0.0605106947	0.0570554268	-0.1407748292	-0.0830036237	0.0679563821	0.0716373099	0.1375990718	-0.1158496846	0.1110510509	-0.0276330896	-0.1338941576	0.0525924739	-0.0791371341	0.137901373	-0.0708312121	-0.0977553211	0.0148468633	0.0019005633	0.031966275	-0.0309202181	-0.0571191289	-0.1342260218	0.0696831511	-0.0414964266	0.096402195	0.1660217594	-0.1116523201	-0.0754496251	0.0633358604	0.0036680213	0.0922806741	0.104370427	-0.049172747	-0.0220694223	0.0078509633	0.0200828977	-0.1212597337	0.043942246	-0.0084565688	0.0818396157	-0.022062163	-0.035258123	0.0334642369	-0.0091057795	0.0456453708	0.0598868138	-0.0861918088	-0.1252978538	0.070311753	-0.1461025132	-0.0117722337	0.0849050494	-0.0493306984	0.0897877085	0.0258549876	-0.0493116688	0.138138	-0.0056829999999999	3.229648899999993e-05	0.019082107044	-0.0614592	-0.0441537	0.0019495492236899	0.0037772332646399	-0.203767	-0.090657	0.008218691649	0.041520990289	-0.00835316	0.00049615	2.461648225000008e-07	6.97752819856e-05	0.00154198	-0.00075922	5.764150084000002e-07	2.3777023204000004e-06	-0.00189285	0.0002869599999999	3.5828811225e-06	8.234604159999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.6091422085109	-0.2452256433181219	0.0601356161407867	609350.6328995072	819.4391493696442	0.9186408632098164	0.8439010355588766	671480.519519646	792.2536575718821	0.697269653021749	627665.8579360249	0.4861849690250703	789.8573835241157	548.4194053219245	1.110616	25.333824	0.1340763	0.083069	-0.1537332682	-0.1156402569	-0.1858364227	-0.0137472038	0.0738019827	0.0762891326	-0.0296207999	-0.0177972782	-0.1360989848	0.1584267416	-0.0998850228	0.0567507504	0.1610471152	0.0079868883	-0.1072672023	0.017745102	0.097530386	0.0761280999	0.0301517022	-0.0840667542	0.0591599492	0.1906662778	-0.0276016113	0.0420081911	0.0567726369	-0.0116533	-0.1148682186	-0.0402046954	-0.1315953808	-0.0257639944	0.078798713	-0.1197347108	-0.0491133578	0.0612447419	-0.0633363601	-0.0384763666	0.0211548724	0.0877753215	0.0405591978	0.2332655385	0.0193131264	0.0923868108	0.0112037889	-0.014180636	-0.1196835379	-0.0810079541	0.0063526094	-0.0254225104	0.0343487957	0.1565084759	-0.0462682038	0.0803974663	0.0324552863	0.1361380601	0.1129351153	0.105934701	0.072344188	-0.1125090534	-0.0710574041	0.0100717258	0.0179061435	0.1159405209	-0.2063700631	-0.0972302428	-0.0223649862	0.050606418	-0.0060073321	-0.0190843459	-0.001717791	0.027310458	0.077983059	0.0301860901	-0.0475853946	-0.1913116232	0.0516520446	0.0966284524	-0.0124733518	0.0298476625	-0.0049573849	0.0765586123	-0.1750264626	0.1298175547	-0.0572248854	0.0260529886	-0.0038212328	0.1380556899	0.0836639382	-0.0521056875	-0.0673008299	0.0882931893	0.0212145853	-0.0556345156	0.138122	-1.6000000000016e-05	2.5600000000051207e-10	0.0190776868839999	-0.0152344	0.0462247999999999	0.0021367321350399	0.00023208694336	-0.134796	0.068971	0.004756998841	0.018169961616	-0.00804789	0.0003052699999999	9.318977289999993e-08	6.47685334521e-05	0.00154198	0.0	0.0	2.3777023204000004e-06	-0.00182083	7.20199999999999e-05	3.3154218889000003e-06	5.1868803999999854e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.9106359769406	-0.6985062315702635	0.4879109555424905	608260.600109956	817.1727512964106	-2.2663980732335176	5.136560226356601	667771.3054613454	791.6621168918427	-0.5915406800393157	626728.9073216737	0.349920376141376	789.4162538223995	546.2463088662205	1.095657	24.99258	0.1987518	0.089535	-0.1256628167	-0.0749329011	-0.1481854727	0.0104947411	0.0384492417	-0.0839670866	-0.0351561517	-0.064653268	-0.0521974101	0.1516519679	-0.0314539577	-0.0811396806	-0.069477277	0.0547297577	-0.0786750728	-0.0031802915	-0.0236796395	-0.0083593407	-0.00161302	-0.0073044902	0.107739553	-0.0036073061	0.084269931	0.0916345979	-0.0125993872	0.0403962878	0.1519104199	0.1710111316	0.0332068859	0.053869472	-0.0125702188	0.02957515	-0.0291493924	0.0124202001	-0.0477480246	-0.0096415052	-0.0603989797	-0.0884063106	-0.0490995807	0.1132062078	0.0606300741	-0.2612656243	-0.0252789934	-0.1069700638	0.0028269177	-0.0147634632	-0.030608436	0.0616137524	-0.0324467581	0.1475254995	-0.0465669274	-0.0517325597	-0.0874553177	-0.0053490845	0.0452313044	0.0582263698	0.0449205166	0.0708348032	0.0191156868	-0.038234246	0.0686487271	-0.0126461667	0.008597284	-0.003894561	0.0115210744	-0.1177155486	0.0603722332	-0.0322546364	0.0247406124	-0.0193511474	-0.0600178305	0.1358279217	-0.0751829052	0.1576431182	-0.0362585531	0.0453220775	-0.1089917204	0.0600716615	-0.0429330989	-0.0712843814	-0.0028648227	0.0754645555	0.1372889408	0.0281165532	0.1870632715	0.1463168018	-0.1075014412	0.0434746694	-0.0341077984	0.0867609543	0.0165379384	-0.0617435365	0.120154	-0.0179679999999999	0.0003228490239999	0.014436983716	-0.0545036	-0.0392692	0.0015420700686399	0.00297064241296	-0.174502	-0.0397059999999999	0.0015765664359999	0.0304509480039999	-0.00706078	0.00098711	9.743861521000004e-07	4.98546142084e-05	0.0007922279999999	-0.0007497520000001	5.621280615041501e-07	6.276252039838416e-07	-0.00152152	0.00029931	2.3150231104e-06	8.958647610000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.3693348678837	-0.5413011090569171	0.2930068906662484	607416.5601324075	815.1979136175694	-1.9748376788412545	3.899983857771113	664547.6383664381	792.0687036680384	0.4065867761956951	627372.8313303669	0.1653128065772083	789.8521290412989	551.1571852546537	1.116199	25.461163	0.4923292	0.253889	-0.0653985726	-0.0737348365	-0.132300686	0.013959342	0.0233380752	-0.1383447596	0.0334510679	0.1016227418	-0.1222886555	0.0991585439	-0.023084925	-0.0488479954	0.0199572545	0.1434002155	-0.1384846019	0.1264833515	0.1047805522	-0.0148412473	-0.0844506147	0.0983623308	-0.0937926411	-0.0215808179	-0.0310248216	-0.0224213525	-0.1771132023	-0.015945069	0.0281102315	-0.0839233936	0.0511996762	-0.0135669291	-0.0423844658	0.1471792491	0.0599308669	0.02674554	-0.0178215578	0.0157586933	-0.0327697753	-0.0848622404	-0.0195021767	0.1904358001	-0.0034490317	-0.0857033113	0.1051994925	0.0165837053	-0.1999070501	-0.036161026	-0.0401943936	-0.0880266469	0.0271078383	0.0995294602	-0.0418283405	-0.0298975508	-0.0397460914	0.0204507505	0.2009870873	-0.0911792177	-0.139675812	-0.151612713	0.0753965465	-0.0584785878	0.1137323946	-0.0029200078	0.1571451406	0.0998133112	0.1378122643	0.0527401932	-0.0484704995	-0.035844769	0.0777551835	0.0336946587	0.0139559503	0.0312783392	0.0387357525	0.0359334343	-0.0520479658	0.1139156679	-0.0313624535	-0.0048243817	0.0721093502	0.1090843801	0.1323437156	0.1192189028	0.0306465444	0.0874976117	0.0168317533	0.1985438873	0.093489861	-0.0763903154	0.064596302	0.0851916578	0.0118330366	-0.0676152521	0.0911059	-0.0290480999999999	0.0008437921136099	0.00830028501481	0.0862647	0.1407683	0.01981571428489	0.00744159846609	0.0239275	0.1984294999999999	0.0393742664702499	0.00057252525625	-0.00535056	0.00171022	2.9248524484000003e-06	2.86284923136e-05	0.000251642	-0.0005405859999999	2.92233223395892e-07	6.3323696164e-08	-0.00129066	0.00023086	1.6658032355999998e-06	5.3296339600000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.6860586512598	-1.6832762166238808	2.8334188214516063	604795.6058205308	813.5874172603276	-1.6104963572418	2.593698516689108	661924.4855243304	790.3694089055285	-1.6992947625099075	624683.8025336745	2.887602689893604	788.2526503658623	539.8588318397062	1.159749	26.454559	0.1396289499999999	0.0807003	-0.0324066902	-0.0939174628	-0.1227881359	0.0725764729	0.0574197856	0.0088180944	0.1658408578	0.0657304599	-0.0419160933	0.0704316775	-0.1502592873	-0.0299008747	0.0270250321	-0.1061954355	-0.0401981692	0.0009812773	0.0248978895	-0.0587128322	-0.0757868141	0.078450415	0.0227157936	-0.0797714924	0.0798123593	-0.0498494202	-0.1781379103	0.0144302245	0.015984034	-0.0227403556	0.0005732619	-0.0093065294	-0.1465931539	0.0097081805	0.0876186999	-0.0332694535	0.0107383373	-0.0982283751	-0.0819581543	-0.0755053031	-0.1091582198	-0.0211519398	0.0353897076	0.2006200621	0.0031292305	0.1698511109	0.1985542953	0.0982370404	-0.0924572565	-0.0123484517	-0.0036904565	0.0715885294	-0.1178862795	0.1344869342	-0.0681852772	-0.0101118495	0.0336825294	0.0599196441	0.0302545359	-0.0562716344	0.0593248144	0.0012628246	0.017875285	0.005454709	0.1257592204	0.1061964747	0.1003515321	-0.0155038232	-0.1165970315	0.0277408957	-0.1067664841	0.0026561617	-0.1692679684	-0.0126811563	0.0186227396	0.0425496434	0.0089665422	-0.0356455315	0.0737739658	-0.1503077455	0.1357286778	0.1255717129	-0.0254076051	-0.1477792929	-0.1168854339	-0.0624876175	-0.007793509	-0.1040969384	0.0768541354	0.0888072597	-0.1006970185	0.0835859703	0.0071079182	-0.0732270951	0.0879898	-0.0031160999999999	9.71007920999998e-06	0.00774220490404	0.0144988	-0.0717659	0.0051503444028099	0.0002102152014399	0.0161656	-0.0077619	6.024709161000003e-05	0.0002613266233599	-0.0048104	0.0005401599999999	2.917728255999996e-07	2.3139948160000004e-05	-0.000124249	-0.000375891	1.41294043881e-07	1.5437814000999998e-08	-0.00106701	0.0002236499999999	1.1385103401e-06	5.001932249999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.8021230738677	0.1160644226079057	0.0134709501953065	604976.1426582161	813.4443299574381	-0.1430873028895121	0.0204739762481949	661691.6779399054	789.6867451952237	-0.682663710304837	623605.1555370261	0.4660297413671663	787.6564957885571	534.2274132861211	0.977434	22.295864	0.1771786	0.101466	-0.0677854989	-0.1181055133	-0.123114365	0.0750220229	-0.1377445824	-0.0170463505	0.132890301	0.0634829368	-0.0277710382	0.067589169	-0.0719922907	0.0935535913	-0.0970834079	0.0739107377	-0.0652443941	0.1986165986	0.0512307688	-0.0961622098	-0.0992575685	-0.034313587	-0.06287741	-0.0833668227	-0.0161104492	-0.0414082646	-0.1150504603	-0.0003209755	0.1267246281	0.0980148626	-0.0715018507	0.0120470814	-0.0431073149	-0.0452621879	0.1131855682	-0.2300885755	-0.0457955242	0.1371451138	-0.0366432138	-0.0991983598	-0.0013518361	-0.0316966734	0.1015179121	-0.054985534	0.0721482245	-0.0415611783	-0.0464671376	-0.0549079712	0.0777805352	0.0957897388	0.1071659739	0.0781509191	-0.1021938867	-0.0814960274	0.0940798064	-0.1013246863	0.0894466925	0.0502360611	-0.0923434146	-0.1256095614	0.032809862	-0.1241251864	-0.1678541841	-0.0411215663	0.0942758659	0.108298938	0.0396484224	-0.1322395256	0.0132938375	-0.0707396596	0.0371322069	-0.0220704821	-0.1750979212	-0.0699444499	-0.1182431668	0.0255238356	0.065616103	-0.0145281464	-0.0349850921	0.1321760398	0.1869777703	0.0284051143	0.1908227969	0.0154316544	0.0094885179	-0.0046214637	0.0868250277	0.0384511883	-0.0101272658	0.0332409926	-0.0094933301	0.0819445778	0.0023706562	-0.0785574968	0.084717	-0.0032728	1.0711219840000042e-05	0.007176970089	-0.016732	-0.0312308	0.00097536286864	0.000279959824	-0.0773485	-0.0935141	0.00874488689881	0.00598279045225	-0.00547057	-0.0006601699999999	4.358244288999998e-07	2.99271361249e-05	-0.000386087	-0.000261838	6.855913824400001e-08	1.4906317156900002e-07	-0.0010058	6.120999999999991e-05	1.01163364e-06	3.746664099999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.19606103295	0.3939379590822227	0.1551871156058669	605589.1094071987	815.420768816678	1.97643885923992	3.906310564313596	664911.0302175822	788.5901096815068	-1.096635513716933	621874.3610874908	1.2026094499452016	786.4125234304121	539.7713872231543	0.8882999999999999	20.262665	0.1120377599999999	0.0560012	-0.0808709658	-0.1403787393	-0.1399840755	0.0777494926	-0.0230155001	-0.0112723453	-0.0039719438	0.0671231097	-0.1879219039	0.0412412544	-0.1583478592	0.1947939338	-0.0481727484	0.0008704294	-0.0806638828	-0.0527126476	-0.1029441243	-0.1211475606	0.0609309934	0.0700806887	-0.0448326067	0.0800308195	0.0831973515	-0.0129449321	0.131669025	-0.063266519	-0.0084650071	0.0485417477	0.0666756553	-0.0782967955	-0.1341853334	0.0219881109	0.0963664215	0.1794310546	0.0750335333	0.1316750793	-0.0049835546	0.0768090198	-0.139386333	0.0187719187	-0.0694995604	0.0426435834	-0.0509565504	-0.0240263388	-0.0554832353	0.0257952806	-0.0232444052	0.1048674256	-0.0749949597	0.0610031428	-0.1517258241	0.0386246436	0.1656849748	-0.076776976	0.09456185	0.0472298149	-0.00170485	0.1051924785	-0.1256889411	-0.1007213652	0.0155194156	0.1261239867	0.0446477831	-0.0596229249	-0.1509230362	0.0743819767	0.0300336986	0.0408919091	0.0152541962	-0.086460858	-0.0261676232	-0.055914252	0.2069118588	0.0060905152	-0.168936433	-0.1175377733	0.0805686627	0.0435918986	-0.0310664659	0.0399566908	-0.0232738705	0.0351138093	0.0553152156	-0.0535231797	0.025944522	0.0637060454	0.0358428495	0.0363350849	-0.0050345226	0.0802681812	-0.0023706562	-0.0835859703	0.0974355	0.0127184999999999	0.0001617602422499	0.0094936766602499	0.00293041	0.01966241	0.0003866103670081	8.5873027681e-06	-0.0316618	0.0456867	0.00208727455689	0.00100246957924	-0.00566636	-0.0001957899999999	3.8333724099999806e-08	3.21076356496e-05	-0.000241364	0.000144723	2.0944746729000013e-08	5.8256580496e-08	-0.00134469	-0.0003388899999999	1.8081911961e-06	1.1484643209999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.5340698703981	0.3380088374481147	0.114249974193026	606115.2979489659	809.5300261303782	-5.890742686299745	34.70084939619394	655338.8632066508	789.2468027127669	0.6566930312601471	622910.5155923252	0.4312457373056405	786.6467887280778	536.3537816401079	0.957756	21.846987	0.08870856	0.0454247	-0.0743870048	-0.1067669977	-0.104425387	0.0771525224	0.0420841389	-0.038622414	0.1082908628	0.0266292162	-0.0947249691	0.0746257859	-0.1036112633	0.026892847	-0.1602237995	-0.1232279454	0.0150133947	0.149716884	-0.0031923127	-0.1340469113	0.1328246894	0.0226911545	-0.10581659	0.0347294685	0.0785622462	-0.1381158529	-0.0449817419	-0.069070673	-0.0596213492	-0.0423836703	-0.02305577	-0.0047650286	-0.0769851305	-0.0406157608	-0.0264726078	0.1467323613	-0.0532087665	0.0854170011	-0.0566745829	0.1173092284	0.028913213	-0.0944027223	0.0257421931	0.0723226805	0.0500566801	0.1171851673	-0.0618585334	0.0383299994	0.0322753591	-0.0627234767	-0.0021731044	0.0729581876	-0.0776846254	0.1037833092	-0.011591911	-0.1802554713	-0.039690602	0.0562146523	-0.2129230124	0.0331426477	-0.2087023554	-0.1575870472	0.0385737976	0.0739150112	0.1072881889	-0.0233379449	0.0728575529	0.0659109545	-0.0341462896	-0.0144364767	-0.0354260614	-0.0495099912	-0.0054238613	0.0272063858	0.0565566034	0.0304020386	0.0156376706	-0.0336573703	0.0787525935	-0.0058984405	0.0143559457	-0.0212245291	-0.1045134483	-0.0100552264	-0.0613458967	0.0023742314	-0.0746158257	-0.0824274953	-0.0427916224	-0.1117142925	0.0761250737	0.0785574968	-0.0071079182	-0.0882931893	0.0923903	-0.0050452	2.545404304e-05	0.00853596753409	-0.0301419	-0.03307231	0.0010937776887361	0.0009085341356099	-0.0570724	-0.0254106	0.00064569859236	0.00325725884176	-0.00582507	-0.00015871	2.5188864100000085e-08	3.39314405049e-05	-0.000241364	0.0	0.0	5.8256580496e-08	-0.000999791	0.0003448989999999	9.995820436810002e-07	1.189553202009999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.2183109617191	0.6842410913210415	0.4681858710522098	607181.1761380344	809.4333730590471	-0.0966530713311613	0.0093418161977465	655182.3854217465	790.8251881685717	1.5783854558047778	625404.4782418568	2.491300647096056	788.3911359633232	544.1463472374346	0.8747749999999999	19.95414	0.0912281499999999	0.0517478	-0.0867540502	-0.1226430276	-0.1194328256	0.0947095238	0.0388199969	-0.1486895195	0.0351124441	0.1046952507	-0.0456209399	0.0956371616	-0.0707721789	-0.027211682	-0.0382983448	0.0700425931	0.0139122673	0.0710713311	0.0603445559	0.0106212375	0.029878518	0.1020919283	0.0261484534	0.0655420366	-0.0155262184	0.0111600257	-0.0809532719	0.0427542905	0.0105893566	-0.0444839833	-0.0421765265	0.0722874328	-0.0969416033	0.0055414669	0.1638901027	0.2176430154	0.0115846027	-0.0223321677	0.0295070283	-0.0607955692	0.1499877949	-0.0006476533	0.0775866818	-0.0040724124	0.0085316321	-0.0610607064	-0.0143914677	-0.0103550278	0.1758184598	-0.0751526271	0.1603943061	0.0984811998	-0.0748338531	-0.0926268869	-0.0448812535	0.0063057208	0.0181261455	0.1321592851	-0.049418603	-0.0426115965	-0.0536417987	0.0148270583	0.1107336184	0.020679297	0.0656401739	0.1145435896	-0.0058646255	0.0250345257	0.0203687106	-0.0393929031	-0.0540823609	-0.0350716408	-0.0500874395	-0.025541848	0.0413019675	-0.1128959408	-0.0972460623	0.0659548234	0.1031806574	-0.089803755	-0.0105536398	-0.1057213526	0.0171302718	0.1372681431	0.0769179482	0.0600479019	0.0728736711	-0.0297637773	0.0907939076	-0.1746256809	0.0846680111	0.0768132552	-0.0118330366	-0.092661062	0.0938715	0.0014812	2.1939534400000057e-06	0.00881185851225	0.0129699	0.0431118	0.0018586272992399	0.0001682183060099	-0.0768901	-0.0198177	0.00039274123329	0.00591208747801	-0.00626645	-0.0004413799999999	1.948163043999999e-07	3.92683956025e-05	-0.000241364	0.0	0.0	5.8256580496e-08	-0.00109476	-9.496899999999988e-05	1.1984994576e-06	9.019110960999976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
778.5179485201052	-0.7003624416139473	0.4905075496234498	606090.1961679531	819.8005794541554	10.36720639510827	107.4789684387738	672072.9900733689	791.7583273853018	0.9331392167300692	626881.2489839707	0.870748797799607	789.6187101032815	543.6158892366473	1.122292	25.600163	0.25620415	0.126559	-0.1260327916	-0.185115796	-0.2197419617	0.0678681602	-0.0729438471	0.1211072146	0.0671730105	0.0541128141	0.0349906547	0.1373885498	-0.1545402385	-0.0999234744	-0.0274102738	-0.0578690176	-0.0420668392	-0.0533730473	0.0370961951	0.0994884632	-0.1536717392	-0.0267257893	0.0032508423	0.0162826953	-0.1144186327	-0.0453687075	0.0377209916	0.0965423414	0.0511125514	-0.0057337804	-0.055132696	-0.025931311	0.1856034902	-0.0086703558	0.022834238	0.0320451107	0.0249811765	0.0370213823	-0.0819990899	0.0489789249	0.0923516342	-0.1786737279	0.003583251	0.1178923137	-0.0903828332	-0.0330529172	-0.0388752214	-0.1217804912	0.0720870228	0.0419568053	0.1101909532	0.1489230312	-0.1573068266	0.055519418	-0.0845493003	-0.0365534567	0.0297308798	-0.0875221434	0.0736064846	-0.0851029821	0.1284606088	0.1166719297	-0.031844679	0.0479703589	-0.0415415577	0.0069908083	-0.0168743027	-0.0388046606	0.0669946461	-0.1358131165	-0.0300847981	0.022578634	0.1021285542	0.0012576149	0.0163027006	-0.1606490432	0.0206521669	-0.0666720475	0.0464328297	-0.0059652972	0.0464835413	-0.0715438387	0.0162158015	-0.0347525376	-0.0652513268	-0.1561940595	-0.0366931662	-0.0719153251	-0.1156689255	-0.1723634628	-0.0491348354	0.0750362016	-0.0165379384	-0.0966728009	0.0974235	0.0035519999999999	1.2616703999999997e-05	0.0094913383522499	-0.0642253	-0.0771951999999999	0.0059590989030399	0.00412488916009	-0.159335	-0.0824449	0.00679716153601	0.025387642225	-0.0073825	-0.00111605	1.2455676025000008e-06	5.450130625e-05	0.000403467	0.000644831	4.1580701856100003e-07	1.62785620089e-07	-0.00119412	-9.935999999999994e-05	1.4259225743999998e-06	9.872409599999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
777.7861050513704	-0.7318434687347235	0.5355948627296722	604951.2252109814	817.6991029619735	-2.10147649218186	4.416203447192974	668631.8229848162	790.5250688680801	-1.2332585172216568	624929.8845088828	1.5209265702997596	788.4207232860301	537.0310256273468	1.05377	24.037121	0.0885319499999999	0.0402112	-0.1256090057	-0.1539810657	-0.1896519053	0.0431608984	-0.1482719247	-0.0991028364	-0.0074030976	0.0696703623	-0.103368806	0.1128745886	-0.0783929319	-0.0330401039	-0.1835705288	0.0831460706	-0.046366704	-0.164205192	0.0289454331	-0.0331486636	-0.047267919	-0.0086857485	-0.0505699947	0.0436363846	-0.0588147928	-0.0403854451	0.0077030981	-0.0003377781	-0.0106841241	0.0639352216	-0.030675511	0.089639324	0.1309329364	-0.0871467834	-0.0573937565	0.0636053652	-0.1050587879	0.0485504708	0.0121016823	0.0117594249	0.1005292881	0.0199102104	-0.0871599892	-0.1822426307	-0.0981907801	-0.163190603	0.1700715022	-0.107859564	0.039530692	0.0921063609	-0.1250537963	0.1297587659	-0.1242049806	-0.1424741421	0.0072063866	-0.1111987251	0.0434926237	-0.0046782824	0.1228926982	0.0305969564	-0.0265640664	-0.0074373267	-0.0163288281	0.1576320704	0.0499479705	0.0311519255	0.0105638247	-0.035460442	0.043099016	-0.0519471635	-0.0091701049	-0.0796253418	0.1746772126	0.0054783616	-0.1400984563	-0.0871751131	-0.0163476859	0.0585317149	-0.0041201832	0.1715509464	-0.0892711953	-0.078296413	-0.089381452	0.0872996811	0.1628411473	-0.0864240521	-0.0125758433	-0.0953649657	-0.0624963793	0.0633525132	0.0462223237	0.0732270951	-0.0212145853	-0.1003129872	0.106417	0.0089935	8.088304225000003e-05	0.011324577889	-0.057602	0.0066232999999999	4.386810288999998e-05	0.003317990404	-0.145121	0.014214	0.000202037796	0.021060104641	-0.00697717	0.0004053299999999	1.642924088999998e-07	4.868090120890001e-05	-0.000150721	-0.000554188	3.071243393440001e-07	2.2716819841000004e-08	-0.000979615	0.0002145049999999	9.596455482250005e-07	4.601239502499993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
