global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
738.2411089353717	-1.19577560296932	1.429879292656641	544999.9349221273	817.428321313581	-2.31762302539596	5.371376487845524	668189.060485539	718.6007221978474	-0.0884995612842658	0.0078321723475075	516386.9979432679	719.0769635778294	586.8617769997567	1.090516	21.734892	0.076202932	0.03867	-0.005297283	0.0221040589	0.0728764913	0.0157440139	0.0026169079	-0.0478085457	0.0439953606	-0.089909658	0.031325005	-0.0264238484	0.018676518	0.0010485818	0.037756074	-0.0569509327	-0.0015191181	0.0537589114	0.1292658953	-0.0189043005	0.0168924703	-0.0835089631	0.1164116647	0.0337040371	0.0635694784	-0.1448634841	-0.0566686173	-0.0155995773	0.0462788289	-0.0765097707	-0.0816386732	0.124524779	-0.0893526556	0.1004472662	-0.1111321598	-0.0040997142	0.1077316516	-0.0090294636	0.1364665668	-0.0638481064	-0.0668756759	0.0031559215	-0.083268884	-0.0648232524	0.1357798415	0.0591136091	0.0849796327	-0.0586636648	-0.0292452118	0.0025453132	0.1365821828	-0.0615317341	-0.0833067315	0.0136659406	0.1146996044	-0.1435249994	0.0147466636	0.1202339915	0.0494006711	0.0022502712	-0.1443091951	-0.0585421748	-0.0460814269	0.0397585495	-0.067059108	-0.0218510364	0.0338509781	0.0464210335	0.0524419869	-0.0589194501	-0.0931243535	0.0328196272	0.0736354998	0.0824743932	-0.1592507902	0.0535700645	0.0572350871	0.0078517194	-0.1694585172	0.0244762784	-0.0022922163	-0.0681098708	-0.0829820424	-0.0598674294	0.1322501482	0.1221418858	-0.0482875564	0.1106912156	0.0895889996	-0.0019128071	-0.0012036177	-0.1296653115	0.0065175034	-0.0065905831	0.0532829938	0.0068181403	-0.1288810516	-0.0190746686	0.029220443	-0.2176291799	0.0485345279	0.0327062822	-0.0129021757	0.0364374721	-0.024631519	-0.0892694352	-0.0534916814	0.0609103517	-0.0088798068	-0.035652558	-0.063764958	0.0165596862	0.0979282008	0.0524983198	-0.0082906521	0.0080585199999999	0.0078935919999999	6.49397445903984e-05	6.230879466246243e-05	0.0277897	0.0121274	0.00077226742609	0.00014707383076	-0.0199854	-0.0346598	0.00039941621316	0.00120130173604	0.000321556	-0.0001732479999999	3.001486950399997e-08	1.0339826113600001e-07	3.10557e-05	8.19981e-05	9.6445650249e-10	6.723688403610001e-09	-4.86317e-05	-0.0001751967	3.069388369089e-08	2.3650422448899998e-09
737.2380909041394	-1.0030180312322727	1.0060451709770644	543520.0026799801	812.0679860341189	-5.360335279462106	28.73319430824609	659454.4139415099	717.7241041869789	-0.8766180108684694	0.7684591369789918	515127.8897310014	717.4952633494845	576.8183353697938	1.092051	21.765472	0.071137765	0.0448948	-0.0205933435	0.01410697	-0.091653136	-0.039390811	0.0300326752	-0.0713946486	-0.062021234	-0.0825730202	-0.1159351282	0.0579998372	-0.1498494287	0.0362318256	-0.0271842605	0.102114864	-0.0530307839	-0.0408909485	-0.0260451315	0.0183971544	-0.055727357	0.0088318955	-0.0838441569	0.0034763937	0.1432899274	0.0293199066	0.1430427837	0.0298761749	0.15500089	-0.0044622764	0.099933925	0.0779973765	0.1243351464	-0.0200837929	0.123112701	0.1567067103	0.0710862755	0.083879818	-0.0544010735	-0.1283727544	0.0716818219	0.1598614577	-0.1134559191	0.0306619797	-0.0131589223	-0.0266450892	0.0521271362	0.0505612904	0.0255994552	0.0430614682	0.007908502	-0.0719525177	-0.0583311525	0.0137417625	0.1077394608	-0.2312213899	0.1594677146	-0.0445965567	-0.1348596948	0.0250411886	-0.1421815201	-0.100166366	0.0718753808	-0.1118710125	0.0258600067	0.0056750987	0.0486239492	-0.0908371204	-0.1371796491	0.0233695756	-0.0554273738	0.0441620953	-0.0637985849	0.0645232277	0.0513688863	0.0069164005	0.0741154796	-0.1288001327	-0.0768323623	-0.0207574073	0.2462251498	-0.0239429921	-0.0848378832	0.1465985095	0.0522177186	-0.1347321898	-0.0680350609	0.1140568513	-0.0351416469	-0.0013891329	-0.0485364692	-0.0645360969	0.198592348	-0.0466144269	0.1192218097	0.048646719	0.0851824699	0.1864157862	0.0760614089	-0.0491039077	0.0085672603	0.0902671095	0.0045535615	-0.0065503786	0.0526232096	-0.086572829	-0.0593657098	0.0468220046	-0.0180214372	-0.1673189345	-0.1116677938	0.0590510877	0.0966728009	0.0482387676	-0.0153640485	0.0101362	0.00207768	0.0001027425504399	4.316754182400412e-06	0.0414592	0.0136695	0.00171886526464	0.00018685523025	0.0195086	0.039494	0.00038058547396	0.001559776036	9.6009e-05	-0.000225547	5.0871449209000026e-08	9.217728080999998e-09	-6.1329e-05	-9.23847e-05	3.761246240999999e-09	8.53493279409e-09	-4.86317e-05	0.0	0.0	2.3650422448899998e-09
738.1518097738298	0.9137188696903422	0.8348821728281965	544868.0942723801	815.3236987959949	3.255712761875998	10.599665587842235	664752.7338183823	718.9383811483534	1.2142769613744804	1.4744685389248413	516872.3958882151	718.547876358997	579.440287980584	1.103499	21.99365	0.042999985	0.0240505	0.003703304	-0.0922210527	0.0704430964	0.0143766229	-0.0490022932	-0.0194930345	-0.0578632639	0.1553186081	0.0990256172	0.0036910906	0.0022616758	0.0412593497	0.0847692288	-0.0448696001	-0.066295525	-0.106219592	0.0604190232	0.0340761543	0.0988963862	0.0145948875	0.0410249679	-0.2104795237	-0.1123837802	-0.0879983925	-0.107240388	0.0307731943	0.1034955853	-0.0283203767	-0.0132818756	0.1011304275	0.0329944562	-0.1010966075	-0.0004172475	-0.0337951756	0.0022710364	-0.0347782412	0.0103124826	0.0249188904	0.0521077528	0.1005874269	0.0222468627	0.0607120753	0.0601991049	-0.0431575844	0.1107694827	-0.0138667818	-0.1107407759	0.0020246725	-0.0848326967	-0.1613926157	0.0983744472	0.1415968426	-0.0190566379	0.0353646145	0.0665829376	-0.0464808793	0.0795817185	-0.089929745	0.1185948084	0.0261495017	0.0315439696	0.080139824	-0.0322636377	0.0296158791	-0.0834615375	-0.0487141263	0.1887027031	0.0515963621	0.0666230352	-0.1129459255	0.0732149245	-0.0643426666	0.0238245617	-0.0858911659	-0.0131020089	-0.0780223441	0.009324367	0.0968563146	-0.0531716339	-0.1431886617	-0.1813309066	-0.1879728895	-0.0617847658	0.0013324767	-0.0196642732	-0.0794442617	0.0380429443	-0.0636593029	-0.033685002	-0.0283456327	0.0106213262	-0.0383118872	0.0083565918	-0.0279185277	0.0846760442	0.0783869344	0.0870123954	-0.1227777637	0.1029242998	0.0112084622	0.014097314	0.0312245705	0.0589006403	0.1551949468	0.1647169922	0.0351926693	0.0079744667	-0.032251114	-0.0282931604	-0.0599298131	0.0953761056	0.0438968002	-0.0223783947	0.00540239	-0.00473381	2.91858177121e-05	2.24089571161e-05	0.0277761	-0.0136831	0.00077151173121	0.00018722722561	0.0152266	-0.004282	0.00023184934756	1.833552400000001e-05	0.000462417	0.000366408	1.34254822464e-07	2.1382948188900001e-07	-2.17155e-05	3.96135e-05	4.7156294025e-10	1.5692293822499994e-09	-4.86317e-05	0.0	0.0	2.3650422448899998e-09
738.6825003419773	0.53069056814752	0.2816324791207376	545651.8363114753	812.8046127902952	-2.5190860056997053	6.345794304112096	660651.3385731818	718.5380981376973	-0.4002830106561532	0.1602264886199541	516296.9984753391	718.1502664551365	579.5004969309451	1.150689	22.934185	0.101563025	0.053553	-3.5296e-06	0.1253436823	0.0057706944	0.074072458	-0.0109630905	0.0147076922	-0.0360407173	-0.1312757249	0.0251378149	-0.0483881729	0.0908055785	0.0119624639	0.0130958011	-0.0366769969	-0.1054777454	-0.0694379067	0.0450848376	0.1187736268	-0.108399245	-0.0230715174	0.0226033295	-0.1727992518	-0.1125248892	0.0570222558	-0.0169164331	0.0024116975	-0.0053988799	0.0184691901	-0.0079172971	0.06474863	-0.1041680889	-0.0823677786	-0.0320582832	0.1033498175	0.1201919677	0.0828923784	-0.1470412719	0.0657253593	-0.0335963599	-0.0580166096	-0.0339999279	-0.0821394121	-0.0965952075	0.1517750458	0.0626386781	-0.0338859788	0.0059143912	-0.0044326387	0.0430818466	0.0806323291	-0.0059039608	0.0431200943	0.1098160687	-0.1212137447	0.1489691775	-0.141886829	-0.0247848697	0.0131584814	-0.1463262262	0.0635286659	-0.08302791	0.0049620093	-0.0296887768	0.0259448746	-0.023499399	-0.0499653901	-0.0522325371	-0.1712979193	-0.064767718	-0.0639191079	0.0274285241	-0.0183105534	0.1355774434	-0.1093318539	0.0176226374	-0.1113937029	-0.2147944787	0.0097723671	-0.1391478914	-0.0772960598	-0.0443412806	0.0547217051	-0.1303345376	0.0671536136	0.0136628693	0.0872593309	-0.0083427418	-0.0202332069	0.1099125345	-0.0258632262	0.0119169473	-0.0235557077	-0.0646588953	-0.0652078622	0.0577161451	0.0663146199	-0.0588086569	-0.1289970615	-0.0639768832	-0.0382954492	0.057139815	-0.0693125423	-0.0941331054	0.0344246346	0.0145634733	0.1011463136	-0.0067507895	0.0210459196	0.0340155831	0.0304339847	0.0940386689	0.0394798359	-0.0293067317	0.0100799	0.0046775099999999	0.0001016043840099	2.1879099800099996e-05	0.0484693	0.0206932	0.00234927304249	0.0004282085262399	-0.0213836	-0.0366101999999999	0.0004572583489599	0.0013403067440399	-0.000281312	-0.000743729	5.531328254410001e-07	7.913644134399998e-08	2.61978e-05	4.79133e-05	6.863247248399998e-10	2.2956843168899993e-09	-4.86317e-05	0.0	0.0	2.3650422448899998e-09
738.8498366247585	0.167336282781207	0.028001431535032	545899.0810804323	818.1592680562156	5.354655265920428	28.67233301684937	669384.5879062825	718.2590526932047	-0.2790454444925672	0.0778663600920543	515896.0667757398	717.6984809403542	586.1314558116437	1.166907	23.25742	0.07554178	0.0402257	0.0455173191	-0.0884281712	-0.0678377849	-0.0807132277	0.023627539	0.0367575369	-0.0013258297	0.0968377562	-0.0131031429	0.1630934189	0.1408894336	-0.0628982771	-0.0544571659	0.0101352733	-0.0827815483	-0.0676303438	-0.0623757239	0.0633536901	0.1628540639	-0.0148169008	0.104469014	0.0425230173	0.0064698935	0.0276846641	-0.0881553669	-0.0471976893	-0.068838779	0.0532660716	0.0601303918	0.0769867052	0.0770566778	0.074891169	-0.0633517653	-0.0153133828	0.062992966	0.0632871364	0.0994361264	0.0987936859	-0.0729433332	0.0476630779	-0.095972298	-0.0304286635	0.1355080195	-0.066415448	0.134149149	0.070986449	0.0702661593	-0.11628285	-0.0585181534	0.1047660087	-0.0116358192	-0.0328097347	0.0601204513	-0.0267551423	0.0782350865	0.1066933621	-0.0286642277	0.1204585879	0.053816487	-0.0653938996	0.0176547709	0.1214591943	0.04935227	0.0767935125	-0.0308386335	-0.0618669636	0.0308337693	0.1398017968	0.0067492572	-0.0707836051	0.0257597767	-0.031924285	-0.0863387101	-0.0102571124	0.1162031301	0.0590353318	-0.0503578642	0.0196048551	-0.0965681977	0.0587421157	-0.0112088156	-0.0169195457	0.1095816216	0.0595445684	-0.0340413288	-0.1033173067	0.1314941813	-0.012917724	-0.0984303068	-0.0635571834	0.0195537562	0.0468544516	0.1122507573	-0.0174828381	0.0024755679	0.1113873206	-0.0124652699	-0.0365750716	-0.0642073719	-0.157394695	0.0137759751	-0.0856947929	0.0323350457	0.0412406821	-0.0330439609	-0.0217782678	0.1297811895	-0.0702602043	-0.048891053	-0.1226564768	0.092661062	0.034995421	-0.0361224311	0.0058977	-0.0041822	3.478286529e-05	1.7490796839999996e-05	0.0221612	-0.0263081	0.00049111878544	0.00069211612561	0.00503965	0.02642325	2.5398072122499995e-05	0.0006981881405625	-0.000477169	-0.000195857	3.835996444900001e-08	2.27690254561e-07	-1.31703e-05	-3.93681e-05	1.7345680209e-10	1.54984729761e-09	8.87078e-05	0.0001373395	1.886213826025e-08	7.86907378084e-09
740.4012424099127	1.551405785154202	2.406859910209926	548193.9997621423	813.5636045997916	-4.595663456424063	21.120122604711565	661885.738729406	720.0046538081775	1.7456011149728283	3.047123252594381	518406.7015054336	719.602207184155	584.2221095777935	1.159546	23.110714	0.09140449	0.0446821	0.0799038201	-0.0209362266	0.1183056402	0.050545642	-0.1368725553	0.0803750989	-0.0109665486	-0.0386149371	0.0178959415	-0.066246921	-0.0018792397	0.0658643861	0.1057403802	-0.192895127	-0.0075962533	-0.0700338171	0.0102605907	-0.0531599195	-0.0211631212	0.0725123681	0.0254848026	-0.1407332744	0.0449675403	0.0273509756	0.0394102943	0.1282258151	0.0256884005	0.0359637717	-0.0574240858	-0.0941638597	-0.0248129253	0.036514047	-0.0189666588	0.0024432161	0.0095057555	0.1696275748	-0.0779588392	-0.0688576923	0.0938812796	-0.1165825075	-0.0391550194	0.0054379581	0.1493727506	0.1008561512	-0.0893130332	0.1046783096	0.0331004404	-0.1247734348	-0.1328787872	0.0948778457	-0.0088298505	0.0075458922	0.0524890761	0.0615848375	-0.0834264846	-0.0802781291	-0.0758682641	-0.0045428719	-0.0355035228	-0.1149917454	0.0029459652	-0.0526824151	-0.1192963684	0.0533799636	-0.1182747864	0.0676532498	0.0599329696	-0.0785394002	-0.0728180564	0.0801530284	0.02758538	0.1121496373	0.0569388083	-0.1208956208	-0.0575491782	-0.0706962628	0.1101714143	-0.0384235149	0.0128603396	0.0314910604	0.0349007701	0.0288213926	-0.1158690383	0.0555596521	-0.0311890208	0.1135525611	0.1292324446	-0.0977144851	0.0402138711	-0.0558514117	-0.0212921839	0.0043697476	0.1013050211	-0.050304839	0.1291916857	-0.0701215056	0.1146170526	0.0413316999	-0.1799269135	-0.0195866409	-0.0522913514	-0.0325671467	0.0661602437	-0.1111570935	-0.016574847	-0.049904761	-0.0844114555	-0.0167833385	-0.0853226387	0.0283625844	0.0912438734	0.030451217	-0.0427992974	0.0111544	0.0052567	0.00012442063936	2.763289489000001e-05	0.0481788	0.0260176	0.00232119676944	0.00067691550976	-0.0220187	-0.02705835	0.0004848231496899	0.0007321543047224	-0.000329221	0.000147948	2.188861070400001e-08	1.08386466841e-07	0.000362979	0.0003761493	1.31753754441e-07	1.4148829589049e-07	-4.86317e-05	-0.0001373395	1.886213826025e-08	2.3650422448899998e-09
741.5481222646944	1.1468798547816732	1.315333401304032	549893.6176342941	816.6714595091628	3.1078549093712127	9.658762137702748	666952.2727768262	719.9125893098828	-0.0920644982946896	0.0084758718462529	518274.13624686	719.3452434362747	591.9370436412593	1.132603	22.573721	0.0534850999999999	0.0368481	0.110215832	0.1216652754	-0.0341759768	0.0500189899	0.0077888934	0.0734868433	0.0587217982	-0.0275626117	-0.0891900139	0.050087255	0.060158478	-0.0285841226	-0.1429481791	0.0243694201	0.0912647055	-0.0841035732	-0.0501804423	-0.0419643639	-0.0702382192	0.0642293021	-0.0358117195	-0.0328873337	0.0203703441	-0.0087941067	0.103362754	0.0446524321	0.0870561773	-0.0437812702	-0.0057275249	0.0434401035	0.1128809356	0.0597772788	-0.0927630489	0.0895467427	-0.0163727402	0.0417063905	-0.0366636198	0.1202300408	-0.0575421722	0.0142484474	0.1187907294	0.0381512748	0.0474244805	0.1678143706	0.0517729839	0.0116274425	0.0696503553	-0.0498900506	0.0656424117	-0.0442276655	0.0002852019	0.0102624641	0.1426661115	-0.0092666641	-0.2690762309	-0.0831848566	-0.1332615559	0.0308852116	-0.0404796756	0.1553493421	-0.073299003	-0.0420436484	0.0887284356	-0.0586716584	-0.0739202411	0.0321352358	-0.1144581987	0.0300395336	0.03581684	0.0102300231	0.0387948656	0.0167581774	0.0678777221	-0.0660162725	-0.0360607257	-0.0077200938	0.0518900064	-0.1194853965	0.0953328131	0.0479688274	-0.0531296133	0.0475927401	0.043664712	0.1240765211	0.0186525857	0.0587104367	-0.0595586491	-0.0603461935	0.0406740352	0.0551561871	0.1112415623	-0.0032058698	0.0991934586	-0.2299720305	-0.0451550111	-0.0278007417	-0.0100843578	0.0348162985	-0.0245504947	0.1072775827	0.0238431402	0.0210618742	-0.1505186987	-0.007397245	0.0557529591	0.0435886721	-0.0011179855	0.2288520595	-0.0475234629	-0.0799262424	0.0897877085	0.0258549876	-0.0493116688	0.0100732	-0.0010812	0.0001014693582399	1.168993440000002e-06	0.0133452	-0.0348336	0.00017809436304	0.00121337968896	-0.0149987	0.0070199999999999	0.00022496100169	4.9280399999999976e-05	-0.000373337	-4.411600000000002e-05	1.946221456000002e-09	1.39380515569e-07	0.000196089	-0.0001668899999999	3.8450895921000014e-08	2.7852272099999993e-08	-4.86317e-05	0.0	0.0	2.3650422448899998e-09
740.8695015667441	-0.6786206979502367	0.4605260516864664	548887.6183517559	820.8885145629546	4.217055053791796	17.78355332671093	673857.953341374	719.9498429016419	0.0372535917590539	0.0013878300989502	518327.7762940988	720.0001821238401	595.6710689449852	1.117473	22.272167	0.0494644	0.026892	0.1173831792	-0.0953349035	-0.056720171	-0.1589178821	0.0195211241	0.0651340766	0.1002206754	0.0255172194	0.0099711218	0.0463621589	0.1095005867	0.1292497685	-0.0525727764	-0.1414005535	-0.013504817	-0.0425408985	-0.039616896	0.0158045416	0.0950069488	0.0504498662	0.036791272	0.0642334762	-0.0642259388	0.0563734669	-0.0189980725	0.1236126181	-0.0710091298	-0.0812959014	-0.0327110803	-0.0751425433	0.0794085218	-0.0556870874	0.160074663	-0.0524489575	0.0333431059	-0.0439078071	-0.0108159155	-0.2561038018	-0.0690650485	0.0015963361	-0.0511683831	-0.1791266077	0.0993976153	-0.0258233487	0.0247810272	-0.1437588282	0.0417708476	-0.1321831465	0.0821856294	0.0148826905	0.0454321921	-0.0313612893	-0.1021556805	0.0606801996	-0.0115714156	0.0905998503	0.0697508478	-0.0546193018	-0.1757548477	0.0040409577	0.0543788053	0.0859086896	0.0490740578	0.1061654356	-0.010864883	0.1219673526	0.0512741158	0.0807100058	-0.1439575986	-0.0199529998	0.0002657013	0.0772715824	0.0123797334	-0.0313071318	-0.0183732677	0.11639647	0.0727830007	0.0057208511	0.0422464389	-0.0213990968	0.0575228463	-0.029330551	-0.0224011483	-0.1557142033	-0.1275745881	0.0058997927	-0.0205677732	0.1232760813	0.0410667884	-0.0596960719	-0.0944657786	-0.0476687523	-0.0083543169	-0.0096199913	-0.0014336384	0.083477074	0.1372682536	-0.0654303347	-0.0961127713	-0.0472534366	-0.0302395807	0.1998629952	0.0446927074	0.0654622333	-0.1962040726	0.0753366073	0.0169730341	0.0153305269	0.1496568714	0.0852795684	0.0882931893	0.0212145853	-0.0556345156	0.00700375	-0.0030694499999999	4.90525140625e-05	9.421523302499991e-06	0.0227391	0.0093939	0.00051706666881	8.824535721000003e-05	-0.0380672	-0.0230685	0.00144911171584	0.00053215569225	-0.000623337	-0.0002499999999999	6.249999999999997e-08	3.8854901556900004e-07	0.00022474	2.865099999999998e-05	5.05080676e-08	8.208798009999988e-10	-4.86317e-05	0.0	0.0	2.3650422448899998e-09
740.0785776157962	-0.7909239509478994	0.6255606961830351	547716.3010458201	814.2210661672318	-6.667448395722772	44.45486810962617	662955.9445905037	719.578762666663	-0.3710802349788764	0.1377005407919781	517793.5956808857	719.5547525269463	588.8173101884172	1.109771	22.118643	0.058295115	0.0285738	0.05275594	-0.0110676845	0.0961807902	0.0618679326	-0.1099520588	-0.0343300756	0.0947721931	-0.1222622554	0.0151473066	0.091896403	-0.0034431619	0.0436976793	0.1099948041	0.057605252	0.1434194114	0.0023967122	0.0059638406	0.0040714217	-0.0307819712	-0.0261159818	0.1341308181	-0.1602460529	0.0135503463	-0.0701402598	0.0764397299	0.190189539	0.0101984939	0.0971782761	-0.0463327075	-0.1020704314	-0.0256331932	-0.1614209919	0.0067264624	0.066354292	-0.0563819539	-0.0924205181	0.0636558848	0.005338439	-0.0704999592	-0.1029661198	0.0565557162	-0.0727022367	-0.0958116962	0.0332376827	-0.0076456683	0.1014508007	-0.0601158835	0.0019367003	0.0228376572	0.0033056104	-0.0128467729	-0.0330431809	0.0159467642	-0.0204681319	-0.0452296943	-0.0195284115	0.1017026815	-0.1154937047	0.0187256575	-0.0112846734	-0.020357938	-0.068073575	-0.1327673735	-0.0848154382	0.0185929687	0.0505469774	-0.0883474298	0.036452397	-0.0091265328	-0.0422979218	0.1049423495	0.1041457238	-0.1182790013	-0.0525238668	-0.1004472364	-0.0540285125	0.0134081949	-0.0977919538	-0.0854714042	-0.0327542352	-0.0351813533	-0.1382108273	-0.1842655805	-0.1113306231	0.0341605452	0.0486326063	-0.0581433471	-0.1109379202	-0.0555121681	0.0377250945	0.0015181734	-0.1435110981	-0.0959978652	-0.0233405339	0.012164621	-0.0361390594	-0.1184684263	0.0263136895	-0.0752905375	0.0996210413	-0.0153137663	-0.008186314	0.0831625131	0.0306089758	0.0377090556	-0.0684362726	-0.0675013659	-0.0409325843	-0.1439625667	0.0892889475	0.0867609543	0.0165379384	-0.0617435365	0.0133273	0.00632355	0.00017761692529	3.99872846025e-05	0.0317066	0.0089675	0.00100530848356	8.041605625e-05	-0.0268534	0.0112138	0.00072110509156	0.00012574931044	-0.000192758	0.0004305789999999	1.8539827524099998e-07	3.7155646564e-08	1.95137e-05	-0.0002052263	3.8078448768999996e-10	4.211783421169e-08	-4.86317e-05	0.0	0.0	2.3650422448899998e-09
739.0435027884638	-1.035074827332437	1.0713798981772744	546185.2990138421	818.6887518185467	4.467685651314923	19.96021507896525	670251.27235421	719.68752295329	0.108760286626989	0.0118287999471848	517950.1306946423	719.6428335241724	588.9366577077996	1.100739	21.938635	0.089913885	0.0559903	0.0170937961	0.096713429	-0.0881568993	0.0414958726	0.1332523835	-0.0122923193	0.0780548486	-0.0574719806	0.0596989446	-0.0254227805	0.0498682453	-0.0489596788	-0.1106585818	-0.0132181461	0.0018085489	0.0510188029	0.0969771097	0.0187029345	-0.0819069853	0.1001663684	0.1042085518	0.045907574	0.0322598914	-0.060314139	-0.1037025202	0.1321248788	-0.0291944325	-0.0334043469	0.0018537743	0.075430083	-0.0357367479	-0.0098813639	0.161646905	0.0919443513	0.0415504304	-0.0583056874	-0.1119581552	0.110239344	-0.0775651923	0.0972329774	-0.0943258228	-0.1077670038	0.1334440396	0.1294236875	-0.1011825795	-0.0165099824	0.0748430491	-0.0812934165	0.0402642083	0.0026180618	0.1911866513	-0.0068225406	-0.0855457087	-0.0917904609	-0.0006735007	-0.0705745369	0.1049824087	0.0221718398	-0.0004130076	-0.0689964179	0.0839142504	0.0784427682	0.1152333127	-0.0372921177	0.0390036239	0.0498555692	0.0026134157	-0.1056055686	0.0765078388	-0.064536331	-0.0251166784	0.0827109502	-0.1294159468	0.0316870405	-0.0023224903	-0.0153127794	0.0096406682	0.1023020096	0.0357340567	0.001226489	-0.0277434507	-0.0722758277	-0.1345384092	-0.0375604159	0.0510222934	0.0393745003	-0.090779638	0.0282705531	0.1541074725	-0.1212733879	0.0135837919	0.0999678084	0.1062285181	-0.1936468514	-0.0140785682	0.0879634916	-0.0448211076	-0.1096914431	-0.0361093899	-0.155343452	-0.0656706359	0.1418813743	0.067731765	-0.1042720985	-0.0489444242	-0.0263972196	-0.0020925597	-0.1382974551	-0.0148631906	0.0955213326	0.0851916578	0.0118330366	-0.0676152521	0.0102687	-0.0030586	0.00010544619969	9.35503396e-06	0.014401	-0.0173056	0.000207388801	0.00029948379136	-0.00963725	0.01721615	9.28765875625e-05	0.0002963958208225	0.000847855	0.001040613	1.0828754157690004e-06	7.18858101025e-07	2.55714e-05	6.057700000000001e-06	6.5389649796e-10	3.6695729290000007e-11	-4.86317e-05	0.0	0.0	2.3650422448899998e-09
