global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
670.648090213709	-0.0938367689170718	449768.8609072952	0.0088053392007959	834.1424713613404	0.8241690161225961	0.679254567136488	695793.6625288046	702.5924041805921	-0.6842361475021335	493636.0864122645	0.4681791055485613	711.5367365479403	505.9083267517388	1.149759	25.92503	0.1100900999999999	0.0539083	0.0958828878	0.030738566	-0.0781785636	0.140729312	-0.1186835269	-0.0080869124	-0.0404260881	0.1279757469	0.0873441877	-0.020071624	-0.1269173338	-0.0364125242	-0.0408247825	-0.1839018081	-0.0938293817	0.0575497039	-0.0164742755	0.1031228106	-0.1264135906	0.0225490872	-0.0241173664	0.0367337679	-0.063769181	-0.0717129366	-0.0434671612	0.0135370714	0.1139711617	0.060997158	-0.1629257584	-0.0521227793	-0.0930060251	0.0443707401	0.0768245063	-0.0696226694	0.246159792	-0.0696801767	0.1330846571	0.006169502	-0.1070825975	0.1235976196	0.0747733885	-0.0264292365	0.0104037605	0.0087074563	-0.2212810708	0.1172564647	-0.021551062	-0.060272553	0.0670010498	-0.0155128542	-0.0152076288	0.0610518522	0.1187498843	-0.0727491547	-0.1571273184	0.0265095428	-0.1157920846	-0.0744986087	0.0154532922	-0.0118129141	-0.0218050423	-0.0533598912	0.0049608418	-0.0528669423	-0.0559042748	-0.0304988052	0.0882931893	0.0212145853	-0.0556345156	-0.138498	0.0022369999999999	5.004168999999951e-06	0.019181696004	0.280856	-0.018436	0.000339886096	0.078880092736	-0.255693	0.0301069999999999	0.0009064314489999	0.065378910249	0.00153219	-0.00017093	2.9217064900000045e-08	2.3476061961e-06	-0.000413584	0.0003271919999999	1.0705460486393457e-07	1.71051725056e-07	-0.00323034	-0.0006880799999999	1.04350965156e-05	4.734540863999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
670.9517881239194	0.3036979102104169	450176.3019866849	0.0922324206661744	835.9586555895808	1.8161842282403315	3.298525150908928	698826.8738551392	705.0779666619121	2.485562481320017	497134.9390720964	6.178020848545717	714.5771412378137	502.0217020660639	1.151837	25.971884	0.1470605	0.0815642	0.1028769506	0.0372081804	-0.0790983117	0.0187933328	0.0125015724	0.0503287357	0.0328117691	-0.0111838373	0.0973337994	-0.0495595121	0.0152864633	-0.0551934345	0.0187962807	-0.0191131017	-0.0229419735	-0.0088555786	-0.0265350818	0.0904450212	0.0213732138	0.1423001301	-0.102584174	0.2109888855	-0.0777254007	-0.1145815186	0.1571411335	0.2185984568	-0.0113177971	0.0110414977	-0.2429927171	-0.0369631172	-0.1191159521	-0.0904436365	-0.1506446142	-0.0306316088	-0.2314672659	-0.2625647537	0.0872549498	0.0913681399	-0.0977018913	-0.0623633548	0.0898857678	-0.0534215	-0.0523824069	-0.0058922794	0.0061850774	0.0530184636	-0.0124964101	0.0066523691	-0.0629632049	0.0668849591	0.0388659298	0.0626245427	0.0580669448	-0.0118391093	-0.0036875868	-0.0504350449	-0.1578516127	0.3627541879	-0.0484613453	0.0267804679	-0.2000601599	0.0513383136	-0.0321642043	-0.1119900696	-0.2285678203	-0.1093678913	0.0867609543	0.0165379384	-0.0617435365	-0.0693543	0.0691437	0.00478085124969	0.0048100189284899	0.259781	-0.021075	0.000444155625	0.0674861679609999	-0.240599	0.0150939999999999	0.0002278288359999	0.057887878801	0.00153219	0.0	0.0	2.3476061961e-06	-0.000198188	0.000215396	4.6395436816e-08	3.9278483344e-08	-0.00261078	0.0006195599999999	6.8161722084e-06	3.838545935999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
671.821761070675	0.8699729467556381	451344.4786481032	0.7568529280866882	833.9603749240947	-1.9982806654860497	3.9931256180553696	695489.9069435366	703.4199617513964	-1.6580049105157286	494799.642590336	2.7489802832942694	712.2660681911852	500.2506449196488	1.136833	25.633585	0.09277845	0.0552962	0.096658274	0.0645105159	-0.1025674002	-0.0896649089	-0.0217019536	0.0864790779	0.0463414894	0.017654852	0.0915878857	-0.0348161967	-0.0693418077	0.0345865954	-0.0168419591	-0.0555511655	-0.0475083103	-0.1979062517	-0.1058353503	0.0935800951	-0.1857067915	0.0667243547	-0.0440792923	0.0951715274	-0.1646199485	0.1143957609	0.096278118	-0.106356134	-0.0330312869	-0.0496373488	-0.0060189859	-0.0056106713	0.0348924775	0.0315078864	0.0330892917	-0.027182934	-0.0430422037	0.0535554605	-0.1870904901	0.008351569	-0.0877900984	-0.0129361893	0.0927276448	-0.0485254336	0.0379378148	-0.110229614	0.057475721	0.0234457919	-0.028813934	-0.1300653757	0.077081186	0.055480145	0.0730891423	0.044947209	0.1219624365	-0.064890493	-0.2244310591	-0.1245771012	-0.0157787911	0.0635888927	-0.0113988024	-0.1887380292	0.0100048355	0.0163276011	0.0927799474	0.1251577563	-0.0113445384	0.1069364454	0.0851916578	0.0118330366	-0.0676152521	-0.118192	-0.0488377	0.00238512094129	0.013969348864	0.259721	-6.0000000000004494e-05	3.6000000000005393e-09	0.067454997841	-0.2195	0.021099	0.000445167801	0.04818025	0.00122785	-0.0003043399999999	9.262283559999996e-08	1.5076156224999998e-06	-0.000319753	-0.0001215649999999	1.4778049224999998e-08	1.02241981009e-07	-0.00258105	2.9729999999999947e-05	6.6618191025000005e-06	8.838728999999969e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.2612034564258	0.4394423857507945	451935.125672682	0.1931096103943501	833.3838714932504	-0.5765034308443546	0.3323562057753115	694528.6772650784	704.1275383400722	0.7075765886758063	495795.5902488498	0.5006646288420912	713.6637464748801	506.5932175125927	1.111427	25.060726	0.149591485	0.0672584	0.091894249	0.0382920175	-0.085575944	0.0020578052	-0.0184277053	0.0283235593	0.0468098296	-0.0142837713	0.0844645222	-0.0246655523	0.0034872189	0.0038983709	-0.0731345635	-0.0302463001	-0.1202168699	-0.0771335162	-0.1721975171	-0.0331550902	-0.1927141761	-0.0921269772	0.1301316153	-0.0114252425	0.0450172543	0.0428543919	0.0312703889	-0.042421175	-0.0097967921	0.1761867214	0.1216682359	-0.0144592189	-0.141783045	0.082043976	0.229527793	0.1301856857	-0.0928924283	-0.0099268904	0.0126099768	-0.0750000864	0.0111149842	-0.0199304822	0.0859934756	-0.0332145083	-0.0754734763	-0.0214446332	-0.024870496	0.0216812468	0.070286319	-0.1487751839	0.0149472832	0.110061415	0.0360195113	0.10634773	0.0472771164	0.1330817155	0.049776534	-0.1020897423	-0.0457318862	-0.0057468676	-0.1545318522	0.0437358375	0.0357419931	-0.0101610553	-0.0160922958	0.121124281	0.1327518488	0.1372929269	0.0835859703	0.0071079182	-0.0732270951	-0.0926336	0.0255584	0.00065323181056	0.00858098384896	0.288441	0.02872	0.0008248384	0.083198210481	-0.258052	-0.038552	0.001486256704	0.066590834704	0.00177132	0.00054347	2.953596409000001e-07	3.1375745424000003e-06	8.48487e-05	0.0004046017	1.6370253564289001e-07	7.199301891690001e-09	-0.0023939	0.00018715	5.73075721e-06	3.502512250000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.4692245466044	1.2080210901785904	453560.7964114048	1.45931495431627	834.2921890858713	0.9083175926209606	0.8250408490647373	696043.4567696953	704.7587305563832	0.6311922163109784	496684.8682954447	0.398403613931565	713.5063363481247	507.0626536201686	0.96343	21.723642	0.0698358	0.03449	0.0900664613	0.0529995458	-0.0823662568	0.1570075836	-0.0905433438	0.0355520238	-0.1304094435	-0.0023870499	0.0920496202	-0.0220517601	0.0593770394	0.0340936851	0.0385309011	-0.0579342557	-0.0550959532	0.0002325008	-0.0185038937	0.0476077834	-0.2088341435	0.0443331864	0.0139985714	0.1070917344	0.0121309114	0.0661784382	-0.2015134322	0.1840230359	0.0194428172	-0.0811861259	-0.0067720791	-0.0542632368	0.1212298157	-0.1120333218	-0.0209584931	0.0331397346	0.0143454972	0.1282504694	-0.1234485016	0.0821492831	-0.1608638749	-0.0364196758	0.0864583303	-0.0453059208	-0.0345213932	0.0981197759	-0.0425611154	-0.0157224603	0.0417766973	-0.0479072316	-0.0495056429	0.0168513621	0.0171467449	0.0108318883	0.201582419	-0.1465945016	-0.1596602371	-0.1418543435	-0.1148819461	-0.0489820217	-0.0786227468	0.0320837714	-0.0447240227	0.0060258643	-0.1232210637	-0.0835399319	0.1624993092	0.0079098176	0.0819445778	0.0023706562	-0.0785574968	-0.0757628	0.0168707999999999	0.0002846238926399	0.00574000186384	0.282954	-0.005487	3.010716900000021e-05	0.0800629661159999	-0.247367	0.010685	0.000114169225	0.061190432689	0.00153219	-0.00023913	5.718315690000008e-08	2.3476061961e-06	8.48487e-05	0.0	0.0	7.199301891690001e-09	-0.00289063	-0.0004967299999999	8.3557417969e-06	2.467406928999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.4620002124713	-1.007224334133184	452205.1417297577	1.0145008592700362	835.9315079780845	1.6393188922131685	2.68736643036701	698781.4860305144	703.3567202703115	-1.402010286071686	494710.6759494092	1.9656328422508111	712.8841998930889	511.0613918997348	1.052398	23.729731	0.155649985	0.0938569	0.0827810043	0.0423300507	-0.0684198401	0.1646211245	-0.0819338183	-0.0402637372	0.0652887613	0.0958294379	0.0831994478	-0.0344986567	-0.0501385369	0.005293878	0.0119268222	-0.1316316697	-0.0488391613	0.0732159202	-0.0210326652	0.1244490003	-0.0315510262	0.0365881595	0.2442109849	0.1122175855	0.023645933	0.0442729479	0.0035228322	0.0312463572	-0.0570463535	0.0595133476	0.0149133125	0.0803528185	0.0052583253	0.0343162939	0.0555168652	-0.1241678768	0.0559850096	-0.0938051981	-0.0354956845	-0.0346537356	-0.1828777967	0.1287251215	0.0681143547	-0.0498560385	-0.027833467	0.0914160597	-0.1794937362	0.0447363489	0.0083025526	-0.0412788623	-0.0358674009	-0.0060192638	-0.0048137075	0.1590390329	-0.0303983569	0.0960933213	-0.2334759318	-0.0519150389	-0.1217379971	-0.006279223	0.0069981713	-0.0538216147	0.0209329834	-0.1648289118	-0.0178813889	-0.0508722044	0.0298133797	-0.1656621543	0.0802681812	-0.0023706562	-0.0835859703	-0.156642	-0.0808792	0.00654144499264	0.024536716164	0.290446	0.0074919999999999	5.613006399999998e-05	0.084358878916	-0.247233	0.0001339999999999	1.795599999999872e-08	0.061124156289	0.00128611	-0.0002460799999999	6.055536639999993e-08	1.6540789321e-06	-0.000188587	-0.0002734357	7.476708203449002e-08	3.556505656899999e-08	-0.00371401	-0.0008233799999999	1.37938702801e-05	6.779546243999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.248528271626	-0.2134719408452383	451918.0837633672	0.0455702695282329	837.2784263504608	1.346918372376308	1.8141891018448428	701035.163231904	703.9676563180325	0.6109360477209975	495570.4611419035	0.373242854404953	713.4866819528982	504.11604670397935	1.109547	25.018328	0.1582957499999999	0.0814093	0.0796919538	0.0290024217	-0.0706442033	0.0627374388	0.0455969315	0.0949205795	-0.0263187773	-0.033186252	0.0843923034	-0.0337672888	-0.0082321057	-0.0778960413	-0.0388369189	0.0430876169	0.0357778606	-0.0957038581	-0.1828785818	-0.0796634913	-0.0958413969	0.041154813	0.0894863383	-0.0310499148	-0.0405918837	0.0577164586	0.1666780521	0.1105594051	0.0020556966	0.0655086827	-0.07939441	0.1016504868	0.1397704979	-0.0401757131	-0.0440249604	0.0309895847	0.1873785679	-0.0163053113	-0.1320300449	0.0183845797	-0.0294897711	-0.1169646188	0.0765068659	-0.0358836614	-0.0440199112	-0.0484426935	0.0169922479	0.0648608091	-0.010210169	0.0344556512	-0.1022478935	0.0071719432	0.1402730811	0.070160615	0.0951175204	0.061169048	-0.0180646248	-0.1531764088	-0.0694641823	0.0842154888	0.0916715253	-0.0502341571	0.1917026932	0.0784663479	0.0983758415	-0.0570010187	-0.0679410795	0.0514799434	0.0785574968	-0.0071079182	-0.0882931893	-0.145778	0.010864	0.000118026496	0.0212512252839999	0.334344	0.0438979999999999	0.0019270344039999	0.1117859103359999	-0.301029	-0.0537959999999999	0.0028940096159999	0.0906184588409999	0.00180776	0.00052165	2.721187225e-07	3.2679962176e-06	-0.000322282	-0.000133695	1.7874353025000007e-08	1.0386568752400001e-07	-0.0033746	0.0003394099999999	1.138792516e-05	1.1519914809999978e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.8335034482953	1.5849751766693316	454051.5903694038	2.512146310657979	836.8428920783164	-0.4355342721444231	0.1896901022123724	700306.0260220007	703.102059385363	-0.8655969326695185	494352.5059119384	0.749258049846879	712.82616985377	507.78887477554383	1.048079	23.632322	0.1217639	0.0574869	0.0697127882	0.0354036072	-0.0807138663	-0.036544015	0.0377140825	0.0644228246	0.1106567051	-0.0671566052	0.0773274985	-0.0384185474	-0.0163707279	0.0387916225	-0.0984173723	-0.0280094818	-0.0115491469	-0.070758962	-0.0508384039	-0.0543792412	0.0208472966	-0.0159709578	0.0730248687	0.0536366999	0.2169573471	0.0272650855	0.1357516875	-0.0214101789	-0.1044676253	-0.0752372178	-0.0299003279	0.0315785357	0.0393490208	-0.0050757339	-0.1453920697	-0.2789592866	0.1625937382	0.0027719045	0.1844085802	0.0464031459	0.1250556908	0.102354552	0.0749041155	-0.0372549031	-0.0541878084	-0.0764254026	0.0055196762	-0.0016668038	-0.0095304602	-0.0637250602	0.0196866719	0.0646890442	0.0770255881	0.1227861702	-0.0306957386	0.050971532	0.0271618483	-0.168322703	0.0957891253	-0.0462955897	0.1331621559	0.0053079803	0.0617683169	-0.2046850771	0.0396312244	0.0002963804	-0.0762339167	-0.053658482	0.0768132552	-0.0118330366	-0.092661062	-0.181271	-0.035493	0.0012597530489999	0.032859175441	0.352505	0.018161	0.000329821921	0.124259775025	-0.317674	-0.016645	0.000277056025	0.100916770276	0.00193405	0.00012629	1.594916410000001e-08	3.7405494025e-06	-0.00044021	-0.000117928	1.3907013184e-08	1.9378484410000002e-07	-0.00258952	0.00078508	6.7056138304000005e-06	6.163506064000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.5476563228439	-0.2858471254514825	453666.44533799577	0.0817085791288755	834.3170819123596	-2.525810165956728	6.379716994450351	696084.993170755	703.5485564677675	0.4464970824045622	494980.57130787947	0.1993596445957864	712.8928314969272	511.1519208382815	1.076604	24.275518	0.1576332499999999	0.0804577999999999	0.0675254928	0.0183084038	-0.0612619843	0.0694846543	-0.0100025931	0.0149479638	0.0041573083	0.0581545265	0.0859468512	-0.0040320982	-0.0045245969	-0.0252355331	-0.0356088192	-0.0534520198	-0.0437093402	0.0428751635	-0.0663393014	-0.1609346142	-0.1072281444	-0.007133951	0.1597979884	-0.0872433696	0.1479086209	0.1830990246	-0.0920165839	0.130973758	0.1227411354	-0.1131753576	-0.0624870405	-0.0573985033	-0.0490135314	-0.0414633034	0.0210703889	-0.0765002115	-0.131701004	0.058805308	0.1372907981	-0.0767446254	0.0536344659	0.0561116624	0.0740908491	-0.0102109164	-0.057171817	0.0418115104	-0.0909879631	0.0426371453	0.0310279207	-0.044211385	-0.0768046853	0.0163610865	0.0172355846	-0.0191314874	0.1229811469	0.0495448348	0.0650888013	-0.0925611311	-0.0356557487	-0.0546528032	-0.1627590862	0.2291630624	0.1992367561	-0.148456386	0.0092531732	-0.0590357307	0.0254459822	0.0582601237	0.0750362016	-0.0165379384	-0.0966728009	-0.119184	0.0620869999999999	0.0038547955689999	0.0142048258559999	0.376699	0.0241939999999999	0.0005853496359999	0.141902136601	-0.355144	-0.03747	0.0014040009	0.126127260736	0.00234366	0.0004096099999999	1.6778035209999993e-07	5.4927421956e-06	-0.000180805	0.000259405	6.7290954025e-08	3.2690448025e-08	-0.00258089	8.629999999999922e-06	6.660993192100001e-06	7.447689999999866e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.453751414256	-0.0939049085878878	453539.9552939345	0.0088181318568995	832.0248674732312	-2.292214439128429	5.254247034948859	692265.380093848	703.6510876914947	0.1025312237271691	495124.85320942354	0.0105126518389908	712.4647117227631	511.14034471027554	1.146933	25.861326	0.2307780999999999	0.124879	0.0499308331	-0.0024961703	-0.0403896189	0.0550693299	0.0190291331	-0.0408812549	0.0097495422	-0.1446126383	0.0448242113	0.0077797467	0.0659312008	-0.0346068249	0.0338041434	0.0158646641	-0.0169412335	0.0658675198	-0.0176831963	-0.1130294015	-0.0052482016	-0.0265881155	0.0338267209	-0.1531459185	-0.1813266395	0.227439411	-0.185172124	-0.0073910976	-0.1910472505	-0.0240718753	-0.0603320214	-0.0549536612	0.1423975495	-0.0361854418	0.0309889224	-0.0404980089	-0.0766773367	0.1037580008	0.1907535212	0.2649414931	-0.0851827132	-0.0450226776	0.0428924654	0.007127414	-0.0254411879	0.0448196658	-0.0088894068	-0.0038695478	0.089840018	0.055826176	-0.0017549174	0.0444227196	0.0719669141	-0.147492501	-0.0240431583	0.1242892066	-0.1031595124	-0.0468276966	0.0709056058	-0.1041710911	-0.0110463566	0.0243465466	0.2021842522	0.1213632114	-0.0342014649	-0.1817629593	0.0967417231	0.031952791	0.0732270951	-0.0212145853	-0.1003129872	-0.151609	-0.0324249999999999	0.0010513806249999	0.0229852888809999	0.450318	0.0736189999999999	0.0054197571609999	0.202786301124	-0.433026	-0.077882	0.006065605924	0.187511516676	0.0031167	0.00077304	5.975908416e-07	9.71381889e-06	-0.000169033	1.1772000000000009e-05	1.385799840000002e-10	2.8572155089e-08	-0.00273312	-0.0001522299999999	7.469944934399999e-06	2.317397289999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.4471343071015	-1.0066171071545114	452185.14843783295	1.013278000416117	833.7210971390462	1.6962296658149398	2.8771950791906624	695090.8678147348	702.9447336973566	-0.7063539941381123	494131.2986328476	0.4989359650348643	712.9294380510437	510.9152432836592	1.220564	27.521555	0.21567675	0.115485	0.0302735837	-0.036405128	-0.0358192241	-0.0024940692	0.0500712265	-0.0183047129	0.1821722169	0.0648598944	0.0211475076	0.0242835979	0.037403684	-0.0401469047	-0.2120024315	0.0223358811	0.0376521373	-0.0550984546	0.1347814318	-0.0533777131	0.1763376581	-0.1117032778	-0.2172649889	0.0073550333	-0.0212899034	0.0758573801	-0.0204941802	0.0416404729	0.0185525758	0.1107058403	0.0470500913	0.0638568098	-0.154561937	-0.2230253403	-0.0308715947	-0.1050498276	-0.0906974218	-0.0151262663	-0.0214811296	-0.0941413502	-0.1251027884	-0.0040121133	0.0210911961	0.0437590515	-0.1369404305	-0.1372462106	-0.0286712326	0.0076381356	0.0182818242	0.0567844341	0.1083138763	-0.0769878543	0.0334520657	-0.0342463947	-0.2343738089	-0.0274156832	0.0142820034	0.0582165687	0.1873844832	0.0390167855	-0.0583720922	0.1150662226	-0.0674950423	0.0283071593	0.0783388416	0.0025605382	-0.1068103091	-0.1584001906	0.0713867084	-0.0258549876	-0.1035676303	-0.139905	0.0117039999999999	0.0001369836159999	0.019573409025	0.487793	0.0374749999999999	0.0014043756249999	0.237942010849	-0.527545	-0.094519	0.008933841361	0.278303727025	0.00355393	0.0004372299999999	1.9117007289999986e-07	1.26304184449e-05	-0.0008895179999999	-0.0007204849999999	5.19098635224856e-07	7.91242272323822e-07	-0.00245126	0.00028186	6.008675587599999e-06	7.944505960000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.408232585075	-0.0389017220264804	452132.8312481843	0.0015133439766255	832.0522856589284	-1.6688114801177107	2.7849317561726643	692311.006070247	703.2720555985779	0.3273219012213531	494591.5841858493	0.1071396270191612	712.7361406704917	509.7904295124114	1.159635	26.14773	0.0682275999999999	0.0362892	0.0314801188	-0.0315296008	-0.0239732748	-0.0445750551	0.1427130822	0.031701227	-0.0123970022	-0.0930480392	0.0323176322	0.0333378697	0.075460692	-0.0470233383	-0.1250188887	0.0273532259	-0.0154017333	-0.083710548	-0.0071536479	0.0368727573	0.0085633492	-0.104366307	-0.0619153766	-0.1907677534	0.0659952916	0.1769968056	0.0604109862	-0.0292380442	-0.042271036	0.0033206561	-0.1976940812	0.0074945407	0.0764360748	-0.120029896	0.0019759129	0.2115389498	0.1299102681	0.000573915	-0.1088416274	0.0638496024	0.1373824221	0.2095697519	0.0278875972	0.0553930638	-0.0922280309	-0.094822494	0.1030821495	0.0172664105	-0.0133252577	0.0342824518	0.0315578625	0.0272204696	0.037097284	-0.0524437104	-0.0768358524	-0.1185244671	0.1699377846	-0.1020303696	-0.0170491876	-0.0885326093	-0.0300711851	-0.0291414957	0.1799636598	0.1223185237	0.0426874688	-0.0856033042	-0.1245019734	0.1440895232	0.0695158277	-0.030451217	-0.1064242213	-0.147188	-0.007283	5.304208900000017e-05	0.021664307344	0.487477	-0.0003159999999999	9.985599999998924e-08	0.237633825529	-0.540563	-0.0130179999999999	0.0001694683239999	0.292208356969	0.00326898	-0.0002849499999999	8.119650249999999e-08	1.0686230240399998e-05	-0.00149502	-0.000605502	3.66632672004121e-07	2.2350848004e-06	-0.0023895	6.175999999999968e-05	5.70971025e-06	3.81429759999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.1546679854774	-0.2535645995975528	451791.8976946674	0.0642950061690672	833.4030822615185	1.3507966025900942	1.8246514615689409	694560.6975229995	702.9426219431551	-0.3294336554228039	494128.3297443175	0.1085265333252306	712.2554925324283	506.7012613739818	1.077909	24.304949	0.1003175	0.0512515	0.0295947905	-0.0158980927	-0.040511138	-0.0697437261	0.0703918689	0.0224836918	0.0352876014	0.0720902298	0.0259363586	0.0185456664	0.0362146985	-0.0495337714	-0.128394488	-0.025006272	-0.0206984895	-0.0674150326	0.079741717	-0.0083661003	-0.0717802855	0.0450165626	-0.204223428	-0.2064800923	-0.02588805	0.0961162101	-0.0733710389	-0.0852942718	-0.0189548172	-0.0600030278	-0.0303901046	0.1039498957	-0.1279735288	0.0412892683	-0.0239303459	-0.0636054223	-0.0608816217	0.0136283179	-0.0204862619	-0.1197136765	-0.0646807054	-0.187109516	0.0245472104	0.034967297	-0.0576744611	-0.0941606684	0.0380366675	0.0257184238	0.0304065361	0.0048819341	0.100059337	-0.006165239	-0.0830040593	-0.0814133843	0.0811830843	-0.0876740889	-0.0530758428	0.0983455418	0.1978334061	-0.0017077947	-0.1012362593	0.0285794937	0.0504268652	0.0514331633	-0.070291441	0.0952752527	-0.1183947942	0.1469707848	0.0676152521	-0.034995421	-0.108871781	-0.146491	0.000697	4.858090000000045e-07	0.021459613081	0.518149	0.0306719999999999	0.0009407715839999	0.2684783862009999	-0.507177	0.033386	0.001114624996	0.257228509329	0.0031167	-0.0001522799999999	2.318919839999996e-08	9.71381889e-06	-0.00105272	0.0004422999999999	1.956292899999999e-07	1.1082193984000002e-06	-0.00227283	0.00011667	5.1657562089e-06	1.3611888900000034e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.5101291313487	0.3554611458712315	452269.87378426327	0.1263526262240889	831.6429068928768	-1.7601753686417396	3.098217328373084	691629.9245852341	702.7619002414962	-0.1807217016589675	493874.2884310386	0.0326603334505128	712.394181410318	509.6955293796957	1.045509	23.574396	0.2570851999999999	0.128646	0.0121906014	-0.061844452	-0.0061130908	0.0834622859	-0.0223180053	-0.086773466	-0.0265791353	0.0727777829	0.0116703547	0.0256377191	0.0666995482	-0.0187443649	-0.1475373225	0.0828842928	-0.0552928414	0.1114087006	0.025328947	-0.1133008437	0.1545905409	-0.0030204697	-0.0509396675	-0.0047506757	-0.0858672779	0.1075834749	0.0671000664	0.0100328581	0.1917722217	-0.1660365641	-0.001006941	0.0830179748	-0.0785986265	-0.0582106463	0.1151912897	-0.1088298207	0.0125157269	0.0732041423	0.1878311194	0.0795617078	0.0040488919	0.0607204218	0.0104187792	0.0391455181	-0.0889983723	0.006335378	-0.095231267	-0.0490230716	0.0843778284	0.1297342732	-0.0955797115	-0.0516542629	0.0137601097	-0.1068022453	-0.068085759	-0.109102814	0.0100019112	0.0630308385	0.1640498256	0.066585654	-0.0466744356	0.1508002457	0.0493298569	-0.0852051045	0.1076551221	0.1022310874	-0.0129168161	0.1173041757	0.0656857936	-0.0394798359	-0.1109009027	-0.174313	-0.0278219999999999	0.0007740636839999	0.030385021969	0.586911	0.0687619999999999	0.0047282126439999	0.3444645219209999	-0.556206	-0.0490289999999999	0.0024038428409999	0.3093651144359999	0.00454712	0.00143042	2.0461013764e-06	2.06763002944e-05	-0.000633896	0.000418824	1.7541354297600006e-07	4.01824138816e-07	-0.00265303	-0.0003801999999999	7.038568180899999e-06	1.4455203999999986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
