global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
685.1176923106188	0.1920001893175822	0.0368640726979874	469386.25231702783	823.2932019909265	2.366502421061341	677811.6964444725	5.600333708889188	700.8105958752058	-1.3073127849670527	1.7090667177383114	491135.491290961	696.7428713465803	546.8291629129128	1.04687	29.978918	0.14591515	0.0642679	-0.0133623014	0.0736625673	0.1112451224	-0.0599517663	0.0482106749	-0.0055684158	0.2178805952	0.0596280482	0.1020496498	0.0023459507	-0.128825692	-0.0302955747	-0.0362322971	-0.157981952	0.0422931946	-0.0334340338	0.1427893726	0.0805618026	0.0389153285	-0.0153081515	-0.1643861218	-0.0461917989	0.0403898399	-0.171880029	0.0309161768	0.0125257937	0.0004285877	-0.2034468457	0.0115054503	0.0086188008	-0.01781016	-0.126701646	-0.0149031159	0.0520341023	-0.0670074266	-0.0023530178	-0.0138001175	0.0984355968	0.0435871614	0.0207197818	0.0494923832	-0.1547162251	0.1401853869	-0.0250695721	-0.0927573966	0.1450372989	-0.0848198178	-0.0634814007	-0.0809863156	0.0126001423	0.0777865592	0.2198642254	0.0035683936	0.0730474072	-0.079202486	-0.0018607126	-0.0312161024	0.0706115185	-0.0743293363	0.0141076969	-0.0518848037	-0.0353461552	-0.0653246638	-0.0026842842	0.0119560537	-0.0315982743	-0.0674544743	0.1294571899	0.1046389359	0.0137756101	-0.0410580716	0.0442215444	0.0942163523	-0.0475500811	0.0872963459	-0.0378651118	0.1145363634	0.0741771789	0.0004359401	-0.0785420956	0.0654361699	-0.0011830899	0.1658934598	-0.0116251593	0.0708202018	-0.068898897	-0.0009636242	-0.0864004711	-0.1090800891	0.1369467033	-0.0565020271	-0.0410166939	0.0409938942	-0.1747083892	0.0842219541	0.08219939	-0.1679136884	-0.1471507367	-0.0708115205	0.0132421989	-4.90858e-05	0.0687918399	0.0177246088	0.1567894621	-0.0137959212	-0.0514383449	-0.0094549074	-0.0432408878	0.0768391682	0.0584189878	-0.1104429775	-0.0132069012	0.0713867084	-0.0258549876	-0.1035676303	0.0760350999999999	0.0279810999999998	0.0057813364320099	0.0007829419572099	0.10996	-0.0261129999999999	0.0120912016	0.0006818887689999	0.110536	0.0317275999999999	0.0010066406017599	0.0122182072959999	-0.000502333	0.0007782469999999	2.52338442889e-07	6.056683930089999e-07	0.000268774	-0.0003060309999999	9.365497296099999e-08	7.223946307599999e-08	0.000711055	0.000117591	1.3827643281e-08	5.05599213025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.161246849938	0.0435545393191887	0.0018969978953067	469445.9341849617	818.6818607974177	-4.6113411935087925	670239.9891987224	21.264467602951093	700.6838005650899	-0.1267953101158809	0.0160770506673824	490957.78837433865	695.5911340338677	520.3950105972995	1.122164	32.135109	0.1446843	0.0683263	-0.0766802318	0.0295496902	0.0437333886	-0.1442937299	0.1141977204	-0.1367030684	-0.030324936	0.0050592311	0.0199007923	0.1620263118	-0.0012777862	0.0286746589	0.0588910738	-0.156457461	0.0343507702	-0.2218856915	-0.0276288601	0.1212836916	0.0922760267	-0.0339971062	0.0316096165	0.0023246123	0.1608998305	0.0623581783	0.0763992372	-0.1329719933	-0.0593761139	-0.0568923395	-0.0096507918	-0.0279265772	-0.008916365	-0.0138712229	-0.1305728084	-0.025481869	0.0170417719	-0.0100223811	0.0576618975	0.1068273942	-0.0911493459	-0.0947815291	-0.0432992958	0.1181067655	0.2002545927	-0.1695276103	0.1037259364	0.050914142	-0.1912324251	-0.1680610077	-0.0551227835	-0.0392357985	-0.012370803	0.057839204	0.0699346798	0.0242687031	0.009530289	0.0778752699	0.0665413697	-0.1146136081	0.079444488	-0.0943843193	-0.0130114897	0.1747237044	-0.0478275037	-0.0368491734	0.0692345252	0.0183526678	-0.1654948182	-0.0947915827	0.0036316745	-0.0266702274	0.0440832292	-0.0929646096	0.0915818147	0.0546889656	0.143384977	0.0974399866	-0.1602717682	-0.0732170388	0.0601703174	-0.068658049	0.0882343817	0.0096744472	0.1210052517	0.0202431486	0.0508987138	0.0821367761	0.0255368348	0.0653037095	0.0281592905	0.0243772333	0.0980434323	-0.0739741299	0.0812763355	-0.1856527114	0.05554607	0.0145219118	0.0727470481	-0.0980455241	0.0853431501	-0.0369445142	-0.1038897029	0.0431209238	0.242639787	0.1003496486	-0.1139285195	0.0016526007	-0.0152924921	-0.0393586968	0.1336479993	-0.0211299175	-0.1122734882	-0.0847372826	0.0695158277	-0.030451217	-0.1064242213	0.107813	0.0317779000000001	0.011623642969	0.00100983492841	0.101164	-0.0087959999999999	0.010234154896	7.736961599999998e-05	0.0770856	-0.0334503999999999	0.0011189292601599	0.00594218972736	-0.00146471	-0.0009623769999999	2.1453753841e-06	9.26169490129e-07	0.000526461	0.000257687	6.6402589969e-08	2.77161184521e-07	0.000904191	0.000193136	3.7301514496000004e-08	8.175613644810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688.6030452701549	3.4417984202168554	11.845976365407244	474174.153955331	822.2188809424794	3.5370201450616605	676043.888178303	12.51051150657201	700.7834809596252	0.0996803945353121	0.0099361810547154	491097.4871858894	695.6708531650274	550.1675394092288	1.206159	34.540443	0.1581463	0.092947	0.0724149321	0.0254272652	-0.0502829677	-0.2716958925	0.0166351531	0.0578710972	0.0538997905	0.0260153829	0.1209837586	0.2259651172	-0.1053483573	-0.0448929726	-0.1099309785	0.0934960568	-0.0793936262	-0.1528407937	0.0353835163	0.1029915384	0.0038391253	-0.2008373221	-0.1360570602	-0.0762562323	0.0098023863	-0.0100288908	-0.1030636944	-0.0564012767	0.0342246104	0.0116989027	-0.093150199	-0.0149919134	-0.0024505524	0.0657677591	0.0208921691	0.0510308921	-0.0329735173	0.0552530075	0.0368952129	-0.1564959945	-0.0625146374	-0.0806633934	0.148918127	0.0860768247	0.0099421553	0.0872969227	-0.0173330727	-0.0885733454	0.0654001702	-0.0584740434	0.0447820807	-0.0451534099	0.0862811659	-0.0129429652	-0.0410460591	0.0379714775	-0.0994031679	-0.0750136615	-0.0201411455	0.0972554097	-0.0035632381	0.1096177371	-0.0796539431	0.0507991504	-0.068990452	-0.0089392227	0.0513240791	0.0409188303	-0.1421166816	0.0816881851	0.0741279963	-0.1091749707	0.20202964	0.0119228655	0.0721264851	-0.0081751475	-0.0517760275	0.0623998446	0.0177694401	0.001095539	0.0424762346	0.0870896569	-0.0304914867	-0.0146987209	0.1225958394	0.0863608191	0.0328480405	0.0487068431	0.0789421035	0.0095048947	-0.0946216056	0.0314095886	-0.1409326445	-0.1015017205	0.0483716724	0.1598741585	0.0162544224	-0.1543566625	0.0458019209	0.0688793815	0.0721251788	0.0040651786	-0.0017475241	0.0457910699	0.054475775	0.08686726	0.0984596012	-0.0715577616	0.128287827	-0.0456915449	-0.0174309682	0.088990211	0.0071077518	-0.0507752058	0.0676152521	-0.034995421	-0.108871781	0.118705	0.0108919999999999	0.014090877025	0.0001186356639999	0.161167	0.060003	0.025974801889	0.003600360009	0.146538	0.0694524	0.00482363586576	0.021473385444	-0.00119262	0.00027209	1.4223424644e-06	7.40329681e-08	0.000442574	-8.388699999999999e-05	7.037028768999998e-09	1.95871745476e-07	0.000904192	9.99999999907325e-10	9.999999998146501e-19	8.175631728639999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.6503236588459	1.0472783886909838	1.0967920234191832	475617.5689227509	818.3794672433428	-3.8394136991365713	669744.9524054975	14.74109755311757	704.3144268525231	3.530945892897876	12.467578898572375	496058.8118725981	699.2757193283632	556.3970548765061	1.128121	32.305679	0.3329842	0.195718	0.097258764	-0.0829918493	-0.0970697904	-0.128814202	0.0952668027	0.0159041515	-0.1117442723	-0.0044164766	-0.0151891051	0.1519044468	0.061737387	-0.0456157729	0.0200515021	0.1426524575	-0.0775506112	0.002924981	0.0922149841	-0.0843171589	0.0755324558	-0.0178828628	0.0045624242	-0.1351704291	0.1811510355	-0.0040557957	-0.1237155717	-0.0331495071	-0.0607692396	-0.1782971425	0.0436897681	-0.084195954	0.1092913075	0.1247918381	0.0589625448	-0.0610791614	0.0021247578	-0.0515236755	-0.0463881622	-0.0925701681	0.0187922092	-0.016997315	-0.0913339764	-0.0444006784	-0.0621249318	-0.1908931937	0.042325683	0.1233600208	0.0744510899	-0.1139512287	-0.0707494138	0.0670167747	0.0080669313	-0.0148760694	0.1535956519	0.004895017	0.0682274071	-0.0511438166	-0.0701860974	-0.0938619644	0.0774337639	-0.0659500477	-0.1431334869	0.1265509452	-0.0061390293	-0.1228904113	0.1630371111	0.0443526545	0.0037534772	-0.1013404695	-0.0284267856	-0.163904588	0.1228481621	-0.0671518289	0.052418102	0.0143618285	0.0405956263	-0.1550899542	0.0812785894	0.1072656019	0.0044979796	0.0939785454	0.0313378501	-0.0304829024	0.0321949069	-0.1721983178	0.0076588774	0.187529618	-0.0820195072	-0.0201419164	-0.0321957964	0.146697392	0.0824961032	-0.0493437274	0.0527476074	-0.0768750052	-0.0497875035	0.140868732	0.0132310731	0.0881226188	-0.1757659164	-0.0451624635	-0.0128217811	0.0448000728	0.1195546166	-0.1383772795	0.0199285996	0.0384141345	-0.1945637598	0.0061675693	0.0080454053	0.1390027121	-0.0156526935	-0.11534982	0.0656857936	-0.0394798359	-0.1109009027	0.103139	-0.015566	0.010637653321	0.000242300356	0.0229108	-0.1382562	0.00052490475664	0.0191147768384399	0.0109817	-0.1355563	0.0183755104696899	0.00012059773489	-0.00165451	-0.00046189	2.7374033401000004e-06	2.1334237210000019e-07	0.000158017	-0.000284557	8.0972686249e-08	2.4969372288999998e-08	0.0007785249999999	-0.000125667	1.579219488902512e-08	6.061011756248443e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689.577860164042	-0.0724634948038556	0.0052509580791884	475517.6252284191	820.3185953349722	1.9391280916294136	672922.5978523418	3.760217755746331	705.3013173663081	0.986890513785056	0.973952886198932	497449.9482786497	700.8287883892468	576.7075664256425	1.191935	34.133121	0.2824027	0.180467	0.2356269163	-0.0564337424	0.1375403532	-0.025913055	0.0660919637	0.0908311121	0.011832039	-0.0770007572	0.0828269684	0.0482324492	0.0266582747	-0.2192230121	-0.0389265375	0.0181723928	0.0273652541	0.1244959286	-0.0854760922	-0.1243605632	0.0994214202	-0.1737594688	0.0382199609	-0.0337658168	-0.0066503489	0.2254169939	-0.0653203588	-0.0177151573	-0.0350208356	0.058935576	-0.1062090859	0.0803238831	-0.0916780741	8.54885e-05	-0.0638223761	0.0519852315	0.1829038621	0.004120234	0.0950863368	-0.0105385687	0.1132510369	-0.0499823466	0.1080724287	-0.0207968237	0.0060910048	0.0266585717	-0.0182021127	-0.0168525423	0.0712625225	0.0435000754	-0.0380543963	-0.0529200292	0.0208946043	-0.0025778095	-0.0203434664	0.15403635	-0.0923270092	0.0744630712	0.0394488421	-0.0285654692	0.0182195829	-0.0316746631	0.0215850198	-0.0923620379	-0.0801954154	-0.1245042667	0.0066790556	-0.0744091292	0.0883621108	-0.0446845195	0.0959961813	-0.1237867764	0.1548493007	-0.0360565517	-0.0679290444	0.0673417415	-0.1203373508	-0.0369821941	-0.0894409811	-0.080669706	-0.0258875983	0.0224621631	0.0410998682	0.0893669774	0.0738095952	-0.0367664413	-0.0459188039	0.0052456851	-0.0119779296	0.0106454531	0.0261547312	-0.1834102654	-0.0533305213	-0.0388154038	-0.008145537	0.1749855499	0.0232776164	0.085416539	-0.0926511047	-0.0351614429	0.0621198709	-0.0313441114	0.0344198953	0.1481016013	-0.0675566046	-0.1080113588	-0.1836155573	-0.0834873595	0.0226772885	-0.0411913195	0.0459235639	-0.0380263351	-0.0745542046	-0.0114450564	0.0637282764	-0.0438968002	-0.1125037874	0.087623	-0.0155159999999999	0.007677790129	0.0002407462559999	0.188257	0.1653462	0.035440698049	0.02733936585444	0.0775721	0.0665904	0.00443428137216	0.00601743069841	-0.00130169	0.00035282	1.6943968561000003e-06	1.244819524e-07	3.7652e-05	-0.0001203649999999	1.4487733224999997e-08	1.4176731039999999e-09	0.000552708	-0.0002258169999999	5.0993317488954855e-08	3.05486133264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685.4973783757496	-4.080481788292445	16.65033162458631	469906.6557600256	805.7228096484799	-14.595785686492263	649189.2459878406	213.0369598060124	704.2376817700048	-1.0636355963033566	1.131320681723597	495950.7124247905	699.0329663370543	551.4098206519329	1.424467	40.792072	0.7083184400000001	0.350413	0.0318164	-0.2037129201	0.0881294535	0.0822721633	-0.0157728887	-0.0284904628	-0.0084691008	-0.009316386	-0.1968018635	-0.1328314319	0.0142086179	-0.1476287176	0.0124373596	0.0883125278	-0.0144333435	-0.0748841544	-0.1528604299	-0.1551708631	-0.1547554374	0.050028531	-0.0211322323	0.1705329891	0.0370598211	0.0600813243	0.0250745916	0.1087522105	0.0366858982	0.0405534237	0.0216033469	-0.0189279672	0.0736127216	-0.0980909234	0.2317632813	-0.2082323444	-0.0889124693	0.0997389268	0.0162702248	-0.0326364919	-0.1057692472	-0.1606315197	0.1914617677	-0.0287459962	-0.0504934261	0.010000897	-0.2511202665	0.1246261561	-0.0016820425	0.0168927302	0.0048529563	-0.0168323383	0.0629443391	-0.093451248	0.0178901155	0.0289505173	-0.0782542194	-0.1215367107	-0.0851370916	-0.0563854575	-0.0330387922	-0.1510602556	0.085821832	0.0871217825	-0.06649515	-0.0625063731	0.0160078975	-0.0394587536	0.1684095299	0.0606566943	-0.1512571178	-0.0865488173	-0.0664222934	0.014630637	-0.1927130456	-0.0095433159	0.0921346615	-0.0055386702	-0.0158204828	-0.0302915627	-0.2289047826	0.1437936284	-0.0421580378	0.0180757383	-0.1379482605	0.0647707105	-0.0299625243	0.0553091802	0.0087266463	-0.0102194728	-0.1169690811	0.1360595443	0.0346639721	-0.0863748225	0.0741422331	0.0399449458	0.1436376141	-0.0805803803	-0.0328053626	0.0998166312	0.0127824941	-0.0026472737	0.2006302822	-0.0024668727	-0.0698449245	0.0617172233	-0.189935293	-0.0727355758	-0.0827502859	-0.0872844648	-0.025711291	0.1689660066	0.0161087798	0.0295307701	0.0617435365	-0.0482387676	-0.1136742748	0.0207507	-0.0668723	0.00043059155049	0.00447190450729	-0.0174197	-0.2056767	0.00030344594809	0.04230290492289	-0.110484	-0.1880561	0.03536509674721	0.012206714256	0.00244621	0.0037479	5.9839433641e-06	1.404675441e-05	0.000760334	0.000722682	5.22269273124e-07	5.78107791556e-07	6.90232e-05	-0.0004836847999999	2.3395098575104003e-07	4.764202138239999e-09	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
682.8509506362354	-2.646427739514138	7.00357978046991	466285.4207848104	809.9740820842175	4.251272435737519	656058.0136481706	18.07331732286162	702.9621885800062	-1.2754931899985422	1.6268828777326574	494155.83857319225	699.1503318072415	561.8529593012914	1.338418	38.327908	0.28605359	0.142603	0.0928796188	-0.0952204549	-0.0445184496	0.1646448537	-0.0925478794	-0.1137679306	-0.0963841399	-0.28201485	-0.1423620998	0.0436803058	-0.186506684	-0.1271311296	0.0213785392	0.0347622942	0.1669865127	-0.0324076817	0.1508760785	-0.0810060702	-0.0056540095	0.1718493008	-0.0074033743	-0.133149445	-0.0307423929	0.0045657992	-0.0986690026	-0.0494415496	-0.0511562425	0.1791162416	-0.0052615975	0.0583279021	0.0345808781	-0.0670970096	-0.0755451297	-0.0090962905	-0.0749022936	-0.0177275187	-0.1444880444	0.0274764296	-0.0049657811	-0.0464255357	0.0462659286	0.0116243183	-0.0109659477	-0.0974394416	-0.1526243429	0.1138862188	0.1096476399	0.130675173	0.0484225375	-0.0248397391	-0.0374210521	-0.2357881246	-0.0932160921	0.0980930704	0.0135638409	0.038343477	0.0858689599	0.037261565	-0.0264294644	-0.0581846729	-0.1000034074	0.0530254037	-0.07006337	0.0997902226	-0.2379473052	0.0403472499	0.102265549	-0.1803881664	-0.1267989231	0.0671753436	0.0578559967	0.1884597562	0.1572660992	0.0269549978	-0.0076821737	0.0356167685	0.0736700215	-0.1159041919	-0.0146484979	0.0584264849	-0.0025927059	0.1427298038	-0.0093555356	0.0402272514	0.1095318472	-0.0207547991	0.0585036656	0.0548046662	0.0047242189	-0.0019395198	-0.0096019782	-0.2076802858	-0.0916037779	-0.0294081188	0.040826483	0.0404918953	0.093491446	0.1702455309	-0.0190247485	0.1209475317	0.1043726307	-0.0299330112	-0.1212051876	-0.0975299198	-0.1285910775	-0.1403813107	-0.0764317416	-0.0219517857	-0.1711883412	-0.1182399244	0.1280644076	0.0263672082	0.0597324219	-0.0524983198	-0.1144078661	0.0293093	0.0085586	0.00085903506649	7.324963395999999e-05	0.0463869	0.0638066	0.00215174449161	0.00407128220356	-0.0167743	0.0937097	0.00878150787409	0.00028137714049	0.00188145	-0.0005647599999999	3.5398541025e-06	3.1895385759999986e-07	-0.0008615759999999	-0.0016219099999999	2.630592048099676e-06	7.423132037758277e-07	0.000281927	0.0002129038	4.5328028054440015e-08	7.948283332900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.7671618178981	-1.0837888183373252	1.1745982027530155	464806.4629332321	822.7674909041715	12.793408819954038	676946.3440887459	163.67130923447775	702.4718727750281	-0.4903158049780813	0.2404095886113039	493466.7320400553	699.2646603581466	567.9381094254209	1.022714	29.287169	0.285173	0.143529	0.0554793098	0.0515533199	-0.0265445298	0.0856037692	-0.1459033739	-0.0199085353	-0.077989768	-0.2593627804	0.0465639634	-0.0516306674	-0.0707082366	0.0212477775	0.0871004461	-0.0957099257	-0.1376811924	-0.0116105837	-0.0296649243	-0.0236108653	-0.0221249216	0.0495957916	0.1080027688	-0.0734248496	-0.0439463114	0.0365757885	0.1305727744	0.0395844265	-0.1281107527	0.0821544152	0.0432667235	0.0427617539	-0.0550954518	0.011470199	0.1326040666	0.0829204755	-0.0097630411	-0.0496366162	-0.0241286975	0.0040997	-0.0816417728	0.1237435799	0.005441874	0.0564655408	-0.0051320212	-0.0522897463	0.1767327471	0.0479994745	-0.0880024023	-0.0733294383	0.025766214	-0.0403555721	0.0302819978	0.1963208496	-0.0706216598	-0.0312290917	-0.0043134673	-0.0636692033	-0.0141240957	-0.0953967164	0.1322602421	0.0064837363	0.0018814213	0.068233916	0.1068443203	0.1533396642	-0.0588739056	-0.0656765566	0.0680916214	-0.124414537	-0.0048202952	0.1874939575	0.0887616512	0.0350719372	-0.0958692012	0.0139240071	0.0713404208	-0.0473927931	-0.0620623167	-0.0264428088	-0.1221695865	-0.0097176985	0.1203139948	0.1167659117	0.0318307707	-0.0973834187	-0.0978687625	-0.0791173994	-0.0416981579	0.0685533044	0.0332479059	0.1943350888	0.0334177507	0.1117478586	-0.0265769623	0.0090535376	-0.0074852008	-0.0222515153	0.0781340602	-0.0467213393	-0.0061096988	0.0849227103	-0.0078536667	0.0867082743	-0.0575784557	0.0931340087	0.1695345709	0.1013283964	0.0568032913	-0.0315010722	-0.0004998092	-0.0911524373	-0.0889937932	0.0288145809	0.0576957916	-0.0566681795	-0.1147017419	0.0145058	-0.0148035	0.0002104182336399	0.00021914361225	0.15176	0.1053731	0.0230310976	0.01110349020361	0.031079	0.0478533	0.00228993832089	0.000965904241	0.000563307	-0.001318143	3.17314776249e-07	1.737500968449e-06	3.7652e-05	0.0008992279999999	8.086109959838201e-07	1.4176731039999999e-09	0.000156436	-0.000125491	1.5747991081e-08	2.4472222096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682.2562820914301	0.4891202735319666	0.2392386419799858	465473.634453221	816.5448821461689	-6.222608758002593	666745.5445591009	38.72085975517058	700.7966918673712	-1.6751809076569089	2.806231073378225	491116.0033322513	696.736396405469	547.2933566683762	1.118696	32.035782	0.118281335	0.0651114	-0.0275217601	0.0670470692	-0.0815971524	-0.0701527003	-0.1486049116	0.1352380631	-0.0921194408	-0.0131626854	-0.0190496599	0.0038311473	-0.0610689636	0.0955522082	-0.1378463513	0.0585023354	-0.1192885324	0.0382785947	0.0526845934	0.0641028949	-0.053119823	-0.0116235588	-0.0636198995	-0.1079500787	-0.1340477031	0.1446332328	0.0151167688	0.0741766514	0.0778010443	-0.0358866891	-0.0301198225	0.0493422893	0.0093131956	0.024385347	-0.115014118	-0.124039362	-0.0377928306	0.0638143735	-0.033340969	0.0330712135	-0.0821312054	0.1952445995	0.0598552894	0.0666886775	-0.0930738366	-0.0140065698	-0.0060141031	-0.0072643118	-0.04549881	-0.0878484705	-0.0796319178	0.1617764723	0.018696036	0.1774468955	0.1249877735	-0.0610239851	0.0466192273	0.0160820153	0.0506193217	-0.0129993798	0.0075160938	-0.1065970337	-0.062088599	-0.1013755207	0.0195858967	0.0275882604	-0.1896704337	0.0452755235	-0.0375532441	0.0608228387	0.0175658303	0.0298653699	0.0723141428	0.1782059571	-0.0597257085	0.0443145999	-0.1239686841	-0.0323679607	-0.0524233126	0.0140543187	-0.132910469	-0.0637802757	0.0698103508	-0.009940083	0.0458171754	0.0979793728	0.0465524286	0.2092948519	-0.0530834379	-0.0099145088	0.0877274662	0.0689739809	0.0870507745	0.1123325679	-0.1508473463	-0.0388929303	0.0213994839	-0.1231234647	0.0459723434	-0.0535678929	-0.124762844	-0.1740978817	-0.0266683822	-0.0766418346	-0.0884281794	-0.0654744369	0.0749753066	0.0503190028	-0.0678593983	0.0985886834	0.0470743599	-0.1107491425	-0.0870371092	-0.0951146388	0.0556345156	-0.0607412226	-0.1145547726	0.0373993	0.0228935	0.00139870764049	0.00052411234225	0.134522	-0.017238	0.018096168484	0.000297148644	0.0885172	0.0574382	0.00329914681924	0.00783529469584	0.000743708	0.000180401	5.53101589264e-07	3.2544520801000026e-08	-3.03637e-05	-6.80157e-05	4.62613544649e-09	9.2195427769e-10	0.000322252	0.0001658159999999	2.7494945855999993e-08	1.0384635150400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.0127302644594	0.7564481730292982	0.5722138384793631	466506.3897033112	815.2272338004938	-1.3176483456751384	664595.4427300049	1.7361971628604291	701.2617410236713	0.4650491563000969	0.2162707177754319	491768.0294235507	696.873516176082	536.4869138327028	1.078384	30.881376	0.205758765	0.10554	-0.0399830228	0.0317458571	0.1363127551	0.0371039758	0.0103077266	0.0443630282	-0.0544891778	-0.0351553273	-0.0231702616	-0.0049229185	0.0009715792	0.0484034181	-0.0427069912	-0.1469911168	0.0445977619	0.0445490246	-0.0670033194	0.0865786122	-0.0137900146	-0.0403690123	0.1053809369	-0.0119891315	0.0393405122	-0.0280750597	0.1687484912	0.0651447189	0.0034071094	6.87731e-05	0.0738945091	-0.0033641849	0.1529144553	0.0425941942	-0.051264713	0.218065336	-0.0571076304	-0.0504765889	0.0669241014	-0.0118821907	0.114182526	-0.0984251156	-0.0922885018	0.1876261808	-0.0589821621	-0.0221052254	-0.0415573981	0.0258637675	-0.0662641544	-0.1158914812	-0.0371425458	-0.0062695377	-0.0335437888	-0.0841149318	-0.0989295668	0.0459167941	-0.0797745873	-0.0662786419	-0.2492016401	-0.0072554329	-0.0199863006	-0.0784547185	0.067601022	-0.0941048488	-0.1107135802	0.0250534824	0.0191912488	0.0011979977	-0.0654377727	-0.013792735	-0.0135933718	0.0757480454	-0.0048984827	-0.0405290662	-0.0699953461	0.0521081675	0.0830246284	-0.1074813325	-0.0304238272	-0.1506695017	0.0738748165	-0.088414054	-0.0898487796	-0.0152246186	0.0593751961	0.0047421072	-0.0063174685	-0.0399591104	0.0207127311	0.112377281	0.0536155488	0.1557414696	0.0224683931	0.0853456122	0.2360679537	-0.0340831783	-0.0162873306	-0.035311486	-0.006128655	-0.0018659308	0.1977669671	-0.157064952	0.0497828618	0.0065082386	-0.0478060927	-0.0788548154	-0.0222859329	0.0621958814	0.1357143657	0.0578381999	0.0288224911	0.1286051948	0.1344871468	0.0644127656	0.0535494744	-0.0647104904	-0.1139675232	0.0252073	-0.012192	0.00063540797329	0.000148644864	0.0996577	-0.0348643	0.00993165716929	0.00121551941449	0.015921	-0.0725962	0.00527020825444	0.000253478241	-0.00061429	-0.001357998	3.7735220410000005e-07	1.844158568004e-06	-0.000334002	-0.0003036383	9.219621722689e-08	1.11557336004e-07	0.000261763	-6.0489e-05	3.6589191209999996e-09	6.851986816899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
