global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94
726.7972786599402	-0.4736598702716037	0.2243536727057124	528234.2842674947	899.7675490123967	-10.882383220900124	118.42626456652856	809581.6422557756	672.051389069934	-1.8025690173222984	3.2492550622102763	451653.0695508278	733.7872982369139	564.7119914745191	1.490714	57.230236	0.8323025499999999	0.516059	0.1230773202	0.0608708067	-0.1035090261	-0.070346171	-0.0341429003	0.057138969	0.0645503897	0.1059611645	0.0195896965	-0.0541119216	0.0049539504	0.0211251754	-0.0081885825	-0.0065372487	-0.0531350921	-0.0733367004	0.0343556042	-0.0357880008	0.1676193217	-0.0988163157	-0.0191460154	0.0181171857	-0.1197131113	0.0323854267	-0.0140055064	0.0914256521	0.0241379453	-0.0315058348	-0.083006249	0.0652990831	0.068804371	-0.0625777562	-0.018686347	0.0324035801	-0.0161445558	-0.0274387545	-0.1324319183	0.1213445887	-0.0489767856	-0.0363012084	0.0291208474	0.0470815731	0.0156647121	-0.0170743359	0.0840215247	-0.1325220527	0.0096991155	-0.0242650797	-0.0076935658	-0.0195377335	0.0341916253	-0.0311752682	-0.0716722616	0.037079652	-0.1115249179	-0.0459121729	0.0530125929	0.0785574968	-0.0071079182	-0.0882931893	0.0434902	-0.0249963	0.00189139749604	0.00062481501369	0.0530361	-0.3162108999999999	0.0999893332788099	0.00281282790321	0.0382764	-0.3931186	0.00146508279696	0.1545422336659599	-0.00196657	0.00130729	1.7090071441e-06	3.8673975649e-06	0.0004664	0.000284714	8.106206179600003e-08	2.1752896e-07	-0.000838431	-0.000367531	7.029665417610001e-07	1.3507903596100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.9550439301312	1.157765270191021	1.340420420860488	529918.5459833192	904.0133889589088	4.245839946512092	18.027156851397805	817240.2074169712	671.5366459456073	-0.5147431243266283	0.2649604840415387	450961.466847876	730.6756504086511	532.9492145996714	1.531314	58.788914	0.89423855	0.569045	-0.1417430908	0.0620379171	0.1361270694	-0.099263765	0.142585366	0.0361551933	0.0601655287	-0.1365816161	-0.0516381546	-0.1064927888	-0.0087893089	-0.019297659	-0.091449313	0.1142896572	0.0216402337	0.0952209694	0.0949253672	-0.1032814951	0.1019962223	0.0362746354	-0.0325298967	0.1056584164	-0.0253028189	-0.1859185509	0.0505559381	0.1083922125	-0.0043270655	-0.188194154	-0.0489994583	-0.0208724494	0.0940851902	-0.0889869524	0.0272921279	0.0539260711	-0.009352139	-0.0603816963	0.0913665816	-0.135623177	0.0353680978	-0.1409106351	0.0555590463	-0.0602007117	-0.1433878589	0.0677031546	0.0450710235	0.017932312	0.0007344279	-0.0252491156	-0.0475485735	-0.0106838562	0.0752066229	0.0206976464	-0.0037589349	0.0061792908	0.0272286824	-0.1076803618	-0.077182678	0.0768132552	-0.0118330366	-0.092661062	0.0371984	-0.0062918	0.00138372096256	3.958674724e-05	0.414644	0.3616079	0.13076027334241	0.171929646736	0.461999	0.4237226	0.213443076001	0.17954084175076	-0.0035157	-0.00154913	2.3998037569000004e-06	1.236014649e-05	0.000321661	-0.000144739	2.0949378121e-08	1.03465798921e-07	-0.000479975	0.000358456	2.30376000625e-07	1.2849070393600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.0888112088863	0.1337672787551582	0.0178936848655602	530113.3170075694	906.062335629784	2.048946670875239	4.198182460090725	820948.9560468993	673.1232496585372	1.5866037129299002	2.5173113418829454	453094.90923086944	733.9353386333446	559.7932275546121	1.430634	54.923714	0.6684014	0.413467	0.0919258771	-0.1074314089	-0.0438873809	-0.0884233179	-0.1239313543	0.1184252651	-0.0315757065	0.0850754678	0.1141208678	-0.0260125002	0.1091536308	0.0741490024	0.0460823538	-0.0555645257	0.0529860557	0.0491385956	-0.0120455747	0.0466433703	0.0549936232	0.0099340711	0.0353331151	0.0381457378	0.0123822448	-0.0539810839	-0.0144378522	-0.0028649565	-0.0537942847	0.1247117617	-0.0150420481	0.0397837902	-0.1435850913	-6.21634e-05	0.0503811804	0.0498212715	-0.0282807942	-0.087508933	0.0644366602	0.0647167041	-0.1300143617	0.021349329	0.1339992163	0.0231335682	-0.0057583241	-0.0421052454	0.0024477392	0.0201444025	0.0327624667	0.1232987855	0.0413252708	0.0697079095	0.0928423947	0.0721867561	-0.0844967822	0.0289105392	-0.0239009064	-0.0608133585	-0.0184246334	0.0750362016	-0.0165379384	-0.0966728009	0.0519353	0.0147368999999999	0.0026972753860899	0.0002171762216099	0.125103	-0.289541	0.083833990681	0.015650760609	0.179417	-0.282582	0.0321904598889999	0.079852586724	-0.00227041	0.00124529	1.5507471841000002e-06	5.1547615681e-06	0.000138923	-0.000182738	3.3393176644e-08	1.9299599929e-08	-0.000682777	-0.0002028019999999	4.6618443172900006e-07	4.112865120399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.5629971421594	-1.52581406672698	2.3281085662219247	527893.7888161974	897.8924965046574	-8.1698391251266	66.74627133044937	806210.9352793662	671.9028576041826	-1.2203920543546474	1.489356766331957	451453.4500566665	731.9369377003477	547.4945493332549	1.208006	46.376774	0.10574005	0.0693466	-0.0541307476	0.0197968124	-0.0135479659	0.1129862594	0.1107295795	-0.0338315086	-0.0256127077	-0.0203957805	-0.1046169731	0.1115852508	-0.0828150017	0.0204846584	-0.0400760689	-0.0406930126	0.1376001562	0.1950199125	-0.0250785257	0.1464254971	0.0586944213	0.0807591689	-0.0203775299	-0.0269033811	0.0186256557	0.0417013243	-0.0676305025	0.0526438327	0.1127706227	-0.0822099062	0.0306906495	-0.0556707358	-0.0353406468	-0.0889518091	-0.0552028431	0.0228321406	-0.016025213	-0.042109492	0.049479412	-0.0127967193	0.1228529001	0.0369143081	-0.0749791246	0.0155497519	-0.1254228868	0.0300653732	-0.06320388	0.0757599175	-0.0173308269	0.0861377704	-0.1173276988	-0.0729556742	-0.0059963102	0.1035677918	-0.0169794556	-0.0460840382	0.0120554165	-0.0035077022	-0.1610378151	0.0732270951	-0.0212145853	-0.1003129872	0.0624705	0.0105352	0.00390256337025	0.00011099043904	0.190066	0.064963	0.004220191369	0.036125084356	0.200496	0.021079	0.040198646016	0.000444324241	-0.00213321	0.0001372	1.8823840000000025e-08	4.5505849041e-06	0.00018498	4.605700000000001e-05	2.121247249000001e-09	3.42176004e-08	-0.000682777	0.0	4.6618443172900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.0198374577981	0.4568403156387148	0.2087030739928806	528557.8440571631	906.4605396067552	8.568043102097818	73.41136259940599	821670.7098641698	672.5611534859114	0.6582958817288045	0.4333534679011041	452338.5051782997	733.0176570343989	547.9319986334216	0.992437	38.10083	0.3518859	0.204673	-0.0056971125	0.0381007068	0.0261249266	0.0656836557	-0.0922439812	-0.1099871067	-0.059978798	0.0024232316	0.0446460786	0.0535140309	0.0452563197	0.0961787496	-0.1702602052	0.0395823947	0.0807452764	-0.2008780531	-0.0068290799	0.053382545	-0.003954499	0.0942003025	0.1461182664	0.0031904083	0.1128748333	-0.0842187293	-0.0745216887	0.1201662584	-0.1213178285	-0.039104479	-0.0415128532	-0.0017122109	0.0576615391	0.0768793152	-0.0285871108	0.0266220728	0.0651080311	-0.0398809488	0.0189407554	-0.0088575732	-0.0562915661	0.0824675164	-0.0510733711	0.0308991842	0.1956359596	0.100674555	0.1572302947	-0.0654767597	-0.0940850996	0.0625552204	0.000376136	-0.1001248337	-0.0227210083	0.10594436	-0.0042492389	-0.1021825499	0.1179742792	-0.0431154158	-0.050452577	0.0713867084	-0.0258549876	-0.1035676303	0.0617722	-0.0006982999999999	0.00381580469284	4.876228899999985e-07	0.296433	0.1063669999999999	0.0113139386889999	0.087872523489	0.320067	0.1195709999999999	0.1024428844889999	0.0142972240409999	-0.00446852	-0.00233531	5.453672796100001e-06	1.99676709904e-05	0.000354662	0.000169682	2.8791981124e-08	1.25785134244e-07	-0.000682777	0.0	4.6618443172900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.1506729368855	0.1308354790874091	0.0171179225880318	528748.1011525654	899.7263515732244	-6.734188033530813	45.3492884709496	809507.5077152654	673.5827844391692	1.0216309532578407	1.0437298046545245	453713.7674928244	734.0350320535433	547.709893835742	0.930277	35.714405	0.44873025	0.259425	-0.0025751952	0.0479784214	-0.0289578129	0.0535866252	0.0226641899	0.0027298639	-0.0263835343	-0.0166918096	-0.0145471378	0.054720137	-0.0919093018	-0.0597815591	0.0817928522	-0.0240114712	-0.0261515853	0.0512669427	-0.0648003015	0.0346028359	0.1249166839	0.1287193025	-0.1043609655	0.122386423	-0.1268166957	0.0332411328	0.1470681974	0.0961821107	-0.0917583309	0.002777967	0.1388021085	-0.1029178568	-0.0369380651	0.0148854488	-0.0263412335	-0.0107371633	-0.1918350689	0.0102763666	-0.0686726838	0.0078822244	0.0568658328	0.0545250624	-0.0014497392	0.0422468765	-0.0627220108	-0.1717181439	-0.0305540158	0.0082222149	0.030405614	-0.1463255882	-0.1068997315	-0.0586162285	0.0403715306	0.0894841705	-0.0469936625	0.1058491251	-0.1813261134	-0.13649572	0.0165685746	0.0695158277	-0.030451217	-0.1064242213	0.0595844	-0.0021877999999999	0.00355030072336	4.786468839999986e-06	0.111436	-0.184997	0.034223890009	0.0124179820959999	0.160697	-0.1593699999999999	0.025823525809	0.0253987968999999	-0.00297594	0.00149258	2.227795056400001e-06	8.8562188836e-06	-0.000196267	-0.000550929	3.03522763041e-07	3.8520735289e-08	-0.000682777	0.0	4.6618443172900006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.1106155011474	1.9599425642619508	3.841374855205711	531602.2896364621	903.7502716125936	4.023920039369159	16.191932483236695	816764.5534398366	673.8144603343525	0.2316758951832298	0.0536737204089509	454025.92695567466	733.1772731544586	541.7463285323546	0.93212	35.785179	0.3486134	0.197541	-0.0049713371	0.0516019978	-0.0072486105	0.0609187554	-0.0591683911	-0.0307073488	0.1504832718	0.0039152357	0.0343722932	0.043312949	-0.0251938887	0.0460062057	-0.1426017999	0.0326806036	-0.0617871808	-0.0524745543	-0.0130990034	0.0024182035	-0.0194136622	-0.0244007825	-0.0082389155	-0.0672674472	-0.0589420375	0.1266151809	0.1316549879	0.0861675643	0.1282301384	-0.0030710696	-0.0318357334	-0.0057554748	0.0006220373	0.0418401551	0.0761557765	0.1949016158	0.075764969	-0.0138086657	0.0281101135	-0.0101628109	-0.0385666812	0.0242032757	-0.1126093827	-0.0114399041	0.0364909733	0.078597169	0.1141907863	-0.0849766947	-0.0957095959	0.0507874524	-0.0317348234	0.0080115819	0.0599774697	-0.0725664152	0.0249016008	0.0992134744	0.0718506343	-0.0399006518	0.0064436431	0.0676152521	-0.034995421	-0.108871781	0.0739123	0.0143278999999999	0.00546302809129	0.0002052887184099	0.274236	0.1628	0.02650384	0.075205383696	0.256302	0.0956049999999999	0.0656907152039999	0.0091403160249999	-0.00388795	-0.00091201	8.317622401e-07	1.51161552025e-05	0.000272504	0.000468771	2.19746250441e-07	7.425843001600003e-08	-0.000545948	0.000136829	2.98059218704e-07	1.8722175241e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.7036235856722	1.5930080845247403	2.537674757361182	533927.7855212317	902.4056645854668	-1.344607027126813	1.8079680573988053	814335.983475938	674.2869950756742	0.4725347413217378	0.2232890817560016	454662.9517281823	735.7251321399438	563.5537424882729	0.96575	37.076263	0.57707565	0.32404	0.0373660852	0.0099468834	-0.0392222199	0.039728244	0.0049632432	0.0653697952	-0.0902052153	0.0385737636	-0.0165445563	0.0699461338	-0.1148808422	0.0496863384	0.0185375613	-0.2132857178	-0.0508566851	0.1486587598	-0.1319260613	0.0628742856	-0.0065558037	-0.0175495365	0.1203858945	0.0064858751	-0.013721637	-0.0096263566	-0.1734749038	0.2027868935	-0.0952802512	-0.0719276906	0.1669388313	-0.0635234685	-0.0603243578	0.1104383542	-0.0604629942	-0.0212420105	0.0700202385	0.1181359046	0.1317174725	0.0433964101	0.0456882729	0.0687973451	0.0403821332	0.0388530368	-0.0651304009	-0.1380113328	-0.1147268686	0.0876165533	-0.1501474918	-0.0770206457	-0.0922907113	0.0113393697	0.0954318408	0.0736250932	-0.0164927264	-0.0424515831	0.0806640983	0.1212274747	-0.1205107725	0.0656857936	-0.0394798359	-0.1109009027	0.0951234	0.0212110999999999	0.00904846122756	0.0004499107632099	0.037674	-0.236562	0.055961579844	0.0014193302759999	0.0842129999999999	-0.172089	0.0070918293689999	0.029614623921	-0.00138477	0.00250318	6.265910112399999e-06	1.9175879529e-06	0.000166803	-0.000105701	1.1172701401000004e-08	2.7823240809000004e-08	-0.000210558	0.0003353899999999	4.433467136400001e-08	1.1248645210000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.7430835541276	-1.9605400315446104	3.843717215288942	531066.4818279782	901.3502362681098	-1.0554283173569274	1.113928933078875	812432.2484205774	672.9506544357646	-1.336340639909622	1.785806305874058	452862.5833055239	732.8010510273747	549.7260287589235	1.013916	38.925415	0.3849375	0.216306	0.008704556	0.1990601435	-0.0250331972	0.0546707724	0.0265761852	-0.0394923597	0.1637617076	0.025893449	-0.0259366269	0.0354452482	-0.1074827919	0.1199843502	-0.1368618495	0.0685389443	0.0593253523	-0.0107625518	0.0143287645	0.0879662019	-0.0077572341	-0.0418985051	-0.0750880708	-0.0839305887	-0.0784472265	0.1397489057	-0.0578144364	-0.0900376295	-0.0963785032	-0.0169062759	0.1062420485	-0.0560179078	0.2217586612	0.0753711206	0.0098883175	0.1070085895	-0.1502130652	-0.0839351827	0.1164027695	0.0140685167	-0.0022879807	-0.0374523735	-0.1463442563	-0.0428881294	-0.0181477446	0.0888363821	0.0534943838	-0.0945816769	-0.0660115082	0.172380628	0.0094459591	-0.0011963987	0.0701357035	-0.0566743945	-0.1914733767	0.0469545229	-0.1178770292	0.0097674813	-0.1062173089	0.0637282764	-0.0438968002	-0.1125037874	0.0761387	-0.0189846999999999	0.00579710163769	0.0003604188340899	0.212097	0.174423	0.0304233829289999	0.044985137409	0.136392	0.0521790000000001	0.018602777664	0.002722648041	-0.00361629	-0.00223152	4.9796815104e-06	1.30775533641e-05	0.00025008	8.327700000000001e-05	6.935058729000001e-09	6.25400064e-08	-0.000682777	-0.0004722189999999	4.6618443172900006e-07	2.2299078396099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729.994910058505	1.2518265043773908	1.5670695970617177	532892.5687113247	904.7877187272178	3.4374824591079687	11.816285656674967	818640.815959603	672.4907877412426	-0.4598666945220202	0.211477376730609	452243.85959683696	735.398167938552	558.5633015312595	1.151884	44.222183	0.2993449	0.165305	0.0330445961	-0.0840954028	0.0080937208	0.1071207889	-0.0296039873	0.1676362846	-0.1862717541	-0.0378171338	-0.0628316478	0.0811898412	0.2076733277	0.0416476846	0.0909416197	-0.1525771171	-0.0650909217	0.0903217502	0.0346888014	-0.1711163446	0.0219370111	0.0577769713	-0.002771327	-0.0993144496	-0.0381536246	0.0919629066	-0.0157124922	-0.0598462861	-0.0458418584	0.1005862126	0.0321289382	0.1191459412	-0.1335287705	-0.0170229578	0.0829586293	0.039248456	0.127056406	-0.0601364914	-0.0874770817	0.0169435806	0.0760435229	0.1532372944	0.1790064642	0.044521222	0.1127393149	-0.0497757631	0.0020547602	0.0086123439	0.1558467606	0.0395697619	0.0396761425	-0.0259306025	0.0532037232	-0.0958678948	-0.0585419794	-0.0627789749	-0.0879389634	0.2435992556	-0.1256888983	0.0617435365	-0.0482387676	-0.1136742748	0.0443914	-0.0317473	0.00197059639396	0.00100789105729	0.171104	-0.040993	0.001680426049	0.029276578816	0.196402	0.0600099999999999	0.0385737456039999	0.0036012000999999	-0.00063768	0.00297861	8.8721175321e-06	4.066357823999999e-07	0.000166803	-8.327700000000001e-05	6.935058729000001e-09	2.7823240809000004e-08	-0.000412772	0.000270005	1.70380723984e-07	7.290270002499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
