global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
695.5866309255362	-0.437588032042072	483840.76112233807	0.1914832857864534	803.6680956705745	-2.501358459810717	6.256794144466643	645882.4079987677	642.3469622585238	-0.03036264527816	0.0009218902282873	412609.6199227534	667.0361492726347	550.5074573658051	0.917716	30.076571	0.285286555	0.143855	0.0340399756	-0.0199264955	0.090185306	0.1166584817	0.0656031796	-0.0308692072	-0.045649954	-0.1165542297	0.034087982	0.1021173916	0.059050839	0.0716668828	0.0397255584	-0.0048163509	-0.0075195111	-0.053792045	0.023801849	-0.1760551732	0.0448197867	0.1248258338	0.0365309803	-0.0546522743	-0.0924828507	0.0181149381	0.0037145083	0.0943524389	0.0166577905	0.0174832122	-0.0918148337	0.0618695627	-0.1334822492	-0.0167223602	-0.0433484847	-0.1080500915	-0.1030391598	-0.0592789892	-0.0147827578	0.0355995125	0.1451265183	-0.0131814339	-0.1402761286	0.0282777817	-0.0930474417	-0.0120361401	0.0911957633	0.039742949	0.0148188892	0.1098659797	-0.042482875	-0.0610856455	0.048322943	-0.0564067603	0.1132331101	-0.0983955927	0.0034028793	-0.038555275	0.1026746707	-0.1074715673	-0.0772569206	-0.0466319864	-0.0388479385	-0.0392069445	-0.127032969	-0.0901550912	0.0600457542	-0.0009496177	0.1177993787	0.0961568572	-0.0025211208	-0.0011534852	0.0309759999	0.1188470435	-0.0871134908	0.0712069693	0.0030931518	-0.1000260981	-0.0565606335	-0.1394961437	-0.0223932059	0.077477064	-0.0055249863	-0.0231918855	0.0827697231	-0.0151863584	-0.0783820039	-0.0596276722	0.0851916578	0.0118330366	-0.0676152521	-0.107285	-0.1188321	0.01412106799041	0.011510071225	0.080179	0.0291695999999999	0.006428672041	0.0008508655641599	0.145028	0.0563098	0.0210331207839999	0.00317079357604	-0.00110321	-0.000800952	1.2170723041000002e-06	6.415241063040001e-07	-0.00067236	-0.0006352061	4.0348678947721e-07	4.520679696e-07	-0.000180085	0.000183343	3.3614655649000005e-08	3.2430607225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.9130891976899	-0.6735417278462137	482904.20153827657	0.453658459150063	809.2121352465675	5.544039575992997	30.73637482017661	654824.2798303091	641.8835790984484	-0.4633831600754092	0.2147239530414723	412014.5291162341	666.9219332943782	553.2794539922418	1.058133	34.67849	0.20397931	0.113731	0.0420223204	0.1271265685	0.0493342521	-0.0742858844	0.0390745713	-0.1518806912	0.0185588918	0.0405591667	0.0097324271	0.0589509457	0.117159045	-0.0697855684	-0.0453271082	-0.0324440073	0.0085695248	-0.0155529797	0.0893634034	0.020230019	0.0517167532	-0.0328933552	0.0468050128	0.2622295326	-0.0343351541	-0.1279746248	-0.0029828445	0.0003175777	-0.1022832006	-0.0422967329	-0.0140997335	0.0266837095	-0.1451754443	-0.0767771774	-0.0316348575	-0.0248396842	0.0028513063	-0.0055631613	-0.0029178586	0.0436687091	-0.1237196424	0.0147130846	0.1411475495	-0.0105162631	0.0084852805	0.0325644554	0.0184691607	-0.0675777076	-0.0418683128	-0.1073522685	0.117151947	0.0457334337	0.073097294	-0.1335443856	-0.1045028862	0.0659524255	-0.0011483553	-0.1015134263	0.0593844515	0.0934981554	0.0648416795	0.0395943988	-0.0762592696	-0.0879080917	0.0748905925	-0.0790134714	-0.024958875	-0.069416172	0.1234800545	0.1478640419	0.117244421	0.1302856126	0.0550174014	0.0042627885	-0.0435636274	-6.35619e-05	-0.0954960629	0.0273983798	-0.0063455718	-0.0321770218	0.1198104924	0.0226151229	0.020736903	-0.0874433448	-0.0597956283	0.0279761525	0.0488454339	0.0548281795	0.0835859703	0.0071079182	-0.0732270951	-0.00514891	0.10213609	0.0104317808804881	2.65112741881e-05	0.103914	0.023735	0.010798119396	0.000563350225	0.176569	0.031541	0.031176611761	0.000994834681	-0.00102518	7.802999999999998e-05	1.0509940324000002e-06	6.088680899999997e-09	-2.54996e-05	0.0006468604	4.1842837708816e-07	6.502296001599998e-10	-0.000386539	-0.0002064539999999	4.2623254116e-08	1.49412398521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.9838005774238	0.0707113797338934	483002.4830650404	0.0050000992238708	806.956264281563	-2.255870965004533	5.088953810750483	651178.4124632557	642.6445806978309	0.761001599382439	0.5791234342626302	412992.0571002909	666.1667447569998	531.4192179734368	1.182785	38.763748	0.154158955	0.0874829	-0.1285789898	-0.0904214135	-0.0796309684	-0.0172280403	-0.0743071013	0.0543986923	0.0481417599	0.0095682559	-0.1704535964	-0.0223756311	-0.0879729998	0.0128691508	0.1530324862	-0.0517529879	0.0700624364	0.0582540689	-0.0475084538	0.0223673165	-0.0719574516	-0.0134301386	-0.017581311	0.0533367038	-0.0806647782	0.0690305758	-0.0062213557	0.1693327909	0.0450226785	0.0934378052	-0.0045568444	-0.0452052403	0.0942108228	0.0679640463	0.0259622218	0.0244111121	-0.1206945455	-0.1875505462	0.0494858504	0.045903485	-0.0150381168	0.0102199669	0.1073927821	-0.0178421909	-0.0180187498	0.058158733	-0.0204993413	-0.0739002345	0.003088823	0.0451606971	-0.0405515647	0.028137026	0.0256292493	-0.0630797243	-0.0452533307	0.0110996476	0.1117989553	0.1058772506	-0.0997990518	-0.0248349438	0.1002754033	-0.1072370961	-0.0263296256	0.0603536752	0.0062159708	0.022313021	-0.0124339425	0.0259204448	-0.1205871497	0.0374849337	0.0318589817	-0.0697881587	0.0653438811	0.146332997	0.0169058623	-0.0886819897	0.0473790651	0.1228741898	0.044643572	0.0029430868	0.0063721431	0.065802657	0.0220946654	-0.0728801154	-0.0363253425	-0.011740017	0.0305432317	-0.0696070864	0.0819445778	0.0023706562	-0.0785574968	0.00395377	0.0091026799999999	8.285878318239997e-05	1.5632297212899998e-05	0.0636018	-0.0403122	0.00404518896324	0.00162507346884	0.102873	-0.073696	0.010582854129	0.0054311004159999	-0.000610147	0.000415033	3.72279361609e-07	1.722523910890001e-07	8.037589999999998e-05	0.0001058754999999	1.1209621500249996e-08	6.460285300809997e-09	-0.000286486	0.0001000529999999	1.0010602808999992e-08	8.207422819600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.2856800512917	-0.6981205261321293	482032.6055242846	0.487372269007001	803.4928448756712	-3.463419405891841	11.995273981108191	645600.7517663994	640.8271767828537	-1.8174039149771488	3.3029569901742675	410659.47050348285	666.7447327792994	559.9614585625826	1.112299	36.45369	0.157849815	0.087553	0.1043993909	-0.099111324	-0.0366833896	0.0931311945	-0.0306009167	0.0534911633	-0.1005919856	-0.130409734	0.0521697586	0.1107991343	-0.0113005111	0.1351951647	-0.0901479942	-0.0628768153	0.0562979674	-0.0204416189	-0.0039439253	-0.1520571869	-0.0098354613	0.0796099236	0.0936818395	-0.1025037542	0.0576445019	0.0306715315	-0.0387021078	-0.1052276822	0.0993616811	0.2090680337	0.0519451279	0.0287839562	0.0246717247	0.0408889987	0.057107265	-0.1030443185	0.10223793	0.0775454737	-0.0100428909	0.049173564	-0.0520210953	0.0562861901	-0.0512602734	-0.1799390464	0.0167687823	-0.0395457811	0.0892739177	0.1036491104	0.0608382166	0.0627593447	-0.1061662071	-0.1312333	0.2359291427	0.0482453345	-0.0702118135	-0.1037133203	-0.1078701077	-0.0073740649	0.0108056139	-0.1223233168	0.0196965393	-0.0844067466	0.0094334626	-0.0245781236	-0.0148625461	-0.00745945	-0.0714543472	0.0020563244	0.1787259515	-0.0037934555	-0.1288978296	-0.0864876989	-0.1102712685	-0.0193043205	-0.0035528209	-0.0604592122	0.1639467442	-0.0953847411	-0.0474438571	0.013893043	-0.0527954329	0.0067727421	0.1746384853	0.0404655677	0.0721620091	0.1459143084	-0.0678601932	0.022778136	0.0802681812	-0.0023706562	-0.0835859703	-0.0740602	-0.07801397	0.0060861795151609	0.00548491322404	0.0881461999999999	0.0245443999999998	0.0077697525744399	0.0006024275713599	0.124478	0.021605	0.015494772484	0.0004667760249999	-0.000880472	-0.0002703249999999	7.75230942784e-07	7.307560562499998e-08	-0.000323028	-0.0004034038999999	1.6273470653520997e-07	1.04347088784e-07	-0.000286486	0.0	0.0	8.207422819600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.3956600147537	0.1099799634620239	482185.3326473255	0.0120955923631081	810.4260481780609	6.933203302389757	48.06930803226823	656790.3795655087	641.9999490775624	1.1727722947086932	1.3753948552362938	412163.9346155927	666.1820678261347	540.6158949359066	1.273968	41.752117	0.180504485	0.0911582	-0.0273505469	0.1471778164	0.049965547	-0.093274751	0.1089214282	-0.034059737	0.0265373934	-0.0870467267	0.0394380901	-0.0894390915	0.1266845499	-0.113621749	-0.0249413887	-0.0399530739	-0.047668307	-0.0433443248	0.0432299417	-0.0123683518	0.022716397	0.0014473282	-0.0435553327	0.0226184472	-0.0297539113	0.0101094858	0.0928247899	0.0022401947	0.0611658466	0.0165798565	0.0418981275	-0.0034418138	0.0233184593	0.0183163121	0.0706662093	0.052602271	-0.1007704854	0.0693515577	0.0351867035	-0.0670234881	0.0622149941	-0.1056603484	-0.09748832	-0.0795863093	-0.0322460477	-0.044139214	-0.0455282688	0.0326922903	0.0024386784	-0.0457366734	0.0844658399	-0.0152157255	0.0110066301	-0.0159266458	0.0115410115	0.0860843823	0.0383780387	-0.0593917365	0.1004759961	-0.0468044942	0.0053787495	0.0460260503	-0.0272995435	-0.0457665001	-0.0117703564	-0.0677888218	0.1250426035	0.0080874602	-0.0228558929	0.0816158958	0.0793361081	-0.0811089312	0.0472191839	0.0426239805	-0.0075403709	-0.1383577892	0.041299979	-0.0782507858	0.0436209503	-0.0246549456	-0.0464873473	0.1040883468	-0.0149400506	0.1080433218	0.0998700371	-0.0692915315	-0.1014316486	0.0181693579	0.0785574968	-0.0071079182	-0.0882931893	-0.0414698	0.0325904	0.00106213417216	0.00171974431204	0.119539	0.0313928000000001	0.014289572521	0.00098550789184	0.197385	0.072907	0.038960838225	0.005315430649	-0.00134167	-0.000461198	1.8000783889000003e-06	2.127035952040001e-07	8.80597e-05	0.0004110877	1.6899309709129e-07	7.75451076409e-09	-0.000286486	0.0	0.0	8.207422819600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.5425371111189	0.1468770963651877	482389.33585675	0.0215728814366686	804.002799685484	-6.423248492576931	41.25812119739182	646420.5019020964	640.9627401472962	-1.037208930266161	1.0758023650238733	410833.2342571304	666.20942217043	559.1572613831578	1.114024	36.510212	0.320266835	0.161637	0.0300890365	-0.0121796133	0.0953333849	0.0272329685	-0.0245668426	-0.0328818391	0.0334341285	0.1197456303	-0.023198268	0.0399285784	-0.0557064954	0.0495703139	-0.0713918689	-0.0769652038	0.0749279502	0.0797560222	0.0167063535	0.1314142067	0.0015115974	-0.0535701505	0.0073101974	0.0781570266	0.0189550332	-0.0452272023	-0.0712415609	0.0811200057	0.0314186182	-0.107603976	0.0444035223	-0.0109161956	0.1014779179	-0.0405577275	0.1687436131	0.1694532064	0.0496074274	0.0258311238	-0.1012714144	0.0863486235	0.0481721534	-0.0345259553	-0.094475529	0.0582293906	0.1566426722	-0.0424721826	-0.0534132418	-0.0869931761	-0.0529319636	-0.0783196541	-0.0664214984	0.164816709	0.0546598617	0.1518435746	-0.013984427	-0.0332337512	-0.0425872689	0.0076905308	0.0169848882	0.0687357219	0.1458157604	-0.0077225258	0.0305004788	0.0764233482	0.1409324895	0.0594361675	-0.038310197	0.0065446742	0.0366616438	-0.0125844295	0.0828234937	-0.0985678199	-0.0165239338	0.0072833162	0.0618989447	-0.0016235269	0.0377738162	-0.0301819392	0.1488763852	-0.0218295199	0.0240778554	-0.1151075299	-0.1672114838	0.0865028473	-0.1435835461	0.0094637412	0.08508549	0.0839463306	0.0768132552	-0.0118330366	-0.092661062	0.0429211	0.0843908999999999	0.0071218240028099	0.0018422208252099	0.0537806	-0.0657584	0.00289235293636	0.00432416717056	0.0825386	-0.1148464	0.00681262048996	0.01318969559296	-0.000660239	0.000681431	4.3591553712100004e-07	4.643482077610002e-07	-0.000178395	-0.0002664547	7.099810715208998e-08	3.1824776025e-08	-0.000444023	-0.0001575369999999	2.4817906368999988e-08	1.97156424529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.419217894024	-0.123319217094945	482218.0501805479	0.0152076293049101	810.6265296321527	6.623729946668732	43.87379840639616	657115.3705434673	641.8353537016985	0.8726135544022782	0.7614544153265776	411952.62126138445	665.489678372397	540.2439458807942	1.080705	35.418247	0.5580839400000001	0.292405	-0.0642955454	0.0232220031	-0.0158683994	-0.0532179408	-0.0187689496	-0.0856642943	0.0731643291	-0.0962785019	-0.0654120571	-0.108473953	0.0538524317	-0.0781267586	0.047226376	-0.0745780699	-0.1381935415	-0.0083946895	0.0519933785	-0.0824880205	0.0418852829	0.0077044545	0.0127549808	-0.102317422	0.0586083292	-0.1048602768	0.0539360514	-0.0554802704	0.0696344724	0.0282184151	-0.0451926021	-0.0863824356	0.0128346714	-0.127922369	0.0532066646	0.0844637948	-0.0365250088	-0.020740333	0.0346772913	-0.0772069289	-0.0018821181	-0.0880390201	0.0797330324	-0.128312939	-0.1413481289	-0.1190134252	0.0077931158	0.0339843138	-0.0190326473	0.1310667997	0.1408574132	0.0890776489	-0.0622011298	0.0613296536	0.0650679248	0.0556616047	0.1421436938	-0.1104013673	-0.0023190782	-0.0518651517	0.0130010023	0.0196180573	0.0014302829	-0.141340063	-0.0766007231	-0.0402313887	0.0051006076	0.038484781	-0.0784916017	-0.0397474664	-0.04071645	-0.0422797372	-0.0408674727	-0.1035274331	0.0890206971	-0.0431906396	0.0233871945	0.0217594432	-0.0666635927	0.0473140314	0.0787872038	-0.0005428488	-0.0050323314	0.0264855485	0.0675789827	0.0237406532	-0.1340486563	0.0036509528	0.0750362016	-0.0165379384	-0.0966728009	-0.134158	-0.1770791	0.0313570076568099	0.017998368964	0.1561	0.1023193999999999	0.0243672099999999	0.0104692596163599	0.280492	0.1979534	0.078675762064	0.03918554857156	-0.00194037	-0.001280131	3.7650357369e-06	1.6387353771610002e-06	-8.610719999999998e-05	9.228780000000002e-05	8.517038028840004e-09	7.414449891839997e-09	-0.000201801	0.000242222	5.8671497284e-08	4.0723643601e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.3627528321379	-0.0564650618861151	482139.63252062455	0.0031883032138028	804.2295346633259	-6.396994968826789	40.921544631195246	646785.1444247897	641.4348732330361	-0.4004804686624084	0.1603846057800622	411438.6965994811	666.8197022279866	545.9914406325892	1.069674	35.056717	0.57406009	0.296473	0.0128727921	-0.0924073197	-0.0953337365	0.0034299908	-0.1265863683	0.1054368374	-0.0474403718	0.1000565493	0.021926224	-0.0172108413	0.0110638585	0.0276999533	-0.0464455858	-0.0504395263	0.0505869549	-0.0545129467	-3.52185e-05	0.0224980881	0.044600929	0.0021179197	-0.0249609026	0.020434283	0.0226968794	0.0286783922	-0.072155459	-0.1133484372	0.056869542	-0.1001062736	0.0478549696	0.2035444372	0.1179396847	0.0089751643	0.0889491373	-0.0888925968	-0.0332053423	-0.0692214072	0.1810995777	-0.0477909276	0.1296528066	0.0183270569	-0.0836681919	-0.0216280291	0.0126437438	0.0838398858	-0.1971885582	0.0176684415	0.1452210321	-0.0370416182	-0.000354925	0.0215033575	0.0152970427	-0.1113826202	-0.0229480448	-0.0310293246	-0.0618183384	0.0695868679	-0.1458212156	0.0429912577	0.1038189922	0.06713461	-0.0569126451	-0.0587663075	0.0475104502	-0.0584466881	-0.0126236564	0.0758138375	0.0715088624	-0.0900370855	-0.0007068245	0.0443003974	-0.0393567826	-0.0420246341	-0.15296184	-0.1543578	0.0776762731	-0.0213564416	-0.0135546207	-0.0858299002	-0.0699172055	0.0463493997	-0.0924175754	-0.0903135177	0.1650499572	-0.0789117539	-0.0075118915	-0.0752911562	0.0732270951	-0.0212145853	-0.1003129872	0.0322364	0.1663944	0.0276870963513599	0.0010391854849599	0.0488648	-0.1072351999999999	0.00238776867904	0.0114993881190399	0.0695195	-0.2109725	0.0048329608802499	0.04450939575625	-0.000933045	0.001007325	8.705729720249999e-07	1.0147036556250002e-06	-0.000783257	-0.0006971498	4.8601784364004e-07	6.13491528049e-07	-0.000286486	-8.468500000000003e-05	7.171549225000006e-09	8.207422819600001e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.9639929872302	0.6012401550923414	482974.9515487549	0.3614897240954627	808.7455953548176	4.516060691491703	20.394804169236515	654069.4380058184	642.5307913419543	1.0959181089182266	1.201036501454902	412845.81782251806	666.9298150545989	549.457914025777	0.909421	29.804722	0.4672079	0.24514	0.0313160964	0.0120365904	-0.1025273994	-0.0205072833	-0.0034938182	0.0627081158	0.015282146	-0.1573968113	0.0433812675	0.0169718907	0.0450010741	-0.0633958432	-0.0038457601	-0.0382114463	-0.0948441001	-0.0442744306	-0.0952479045	-0.1003323197	-0.0641560498	-0.0696813438	-0.0255369825	0.0946558022	-0.0527957773	-0.0781364569	-0.0237971006	0.0682511645	0.0288413868	-0.0135902586	-0.0364442906	-0.0283588985	0.1166814364	0.0249993029	0.0030257539	-0.0693518788	0.1355807004	-0.0558973052	-0.0047030783	-0.0113860414	0.0255371064	-0.1072726611	-0.0236379176	0.0337550975	0.0200257133	-0.0100061249	-0.110535896	0.1301782407	-0.0430225873	-0.0437257462	-0.0710454926	0.0033956347	-0.0550455381	-0.091996472	-0.1546201803	0.0253072855	-0.0014214997	-0.0122202074	-0.0195965861	-0.1515086451	-0.0643512656	0.10739058	-0.015867035	-0.0589992172	0.0703824912	0.0297192436	-0.0469532202	0.0504447568	-0.0329894039	0.0591946069	0.0971143609	0.0242419581	0.0586688185	-0.0302309287	-0.002292552	0.0348013271	-0.0013012743	0.0339165443	-0.0213231361	-0.0239853524	-0.0451435053	-0.036447331	-0.0391670063	-0.0739524212	0.0161398444	0.0263779154	-0.081679926	0.0416933824	0.0713867084	-0.0258549876	-0.1035676303	-0.108131	-0.1403674	0.01970300698276	0.011692313161	0.147841	0.0989762	0.021856961281	0.00979628816644	0.238402	0.1688825	0.056835513604	0.0285212988062499	-0.00167423	-0.000741185	2.8030460929e-06	5.493552042250001e-07	-0.000344806	0.0004384509999999	1.9223927940100002e-07	1.1889117763600003e-07	-0.000286486	0.0	0.0	8.207422819600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.1665098554331	0.2025168682029061	483256.476424584	0.0410130819067132	804.9725889415868	-3.77300641323086	14.235577394281195	647980.8689473209	641.7255159251544	-0.8052754167999865	0.6484684969023919	411811.63778940553	666.3678919141607	542.0590799054726	0.900108	29.499483	0.4130097	0.223458	-0.03214271	0.0477632016	0.0563784629	0.0186331907	0.0565041064	0.1243892868	0.0115357713	0.0331661989	0.0236802316	-0.0030056773	0.0161740015	-0.007538587	0.0091629687	-0.0434390224	0.0243218254	0.0487838672	-0.0914755178	0.0133982607	-0.0082896758	0.0924575293	0.075809376	-0.0859726842	-0.0875962886	-0.0848559956	0.0428804739	0.0640142088	-0.0815914933	0.0035988745	0.0243591225	-0.053039524	-0.0480968022	0.017523086	-0.0379975595	0.0171674872	-0.0234466817	-0.0627998216	0.067784038	-0.0730130671	-0.0924757926	0.1315134169	-0.2161391633	0.0769044721	0.0582281401	-0.032523726	0.0643698449	-0.0946879036	-0.0589631492	-0.003288297	-0.0042314783	0.0201325753	-0.0203416964	0.0500254395	-0.062650581	-0.0114151555	-0.0146969264	0.0781586774	0.0505623928	-0.0307721091	0.0668381016	0.0510547101	0.0179883217	0.0501029924	-0.0499785512	-0.0907342581	0.0804031201	-0.0137001272	0.0101768124	-0.0054957111	0.0143818019	-0.0967583596	-0.0395930831	0.0402215753	0.0427910656	0.1684926518	-0.0131483034	0.0384474136	0.0597066402	0.0665558187	0.0266334633	0.001765741	0.0222838814	-0.0846891456	-0.1047115729	0.0618077616	-0.0483722761	-0.0662888084	0.0695158277	-0.030451217	-0.1064242213	0.0260664	0.1341974	0.0180089421667599	0.00067945720896	0.0630459	-0.0847951	0.00397478550681	0.0071902089840099	0.0842288	-0.1541732	0.00709449074944	0.02376937559824	-0.00130976	0.00036447	1.7154712576000002e-06	1.328383809e-07	-0.0007772159999999	-0.0004324099999998	1.8697840809991348e-07	6.040647106558445e-07	-0.000286486	0.0	0.0	8.207422819600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.6400690852021	0.4735592297689663	483915.1057168647	0.2242583440993766	811.3104850690713	6.337896127484555	40.16892732278372	658224.7031830119	641.9525301255742	0.2270142004198305	0.0515354471922549	412103.0509346263	666.6827682349764	548.2791269560922	0.85565	28.042473	0.4082393	0.215202	0.0138704782	0.0843201751	0.0934382438	0.0254780852	0.0644722016	-0.1220593884	0.0645913617	-0.0162639418	-0.0360909944	-0.1390064945	0.0806394442	-0.0216984961	-0.0318725898	-0.076022099	-0.1027059978	-0.0043205691	0.000334082	0.0796069326	0.0211438605	0.0704564582	-0.0334999645	-0.1055280424	-0.056077707	-0.2410206111	-0.0159308599	0.005712273	-0.0070758973	0.0364549666	0.0141486636	-0.0859126128	0.213624455	-0.0131293513	-0.0078182914	-0.0501491692	0.0560046837	0.0741646891	-0.084735273	-0.0294091988	-0.1116866771	-0.0724170928	0.0965921645	-0.0256351162	0.0255856709	-0.0302769397	0.0622781959	-0.1272912331	-0.0332891704	0.0262922569	-0.1151956154	-0.1525854607	-0.0515954586	-0.0921283514	0.0713986237	-0.0133103253	0.0547539917	-0.118360755	0.0743231856	0.0066293007	0.015225619	0.1089562521	-0.0078964509	-0.0445492675	-0.030366793	0.0251231496	-0.1190588668	0.1206038424	0.0167176061	-0.0632440653	-0.0497662676	-0.1213678224	0.1291786314	-0.1715938114	0.1455192681	0.0458675911	8.51963e-05	0.1594815814	-0.0866128382	0.0876186403	0.0448620386	-0.0730924466	-0.024417905	-0.0497876956	-0.1063758794	0.0051336047	0.1138078373	-0.0092397288	0.0676152521	-0.034995421	-0.108871781	-0.0554413	-0.0815077	0.00664350515929	0.0030737377456899	0.143558	0.0805120999999999	0.0206088993639999	0.0064821982464099	0.25993	0.1757012	0.0675636048999999	0.03087091168144	-0.00197248	-0.0006627199999999	3.8906773504e-06	4.391977983999999e-07	-0.000156936	0.0006202799999999	3.84747278399876e-07	2.4628908096e-08	-0.000413852	-0.0001273659999999	1.6222097955999993e-08	1.7127347790399997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
