global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
735.0174779419349	-0.3633705764896149	540250.6928801227	0.132038175858395	906.5779259337944	1.516198498460426	821883.5357904204	2.2988578867336504	705.104126124471	-0.4993492943793853	0.24934971779719	497171.8286777539	726.2176814650851	534.5105360574192	1.103269	27.893728	0.0823498099999999	0.0413634	0.0187810509	-0.0154032259	-0.0710573243	0.0267097667	-0.0882323911	0.0356327734	-0.0007199427	0.0132977105	0.0217591206	0.0928098945	0.1005199259	-0.0275058216	-0.048448886	-0.0435780116	0.0491409223	-0.0209114356	-0.0345486042	0.0943034188	-0.0072252809	0.0164000913	-0.0091635133	0.0120478528	-0.0103008719	-0.0177162236	-0.0230158864	-0.0509682115	-0.050547134	-0.0641698735	0.0403689392	0.0924149258	0.0166507226	0.1358636634	-0.101039185	0.0165805029	-0.0197277412	-0.0384218182	0.053631409	0.0619993097	0.061005861	0.0761825836	-0.0265786831	0.029953524	0.081811549	0.0968179181	0.0515389955	-0.030118452	-0.032063099	0.0509662356	-0.0154364723	-0.0975497791	-0.0428259586	-0.079168446	-0.0278850503	0.0835052917	0.1191638245	0.0412752083	0.0403510667	-0.0926764105	0.0014534527	-0.1045281098	0.0081275941	-0.0838704055	-0.0235291149	-0.0096934868	-0.0153710751	0.0285761673	-0.0173400394	-0.0227128144	-0.0237084754	0.0380310932	-0.0111770276	0.0730931432	-0.0655409074	0.1190184036	-0.0118444443	-0.0471977698	-0.0303783975	-0.0864851133	0.0623891304	0.0729557421	0.1060855532	-0.0227761025	-0.0864745703	0.046508688	0.0434419926	-0.0031864917	0.0938599195	-0.0751186866	0.0619408422	-0.077873826	0.0413062027	0.0587935239	-0.1552232942	0.0168065397	-0.0432395377	0.003185909	0.1460674831	-0.1024105301	0.0045057764	0.0852263826	0.0195080123	-0.1413765144	-0.0642058678	0.0713867084	-0.0258549876	-0.1035676303	0.00667367	-1.4459999999999994e-05	4.45378712689e-05	2.0909159999999978e-10	0.0459935	0.0241124	0.00058140783376	0.00211540204225	0.0141722	0.029482	0.00020085125284	0.000869188324	0.00193485	0.0003764599999999	1.4172213159999992e-07	3.7436445225e-06	0.000492091	0.0001842639999999	3.3953221695999985e-08	2.42153552281e-07	-0.000198625	-1.4094999999999991e-05	1.986690249999998e-10	3.9451890625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.5159920866363	-0.501485855298597	539513.7426310155	0.2514880630645654	905.3065213881572	-1.2714045456372105	819579.8976679259	1.6164695186669618	705.0637465579889	-0.0403795664821018	0.0016305093892824	497114.886710388	726.2428507466046	515.8609184630124	1.09471	27.677328	0.0706405299999999	0.0455075	0.004476118	0.1003542227	-0.0004985322	-0.0073782794	0.0899462256	0.0578340578	-0.0178223476	-0.0305392344	-0.0218445111	0.001663422	0.0014202427	0.0366691097	-0.0249252502	0.1047013078	0.060513719	-0.0176693986	-0.0034431803	-0.0340061933	-0.1082898172	0.0183386821	0.0160396293	0.0359067307	-0.0301216803	0.0099395892	0.00956881	0.0630141647	0.0833604091	0.0475102323	0.0560381123	0.0226036584	-0.0374135326	-0.0022816461	-0.0154614205	0.0814131845	-0.061555806	0.1204485968	0.0040714076	0.1025966531	-0.0087564513	0.070665264	-0.0224405974	-0.0719368029	0.0018772832	0.123764201	0.1883284268	-0.0755889691	-0.0926279889	0.0962880415	-0.0339294539	-0.0895141389	0.1122976462	0.0343876858	0.1411983901	-0.0741319454	-0.1547764705	-0.0835122101	0.0920893859	-0.0303542092	-0.0084885098	0.0402055315	-0.038261081	-0.0614006988	0.066749735	0.0303106791	-0.01127015	0.0271047419	0.0084651929	-0.0484355379	-0.0213480435	0.0195874909	-0.0639063419	0.0124998294	0.003835745	-0.0302021362	0.1428875577	-0.0211270142	-0.0594786045	-0.051106596	0.0215290415	0.1405439094	-0.0428419658	-0.1154872944	-0.033967206	-0.0898538221	0.0599906161	-0.0274461797	0.1141902779	0.0269592248	-0.0365107497	0.0464799833	0.0383192478	-0.0359914505	0.0695291392	0.0037153626	0.0719990927	0.1098121607	0.1440806197	-0.0724075687	0.1897236248	0.0252011987	0.0619692391	-0.0244319208	0.135866655	0.0695158277	-0.030451217	-0.1064242213	0.00669223	1.85600000000008e-05	4.47859423729e-05	3.4447360000002963e-10	0.00389043	-0.04210307	0.0017726685034248	1.5135445584899998e-05	0.00906035	-0.0051118499999999	8.20899421225e-05	2.6131010422499995e-05	0.00183439	-0.0001004599999999	1.0092211599999983e-08	3.3649866721e-06	0.000739127	0.000247036	6.102678529600004e-08	5.46308722129e-07	-0.00031927	-0.000120645	1.4555216025000008e-08	1.0193333290000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.6829933203107	-0.8329987663255451	538290.7346874512	0.6938869446998802	904.8399841193132	-0.4665372688440357	818735.3968610389	0.217657023220452	704.4417370733092	-0.6220094846796655	0.3868957990314631	496238.16093086137	725.9252658582042	534.4858555776102	1.126084	28.47056	0.11662943	0.0715507	-0.010085804	0.0343994001	0.0654545555	0.1644474606	-0.1179638619	0.015723638	-0.0794608252	-0.0272941609	-0.0007372002	-0.0228323795	0.0322013018	-0.0145379009	-0.0079421345	0.1053906994	0.0388779189	-0.0034985147	-0.0304439861	0.0781212039	0.060168676	-0.0063413839	0.0178529098	-0.0021285508	0.0302425127	0.0487730012	0.0565716985	0.0601851589	0.0937718673	-0.0119097668	0.0080729469	-0.041994073	0.0511875054	0.0073076309	-0.0348506735	-0.0400613898	0.0790451562	0.0964396715	0.0770843637	-0.0028205774	0.0581100867	-0.0483788045	-0.0944087947	0.0066273312	-0.0294008169	0.0664375442	-0.1303678082	0.0646510741	0.1637893263	0.0611979316	0.0129534742	-0.0720587163	-0.0139185562	0.2214382266	0.0278646872	-0.0532610735	0.0708201461	0.0680428356	0.0259918019	0.0118582951	-0.0158267438	-0.0104789806	-0.2118306503	0.0986017888	-0.0431053037	0.0454911718	0.0583180041	-0.061443258	0.0353868549	-0.0124693925	0.0207892658	0.0126392899	-0.0442215816	0.0426717676	-0.025354748	-0.0592956959	0.143075676	-0.0089734757	0.0387251877	-0.0008475753	0.012212331	0.0907177454	0.1189508114	0.0462697959	-0.0169603758	0.0325066225	0.1101209938	0.006729372	-0.0367655224	-0.110318776	0.0129229951	-0.0741306787	-0.0163981336	0.0220604054	-0.1360168959	0.063552239	-0.0047330614	-0.0256278143	-0.0307570382	0.1549081013	-0.0633963188	-0.1072227967	0.0604597366	0.0780214676	0.134357854	0.0676152521	-0.034995421	-0.108871781	0.00668009	-1.214000000000076e-05	4.46236024081e-05	1.473796000000185e-10	0.06812	0.06422957	0.0041254376623848	0.0046403344	0.00571363	-0.00334672	3.26455677769e-05	1.12005347584e-05	0.00158318	-0.00025121	6.31064641e-08	2.5064589124e-06	0.000205507	-0.00053362	2.847503044000001e-07	4.223312704900001e-08	-0.00012328	0.00019599	3.8412080100000014e-08	1.5197958399999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.9741372381877	-0.7088560821230203	537251.0858600657	0.5024769451627982	903.7113601710624	-1.12862394825072	816694.2225022317	1.2737920165650436	704.9213670454353	0.4796299721260766	0.230044910161661	496914.1337172053	725.5067514297272	515.4314033250014	1.0422	26.349726	0.0398344199999999	0.0194922	-0.0362371843	0.0845696028	-0.0595253896	-0.0685163035	-0.022640698	0.0251951262	0.0617210911	-0.0245068179	-0.0197553012	0.0261845945	-0.0538643658	-0.0027669667	0.0336339795	0.0834228501	-0.0041119369	0.1047250476	0.1737194194	0.0367674204	-0.0641114931	-0.0377805628	-0.0113391103	0.0263040425	-0.0608691024	-0.0046619372	-0.0160570775	-0.0054083721	-0.0797664194	-0.0613866583	0.0015288272	0.0652654976	-0.0227235515	0.0459164284	-0.0618468725	-0.0100427149	0.0841046333	0.0240731794	-0.0399535753	0.0387330058	-0.0216055391	0.012255749	0.0286344125	-0.0979039522	0.0707282099	0.0858824117	-0.1349421656	0.0475310607	0.0898673786	-0.1076594704	0.0802917531	0.0221922918	-0.020300804	-0.0890311171	-0.0410240634	0.0250101219	0.0288289114	-0.0654966035	-0.0527671122	-0.0125778552	0.0282201356	0.0456463134	-0.1009599169	0.0915850342	-0.010810484	0.0278490953	-0.0347310389	0.0210303616	-0.0260464389	-0.0274079803	-0.0272990471	-0.00433504	-0.0199711795	0.0289835722	-0.0807652035	0.0563674702	0.0275760895	0.0528901765	-0.015331845	-0.0136126011	0.0321965826	-0.0798101553	-0.003464832	0.0162613855	-0.0710206291	-7.32809e-05	0.016769785	-0.1236538452	0.1130230618	0.0422017048	-0.0767905721	-0.0430425889	-0.0245774773	-0.0477845211	-0.0012801605	-0.0409124506	-0.1126575358	-0.1684202119	0.072387964	-0.0371993426	-0.0772049743	-0.1257143079	-0.0520545522	0.0791246815	0.1604029251	0.0656857936	-0.0394798359	-0.1109009027	0.00295236	-0.00372773	8.716429569599998e-06	1.38959709529e-05	0.0586911	-0.0094288999999999	8.890415520999994e-05	0.00344464521921	0.00251684	-0.00319679	6.334483585599999e-06	1.02194663041e-05	0.00179015	0.0002069699999999	4.283658089999996e-08	3.2046370225e-06	0.000429057	0.0002235499999999	4.99746025e-08	1.84089909249e-07	-0.00016238	-3.91e-05	1.52881e-09	2.63672644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.0596047132167	-0.9145325249710368	535911.2648528711	0.8363697392299	904.3763043674284	0.6649441963659228	817896.4999012874	0.4421507842807229	703.3855221263439	-1.5358449190914598	2.3588196154990526	494751.19273694936	724.4307466151932	515.0440319759978	0.915406	23.144018	0.13954453	0.0809755	-0.069005306	0.0428167401	0.0260633426	0.0988903571	0.0059740191	0.0271439772	0.0133770492	0.0813709003	0.0271841955	0.0077908389	0.0063520475	-0.0431964514	0.0062167062	0.0462005656	-0.0449538047	0.004547421	-0.040185593	0.0176403861	0.0077505028	-0.0012936481	-0.0117879981	-0.0319316115	0.0250937658	-0.0098452529	0.001120081	0.0397676496	-0.0055800885	-0.0391248224	0.021975145	0.0249672888	-0.0605826809	-0.0217366602	0.0184031309	-0.0637115793	0.0378294052	0.0630233323	0.1690742041	0.0446562948	0.0109925789	0.0244404039	0.0286953151	-0.0117557006	-0.0588031863	0.0823523515	0.0674431048	0.0278080846	-0.0055625976	0.0161439567	-0.0923729819	-0.0289693759	0.0200929751	0.028773152	0.094952304	-0.0650619994	0.1009111721	0.182328363	0.0827660464	-0.0805155631	0.0179780862	0.1852522465	-0.1931773812	0.0025807313	-0.0199241645	0.0069752565	-0.0132946086	-0.010853128	-0.0233258837	0.0487098474	0.0192469432	-0.0130340357	0.0174566552	0.0703428833	-0.0326603387	-0.0254105354	0.0403612914	-0.0486219339	0.0109152029	0.0782891367	0.0595354476	0.0617413528	0.0735993705	0.0573119614	0.000750322	0.008845649	0.0115526754	0.0214516589	0.0914826337	0.009102222	-0.0300670643	0.0322851122	-0.0454208766	0.0094912624	-0.0494844828	-0.0254037064	0.0400941043	0.0121540288	0.0761136227	-0.007038266	0.0190095705	-0.0561418691	0.1050389309	0.069057461	0.0039115563	0.0637282764	-0.0438968002	-0.1125037874	0.0228418	0.0198894399999999	0.00052174782724	0.0003955898235135	-0.0101285	-0.0688196	0.00473613734416	0.00010258651225	-0.0278172	-0.03033404	0.00077379661584	0.0009201539827216	0.00217981	0.00038966	1.5183491560000004e-07	4.751571636099999e-06	0.000430914	1.85700000000002e-06	3.448449000000073e-12	1.85686875396e-07	-0.000180892	-1.8511999999999988e-05	3.426941439999996e-10	3.2721915664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.7367321971075	-0.3228725161092143	535438.6452465014	0.1042466616586948	899.4253704842157	-4.950933883212656	808965.9970706687	24.51174631594315	702.6505619653667	-0.7349601609771526	0.540166438223562	493717.8122302456	722.3663727223045	511.4301740226186	0.938481	23.727421	0.157459	0.10848	-0.0305616758	0.118346077	0.0044823693	-0.0655459182	-0.0043568475	0.0046217875	0.0038025654	-0.0978395812	0.0417904528	-0.0107379066	0.0035356267	-0.0319563558	0.0435193455	0.0933178917	-0.0279677175	0.0253444619	0.1893246458	-0.0940846389	0.0438262568	0.0102960869	-0.0066561541	0.012789979	0.0013117551	0.0281645017	-0.0168256229	0.0388192241	-0.056584634	-0.1354925754	-0.0423674134	-0.0690170501	0.0482802524	-0.071127622	0.0177371308	-0.1215308146	0.0413553977	-0.0260959344	-0.0130382982	-0.055286088	-0.0212717519	-0.1203530799	-0.0722021208	0.0178898903	0.0191383934	-0.0099931818	-0.0040685104	-0.0089130378	0.0163083398	-0.1020652199	-0.0457409741	0.1698646133	0.039370984	0.0134978065	-0.1550890364	0.0443148478	0.0154754798	0.0979049647	0.0252344342	-0.0870869374	0.0504100738	-0.0992554328	-0.1080762404	0.0573493518	0.0738524881	0.0785749208	-0.0332479588	0.0102307032	-0.0113516773	0.0625566829	0.0507838602	-0.0430784382	0.0379741367	0.0010166952	-0.0430286534	-0.1054716999	-0.1396818497	0.0643624809	0.0268790833	0.0015966696	0.0235113394	-0.0932259355	-0.0024109006	0.0869977537	-0.0578244514	0.019596187	0.0941380801	-0.10607181	0.0020030336	0.0215865166	-0.0304081592	-0.0284812666	-0.0136582779	0.0562836934	-0.0317424586	-0.1196756407	-0.0565771037	-0.0164503006	-0.0499610654	0.0769252886	-0.1276911719	0.0721743699	-0.0665248793	0.0313897101	-0.10251036	0.0617435365	-0.0482387676	-0.1136742748	0.0205036	-0.0023381999999999	0.00042039761296	5.467179239999993e-06	0.0945692	0.1046977	0.01096160838529	0.00894333358864	-0.0131999	0.0146173	0.00017423736001	0.00021366545929	0.00168887	-0.0004909399999999	2.410220835999998e-07	2.8522818769e-06	0.000627445	0.000196531	3.8624433961e-08	3.936872280250001e-07	-0.000209537	-2.864500000000002e-05	8.205360250000013e-10	4.3905754369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.7065495956391	-0.0301826014683683	535394.4747211555	0.0009109894313983	902.4689117972767	3.0435413130610414	814450.1367605609	9.263143724309328	702.1334152319182	-0.5171467334484987	0.2674407439164525	492991.3327852373	723.6384551344646	518.107889176298	1.021119	25.816755	0.1374121999999999	0.0883507	-0.0543389698	0.0144343794	-0.0119133189	0.0239010114	0.0357782721	0.0010023273	0.0251801651	0.0507494229	-0.0132844249	0.0250802809	0.0923528374	-0.0657012601	-0.0376055186	0.096145104	-0.0626478195	0.0225515324	-0.0036790984	-0.0094761477	0.0991307725	-0.1443943769	-0.0096416442	-0.0416277039	0.0593909447	-0.0026974095	-0.0285668301	-0.0186986326	-0.0200334797	-0.1131241606	0.062938	-0.0202031538	-0.1058135254	0.0034504222	0.0171957746	-0.0516151574	0.0130559373	0.0560948311	0.0342227992	0.0935776486	-0.1255013716	0.0370734779	-0.0329052116	-0.0117302467	0.0243751956	0.0277664866	-0.0390242734	0.0818699747	-0.0001298342	-0.0206234271	-0.0650212671	0.1085112632	0.0235841277	0.070987958	0.0581506635	-0.0275955098	-0.0983043707	0.0265234007	-0.0163676041	-0.0697889035	-0.0835766672	-0.1329312512	0.0626706851	0.1031393403	0.0795624995	-0.0372302734	-0.0331171731	0.0089996262	-0.03498624	0.0781640398	0.0504523683	0.0291381199	0.0186224611	0.1379418727	-0.0519207496	0.0001509463	-0.0090630318	0.006550945	-0.0865482198	0.0038289882	0.0409474312	0.0076354062	0.0206952593	-0.0304475479	-0.0094097349	-0.1549258355	-0.0147645852	0.0270172167	0.0382704961	0.0932992283	-0.0079696712	-0.0674005123	-0.1369031624	0.0275662202	-0.0433295411	0.038234967	0.0499578544	0.07953454	-0.1454031312	0.0625416813	0.0003485828	0.030253111	0.0747671897	0.0659506303	0.009442272	0.0597324219	-0.0524983198	-0.1144078661	0.0276816	0.007178	0.00076627097856	5.1523684000000006e-05	0.0106408	-0.0839284	0.00704397632656	0.00011322662464	-0.0212554	-0.0080555	0.00045179202916	6.489108025e-05	0.00221583	0.0005269599999999	2.776868415999997e-07	4.9099025889e-06	0.0007670799999999	0.0001396349999998	1.9497933224972065e-08	5.884117263998466e-07	-0.000111126	9.8411e-05	9.684724921e-09	1.2348987876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.1303732583353	-0.5761763373037638	534551.6227008727	0.3319791716687806	901.933127367459	-0.5357844298177952	813483.366242845	0.2870649552351799	702.7116618349272	0.5782466030090063	0.3343691338914553	493803.6796788051	722.899855717035	516.6488988729171	1.072403	27.11334	0.09544839	0.0510977	-0.0448267503	0.1167085273	-0.0178363801	0.1091823061	-0.0316327097	0.0367498082	-0.0271578674	-0.0846427965	0.0196482679	-0.0290076897	-0.0187890316	-0.008354444	-0.0245541778	0.1117488853	-0.0447236036	-0.0220247404	0.0744374576	-0.0683740642	-0.0175163735	0.1016451803	0.0113257229	-0.0349312562	0.0034571782	0.0136542794	-0.0023851337	0.0485297375	0.0376130232	-0.1242953396	-0.0163768367	0.0277291335	-0.0998402785	-0.0880782821	0.0207981172	-0.0353429982	-0.0367595246	0.0088601871	0.075864507	0.0126990747	-0.0585818136	0.0262400576	-0.0291964484	-0.0655329353	0.0982177553	-0.0559647007	0.127987204	-0.167221608	0.1687283787	0.0877409805	0.0745870525	-0.0418589538	-0.029061806	0.0422652549	0.1285080211	0.0229409566	0.1402283075	-0.0249181791	-0.023559214	0.0213279252	-0.1122098554	-0.0268543312	0.0855210552	-0.1641733832	0.1700506781	0.0719072105	-0.0129369166	-0.0009014588	-0.0387721695	0.0615780301	0.0278918676	-0.0381462321	0.0828113577	0.0577814163	-0.034841927	-0.1152944945	-0.0462462748	-0.0248434207	0.0911863208	0.0554162455	0.0085464238	-0.0126775263	-0.0234980683	-0.0524379266	-0.1501942988	0.0276245842	-0.0294807701	0.0067921174	0.1298755135	-0.0611743767	0.0181455076	-0.1280777977	0.0938342054	-0.1513229438	0.0226738591	-0.0464430922	0.1502953197	-0.0292968077	-0.0019450331	0.021705493	0.0691216758	-0.0372984353	0.0249857752	-0.1205853345	-0.0492651453	0.0576957916	-0.0566681795	-0.1147017419	0.0203842	-0.0072973999999999	0.00041551560964	5.3252046759999984e-05	0.050796	0.0401552	0.00161244008704	0.002580233616	-0.00644461	0.01481079	4.15329980521e-05	0.0002193595004241	0.0017243	-0.0004915299999999	2.416017408999998e-07	2.97321049e-06	0.000705799	-6.128099999989998e-05	3.7553609609877425e-09	4.98152228401e-07	-0.000222015	-0.0001108889999999	1.2296370320999997e-08	4.9290660225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732.3267620699319	1.1963888115965349	536302.4864438307	1.4313461885133685	902.9934566603893	1.0603292929303052	815397.1827714783	1.124298209446081	704.3013194831727	1.5896576482455202	2.527011438625478	496040.3486257382	725.1890343244705	513.8311359720466	0.995286	25.16361	0.0649799	0.0354312	-0.0581333424	0.0902240081	-0.0051750643	0.0374211205	0.0875589185	0.0363666563	-0.0121259241	0.0008932729	-0.0556920609	-0.002243778	0.0665302436	0.0217836949	-0.0427327868	0.0363303641	-0.0786875252	-0.027394561	-0.0370194398	-0.1375124955	0.1447962412	-0.0142305002	0.0066965253	-0.0009575482	-0.0095490814	0.0032364279	-0.0030776422	0.0548251329	0.0477901898	-0.0642186422	-0.0531812718	0.0258189096	-0.0249042586	-0.0405789297	-0.0581640777	-0.0827241637	0.0387837294	0.0562434857	0.0112219693	0.0602180371	-0.0419016452	0.0586874794	-0.033608175	-0.0170219073	0.0710506037	0.0993837686	-0.1303909957	0.0060592334	0.1132452975	-0.0594480086	-0.0340036235	0.1523567346	-0.1061813178	0.0020092298	0.0106714943	-0.0625210207	-0.1125830741	0.0866867478	-0.0220542544	0.0396803812	0.0451901497	0.0332263991	0.1450095502	0.0423849545	0.0083569917	0.0265329633	0.0078236975	-0.0244099804	-0.0160785597	0.0172617918	-0.0120980183	0.0634206948	0.0157106816	0.0615753248	-0.084137858	-0.0581668243	0.0061876052	-0.0402061357	-0.0148142186	0.0271999169	-0.0364489935	-0.0156241417	0.0607896726	0.0186993413	-0.0003912942	-0.1140883787	0.0468541671	0.0491279642	0.0181574224	-0.0106135426	-0.1455995172	-0.1369856159	-0.0084750447	-0.047560661	-0.0335193774	-0.0903352854	-0.0732036483	-0.0237356166	-0.0948979933	-0.08853882	0.0028871763	-0.0062531582	-0.06613268	0.0253037011	0.0080666001	0.0556345156	-0.0607412226	-0.1145547726	0.00671622	-0.01366798	4.51076110884e-05	0.0001868136772804	0.0802197999999999	0.0294237999999998	0.0008657600064399	0.0064352163120399	-0.00567654	0.00076807	3.22231063716e-05	5.899315249000001e-07	0.00145416	-0.00027014	7.297561960000006e-08	2.1145813056e-06	0.0007670799999999	6.128099999989998e-05	3.7553609609877425e-09	5.884117263998466e-07	-0.000312995	-9.098e-05	8.2773604e-09	9.7965870025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.3316394747025	1.004877404770582	537775.293454655	1.00977859861846	902.7060857048762	-0.2873709555130972	814878.2771686192	0.0825820660725105	704.8230707284164	0.5217512452436495	0.2722243619132988	496775.5610310342	724.9711169061561	516.8761462604926	0.9350210000000002	23.639957	0.06332706	0.0312691	-0.0368217982	0.0913097618	-0.1025571723	0.0433941347	-0.0559576158	0.0467201715	0.0811889918	0.003883913	0.0377937083	0.0133380096	-0.0058492581	-0.0342871941	0.0537998863	0.0087952718	0.0003976018	0.0423754982	0.0234152583	0.0455918848	0.1065751615	0.1926275455	-0.0125984612	0.0403946675	-0.0268403485	-0.005105471	-0.0657754936	-0.0081575917	-0.0156471774	-0.0794081363	-0.0011283285	-0.0270623836	-0.0135904683	0.0886796014	-0.0606744208	-0.0137343457	-0.0012399106	0.0162952813	-0.1118222032	-0.0042577268	0.0436543224	0.004399745	0.0922348653	0.0116922575	-0.081291315	0.0705262133	-0.0045071697	-0.1636361158	0.0173805292	-0.0348331242	-0.04027592	-0.1336739468	-0.0679293941	-0.0220418545	0.0819014097	0.133303524	0.0232202268	-0.1485131732	-0.1939597596	-0.1138176383	0.0182993392	0.0185479133	-0.016571837	-0.0469450397	0.0106682299	0.0182585578	-0.0909101549	0.0680822312	-0.0206832647	0.0280446365	0.0280144977	0.0119898623	0.0459548592	0.0320727539	-0.0207182719	0.012999139	0.0568289358	0.0146748143	0.0365017635	-0.0550926159	0.0189416349	-0.1104557812	0.01700991	0.0465271059	0.0077747321	0.0056375827	0.0231331158	0.0900647398	-0.0051162434	-0.0438862046	-0.0293870141	-0.0208198833	-0.0196235369	0.0820008892	-0.0567944026	-0.111775086	0.0448460078	-0.1650565929	0.1300291229	0.0551685787	0.041360534	0.0106104791	-0.0027972093	-0.0209534442	0.0370643111	0.0535494744	-0.0647104904	-0.1139675232	0.00959484	0.00287862	9.20609546256e-05	8.286453104400001e-06	0.060846	-0.0193737999999999	0.0003753441264399	0.0037022357159999	0.0151839	0.02086044	0.00023055081921	0.0004351579569936	0.00180527	0.00035111	1.2327823210000012e-07	3.2589997729000005e-06	0.0007670799999999	0.0	0.0	5.884117263998466e-07	-0.000366169	-5.3174000000000016e-05	2.827474276000002e-09	1.34079736561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
