global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
687.4911983073501	0.9534194807530412	472644.14775007626	0.9090087062793988	877.1550457363863	0.2658730346826132	0.070688470571342	769400.974260802	702.5795079449005	0.3365834886519678	493617.9649840985	0.1132884448331293	718.2166292039472	511.5702065133482	0.833786	21.012201	0.09709692	0.0565739	-0.0145821295	-0.0271813029	0.0209369588	0.0117412954	-0.0642006932	-0.0240502387	-0.0420792428	0.0060867138	-0.0439683983	0.0585942241	0.2305002161	0.0512978872	0.1084585636	0.0948317961	0.0406742794	-0.0795949677	0.0184631517	-0.0441533747	-0.0036312509	-0.0963171462	0.1311204984	-0.0074145012	-0.1141537451	0.1138231853	0.1628297024	-0.0884747143	0.0700969213	0.0467508329	0.1277544537	-0.1201557131	0.1044038368	-0.1029333444	0.0304490731	-0.0164460081	-0.152832921	-0.1172699452	-0.0783249757	0.0680974896	-0.0209345466	0.0459021234	0.0207214407	0.0106265624	-0.005757286	-0.014282929	-0.1170598085	-0.1154727209	-0.0128786031	-0.0935995865	-0.2125752227	-0.0527419484	0.0843918605	-0.0003210353	0.0283159128	0.0715425173	-0.0066628759	-0.0852234521	0.0646907182	0.0005942122	-0.0472791446	0.0471337838	-0.0497617992	-0.0553607355	0.0279915381	0.0264530193	-0.0856641746	-0.0761695119	-0.032135054	-0.017091208	-0.0466717071	0.1048101463	0.0253486453	-0.1861642101	-0.1588594841	-0.1421393856	0.1004943877	-0.0712736005	-0.0369038542	-0.0089532838	0.0241501365	0.1006426847	-0.056708376	0.1055276969	0.0274037507	0.0555961278	0.0768122678	-0.0235206129	0.0011031265	-0.0445107692	0.0538482523	-0.0980465105	-0.0788786168	-0.009517359	0.091782422	0.1331841301	-0.0679337107	-0.1227637605	-0.0916826803	0.0355887206	-0.042993709	-0.0246116828	0.0139250248	0.0605904149	-0.0324824151	0.0736353089	0.0382498296	0.0156328495	0.0699091886	0.1014413551	0.0647104904	0.013011472	0.0354404	-0.0031213	0.0012560219521599	9.742513690000002e-06	-0.0553237	-0.0425645	0.00181173666025	0.00306071178169	-0.0313036	-0.03648312	0.0013310180449344	0.00097991537296	-0.000706698	-9.177699999999992e-05	4.99422063204e-07	8.423017728999986e-09	-0.000223827	-8.489600000000002e-05	7.207330816000004e-09	5.0098525929e-08	-0.000112978	0.000121887	1.2764028484e-08	1.4856440769000001e-08	0.0	0.0	0.0	0.0	0.0
688.5725944932313	1.0813961858812036	474132.21788714	1.1694177108384145	879.2653954267918	2.110349690405428	4.453575815794286	773107.6355950325	703.6475201554989	1.0680122105984535	495119.8326209832	1.140650081987396	719.9016593645645	514.4470172038789	0.831782	20.961693	0.1840916849999999	0.0796155999999999	0.0399376817	-0.0492641941	0.076536865	0.031323771	-0.0168108029	0.0447207506	-0.0143446363	0.0142246592	0.0131329178	0.097139422	0.1640916345	-0.0578406502	-0.094391016	0.0903555271	0.0972190091	-0.0334628444	0.0346148784	0.0154588791	0.0990497585	-0.0589075518	0.1412791436	-0.1596616593	-0.0813745634	0.209144745	0.1547163307	0.0562027734	0.0663077342	-0.1540375049	-0.1150030303	0.0392930952	-0.039524925	0.1080790365	0.0443918718	0.0194020649	-0.1364384823	-0.0507552122	0.0784579762	0.0538444247	-0.1578051323	-0.0724301767	0.0130049945	-0.0772622693	0.0787008629	0.1333483693	0.0560270693	-0.0766036451	-0.1099273419	0.1979981897	-0.0123309501	0.1263817057	-0.0230181832	-0.0388713918	0.0159128728	0.0344002174	0.0859908231	0.0372647581	0.078945416	0.0436176286	-0.1378974613	0.0527864347	0.1064705716	0.0019684305	-0.0543844057	0.0435069975	-0.0204733584	-0.0162604263	0.0417488033	0.0411771221	-0.0619351126	0.0587511857	-0.0331209099	-0.2178973185	-0.20737331	-0.1656080624	0.1300583728	-0.002754936	0.1156665923	0.1150169504	0.0800259486	-0.064017152	-0.0844788178	0.035658151	-0.0695911957	-0.0525533707	0.1791807324	0.1479088477	-0.0401388377	-0.0530183811	-0.0410813043	-0.0061063422	-0.0359305343	0.0835357561	-0.0488654386	-0.0347017386	0.1238796838	-0.0319212908	0.0148947865	0.0233296209	-0.138952853	-0.0024642205	-0.0291175839	0.0373429752	-0.0719992426	0.1182856934	-0.064390218	0.0368274689	0.0197715971	0.1003129872	0.0607412226	0.0059244253	0.00165693	-0.0337834699999999	2.7454170249e-06	0.0011413228452408	-0.101633	-0.0463093	0.00214455126649	0.010329266689	-0.0725162	-0.0412126	0.00169847839876	0.00525859926244	-5.79997e-05	0.0006486983	3.3639652000899998e-09	4.2080948442288994e-07	-0.000509251	-0.0002854239999999	8.146685977599997e-08	2.59336581001e-07	0.000208626	0.000321604	4.3524807876e-08	1.0342913281600001e-07	0.0	0.0	0.0	0.0	0.0
688.7745039665923	0.2019094733609563	474410.3173144253	0.0407674354328987	878.827943168321	-0.4374522584707847	0.1913644784411902	772338.5536934616	704.8746613602747	1.2271412047757622	496848.2882277619	1.505875536458509	720.6554346892641	517.99785427528	0.922871	23.257229	0.100968836	0.0602499	0.0442176761	0.0970454806	0.1042692926	0.0101034488	0.07966163	0.0532446603	-0.0664785458	-0.0283046527	-0.0092214835	-0.0587319377	0.1427160952	-0.0183425312	-0.0226986747	-0.0970086118	0.0303688895	0.0850084352	0.0018905835	0.0423791856	0.082845931	0.0828285226	0.0159575639	-0.0302316307	-0.0556852876	-0.0246951308	-0.0380381976	0.0307859451	-0.0137010131	-0.0091334553	0.1588185979	-0.0145428163	0.0574201842	0.0634031686	-0.0004379879	0.1314049905	0.1914353356	-0.0701905828	-0.10249637	-0.1042877334	-0.1372503572	0.0920520178	-0.0022401994	-0.0179407566	0.2133806017	-0.0368992453	0.0214500531	-0.0874216711	0.0531926209	-0.1310489968	0.2083735136	0.0852325089	-0.0755520181	0.1080131207	-0.085671405	0.0780648985	0.2193347869	0.0415617093	0.0217548634	0.1189359035	0.2001170648	-0.0828711957	0.0484522556	-0.0670081758	-0.1140772547	0.0301097037	0.0668545623	0.008625415	0.0034621596	0.0204229983	-0.2003373417	-0.0586229488	-0.0458508065	0.0422765714	-0.1132455726	0.1242674534	0.0649026449	0.0090015529	-0.0585204372	-0.1250796848	-0.0765727763	0.0011711081	-0.0441148625	-0.0942729644	0.0560435369	-0.0020741891	0.0636008761	-0.0192138206	-0.0507429706	-0.0898121708	-0.0926327387	-0.0231234518	-0.0184259072	0.116499867	0.096894208	-0.0383114238	-0.036363307	0.2027479715	0.1160676883	-0.2319437234	-0.1675901655	-0.0310348482	-0.0294368013	-0.0659574573	0.0043483871	0.0457897939	-0.0615754781	0.148757148	-0.0890664588	0.099141769	0.0566681795	-0.0011853914	0.000444584	-0.001212346	1.97654933056e-07	1.469782823716e-06	-0.0584091	0.0432239	0.00186830553121	0.0034116229628099	-0.0319472	0.040569	0.001645843761	0.00102062358784	-8.658629999999998e-05	-2.858659999999998e-05	7.497187347689997e-09	8.171936995599988e-10	-0.000668167	-0.000158916	2.5254295056000012e-08	4.46447139889e-07	7.68568e-05	-0.0001317692	5.90696770624e-09	1.7363122068640004e-08	0.0	0.0	0.0	0.0	0.0
688.3652762374292	-0.409227729163149	473846.7535294322	0.1674673343160276	878.5928160838705	-0.2351270844504824	0.0552847458421843	771925.3364741859	705.7338295989986	0.8591682387238961	498060.2382404684	0.7381700624319217	721.7852609354989	515.7194193591681	0.850404	21.431	0.1258721109999999	0.0623687	0.0098950076	0.0812144097	0.1164338017	-0.0644729117	0.0997376658	0.1175034298	-0.0579698092	-0.0201785565	0.0553797972	-0.0006204447	0.0496861582	-0.1411924047	0.0146636847	-0.0720335447	-0.0466360508	0.1640611425	-0.0530980029	0.0946910621	0.1373469242	0.0470412138	0.016956148	-0.0516496159	-0.0559573606	0.022762762	-0.1383300069	0.1030445568	0.047367838	-0.0234876273	2.33092e-05	0.0397491793	0.0660326344	0.0229739794	-0.1051309237	-0.0035973905	-0.1107305863	-0.079506699	-0.1453735144	0.0122764261	-0.0683201495	0.0138991887	-0.0762159848	0.0357464062	-0.1084781878	0.0333014892	0.0958438756	-0.0288699713	-0.0349336407	-0.0532528782	-0.1081082913	0.1354151022	-0.048118946	0.0168049111	0.1025869158	-0.1894653444	0.0405292439	-0.1813217371	0.0848877636	-0.0602418952	0.0138529356	0.1332077969	-0.0389890128	-0.093880625	-0.0859478028	-0.0494748123	0.1042359702	0.0973096589	0.0404090549	0.1035814768	-0.161373736	-0.083983294	-0.0836838411	0.0223303898	-0.1099259497	-0.0288204386	0.0321666281	0.1486125429	-0.0736341956	0.0743805758	0.0409789383	0.0899993944	0.0300883411	-0.048841273	0.0224885415	-0.0755444053	0.1154501211	-0.0156605427	-0.1427977704	-0.0265741843	-0.2345162882	0.0302921329	-0.0529157396	-0.0199103929	0.0668643812	-0.0413656063	-0.0881175842	-0.0556914904	0.0205729565	0.0485559907	0.1158743875	0.0482609709	0.0072055763	0.0222932224	-0.1101367177	0.0316497917	0.000648123	-0.0271013205	0.0790904735	0.0979282008	0.0524983198	-0.0082906521	0.0190524	0.018607816	0.00036299394576	0.0003462508162898	-0.0938135	-0.0354043999999999	0.0012534715393599	0.0088009727822499	-0.0763022	-0.044355	0.001967366025	0.00582202572484	-2.98092e-05	5.677709999999998e-05	8.8858840464e-10	3.223639084409998e-09	-0.000957161	-0.000288994	8.3517532036e-08	9.16157179921e-07	-0.00012747	-0.0002043268	1.62486009e-08	4.174944119824001e-08	0.0	0.0	0.0	0.0	0.0
687.7545807415196	-0.6106954959095674	473006.3633309434	0.3729489887242324	880.9586655552328	2.365849471362253	5.597243721145053	776088.1704168564	706.1871932366034	0.4533636376048662	498700.3518913919	0.2055385879023164	722.3019596959866	514.3482963470029	0.8842529999999998	22.284025	0.16187481	0.0899837	-0.0655392057	0.0880857026	0.1108814289	-0.0587164622	0.0264873539	0.1404966185	-0.0863316302	0.0727924335	0.0176535246	0.0526344402	0.0267669209	0.0298538363	-0.0130760299	-0.0541764014	0.204440828	0.1167544727	-0.1056508316	0.0783266553	0.1596875459	0.0130450598	0.0832853253	0.0156558667	-0.0047221804	-0.1279296107	0.1104194768	-0.0312924341	-0.0553198076	-0.021488462	-0.0733358454	0.0425356477	0.0167291191	0.2085520263	-0.0162491378	-0.1982799052	-0.0726190325	-0.0081881145	0.043455301	0.0373100272	-0.1686067897	-0.0621506976	0.1439156362	0.0255052846	0.0488397153	-0.0548800949	0.0041889824	0.070818005	0.1767522916	-0.1807927356	0.1165350071	0.0104989639	-0.1529141298	0.0689331075	-0.0009921579	-0.0997321643	-0.1142216395	0.0251933678	0.0901965598	-0.0032073245	0.0665771788	0.0425595232	-0.0403433511	0.154535519	-0.1579276709	-0.0580474675	0.0495117176	0.1065746503	-0.0423749753	0.1608058587	-0.1052729389	0.0189915608	-0.0597551663	-0.0290170031	-0.1065706798	0.123081867	-0.0344434298	-0.1176825037	0.0763826226	0.0369485569	-0.0457326651	0.1242546018	-0.0457870405	0.1261556463	-0.0634680351	0.0086824326	-0.0020461842	0.1395857612	0.0044584265	0.1735604746	-0.0927401635	0.0737526902	-0.0849685595	-0.1040342556	-0.001090186	-0.1028061032	0.0800318503	-0.0149492697	0.0937530959	0.0016083211	0.151756306	-0.0429636029	0.0668372166	-0.0917900785	0.0586788259	-0.2100212551	0.044476217	-0.023885613	0.1517362254	0.0966728009	0.0482387676	-0.0153640485	0.013755	-0.0052974	0.000189200025	2.8062446760000007e-05	-0.0382731	0.0555404	0.0030847360321599	0.00146483018361	-0.0718111	0.0044910999999999	2.016997920999998e-05	0.00515683408321	0.00111994	0.0011497492	1.2542656036e-06	1.3219232229006403e-06	-0.000283387	0.000673774	4.53971403076e-07	8.030819176900002e-08	-0.000234865	-0.000107395	5.516156822500001e-08	1.1533686025000002e-08	0.0	0.0	0.0	0.0	0.0
686.7456548785731	-1.008925862946512	471619.5944946002	1.017931396922364	880.6170958041729	-0.3415697510598647	0.1166698948390979	775486.4694225758	704.8494573808744	-1.337735855729079	496812.757570113	1.7895372197032111	721.4478960847916	514.2294067129159	0.920443	23.196056	0.10473835	0.0635092	-0.0598132788	-0.0513574907	0.0864421366	-0.0112319367	-0.0700771421	0.1751081776	-0.0325392885	0.0225128998	0.063429137	0.0775322985	-0.0261684358	0.0676666503	-0.1334784895	-0.1595165181	-0.0008077001	-0.028867618	-0.0586838233	0.1197883545	0.0901286523	0.0050640897	0.0275168564	-0.0273949387	-0.0566083437	0.0615097689	0.0825309975	-7.11037e-05	-0.0571953043	-0.2680307042	-0.0144289333	0.1263888058	-0.0115120194	-0.0593648239	-0.1586233227	-0.1449815611	0.0754873565	-0.0510530234	-0.124850551	0.134200767	0.0606659693	-0.0743872746	-0.0408792387	-0.0425647695	0.1145371478	0.0437636762	-0.0693756109	0.0738769079	0.0931436048	0.171556037	0.1521812634	0.0586607351	0.0389013437	0.0516040898	0.0326701386	-0.0162357358	0.1168716068	-0.1117969603	0.0383953661	0.0681668189	0.0006522378	-0.0930402249	0.115352275	-0.0827083391	0.0014692688	-0.0137429261	-0.0572733093	0.122255781	-0.0537835934	0.1573092455	-0.0092334306	0.0556884172	0.0271242217	0.0265325823	0.0149367708	0.0472639158	0.0950178811	0.0623252756	0.0896725182	0.1295184553	0.0238150949	-0.0082986165	0.030355638	-0.0499680396	-0.0535465401	0.0427040394	0.0636533503	0.2837301323	-0.110330322	0.1006583534	0.0238693866	-0.1141853346	0.0274588165	-0.0971383724	0.106431399	0.0654141593	-0.1111943718	0.0551354531	0.2686489513	0.0188789207	-0.0135688827	-0.1968143532	-0.0613596421	-0.097630819	-0.1102097752	0.0102022105	-0.0069060162	-0.071858286	0.0762726763	0.0953761056	0.0438968002	-0.0223783947	0.0191293	0.0053742999999999	0.0003659301184899	2.8883100489999983e-05	-0.0963922	-0.0581191	0.00337782978481	0.0092914562208399	-0.0893637	-0.0175526	0.00030809376676	0.00798587087769	0.00150599	0.00038605	2.2680058801e-06	1.4903460249999997e-07	-0.00019559	8.779700000000003e-05	7.708313209000005e-09	3.825544809999999e-08	-0.000234865	0.0	5.516156822500001e-08	0.0	0.0	0.0	0.0	0.0	0.0
686.4180657160531	-0.3275891625199847	471169.7609413678	0.1073146594005449	879.0306421532864	-1.586453650886483	2.516835186411051	772694.8698444191	704.2039583157837	-0.6454990650906893	495903.214907618	0.416669043032954	721.3604076713023	516.6650873236358	1.010079	25.454967	0.0833117999999999	0.0437576	0.0778444546	0.0355298285	0.0547651681	0.0801408171	0.0113593033	0.0949386942	-0.0646975572	-0.0709316785	0.2084454839	-0.1832180269	-0.0375310709	0.0926325835	-0.0276080828	-0.1040697561	0.1164480843	0.0791302963	0.0490499992	0.0892834139	0.0450639786	0.0089455674	-0.0855731907	-0.1171699557	-0.0057957539	-0.053857779	-0.0077892577	-0.1822234763	0.0687123305	0.0571284932	0.0113034158	0.0736360049	-0.0537323953	-0.1362150754	-0.0391374445	-0.0262462759	0.0717098389	0.0091856194	0.0941149876	0.0528694907	-0.1438026902	0.1513128537	0.0318172566	0.0385245445	0.0102681113	-0.0838939948	0.1664076224	-0.1296517025	-0.0234823582	0.179185614	-0.0350526318	-0.0559720082	-0.0277318871	0.0506721173	-0.0336141664	-0.0079061291	0.0165379828	0.016384827	-0.1134544064	-0.1582899693	0.0488191337	0.0273396008	-0.1154496895	-0.0227121146	0.044761174	0.0837580825	0.0489607602	0.0824792207	-0.0846444231	0.0984231201	0.041374526	-0.0629044823	-0.0759136692	0.0189543817	0.0553354486	0.1446959771	-0.003027089	0.1687924361	-0.0251004485	-0.042837298	0.0135690477	-0.0740138341	-0.1827071267	0.0912562623	-0.0326087992	-0.1302008625	-0.0810719589	-0.039406667	0.1525692782	-0.0494034656	0.0835711642	-0.0673794716	-0.1158970052	0.0518037573	-0.0052222299	0.0713925105	0.0213196593	0.0981632564	0.0621745956	-0.0524532943	0.004769894	0.0328163784	-0.0303372827	0.134766934	-0.0396884774	0.1852372701	-0.173305611	0.1471665014	0.0255627507	0.0940386689	0.0394798359	-0.0293067317	0.0190909	-3.839999999999746e-05	0.00036446246281	1.4745599999998051e-09	-0.0744549	0.0219372999999999	0.0004812451312899	0.00554353213401	-0.102728	-0.0133642999999999	0.0001786045144899	0.010553041984	0.000813447	-0.000692543	6.61696021809e-07	4.79615806849e-07	-0.000462483	-0.000266893	7.123187344900003e-08	2.1389052528900006e-07	-0.000234865	0.0	5.516156822500001e-08	0.0	0.0	0.0	0.0	0.0	0.0
686.7427837855772	0.3247180695241241	471615.6510815641	0.1054418246754738	877.7996827111634	-1.2309594421229804	1.515261148151719	770532.2829678191	704.3948104449294	0.1908521291456963	496172.048981748	0.0364245351994455	721.0262239433326	516.9994998033254	1.0414	26.244278	0.0773996499999999	0.0386557	-0.0730604133	0.0704775466	-0.0507504485	-0.0657449579	-0.0011013418	0.0371219664	-0.0662787617	0.0252508218	0.0399404803	0.0520238646	-0.0632160379	0.0831699457	0.0400918603	0.0013005148	-0.0311665078	0.004324496	-0.1288200063	0.0122828944	0.0555297957	-0.1758563154	0.0400595888	-0.1460495896	-0.0116636364	-0.1666566764	-0.1255105538	-0.1523980052	0.0073052913	-0.0068893243	0.0618168315	-0.0983369296	-0.1566133583	0.1031427564	-0.1482526116	-0.1193219806	0.0047371588	-0.0204715811	-0.084265285	0.0084302621	0.036821894	-0.078568007	-0.0296192768	-0.008774726	-0.0801667503	-0.1294921357	0.0765052707	0.0232132476	0.0001345624	0.1090386026	-0.0472391872	-0.0850223602	-0.0611331848	-0.0801971807	-0.1715613627	0.0487127826	0.107061121	0.0341020049	-0.0305191767	-0.0202944026	0.1253953637	0.0426248109	0.0939196142	0.0164746802	0.0248553998	-0.0703969883	-0.0021212113	0.0502783146	-0.1537903063	0.1387625527	0.0694262507	0.039974387	0.0624514908	-0.0899480296	0.0148169726	0.0996358809	-0.1046570158	0.1213475098	0.0137346845	0.0150829558	0.035290928	0.083708008	0.1470440834	0.0194557925	0.0208904711	0.0789745535	-0.1412276601	-0.0072834345	0.0798868732	0.0251951	-0.0730497508	-0.051840926	-0.1703116091	-0.0676159908	0.1182993548	-0.1209016433	-0.0471650652	-0.1037052082	-0.0352416039	-0.0106259175	0.0639749653	-0.0882379526	-0.093036958	-0.0328878053	0.0558334049	0.0607958851	-0.0297751443	0.130485848	0.0389034595	0.092661062	0.034995421	-0.0361224311	0.0190903	-5.999999999999062e-07	0.00036443955409	3.599999999998874e-13	-0.0823802	-0.0079252999999999	6.281038008999994e-05	0.00678649735204	-0.0851267	0.0176013	0.00030980576169	0.00724655505289	0.00144591	0.0006324629999999	2.0906557280999995e-06	4.000094463689999e-07	-0.000244958	0.000217525	4.7317125625000025e-08	6.000442176399999e-08	-4.7404e-05	0.000187461	2.247139216e-09	3.5141626521000004e-08	0.0	0.0	0.0	0.0	0.0
687.0444906393445	0.301706853767314	472030.1321178764	0.0910270256101713	878.5517903326488	0.7521076214853792	0.5656658742963945	771853.2482967025	704.3137573217662	-0.0810531231632012	496057.8687527037	0.006569608774509	720.7474309496661	515.3390786815484	0.913396	23.018442	0.112119622	0.0655924	-0.02931347	-0.0790793605	-0.1079278262	0.0159033218	-0.0603021331	0.0415381739	-0.0276151472	0.0503556316	0.0287253581	0.0180806109	-0.1602656156	-0.0503827847	0.0334147882	0.1142017801	0.1082652864	-0.0907861111	0.0063757621	0.0670002095	0.0396417123	-0.0583503439	-0.0160502608	-0.011073919	-0.1155005254	0.0549503454	-0.0537033043	-0.0592697058	0.1184110734	-0.0892549167	-0.0962589742	-0.046907963	-0.0870102755	0.0200140833	0.1874708822	-0.0677382842	0.0012118206	0.1413948647	0.0181052158	0.0003817071	-0.0104579714	-0.084667199	-0.0865123178	0.1211112618	-0.0016057708	-0.2307119813	-0.1136880397	-0.115726547	-0.076680372	-0.0523725105	0.0162249871	0.0860510634	0.0566582757	0.0178930905	0.077032876	0.094236341	-0.0357148647	0.0103730829	-0.1506549752	0.0380724167	-0.0480960211	-0.140693059	-0.1486045621	0.1789898222	0.0062454958	0.0076141817	-0.0872625213	0.0374832173	-0.0435316491	0.0587234468	0.1171844057	0.072597542	-0.0675610304	-0.0771014245	0.0568328902	-0.104103199	0.0372726745	0.0704924575	-0.0749064856	0.0951569655	-0.007447978	-0.0586592624	0.1083553272	0.0297894895	0.1612782869	-0.0395726712	-0.0258839717	0.1791382721	0.0608280679	-0.057526669	-0.0021561406	0.0617040343	0.0468015294	0.0380823996	-0.0611978601	-0.0174825084	0.0028865657	-0.0498734566	-0.1951622345	-0.0422305474	-0.13263147	0.1566623546	-0.0221123394	-0.0730101895	0.0723284776	0.0486909376	-0.1164477896	-0.1120194491	-0.0059661758	0.0912438734	0.030451217	-0.0427992974	0.0154892	-0.0036011	0.00023991531664	1.2967921210000007e-05	-0.12408	-0.0416997999999999	0.0017388733200399	0.0153958464	-0.133067	-0.0479402999999999	0.0022982723640899	0.017706826489	0.00173502	0.00028911	3.0102944004000005e-06	8.358459210000012e-08	-0.000197263	4.769499999999997e-05	2.274813024999997e-09	3.8912691169000004e-08	-6.64056e-06	4.076344e-05	4.40970371136e-11	1.6616580406335999e-09	0.0	0.0	0.0	0.0	0.0
687.1854063752595	0.140915735914973	472223.7827351305	0.0198572446284584	879.9234895955914	1.3716992629425704	1.8815588679571909	774265.3475420828	704.4400338784359	0.1262765566697226	496235.7613306519	0.0159457687643616	721.1604643075771	520.5471169471367	0.937954	23.637346	0.036035572	0.0176758	0.1066709143	-0.0163330542	-0.1100355957	0.0984106496	0.0435410849	0.0356940311	-0.051350278	-0.0381109561	0.0655990458	-0.0777270771	-0.1126776688	0.0085873236	-0.0661084806	0.0027886711	0.1175154723	0.0523235391	0.0797696181	0.0653885105	0.0394759654	-0.0378609233	0.0197252139	-0.1261775798	-0.0607531399	-0.0108462809	-0.0936892855	-0.0619359723	-0.0631061803	-0.0562392446	-0.0708842734	0.1475944824	0.0954668158	-0.0164684442	0.0741019367	0.1261079285	-0.1599844939	0.1539090791	0.1220992066	-0.0372817659	-0.0520181523	-0.036454977	-0.0391317856	0.0596479462	-0.1283143077	0.0208135567	0.0365166331	0.0932123939	0.016722054	-0.0926448457	-0.1984370855	-0.0315558046	-0.0402417158	-0.0519665577	-0.1344346016	0.0011486718	0.0352147846	0.0107035589	-0.1156543261	0.0059646022	0.1273744424	-0.0283569412	0.0321692215	-0.150855315	0.1539550706	0.0994312445	0.0396830485	0.0200268039	-0.0994229618	0.0583940303	0.0376066632	-0.043405695	-0.0233436955	-0.0857181811	0.090558189	-0.0399491323	-0.0483105604	0.171109424	-0.1422556019	0.1363756266	-0.088363843	-0.0711516112	-0.0783833895	0.0310122198	0.0179708709	-0.2029405096	0.0247606681	-0.0680126374	0.0753020573	0.0917866893	-0.1795338607	0.0251572101	0.008805961	0.0207572577	-0.1238442828	-0.0425322377	0.0958667866	-0.0418647342	-0.0330379311	0.066242311	-0.0287398598	-0.0395971692	-0.0458126511	0.0485079231	0.0039452511	-0.143666478	-0.0227631331	-0.0647291474	-0.0235204846	0.0897877085	0.0258549876	-0.0493116688	0.019145	0.0036557999999999	0.0003665310249999	1.3364873639999991e-05	-0.112036	0.012044	0.0001450579359999	0.012552065296	-0.127524	0.0055429999999999	3.0724848999999914e-05	0.016262370576	0.00169787	-3.715000000000012e-05	2.8827625369e-06	1.3801225000000084e-09	-0.000166782	3.048100000000001e-05	9.290913610000006e-10	2.7816235524e-08	-0.000234865	-0.00022822444	5.516156822500001e-08	5.2086395013313615e-08	0.0	0.0	0.0	0.0	0.0
